action,batch,corrected_action,narration_text,reasoning,round,scenario,status_main,status_secondary,timestamp_sec,video_uid
Locomotion,12,,#C C walks in a basement,"Body moving through space, indicative of walking.",r001,Walking Outdoors,Gold,,487.8244,98172f49-6b2b-4376-8e88-b80f64a2e1f2
Object Transfer,12,,#C C places a MacBook on the table,Logistics action of placing an object.,r001,Walking Outdoors,Gold,,744.5546066666667,98172f49-6b2b-4376-8e88-b80f64a2e1f2
Object Transfer,12,,#C C drops the screw driver on the lift with his right hand.,"[CtxFixed] The action involves moving the screwdriver from the motorcycle to the lift, which is a deliberate placement.",r001,Mechanical Repair,Gold,,123.84158,9da4b8a6-d09f-433e-ab23-96032e2b7aa7
Object Transfer,12,Essential Operation,#C C closes the laundry bin.,Logistics step involving closing an object.,r001,Cleaning,Bad,,24.286828600000003,9feaaf23-d622-479e-9c40-c396e86b4d18
Essential Operation,12,,#C C operates the phone on the the table with her left hand.,"Core task involving manual operation, likely with high hand activity.",r001,Cooking,Gold,,108.8993996,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C picks a wrapped dough from the table.,Logistics step involving picking up an object.,r001,Cooking,Gold,,359.1346209546634,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C drops the napkins on the cabinet.,"[CtxFixed] The action of dropping the napkins onto the cabinet is a deliberate placement of an object, which fits the definition of 'Object Transfer'.",r001,Cooking,Gold,,550.1633509546633,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C drops the sponge in the sink with right hand.,Refined via regex fallback,r001,Cooking,Gold,,678.3042809546635,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C washes bowl with sponge with both hands.,Core manual task involving high hand activity.,r001,Cooking,Gold,,688.9773309546633,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C picks the sieve in the sink with right hand.,Logistics step involving picking up an object.,r001,Cooking,Gold,,712.1369809546634,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,Essential Operation,#C C opens faucet with left hand.,Logistics action involving opening a faucet.,r001,Cooking,Bad,,742.5148009546634,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C returns the fork to storage with his right hand.,Logistics/Setup step involving placing the fork back into storage.,r001,Cooking,Gold,,857.8756209546634,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C places the food item close to the pot on the table with both hands. #Unsure,"The action involves moving an object to a specific location, which corresponds to logistics or setup steps.",r001,Cooking,Gold,,890.2424909546634,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C drops remote on the table with right hand. #Unsure,Refined via regex fallback,r001,Cooking,Gold,,1076.4928509546633,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C puts his hand in the pot.,"Direct interaction with the cooking process, high hand activity.",r001,Cooking,Gold,,1108.7089309546632,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Locomotion,12,,#C C moves towards the shelf in the kitchen.,"Body moving through space, indicative of walking or moving towards a destination.",r001,Cooking,Gold,,1191.3713009546632,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C picks the mixer.,"Logistics/Setup step, picking up an object.",r001,Cooking,Gold,,1209.3648209546632,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C cleans the counter with the tissue paper.,Core task involving manual effort and hand activity.,r001,Cooking,Gold,,1214.0538009546633,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C drops the mixer on the on the toaster.,"[CtxFixed] The action involves C dropping the mixer onto the toaster, which is a deliberate placement of an object onto a surface.",r001,Cooking,Gold,,1217.686630954663,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Stationary,12,Essential Operation,#C C turns off the burner.,"Low body/hand motion, possibly involves pressing a button or turning a knob.",r001,Cooking,Bad,,1387.4640509546632,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C mixes the pudding with the fork.,Core task involving high hand activity.,r001,Cooking,Gold,,1469.417350954663,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C rinses his hand in the tap.,Core task involving hand movement and activity.,r001,Cooking,Gold,,1485.1466709546633,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C wipes the pasta off the spatula with her hand.,Core task involving high hand activity.,r001,Cooking,Gold,,1620.9619109546632,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C scraps the mashed oats off the spatula with both hands. #Unsure,Core task involving high hand activity.,r001,Cooking,Gold,,1661.979720954663,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C drops the cooking tong in the bowl with his right hand.,Refined via regex fallback,r001,Cooking,Gold,,1746.344250954663,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C smoothens the mashed oats with the spoon with his right hand. #Unsure,Core task involving high hand activity.,r001,Cooking,Gold,,1842.4312109546631,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Essential Operation,12,,#C C pour some liquid soap on the sponge.,"Core task involving manual pouring, high hand activity.",r001,Cooking,Gold,,1961.917460954663,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C picks the sponge in the bowl.,Logistics step involving picking up an object.,r001,Cooking,Gold,,2036.9172409546632,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C drops the frying pan on the stander on the microwave.,"[CtxFixed] The action involves deliberately placing the frying pan onto the stander on the microwave, which fits the criteria for a deliberate placement.",r001,Cooking,Gold,,2156.311640954664,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,Essential Operation,#C C pours the water in the pot into the sink.,Logistics step involving pouring from one container to another.,r001,Cooking,Bad,,2186.9593909546634,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,Essential Operation,#C C unplugs the mixer power base from the socket. #unsure,Logistics action involving a hand-held object (unplugging).,r001,Cooking,Bad,,2229.824890954664,a9c13069-d229-4e09-92e8-bd6cf3c3448a
Object Transfer,12,,#C C puts the cup inside the rack,Logistics step involving the placement of an object.,r001,Cleaning,Gold,,114.3353786,a9e20b99-1b55-4b0c-ba84-415289646fca
Essential Operation,12,,#C C scrubs the cooking pan,Core task involving high hand activity.,r001,Cleaning,Gold,,150.45131859999998,a9e20b99-1b55-4b0c-ba84-415289646fca
Essential Operation,12,,#C C rinses the cooking pot,Core manual task involving high hand activity.,r001,Cleaning,Gold,,214.4477886,a9e20b99-1b55-4b0c-ba84-415289646fca
Essential Operation,12,,#C C scrubs the measuring jar,Core manual task involving high hand activity.,r001,Cleaning,Gold,,249.7660486,a9e20b99-1b55-4b0c-ba84-415289646fca
Locomotion,12,,#C C cycles away from a cyclist Y.,"Body moving through space (cycling), high body acceleration.",r001,Walking Outdoors,Gold,,837.37393,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#C The skater B skates past C.,"Body moving through space, high body acceleration.",r001,Walking Outdoors,Gold,,908.9426,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#C C cycles away towards a skater B.,"Body moving through space, indicating movement or travel.",r001,Walking Outdoors,Gold,,908.9426,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#C A cyclist B cycles past C.,"The action involves movement through space, specifically cycling.",r001,Walking Outdoors,Gold,,1318.4692733333334,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#C A cyclist Y cycles towards C.,"Movement through space, indicative of cycling which involves significant whole-body acceleration.",r001,Walking Outdoors,Gold,,1437.1789633333333,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#C C cycles ahead of cyclist X.,"Cycling involves movement through space, high body acceleration.",r001,Walking Outdoors,Gold,,1904.2371666666668,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#O A cyclist X cycles on a road with a bicycle.,"Body moving through space (cycling), high body acceleration.",r001,Walking Outdoors,Gold,,1907.4714266666667,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#C A white bus drives past C.,"Body moving through space, likely walking to continue outdoor activity.",r001,Walking Outdoors,,Skip,2069.349236666667,ac66d197-8177-45cb-a75c-1a870321b58e
Search,12,Stationary,#O The cyclist X raises his right hand to his head.,"Head movement (raising hand to head), hands and body otherwise stationary.",r001,Walking Outdoors,Bad,,2127.764886,ac66d197-8177-45cb-a75c-1a870321b58e
Stationary,12,,#C C gesticulates with his left hand.,"Low body motion, focused hand gesture.",r001,Walking Outdoors,Gold,,2128.532966,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,Stationary,#O The cyclist X places his right hand on the handlebar of the bicycle..,"The action describes a preparatory movement for cycling, which is a form of locomotion.",r001,Walking Outdoors,Bad,,2142.848086,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#O The cyclist X cycles on the road with both legs on the bicycle.,"Body moving through space, indicative of movement involving cycling.",r001,Walking Outdoors,Gold,,2146.809066,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#C A blue car drives past C.,The action implies C is moving through space while observing the car.,r001,Walking Outdoors,,Skip,2853.9824833333328,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#C A cyclist Y cycles past C.,"The action involves movement through space, specifically cycling which is a form of locomotion.",r001,Walking Outdoors,Gold,,3004.146363333333,ac66d197-8177-45cb-a75c-1a870321b58e
Locomotion,12,,#O The cyclist X cycles into a garage.,"Body moving through space, in this case, cycling into a garage.",r001,Walking Outdoors,Gold,,3169.678993333333,ac66d197-8177-45cb-a75c-1a870321b58e
Object Transfer,12,,#C C takes the cooking pan,Logistics/Setup step (moving an object).,r001,Cooking,Gold,,18.3767886,ae0300cd-994f-4e7d-9d61-78c823c292b6
Essential Operation,12,,#C C breaks the eggshell,Core task involving manual dexterity and high hand activity.,r001,Cooking,Gold,,52.1857786,ae0300cd-994f-4e7d-9d61-78c823c292b6
Object Transfer,12,,#C C puts a packet on the kitchen slab,Logistics step involving picking up and placing an object.,r001,Cooking,Gold,,70.11530859999999,ae0300cd-994f-4e7d-9d61-78c823c292b6
Object Transfer,12,,#C C puts a grater on the kitchen slab,Logistics step involving placing an object.,r001,Cooking,Gold,,126.5270986,ae0300cd-994f-4e7d-9d61-78c823c292b6
Object Transfer,12,,#C C puts butter on the kitchen slab,Logistics step of moving the butter to the slab.,r001,Cooking,Gold,,126.5270986,ae0300cd-994f-4e7d-9d61-78c823c292b6
Stationary,12,,#C C holds the packet,"Low body/hand motion, holding an object without movement.",r001,Cooking,Gold,,225.1206586,ae0300cd-994f-4e7d-9d61-78c823c292b6
Stationary,12,,#C C holds baby X,"Holding a baby involves low body and hand motion, typically while standing or sitting.",r001,Walking Outdoors,Gold,,8.6532786,b2017f8e-32fd-4b52-81e1-1b287b6fd9c6
Object Transfer,12,,#C C puts plate on the table,Logistics step involving placing an object.,r001,Walking Outdoors,Gold,,534.1374952666667,b2017f8e-32fd-4b52-81e1-1b287b6fd9c6
Essential Operation,12,,#C C touches the fries,"High hand activity, likely involves handling food.",r001,Walking Outdoors,Gold,,573.8759052666667,b2017f8e-32fd-4b52-81e1-1b287b6fd9c6
Essential Operation,12,,#C C pours sauce in the plate,Core task involving manual activity with the hands.,r001,Walking Outdoors,Gold,,593.1295952666667,b2017f8e-32fd-4b52-81e1-1b287b6fd9c6
Object Transfer,12,,#C C places plate in the kitchen counter,"Logistics step of placing an object, short burst of hand activity.",r001,Walking Outdoors,Gold,,630.9648952666668,b2017f8e-32fd-4b52-81e1-1b287b6fd9c6
Essential Operation,12,,#C C stirs food with the lid,Core manual task involving high hand activity.,r001,Walking Outdoors,Gold,,642.0653452666668,b2017f8e-32fd-4b52-81e1-1b287b6fd9c6
Locomotion,12,,#C C walks towards another room,"Body moving through space, indicative of walking.",r001,Cleaning,Gold,,0.1482279896484511,b46da39f-a64d-43f3-bc43-f601e256c9df
Essential Operation,12,,#C C plays with a reed instrument.,Core manual task involving hand manipulation of the instrument.,r001,Playing Instrument,Gold,,31.314988600000003,b818d104-1dcd-4b1f-ae38-2166f0347514
Stationary,12,,#C C holds the saxophone in her right hand,"The action describes holding an instrument, which involves minimal movement.",r001,Playing Instrument,Gold,,317.5477786,b818d104-1dcd-4b1f-ae38-2166f0347514
Stationary,12,Essential Operation,#C C taps the phone with her left hand finger,"Short burst of hand activity, likely while in a stationary position.",r001,Playing Instrument,Bad,,364.7536586000001,b818d104-1dcd-4b1f-ae38-2166f0347514
Stationary,12,,#C C holds the saxophone with both hands,"Low energy, hands holding the instrument without movement.",r001,Playing Instrument,Gold,,366.5787686000001,b818d104-1dcd-4b1f-ae38-2166f0347514
Search,12,,#C C looks at the saxophone,"Head movement (visual inspection), hands mostly still.",r001,Playing Instrument,Gold,,461.1045586,b818d104-1dcd-4b1f-ae38-2166f0347514
Essential Operation,12,,#C C blows air on the saxophone key,Core task involving fine hand and breath control.,r001,Playing Instrument,Gold,,461.7784786,b818d104-1dcd-4b1f-ae38-2166f0347514
Essential Operation,12,,#C C operates the phone with her right hand,Core manual task involving high hand activity.,r001,Playing Instrument,Gold,,587.6883590771272,b818d104-1dcd-4b1f-ae38-2166f0347514
Object Transfer,12,,#C C moves the saxophone to her mouth,"The action involves moving the saxophone to the mouth, which is a logistics step.",r001,Playing Instrument,Gold,,649.2626890771272,b818d104-1dcd-4b1f-ae38-2166f0347514
Stationary,12,Essential Operation,#C C wipes the saxophone mouth piece with her left hand,"Low body/hand motion, focused on cleaning a specific part.",r001,Playing Instrument,Bad,,770.1092290771272,b818d104-1dcd-4b1f-ae38-2166f0347514
Stationary,12,,#C C holds the reed instrument.,"Low body/hand motion, indicating a preparatory or idle stance.",r001,Playing Instrument,Gold,,907.2929270478852,b818d104-1dcd-4b1f-ae38-2166f0347514
Essential Operation,12,,#C C slides his hand on the mouthpiece.,Core task involving high hand activity on the instrument.,r001,Playing Instrument,Gold,,913.100817047885,b818d104-1dcd-4b1f-ae38-2166f0347514
Essential Operation,12,,#C C plays the reed instrument,Core task involving manual operation of the instrument.,r001,Playing Instrument,Gold,,1150.176927047885,b818d104-1dcd-4b1f-ae38-2166f0347514
Stationary,12,,#C C holds a mouthpiece.,"Low body/hand motion, holding an object without movement.",r001,Playing Instrument,Gold,,2223.502897144922,b818d104-1dcd-4b1f-ae38-2166f0347514
Essential Operation,12,,#C C pulls the mouthpiece on #unsure,"The action involves a core task related to playing the instrument, which requires precise hand movements.",r001,Playing Instrument,Gold,,2223.606367144922,b818d104-1dcd-4b1f-ae38-2166f0347514
Object Transfer,12,,#C C moves his phone on the other side of the song book.,Moving an object (the phone) to a different location.,r001,Playing Instrument,Gold,,2232.923677144922,b818d104-1dcd-4b1f-ae38-2166f0347514
Object Transfer,12,,#C C drops the reed instrument.,"[CtxFixed] The action of dropping the reed instrument is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r001,Playing Instrument,Gold,,2477.024607144922,b818d104-1dcd-4b1f-ae38-2166f0347514
Stationary,12,Essential Operation,#C C wipes the instrument,"Low body/hand motion, cleaning activity.",r001,Playing Instrument,Bad,,3256.798991956934,b818d104-1dcd-4b1f-ae38-2166f0347514
Stationary,12,,#C C holds the instrument,"Low body/hand motion, holding the instrument without playing it.",r001,Playing Instrument,Gold,,3258.213581956934,b818d104-1dcd-4b1f-ae38-2166f0347514
Essential Operation,12,,#C C applies #unsure on the dough with the knife,Core task involving manual manipulation with the knife on the dough.,r001,Cooking,Gold,,164.68769859999998,b9c91169-7019-4bfa-8a63-97df8cbefe97
Essential Operation,12,,#C C stirs #unsure with the knife,Core task involving high hand activity.,r001,Cooking,Gold,,168.19019859999997,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C picks up the parchment paper from the drawer,"Logistics/Setup step, involves picking up an object.",r001,Cooking,Gold,,633.2177421677084,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C picks up the flour from the packet,Logistics step involving picking up an object.,r001,Cooking,Gold,,648.0316921677083,b9c91169-7019-4bfa-8a63-97df8cbefe97
Stationary,12,Object Transfer,#C C moves the towel on the oven,"Low energy activity, possibly wiping or cleaning the oven without significant movement.",r001,Cooking,Bad,,692.9017621677084,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C takes dough from the bowl,Logistics step involving picking up the dough from the bowl.,r001,Cooking,Gold,,718.7348721677083,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C puts the spatula on the bowl,Logistics step involving picking up and placing down objects.,r001,Cooking,Gold,,736.4627721677084,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C picks up the glass jar,Logistics step involving picking up an object.,r001,Cooking,Gold,,756.0202121677083,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C picks up the dough,"Logistics step, picking up an object.",r001,Cooking,Gold,,814.3834021677084,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C puts the dough on the kitchen counter,"Logistics step of placing an object, short burst of hand activity.",r001,Cooking,Gold,,832.2903927881418,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C picks up the rolling pin,Logistics step involving picking up an object.,r001,Cooking,Gold,,845.6413627881418,b9c91169-7019-4bfa-8a63-97df8cbefe97
Essential Operation,12,,#C C flattens the dough with the rolling pin,Core manual task involving high hand activity.,r001,Cooking,Gold,,1174.4669152666663,b9c91169-7019-4bfa-8a63-97df8cbefe97
Essential Operation,12,,#C C scoops #unsure from the container with a spoon,"Core task involving manual scooping with a spoon, high hand activity.",r001,Cooking,Gold,,1349.5020652666667,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C picks up a spoon from the glass container,Logistics/Setup step involving picking up an object.,r001,Cooking,Gold,,1359.0472252666666,b9c91169-7019-4bfa-8a63-97df8cbefe97
Object Transfer,12,,#C C picks up the parchment paper,Logistics step involving picking up an object.,r001,Cooking,Gold,,1519.967245369522,b9c91169-7019-4bfa-8a63-97df8cbefe97
Essential Operation,12,,#C C pours #unsure on the dough,Core task involving manual activity with hands.,r001,Cooking,Gold,,1741.066678834375,b9c91169-7019-4bfa-8a63-97df8cbefe97
Essential Operation,12,,#C C applies the cooking oil on the dough with the wooden pastry brush,Core task involving high hand activity.,r001,Cooking,Gold,,2096.017369386465,b9c91169-7019-4bfa-8a63-97df8cbefe97
Essential Operation,12,,#C C applies oil on the wooden pastry brush from the plate,Core task involving high hand activity.,r001,Cooking,Gold,,2122.912979386465,b9c91169-7019-4bfa-8a63-97df8cbefe97
Essential Operation,12,,#C C applies #unsure on the pastry brush,"Core task involving manual application, high hand activity.",r001,Cooking,Gold,,2175.1846464401697,b9c91169-7019-4bfa-8a63-97df8cbefe97
Locomotion,12,,#C C Rides a motorbike on the road,"Body moving through space, high body acceleration.",r001,Mechanical Repair,Gold,,43.8421586,bdb29a9e-d6d4-4918-9870-464abeae48d2
Locomotion,12,,#C C Rides a motorbike on a toll station,"Body moving through space, high body acceleration.",r001,Mechanical Repair,Gold,,483.45846860000006,bdb29a9e-d6d4-4918-9870-464abeae48d2
Search,12,,#C C Looks around a toll station,"Head movement (visual search), hands mostly still.",r001,Mechanical Repair,Gold,,600.1674686,bdb29a9e-d6d4-4918-9870-464abeae48d2
Object Transfer,12,Essential Operation,#O A man z hands c a mobile phone,"The action involves handing an object (mobile phone), which is a logistics step.",r001,Mechanical Repair,Bad,,662.3100786,bdb29a9e-d6d4-4918-9870-464abeae48d2
Object Transfer,12,,#C C Puts a mobile phone in his pocket,"Action involves placing an object into a pocket, which is a logistics step.",r001,Mechanical Repair,Gold,,667.0784886,bdb29a9e-d6d4-4918-9870-464abeae48d2
Locomotion,12,,#O A lady x walks around a garage,"The action involves movement through space, which corresponds to locomotion.",r001,Mechanical Repair,Gold,,1116.8707542879963,bdb29a9e-d6d4-4918-9870-464abeae48d2
Locomotion,12,,#O A lady x walks around a room,"The action involves movement through space, which is characteristic of locomotion.",r001,Mechanical Repair,Gold,,1153.788474287997,bdb29a9e-d6d4-4918-9870-464abeae48d2
Object Transfer,12,,#C C picks up a mudguard from the auto lift with his right hand.,Logistics step involving picking up an object.,r001,Mechanical Repair,Gold,,36.74594,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C transfers the spanner from his left hand to his right hand.,"The action involves moving an object between hands, which is a logistics step.",r001,Mechanical Repair,Gold,,41.05381,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C drops the spanner on the auto lift with his right hand.,"[CtxFixed] The action involves deliberately placing the spanner onto the auto lift, which fits the definition of a deliberate placement.",r001,Mechanical Repair,Gold,,42.28572,bedaa131-deae-4279-9fd4-5b6ab552644c
Stationary,12,,#C C holds the mudguard with his left hand.,"The action describes holding an object, which involves minimal movement.",r001,Mechanical Repair,Gold,,46.8199,bedaa131-deae-4279-9fd4-5b6ab552644c
Stationary,12,,#C C holds the carburetor connected to the hose with his right hand.,"The action involves holding an object, which implies a low level of movement.",r001,Mechanical Repair,Gold,,54.38903,bedaa131-deae-4279-9fd4-5b6ab552644c
Stationary,12,,#C C places his right hand on the floor.,The action describes a static position with minimal to no motion.,r001,Mechanical Repair,Gold,,63.69223,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,,#C C fixes the chuck on the hand drill with his left hand.,Core manual task involving high hand activity.,r001,Mechanical Repair,Gold,,92.09858,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C moves the mudguard with his left hand.,"Moving an object (mudguard), short burst of hand acceleration.",r001,Mechanical Repair,Gold,,137.25798,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C moves the mudguard with his right hand.,"The action involves moving an object (mudguard), which is a logistics step.",r001,Mechanical Repair,Gold,,163.02568,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C repositions the hose on the scooter motorcycle with his left hand.,"Repositioning an object, involves logistics and setup.",r001,Mechanical Repair,Gold,,164.1778,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C drops the screw driver on the auto lift with his right hand.,"[CtxFixed] The action of dropping the screwdriver onto the auto lift can be interpreted as a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r001,Mechanical Repair,Gold,,170.46861,bedaa131-deae-4279-9fd4-5b6ab552644c
Locomotion,12,,#C C walks towards the scooter motorcycle.,"Body moving through space, indicative of walking.",r001,Mechanical Repair,Gold,,194.82172,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,,#C C turns the the attached piston and chuck in the scooter motorcycle with his right hand. #Unsure,Core manual task involving high hand activity.,r001,Mechanical Repair,Gold,,198.54822,bedaa131-deae-4279-9fd4-5b6ab552644c
Stationary,12,,#C C holds the scooter motorcycle with both hands.,"Holding an object with both hands indicates a low-energy, stationary action.",r001,Mechanical Repair,Gold,,235.1969,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,,#C C shakes the scooter motorcycle with his right hand. #Unsure,"[CtxFixed] Shaking the scooter motorcycle could be an attempt to check its stability or functionality, which is part of essential operations when handling a vehicle.",r001,Mechanical Repair,Gold,,246.43171,bedaa131-deae-4279-9fd4-5b6ab552644c
Locomotion,12,,#C C mounts the scooter motorcycle.,"Body movement to mount the scooter, involves high body acceleration.",r001,Mechanical Repair,Gold,,253.99197,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,,#C C bends the steering of the scooter motorcycle with both hands.,Core task involving high hand activity.,r001,Mechanical Repair,Gold,,271.87726,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C picks up a metal bar from the drawer with his left hand.,Logistics/Setup step involving picking up an object.,r001,Mechanical Repair,Gold,,287.33435,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C drops the bar into the drawer with his right hand. #Unsure,"[CtxFixed] The action of dropping the bar into the drawer is a deliberate placement, which fits the definition of 'Object Transfer'.",r001,Mechanical Repair,Gold,,307.301,bedaa131-deae-4279-9fd4-5b6ab552644c
Stationary,12,,#C C shakes his right hand.,"[CtxFixed] Shaking one's hand is often a minor, involuntary action and does not involve movement that would classify it under any of the other categories. It is more appropriate to categorize it as 'Stationary' since the primary action (holding the spring fork) remains unchanged.",r001,Mechanical Repair,Gold,,427.63041,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C transfers the screws to his left hand.,Logistics step involving the movement of objects between hands.,r001,Mechanical Repair,Gold,,447.82029,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C picks up another screw from the auto lift with his right hand.,Logistics step involving picking up an object.,r001,Mechanical Repair,Gold,,448.48967,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,,#C C cleans his hands with the piece of tissue.,Core manual task involving hand activity.,r001,Mechanical Repair,Gold,,459.57963,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,,#C C removes a screw on the spanner with his right hand.,Core manual task involving high hand activity.,r001,Mechanical Repair,Gold,,510.02666,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C picks up the wrench from the floor with his right hand.,Logistics action of picking up an object.,r001,Mechanical Repair,Gold,,524.43597,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,,#C C lets go of the caliper brake assembly in his left hand.,"[CtxFixed] The action of letting go of the caliper brake assembly appears to be a part of the essential operation of disassembling the brake system, rather than an object transfer or a mistake.",r001,Mechanical Repair,Gold,,536.3407646666667,bedaa131-deae-4279-9fd4-5b6ab552644c
Locomotion,12,,#C C walks towards a storage shelf.,"Body moving through space, indicative of walking.",r001,Mechanical Repair,Gold,,559.7689966666667,bedaa131-deae-4279-9fd4-5b6ab552644c
Locomotion,12,,#C C walks towards another storage shelf.,Body moving through space (walking).,r001,Mechanical Repair,Gold,,574.7337966666666,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,Essential Operation,#C C opens the pack of brake pad with both hands.,"The action involves opening a package, which is a logistics step involving short bursts of hand acceleration.",r001,Mechanical Repair,Bad,,582.2664666666667,bedaa131-deae-4279-9fd4-5b6ab552644c
Object Transfer,12,,#C C picks up the plier from his leg with his right hand.,Logistics step involving picking up an object.,r001,Mechanical Repair,Gold,,593.7995266666667,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,,#C C fixes the brake pad into the caliper brake pad assembly with his right hand.,Core manual task involving fine motor skills and high hand activity.,r001,Mechanical Repair,Gold,,627.4889666666667,bedaa131-deae-4279-9fd4-5b6ab552644c
Stationary,12,,#C C holds the white rag with both hands.,Holding the rag with both hands indicates a pause or preparatory stance with minimal motion.,r001,Mechanical Repair,Gold,,670.6032066666667,bedaa131-deae-4279-9fd4-5b6ab552644c
Stationary,12,,#C C holds the caliper brake pad assembly on the tire with his left hand.,Holding an object without moving it classifies as a stationary action.,r001,Mechanical Repair,Gold,,699.9687666666666,bedaa131-deae-4279-9fd4-5b6ab552644c
Essential Operation,12,Object Transfer,#C C inserts the screw into the caliper brake assembly with his right hand.,Core manual task involving precise hand movements.,r001,Mechanical Repair,Bad,,701.3352666666667,bedaa131-deae-4279-9fd4-5b6ab552644c
Stationary,12,,#C C holds the screw with both hands.,"Low body/hand motion, holding position.",r001,Mechanical Repair,Gold,,710.6857066666666,bedaa131-deae-4279-9fd4-5b6ab552644c
