"action","annotation_id","annotator","batch","corrected_action","created_at","dataset_rows_covered_if_validated","global_rank","high_priority_reason","high_priority_review","historical_bad_count","historical_bad_rate","historical_checked_count","id","lead_time","narration_text","normalized_narration_stage2","reasoning","round","scenario","secondary_action","status","timestamp_sec","updated_at","verdict","video_uid","watchlist_hit"
"Object Transfer",1611,"1",2,"","2026-03-03T20:49:12.653496Z",3,11358,"","no",0,0.0,0,1611,1.135,"#C C picks a ribbon","picks ribbon","Logistics step of picking up an object.","r002","Mechanical Repair","","silver",1046.880157613672,"2026-03-03T20:49:12.653503Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1612,"1",2,"","2026-03-03T20:49:19.500539Z",6,3231,"watchlist_verb","yes",0,0.0,3,1612,0.898,"#C C moves #unsure","moves","[CtxFixed] The action of moving an object, even if unsure of the specific object, indicates a transfer or relocation of an item.","r002","Mechanical Repair","","silver",1087.500237613672,"2026-03-03T20:49:19.500547Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","yes"
"Object Transfer",1613,"1",2,"","2026-03-03T20:49:22.054770Z",3,11442,"","no",0,0.0,0,1613,1.125,"#C C picks a tag","picks tag","Logistics step involving picking up an object.","r002","Mechanical Repair","","silver",1118.539847613672,"2026-03-03T20:49:22.054778Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1614,"1",2,"","2026-03-03T20:49:39.478739Z",4,7612,"","no",0,0.0,0,1614,1.136,"#C C puts the container in the cupboard","puts container in cupboard","Logistics step involving placing an object.","r002","Mechanical Repair","","silver",1135.0581976136718,"2026-03-03T20:49:39.478748Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1615,"1",2,"","2026-03-03T20:49:42.537632Z",8,2267,"","no",0,0.0,0,1615,1.347,"#C C pulls a box","pulls box","The action involves moving an object (pulling a box), which is a logistics step.","r002","Mechanical Repair","","silver",1148.514737613672,"2026-03-03T20:49:42.537640Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1616,"1",2,"","2026-03-03T20:49:45.502280Z",9,1862,"","no",0,0.0,0,1616,1.266,"#C C puts the paper in the box","puts paper in box","Logistics step of placing an object.","r002","Mechanical Repair","","silver",1185.391627613672,"2026-03-03T20:49:45.502292Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1617,"1",2,"","2026-03-03T20:49:48.462153Z",7,2907,"","no",0,0.0,0,1617,1.236,"#C C puts the box on the floor","puts box on floor","Logistics step of placing an object.","r002","Mechanical Repair","","silver",1242.715127613672,"2026-03-03T20:49:48.462163Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1618,"1",2,"","2026-03-03T20:49:51.508170Z",6,3631,"","no",0,0.0,0,1618,1.396,"#C C picks the file","picks file","Logistics step, picking up an object.","r002","Mechanical Repair","","silver",1244.193357613672,"2026-03-03T20:49:51.508179Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1619,"1",2,"","2026-03-03T20:49:57.712436Z",10,1450,"","no",0,0.0,0,1619,1.589,"#C C picks the plastic","picks plastic","Logistics/Setup step, picking up an object.","r002","Mechanical Repair","","silver",1272.000267613672,"2026-03-03T20:49:57.712445Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1620,"1",2,"","2026-03-03T20:50:00.673506Z",12,1023,"","no",0,0.0,0,1620,1.289,"#C C puts #unsure aside","puts aside","Logistics step involving picking up or putting down an object.","r002","Mechanical Repair","","silver",1322.272117613672,"2026-03-03T20:50:00.673517Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1621,"1",2,"","2026-03-03T20:50:03.730015Z",8,2190,"","no",0,0.0,0,1621,1.331,"#C C picks some boxes","picks boxes","Logistics step involving picking up objects.","r002","Mechanical Repair","","silver",1331.236927613672,"2026-03-03T20:50:03.730025Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1622,"1",2,"","2026-03-03T20:50:06.770564Z",6,3270,"watchlist_verb","yes",0,0.0,0,1622,1.451,"#C C opens the polythene paper","opens polythene paper","Logistics step involving the manipulation of an object (opening polythene paper).","r002","Mechanical Repair","","silver",1408.6342282448604,"2026-03-03T20:50:06.770573Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","yes"
"Object Transfer",1623,"1",2,"","2026-03-03T20:50:14.766683Z",3,11363,"","no",0,0.0,0,1623,1.008,"#C C picks the rubber bands","picks rubber bands","Logistics step involving picking up an object.","r002","Mechanical Repair","","silver",1454.3793782448606,"2026-03-03T20:50:14.766696Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1624,"1",2,"","2026-03-03T20:50:17.603994Z",7,3070,"","no",0,0.0,0,1624,1.277,"#C C throws the #unsure in the dustbin","throws in dustbin","[CtxFixed] The action of throwing the object into the dustbin is a form of deliberate placement, which falls under the category of Object Transfer.","r002","Mechanical Repair","","silver",1482.2474782448603,"2026-03-03T20:50:17.604005Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1625,"1",2,"","2026-03-03T20:50:27.060224Z",27,219,"","no",0,0.0,0,1625,7.863,"#C C picks a jar","picks jar","Logistics step involving picking up an object.","r002","Mechanical Repair","","silver",1505.9446482448604,"2026-03-03T20:50:27.060240Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1626,"1",2,"","2026-03-03T20:50:29.602421Z",8,1990,"watchlist_verb","yes",0,0.0,0,1626,1.095,"#C C closes the jar","closes jar","Closing an object involves logistics and setup steps.","r002","Mechanical Repair","","silver",1525.2986482448605,"2026-03-03T20:50:29.602432Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","yes"
"Object Transfer",1627,"1",2,"","2026-03-03T20:50:33.982142Z",3,11259,"","no",0,0.0,0,1627,2.003,"#C C picks a masking tape","picks masking tape","Logistics step of picking up an object.","r002","Mechanical Repair","","silver",1552.2719082448605,"2026-03-03T20:50:33.982155Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1628,"1",2,"","2026-03-03T20:50:36.614677Z",5,5010,"","no",0,0.0,0,1628,1.195,"#C C picks a rubber band","picks rubber band","Logistics step, picking up an item.","r002","Mechanical Repair","","silver",1565.8607782448605,"2026-03-03T20:50:36.614691Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1629,"1",2,"","2026-03-03T20:50:39.959061Z",6,3245,"watchlist_verb","yes",0,0.0,0,1629,0.995,"#C C moves the jar","moves jar","Moving an object from one place to another.","r002","Mechanical Repair","","silver",1581.8468582448604,"2026-03-03T20:50:39.959071Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","yes"
"Stationary",1630,"1",2,"","2026-03-03T20:50:51.770425Z",5,4368,"watchlist_verb","yes",0,0.0,0,1630,1.266,"#C C touches her phone","touches her phone","Low body/hand motion, likely involves minimal movement.","r002","Mechanical Repair","","silver",1733.481355313867,"2026-03-03T20:50:51.770436Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","yes"
"Object Transfer",1631,"1",2,"","2026-03-03T20:50:54.374697Z",3,11583,"","no",0,0.0,0,1631,1.336,"#C C picks a wallet","picks wallet","Logistics/Setup step, picking up an object.","r002","Mechanical Repair","","silver",1745.8061253138671,"2026-03-03T20:50:54.374705Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Stationary",1632,"1",2,"","2026-03-03T20:51:01.063976Z",4,5948,"watchlist_verb","yes",0,0.0,0,1632,3.977,"#C C holds a jar","holds jar","Holding an object without movement.","r002","Mechanical Repair","","silver",1775.766805313867,"2026-03-03T20:51:01.063986Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","yes"
"Task Operation",1633,"1",2,"","2026-03-03T20:51:05.025585Z",5,5445,"","no",0,0.0,0,1633,2.652,"#C C removes a screw","removes screw","Core manual task involving high hand activity.","r002","Mechanical Repair","","silver",1785.785195313867,"2026-03-03T20:51:05.025596Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Object Transfer",1634,"1",2,"","2026-03-03T20:51:07.809669Z",6,3859,"","no",0,0.0,0,1634,1.541,"#C C puts #unsure on the box","puts on box","Refined via regex fallback","r002","Mechanical Repair","","silver",1821.8815953138671,"2026-03-03T20:51:07.809680Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","no"
"Stationary",1635,"1",2,"","2026-03-03T20:51:13.513089Z",3,8810,"watchlist_verb","yes",0,0.0,0,1635,3.755,"#C C holds her phone","holds her phone","Low body/hand motion, holding an object without movement.","r002","Mechanical Repair","","silver",1866.882155313867,"2026-03-03T20:51:13.513111Z","Gold","50a395ca-e434-46f3-a2f8-67fc4ca3874b","yes"
"Task Operation",1636,"1",2,"","2026-03-03T20:51:16.235372Z",4,6321,"","no",0,0.0,0,1636,1.554,"#C C cleans the shoe with an electric brush.","cleans shoe with electric brush","Core manual task involving high hand activity.","r002","Cleaning","","silver",196.9751486,"2026-03-03T20:51:16.235380Z","Gold","54843f87-c3c1-40a3-910e-5e72540995d5","no"
"Task Operation",1637,"1",2,"","2026-03-03T20:51:18.857464Z",9,1650,"","no",0,0.0,0,1637,1.437,"#C C cleans the shoe.","cleans shoe","Core manual task involving high hand activity.","r002","Cleaning","","silver",244.3714886,"2026-03-03T20:51:18.857475Z","Gold","54843f87-c3c1-40a3-910e-5e72540995d5","no"
"Object Transfer",1638,"1",2,"","2026-03-03T20:52:09.824176Z",5,5448,"","no",0,0.0,0,1638,2.569,"#C C removes the shoe lace.","removes shoe lace","Logistics/Removal step.","r002","Cleaning","","silver",457.0724029474027,"2026-03-03T20:52:09.824184Z","Gold","54843f87-c3c1-40a3-910e-5e72540995d5","no"
"Object Transfer",1639,"1",2,"","2026-03-03T20:52:12.583714Z",3,11183,"","no",0,0.0,0,1639,1.358,"#C C picks the electric brush.","picks electric brush","Logistics step of picking up an object.","r002","Cleaning","","silver",536.2877929474027,"2026-03-03T20:52:12.583725Z","Gold","54843f87-c3c1-40a3-910e-5e72540995d5","no"
"Task Operation",1640,"1",2,"","2026-03-03T20:52:15.087448Z",7,2999,"","no",0,0.0,0,1640,1.193,"#C C rinses the shoe.","rinses shoe","Core manual task involving high hand activity.","r002","Cleaning","","silver",585.9236676136719,"2026-03-03T20:52:15.087456Z","Gold","54843f87-c3c1-40a3-910e-5e72540995d5","no"
"Object Transfer",1641,"1",2,"","2026-03-03T20:52:18.005592Z",3,11797,"","no",0,0.0,0,1641,1.554,"#C C places shoe on a stand","places shoe on stand","Logistics step, placing an object.","r002","Cleaning","","silver",1772.223997144922,"2026-03-03T20:52:18.005606Z","Gold","54843f87-c3c1-40a3-910e-5e72540995d5","no"
"Stationary",1642,"1",2,"Locomotion","2026-03-03T20:52:33.924390Z",7,2594,"","no",0,0.0,0,1642,3.686,"#C C continues the exercise on the yoga mat","continues exercise on yoga mat","Low body/hand motion, indicates a stationary activity like desk work or exercising in place.","r002","Desk Work","","silver",54.532579600000005,"2026-03-03T20:52:33.924398Z","Bad","57ee481e-2386-4a28-8d4c-ed8c9bdf08d8","no"
"Object Transfer",1643,"1",2,"","2026-03-03T20:52:36.893974Z",10,1439,"","no",0,0.0,0,1643,1.405,"#C C picks the glass of water on the table","picks glass of water on table","Logistics step, picking up an object.","r002","Desk Work","","silver",956.55316762133,"2026-03-03T20:52:36.893987Z","Gold","57ee481e-2386-4a28-8d4c-ed8c9bdf08d8","no"
"Object Transfer",1644,"1",2,"","2026-03-03T20:52:41.180858Z",7,2859,"","no",0,0.0,0,1644,2.848,"#C C places the cards on the floor","places cards on floor","Logistics step of placing cards, short bursts of hand activity.","r002","Playing Instrument","","silver",8.7010886,"2026-03-03T20:52:41.180872Z","Gold","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Stationary",1645,"1",2,"","2026-03-03T20:52:44.470364Z",5,5119,"","no",0,0.0,0,1645,2.013,"#C C places hand on the floor","places hand on floor","The action indicates a preparatory or resting position with minimal movement.","r002","Playing Instrument","","silver",411.8357665817708,"2026-03-03T20:52:44.470375Z","Gold","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Stationary",1646,"1",2,"Task Operation","2026-03-03T20:52:48.833892Z",4,8086,"","no",0,0.0,0,1646,2.513,"#C C shuffle cards","shuffle cards","The action of shuffling cards is typically done with one hand and does not involve significant body movement, fitting the profile of low energy activity.","r002","Playing Instrument","","silver",779.0050727612378,"2026-03-03T20:52:48.833900Z","Bad","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Object Transfer",1647,"1",2,"","2026-03-03T20:52:51.483885Z",4,6252,"","no",0,0.0,0,1647,1.492,"#C C arranges the cards on the carpet","arranges cards on carpet","Logistics step involving picking up and placing down objects.","r002","Playing Instrument","","silver",809.4103739584093,"2026-03-03T20:52:51.483894Z","Gold","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Stationary",1648,"1",2,"Object Transfer","2026-03-03T20:52:57.514980Z",10,1431,"","no",0,0.0,0,1648,4.88,"#C C picks cards on the carpet","picks cards on carpet","The action of picking cards on the carpet suggests low body and hand motion.","r002","Playing Instrument","","silver",1093.0393041403645,"2026-03-03T20:52:57.514989Z","Bad","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Object Transfer",1649,"1",2,"","2026-03-03T20:53:00.562338Z",36,124,"","no",0,0.0,0,1649,1.559,"#C C puts cards on the carpet","puts cards on carpet","Logistics action of placing objects, short bursts of hand activity.","r002","Playing Instrument","","silver",1096.4041841403646,"2026-03-03T20:53:00.562348Z","Gold","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Stationary",1650,"1",2,"Object Transfer","2026-03-03T20:53:05.583351Z",19,398,"","no",0,0.0,0,1650,3.701,"#C C picks card on the carpet","picks card on carpet","The action describes a static interaction (picking a card), which involves minimal movement.","r002","Playing Instrument","","silver",1133.8220741403643,"2026-03-03T20:53:05.583363Z","Bad","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Stationary",1651,"1",2,"Object Transfer","2026-03-03T20:53:18.702315Z",11,1298,"","no",0,0.0,0,1651,2.369,"#C C turns card on the carpet","turns card on carpet","The action described suggests a minimal movement, likely involving a slight turn or adjustment that doesn't involve significant body or hand motion.","r002","Playing Instrument","","silver",1238.8468441403645,"2026-03-03T20:53:18.702324Z","Bad","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Object Transfer",1652,"1",2,"Task Operation","2026-03-03T20:53:26.518304Z",15,669,"","no",0,0.0,0,1652,4.867,"#C C shuffles the playing cards","shuffles playing cards","Logistics step, handling objects.","r002","Playing Instrument","","silver",1392.178704609115,"2026-03-03T20:53:26.518314Z","Bad","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Stationary",1653,"1",2,"Task Operation","2026-03-03T20:56:28.400229Z",5,5532,"","no",0,0.0,0,1653,2.354,"#C C shuffles the playing cards","shuffles playing cards","The action of shuffling cards is typically done while standing or sitting in one place, indicating low overall body motion.","r002","Playing Instrument","","silver",1394.1646346091147,"2026-03-03T20:56:28.400240Z","Bad","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Search",1654,"1",2,"Stationary","2026-03-03T20:56:32.772393Z",29,191,"","no",0,0.0,0,1654,2.641,"#C C looks at the playing cards","looks at playing cards","Head movement (visual search), hands mostly still.","r002","Playing Instrument","","silver",1400.615484609115,"2026-03-03T20:56:32.772402Z","Bad","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Object Transfer",1655,"1",2,"","2026-03-03T20:56:37.325337Z",9,1820,"","no",0,0.0,0,1655,1.944,"#C C places the playing cards down","places playing cards down","Logistics step of placing objects, short bursts of hand activity.","r002","Playing Instrument","","silver",1404.5864946091149,"2026-03-03T20:56:37.325346Z","Gold","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Stationary",1656,"1",2,"","2026-03-03T20:56:40.615527Z",11,1113,"watchlist_verb","yes",0,0.0,0,1656,1.544,"#C C touches the playing cards","touches playing cards","The action of touching cards is likely to be a brief, stationary motion.","r002","Playing Instrument","","silver",1430.3135646091146,"2026-03-03T20:56:40.615537Z","Gold","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","yes"
"Object Transfer",1657,"1",2,"","2026-03-03T20:56:43.620291Z",13,851,"","no",0,0.0,0,1657,1.538,"#C C picks the playing cards","picks playing cards","Logistics step, picking up objects.","r002","Playing Instrument","","silver",1436.7808446091146,"2026-03-03T20:56:43.620301Z","Gold","5c0cd8bd-21ae-4e5b-91ed-b3142af3c50f","no"
"Task Operation",1658,"1",2,"","2026-03-03T20:56:52.105770Z",5,4638,"","no",0,0.0,0,1658,5.489,"#C C folds the bedsheet","folds bedsheet","Core manual task involving high hand activity.","r002","Cleaning","","silver",176.96564526666666,"2026-03-03T20:56:52.105780Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Stationary",1659,"1",2,"","2026-03-04T01:28:09.563129Z",13,895,"","no",0,0.0,0,1659,1.451,"#C C stares at the book","stares at book","Low body/hand motion, focused attention.","r002","Cleaning","","silver",513.3773352666667,"2026-03-04T01:28:09.563140Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Search",1660,"1",2,"","2026-03-04T01:28:12.899337Z",3,10437,"","no",0,0.0,0,1660,1.495,"#C C looks around the computer","looks around computer","Head movement (visual search), hands mostly still.","r002","Cleaning","","silver",639.6933819333334,"2026-03-04T01:28:12.899348Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Stationary",1661,"1",2,"","2026-03-04T01:28:20.475151Z",5,4790,"","no",0,0.0,0,1661,1.315,"#O man A talks to C","man talks to","Low body/hand motion, likely involves speaking.","r002","Cleaning","","silver",1115.0408886,"2026-03-04T01:28:20.475162Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Stationary",1662,"1",2,"","2026-03-04T01:28:23.567305Z",5,4432,"","no",0,0.0,0,1662,1.58,"#C C calls a cat","calls cat","Low body/hand motion, likely speaking without significant movement.","r002","Cleaning","","silver",1421.2659886,"2026-03-04T01:28:23.567312Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Stationary",1663,"1",2,"","2026-03-04T01:28:26.696592Z",3,9382,"watchlist_verb","yes",0,0.0,0,1663,1.481,"#C C touches plates","touches plates","Low body/hand motion, likely inspecting or feeling the plates.","r002","Cleaning","","silver",1676.3903985999998,"2026-03-04T01:28:26.696602Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","yes"
"Locomotion",1664,"1",2,"","2026-03-04T01:28:29.856821Z",5,5729,"","no",0,0.0,0,1664,1.345,"#C C walks to the couch","walks to couch","Body moving through space (walking).","r002","Cleaning","","silver",1949.1180086,"2026-03-04T01:28:29.856833Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Task Operation",1665,"1",2,"","2026-03-04T01:28:33.310138Z",10,1554,"","no",0,0.0,0,1665,1.814,"#C C Types on a laptop keyboard","types on laptop keyboard","Core manual task involving hands with repetitive motion.","r002","Cleaning","","silver",2791.7488586000004,"2026-03-04T01:28:33.310148Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Object Transfer",1666,"1",2,"","2026-03-04T01:28:36.694569Z",3,9021,"watchlist_verb","yes",0,0.0,0,1666,1.582,"#C C moves the box on the hand","moves box on hand","Moving an object (logistics step).","r002","Cleaning","","silver",3025.9615586000004,"2026-03-04T01:28:36.694581Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","yes"
"Stationary",1667,"1",2,"","2026-03-04T01:28:41.666688Z",5,4287,"watchlist_verb","yes",0,0.0,0,1667,2.828,"#C C moves the hand to the camera","moves hand to camera","Low body/hand motion, likely adjusting position without significant movement.","r002","Cleaning","","silver",3043.1854986000003,"2026-03-04T01:28:41.666699Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","yes"
"Search",1668,"1",2,"","2026-03-04T01:28:45.941500Z",7,2702,"","no",0,0.0,0,1668,1.933,"#C C looks in the drawer","looks in drawer","Head movement (looking), passive hands.","r002","Cleaning","","silver",3326.4948686,"2026-03-04T01:28:45.941511Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Object Transfer",1669,"1",2,"","2026-03-04T01:28:49.528475Z",8,1985,"watchlist_verb","yes",0,0.0,0,1669,1.677,"#C C closes the closet","closes closet","Closing an object, which involves a specific action to manipulate and close a container or drawer.","r002","Cleaning","","silver",3352.7271086,"2026-03-04T01:28:49.528489Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","yes"
"Locomotion",1670,"1",2,"Object Transfer","2026-03-04T01:28:54.192618Z",4,6081,"watchlist_verb","yes",0,0.0,0,1670,3.093,"#C C moves the cloth down","moves cloth down","Movement through space, likely involves significant body motion.","r002","Cleaning","","silver",3400.7648386,"2026-03-04T01:28:54.192636Z","Bad","5e64c89d-34ce-49a3-949a-dc90385cdbcc","yes"
"Object Transfer",1671,"1",2,"","2026-03-04T01:28:57.406425Z",3,11071,"","no",0,0.0,0,1671,1.566,"#C C picks the bottle from the bed","picks bottle from bed","Logistics action involving picking up an object.","r002","Cleaning","","silver",3801.829781933333,"2026-03-04T01:28:57.406435Z","Gold","5e64c89d-34ce-49a3-949a-dc90385cdbcc","no"
"Stationary",1672,"1",2,"","2026-03-04T01:29:00.787631Z",3,9332,"watchlist_verb","yes",0,0.0,0,1672,1.857,"#C C touches the cat's chin with his right hand","touches cat s chin with his right hand","Low body/hand motion, likely involves gentle contact without significant movement.","r002","Playing Instrument","","silver",79.7888686,"2026-03-04T01:29:00.787642Z","Gold","5eed1db0-2136-4c61-8122-06cfbba28c96","yes"
"Locomotion",1673,"1",2,"","2026-03-04T01:29:08.767111Z",5,5714,"","no",0,0.0,0,1673,4.406,"#C C walks along the hallway","walks along hallway","Body moving through space, high body acceleration.","r002","Playing Instrument","","silver",126.8756986,"2026-03-04T01:29:08.767125Z","Gold","5eed1db0-2136-4c61-8122-06cfbba28c96","no"
"Object Transfer",1674,"1",2,"","2026-03-04T01:29:11.439082Z",4,7828,"","no",0,0.0,0,1674,1.235,"#C C puts the spice on the side","puts spice on side","Logistics step, moving the spice to a different location.","r002","Cooking","","silver",112.6781586,"2026-03-04T01:29:11.439095Z","Gold","615c5cd1-1dab-4667-94ce-30bfe52e7cd4","no"
"Stationary",1675,"1",2,"Task Operation","2026-03-04T01:29:15.481398Z",5,4850,"","no",0,0.0,0,1675,2.631,"#C C operates the washing machine","operates washing machine","Operating a machine is typically a stationary activity with minimal body movement.","r002","Cooking","","silver",693.9466952666667,"2026-03-04T01:29:15.481406Z","Bad","615c5cd1-1dab-4667-94ce-30bfe52e7cd4","no"
"Object Transfer",1676,"1",2,"","2026-03-04T01:29:18.637270Z",3,11494,"","no",0,0.0,0,1676,1.666,"#C C picks up the cloth from the floor","picks up cloth from floor","Logistics step involving picking up an object.","r002","Cooking","","silver",713.8072752666667,"2026-03-04T01:29:18.637281Z","Gold","615c5cd1-1dab-4667-94ce-30bfe52e7cd4","no"
"Stationary",1677,"1",2,"","2026-03-04T01:29:24.239673Z",3,10308,"","no",0,0.0,0,1677,3.595,"#C C interacts with the baby","interacts with baby","Interacting with the baby likely involves low body and hand motion.","r002","Cooking","","silver",737.4256352666667,"2026-03-04T01:29:24.239684Z","Gold","615c5cd1-1dab-4667-94ce-30bfe52e7cd4","no"
"Object Transfer",1678,"1",2,"","2026-03-04T01:29:30.641748Z",3,11246,"","no",0,0.0,0,1678,4.647,"#C C picks lead","picks lead","Logistics action of picking up an object.","r002","Cooking","","silver",1927.375400954663,"2026-03-04T01:29:30.641762Z","Gold","615c5cd1-1dab-4667-94ce-30bfe52e7cd4","no"
"Object Transfer",1679,"1",2,"","2026-03-04T01:29:33.863748Z",3,10777,"","no",0,0.0,0,1679,1.392,"#O man Y picks dish","man y picks dish","Logistics/Setup step involving picking up an object.","r002","Cooking","","silver",1990.541900954663,"2026-03-04T01:29:33.863760Z","Gold","615c5cd1-1dab-4667-94ce-30bfe52e7cd4","no"
"Task Operation",1680,"1",2,"","2026-03-04T01:29:36.639100Z",3,9623,"","no",0,0.0,0,1680,1.194,"#C C cleans bowl with sponge","cleans bowl with sponge","Core manual task involving high hand activity.","r002","Cleaning","","silver",200.5800886,"2026-03-04T01:29:36.639114Z","Gold","657e538b-af27-4236-9dfa-a1d6674f2e8c","no"
"Object Transfer",1681,"1",2,"Stationary","2026-03-04T01:29:41.772017Z",6,3729,"","no",0,0.0,0,1681,3.723,"#C C places his left hand on the Keyboard","places his left hand on keyboard","The action involves placing a body part (hand) onto an object (keyboard), which is a logistics/setup step.","r002","Playing Instrument","","silver",922.0443609546634,"2026-03-04T01:29:41.772026Z","Bad","674ff45c-1a6b-40c1-a915-df844132144d","no"
"Stationary",1682,"1",2,"","2026-03-04T01:29:51.235918Z",10,1467,"","no",0,0.0,0,1682,1.735,"#C C places his left hand on the keyboard.","places his left hand on keyboard","The action describes a setup or positioning step with minimal movement.","r002","Playing Instrument","","silver",1294.1123009546632,"2026-03-04T01:29:51.235931Z","Gold","674ff45c-1a6b-40c1-a915-df844132144d","no"
"Object Transfer",1683,"1",2,"Stationary","2026-03-04T01:29:56.667385Z",13,863,"","no",0,0.0,0,1683,3.528,"#C C places his left hand on the keyboard on the table.","places his left hand on keyboard on table","The action involves placing a hand on the keyboard, which is a logistics step.","r002","Playing Instrument","","silver",1424.524970954663,"2026-03-04T01:29:56.667400Z","Bad","674ff45c-1a6b-40c1-a915-df844132144d","no"
"Object Transfer",1684,"1",2,"Stationary","2026-03-04T01:30:11.268106Z",7,2990,"","no",0,0.0,0,1684,2.918,"#C C removes his left hand from the keyboard on the table.","removes his left hand from keyboard on table","The action involves moving his hand away from the keyboard, which is a logistics step.","r002","Playing Instrument","","silver",2187.790690954664,"2026-03-04T01:30:11.268116Z","Bad","674ff45c-1a6b-40c1-a915-df844132144d","no"
"Object Transfer",1685,"1",2,"Stationary","2026-03-04T01:30:18.662561Z",7,2685,"","no",0,0.0,0,1685,2.802,"#C C lifts his left hand from the keyboard.","lifts his left hand from keyboard","The action involves moving his hand from the keyboard, which is a logistics step.","r002","Playing Instrument","","silver",2767.376600954663,"2026-03-04T01:30:18.662570Z","Bad","674ff45c-1a6b-40c1-a915-df844132144d","no"
"Object Transfer",1686,"1",2,"","2026-03-04T01:30:21.798464Z",5,4955,"","no",0,0.0,0,1686,1.422,"# C c picks #unsure from bowl","picks from bowl","Logistics action of picking an item from a bowl.","r002","Cooking","","silver",25.1195096,"2026-03-04T01:30:21.798478Z","Gold","676c3bb3-2b7f-437b-ae1a-41f589ae188a","no"
"Stationary",1687,"1",2,"Object Transfer","2026-03-04T01:30:26.757373Z",7,2464,"watchlist_verb","yes",0,0.0,1,1687,3.467,"# C c closes microwave","closes microwave","Closing the microwave is a quick action with minimal movement.","r002","Cooking","","silver",48.813649600000005,"2026-03-04T01:30:26.757385Z","Bad","676c3bb3-2b7f-437b-ae1a-41f589ae188a","yes"
