"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Object Transfer",6038,"9",8,"","2026-02-24T01:37:35.317811Z",1137124,5.31,"#O The girl G moves a card around the table with her right hand.","Logistics action involving moving an object (card) around the table.","r001","Playing Instrument","silver","Gold","",1770.537590954663,"2026-02-24T01:37:35.317844Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6039,"9",8,"","2026-02-24T01:37:42.254513Z",1137125,4.83,"#O The boy A drops a card in his right hand on the table.","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",1809.0049209546632,"2026-02-24T01:37:42.254535Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6040,"9",8,"","2026-02-24T01:37:50.376960Z",1137126,6.707,"#O The boy C drops a card in his right hand on the table.","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",1900.138262954664,"2026-02-24T01:37:50.376974Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6041,"9",8,"","2026-02-24T01:38:06.472038Z",1137127,13.642,"#O The boy A takes the card in the right hand of The girl G with his right hand.","The action involves picking up an object (the card) with the hand, which is a logistics step.","r001","Playing Instrument","silver","Gold","",1964.786930954664,"2026-02-24T01:38:06.472057Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Stationary",6042,"9",8,"","2026-02-24T01:38:14.893833Z",1137128,6.884,"#O The boy F touches a card on the table with his right hand.","The action involves a gentle touch with the hand, indicating low body and hand motion.","r001","Playing Instrument","silver","Gold","",2018.668850954664,"2026-02-24T01:38:14.893867Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6043,"9",8,"","2026-02-24T01:38:28.078436Z",1137129,11.44,"#C C picks up a card from the deck of cards on the table with her right hand.","Logistics step involving picking up an object.","r001","Playing Instrument","silver","Gold","",2042.2766009546635,"2026-02-24T01:38:28.078458Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6044,"9",8,"","2026-02-24T01:38:46.248770Z",1137130,13.073,"#C C places the cards in her hands on the table.","Logistics step involving placing objects, short bursts of hand acceleration.","r001","Playing Instrument","silver","Gold","",2092.773530954664,"2026-02-24T01:38:46.248784Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6045,"9",8,"","2026-02-24T01:39:32.036930Z",1137131,42.764,"#O The boy A places the cards in his left hand on the table.","The action involves moving objects (cards) to a specific location (table).","r001","Playing Instrument","silver","Gold","",2147.0484909546635,"2026-02-24T01:39:32.036943Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6046,"9",8,"","2026-02-24T01:39:57.288331Z",1137132,23.491,"#O the woman E picks up the card from the table with her right hand","The action involves picking up an object, which is a logistics step.","r001","Playing Instrument","silver","Gold","",2298.531600954663,"2026-02-24T01:39:57.288350Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6047,"9",8,"","2026-02-24T01:41:12.335626Z",1137133,73.283,"#O the man F drops a letter tile on the table with his right hand","Refined via regex fallback","r001","Playing Instrument","silver","Gold","",2309.816580954664,"2026-02-24T01:41:12.335639Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6048,"9",8,"","2026-02-24T01:41:19.534063Z",1137134,5.572,"#C C drops the letter tile on the table with his right hand","Logistics action involving placing an object down.","r001","Playing Instrument","silver","Gold","",2438.089470954664,"2026-02-24T01:41:19.534096Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6049,"9",8,"","2026-02-24T01:42:04.552499Z",1137135,43.102,"#O The lady G plays another card on the table with her right hand.","The action involves picking up and placing down a card, which is a logistics step.","r001","Playing Instrument","silver","Gold","",2496.679970954663,"2026-02-24T01:42:04.552513Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Stationary",6050,"9",8,"","2026-02-24T01:42:51.525597Z",1137136,45.294,"#O The man H plays another card on the table with his right hand.","The action involves a simple placement of an object, which is a low-energy activity.","r001","Playing Instrument","silver","Gold","",2513.556870954664,"2026-02-24T01:42:51.525619Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Object Transfer",6051,"9",8,"","2026-02-24T01:43:04.316041Z",1137137,11.183,"#C C picks another card from the table with his right hand.","Logistics step of picking up an object.","r001","Playing Instrument","silver","Gold","",2541.4247009546634,"2026-02-24T01:43:04.316065Z","045451d6-2916-4c07-8e47-7cfdaa579086"
"Stationary",6052,"9",8,"","2026-02-24T01:43:13.953080Z",1137138,7.654,"#C C presses on the remote","Low body/hand motion, likely pressing a button with minimal movement.","r001","Playing Instrument","silver","Gold","",196.7838196,"2026-02-24T01:43:13.953113Z","05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38"
"Object Transfer",6053,"9",8,"","2026-02-24T01:43:23.052187Z",1137139,7.631,"#C C inserts hook in the textile","Logistics step of inserting an object into place.","r001","Playing Instrument","silver","Gold","",212.0255396,"2026-02-24T01:43:23.052221Z","05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38"
"Stationary",6054,"9",8,"Object Transfer","2026-02-24T01:43:45.882181Z",1137140,18.958,"#C C moves textile threads","Moving textile threads likely involves fine manipulation and minimal body movement.","r001","Playing Instrument","silver","Bad","",233.6464096,"2026-02-24T01:43:45.882214Z","05ac2c04-4a2c-4e8a-8b2a-2b60521b9d38"
"Object Transfer",6055,"9",8,"","2026-02-24T01:44:28.936925Z",1137141,41.522,"#C C fetches water with a bottle","Logistics step involving picking up and moving an object.","r001","Gardening","silver","Gold","",28.0060986,"2026-02-24T01:44:28.936939Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Stationary",6056,"9",8,"","2026-02-24T01:44:36.733591Z",1137142,6.186,"#C C pulls sleeves","Minimal body movement, likely adjusting clothing.","r001","Gardening","silver","Gold","",45.4401286,"2026-02-24T01:44:36.733622Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6057,"9",8,"","2026-02-24T01:44:47.446543Z",1137143,9.305,"#C C opens faucet","Opening the faucet is a logistics step involving a specific action to interact with an object.","r001","Gardening","silver","Gold","",50.9644986,"2026-02-24T01:44:47.446576Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Essential Operation",6058,"9",8,"","2026-02-24T01:44:55.739856Z",1137144,6.768,"#C C waters a plant with a bottle","Core manual task involving hand activity with the watering bottle.","r001","Gardening","silver","Gold","",217.2820586,"2026-02-24T01:44:55.739888Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Locomotion",6059,"9",8,"","2026-02-24T01:45:04.052705Z",1137145,6.669,"#C C moves leaves","Body moving through space to move leaves, involves high body acceleration.","r001","Gardening","silver","Gold","",290.1549462613255,"2026-02-24T01:45:04.052728Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6060,"9",8,"","2026-02-24T01:45:11.016802Z",1137146,5.493,"#C C picks leaf","The action involves picking up an object (leaf), which is a logistics step.","r001","Gardening","silver","Gold","",320.9513262613255,"2026-02-24T01:45:11.016834Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Essential Operation",6061,"9",8,"","2026-02-24T01:45:24.743730Z",1137147,11.497,"#C C cuts leaf with a scissors","Core task, high hand activity.","r001","Gardening","silver","Gold","",332.8769762613255,"2026-02-24T01:45:24.743752Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6062,"9",8,"","2026-02-24T01:45:33.270257Z",1137148,5.621,"#C C puts leaf on the cabinet","Logistics action of placing an object.","r001","Gardening","silver","Gold","",358.7666262613255,"2026-02-24T01:45:33.270290Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6063,"9",8,"","2026-02-24T01:45:39.934546Z",1137149,5.311,"#C C picks a plant in a pot on the shelf","Logistics step involving picking up an object (the plant).","r001","Gardening","silver","Gold","",383.4994162613255,"2026-02-24T01:45:39.934579Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6064,"9",8,"","2026-02-24T01:45:46.605848Z",1137150,5.241,"#C C puts a plant in a pot on the shelf","Logistics of placing the plant in the pot and then on the shelf.","r001","Gardening","silver","Gold","",391.5992062613255,"2026-02-24T01:45:46.605862Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6065,"9",8,"","2026-02-24T01:46:00.651979Z",1137151,9.275,"#C C picks a plant in a pot in the sink","Logistics step involving picking up an object.","r001","Gardening","silver","Gold","",432.8192762613255,"2026-02-24T01:46:00.652013Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Search",6066,"9",8,"Stationary","2026-02-24T01:46:13.902239Z",1137152,11.389,"#C C touches leaves","Visual inspection or tactile search, minimal hand acceleration.","r001","Gardening","silver","Bad","",470.4699662613255,"2026-02-24T01:46:13.902263Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Search",6067,"9",8,"","2026-02-24T01:46:21.962219Z",1137153,6.253,"#C C looks at the pant","Head movement (visual inspection), hands mostly still.","r001","Gardening","silver","Gold","",514.9753962613255,"2026-02-24T01:46:21.962256Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6068,"9",8,"","2026-02-24T01:46:28.148790Z",1137154,4.751,"#C C closes a faucet","Closing a faucet involves a specific interaction with an object.","r001","Gardening","silver","Gold","",552.4371121677084,"2026-02-24T01:46:28.148813Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Locomotion",6069,"9",8,"","2026-02-24T01:46:37.584807Z",1137155,7.83,"#C C moves a glass door","Movement of body to manipulate a door, involves significant body acceleration.","r001","Gardening","silver","Gold","",624.1914921677084,"2026-02-24T01:46:37.584840Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6070,"9",8,"","2026-02-24T01:46:50.078491Z",1137156,10.78,"#C C hangs a handheld shower head on the wall","The action involves placing an object (handheld shower head) in a specific location (on the wall).","r001","Gardening","silver","Gold","",637.2081021677084,"2026-02-24T01:46:50.078514Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6071,"9",8,"Essential Operation","2026-02-24T01:47:11.560458Z",1137157,19.904,"#C C puts a sink strainer on the sink drainage","Logistics step involving picking up and placing an object.","r001","Gardening","silver","Gold","",645.5887821677084,"2026-02-24T01:47:11.560492Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Essential Operation",6072,"9",8,"","2026-02-24T01:47:19.644842Z",1137158,6.61,"#C C rinses hands in the bathtub","Core task involving hand activity, specifically washing.","r001","Gardening","silver","Gold","",683.0300721677083,"2026-02-24T01:47:19.644856Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Search",6073,"9",8,"Object Transfer","2026-02-24T01:47:34.714147Z",1137159,13.707,"#C C moves the plant leaves","Movement of plant leaves suggests a visual inspection or search.","r001","Gardening","silver","Bad","",853.8377331518051,"2026-02-24T01:47:34.714181Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Search",6074,"9",8,"Stationary","2026-02-24T01:48:01.898956Z",1137160,25.762,"#C C touches plant leaves","Visual and tactile inspection, hands gently moving.","r001","Gardening","silver","Bad","",908.4898331518052,"2026-02-24T01:48:01.898979Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6075,"9",8,"","2026-02-24T01:48:16.465193Z",1137161,10.691,"#C C picks scissors on the wall hook rack","Logistics step involving picking up an object.","r001","Gardening","silver","Gold","",1041.997273151805,"2026-02-24T01:48:16.465225Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6076,"9",8,"","2026-02-24T01:51:07.790127Z",1137162,26.532,"#C C picks a plant","Logistics step involving picking up an object.","r001","Gardening","silver","Gold","",1069.7205464851384,"2026-02-24T01:51:07.790141Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6077,"9",8,"","2026-02-24T01:51:15.935881Z",1137163,6.605,"#C C puts piece of plant on the sink","Logistics step involving moving an object from one location to another.","r001","Gardening","silver","Gold","",1076.5486064851384,"2026-02-24T01:51:15.935914Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Stationary",6078,"9",8,"","2026-02-24T01:51:23.385808Z",1137164,5.135,"#C C holds the bottle in an upright position.","The action involves holding an object in a fixed position with minimal movement.","r001","Gardening","silver","Gold","",1093.097946182194,"2026-02-24T01:51:23.385840Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Stationary",6079,"9",8,"","2026-02-24T01:51:30.280943Z",1137165,5.418,"#C C holds the wrist watch.","Low body/hand motion, likely holding the watch in place.","r001","Gardening","silver","Gold","",1119.695896182194,"2026-02-24T01:51:30.280967Z","0928af96-a3fd-4930-9bc1-2fa43d01bb53"
"Object Transfer",6080,"9",8,"","2026-02-24T01:51:38.700787Z",1137166,6.841,"#C C lifts the bottle","The action involves picking up an object, which is a logistics step.","r001","Gardening","silver","Gold","",61.7415286,"2026-02-24T01:51:38.700823Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Essential Operation",6081,"9",8,"","2026-02-24T01:51:50.250861Z",1137167,9.984,"#C C waters the flower","Core task involving repetitive hand movements.","r001","Gardening","silver","Gold","",107.2152286,"2026-02-24T01:51:50.250875Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Stationary",6082,"9",8,"Essential Operation","2026-02-24T01:52:08.430540Z",1137168,16.219,"#C C sprays the flower","The action involves holding and spraying, which typically does not involve significant body movement.","r001","Gardening","silver","Bad","",160.71848859999997,"2026-02-24T01:52:08.430576Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Object Transfer",6083,"9",8,"","2026-02-24T01:52:19.929212Z",1137169,9.678,"#C C turns the vase","Turning an object, indicative of logistics/setup step.","r001","Gardening","silver","Gold","",435.2541959897726,"2026-02-24T01:52:19.929252Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Object Transfer",6084,"9",8,"","2026-02-24T01:52:45.302472Z",1137170,23.789,"#C C places the vase on the floor","The action involves placing an object (vase) which is a logistics step.","r001","Gardening","silver","Gold","",437.0161059897727,"2026-02-24T01:52:45.302486Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Search",6085,"9",8,"","2026-02-24T01:52:54.383185Z",1137171,6.673,"# C C looks at the plant","Visual inspection of the plant, likely involves head movement.","r001","Gardening","silver","Gold","",440.38735598977263,"2026-02-24T01:52:54.383218Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Essential Operation",6086,"9",8,"","2026-02-24T01:53:04.789060Z",1137172,6.573,"#C C presses the soil on the vase","Core manual task involving high hand activity.","r001","Gardening","silver","Gold","",458.5785959897726,"2026-02-24T01:53:04.789095Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Object Transfer",6087,"9",8,"Essential Operation","2026-02-24T01:54:11.878266Z",1137173,13.856,"#C C fetches soil from the vase","Logistics step involving picking up and moving an object.","r001","Gardening","silver","Bad","",470.1095859897727,"2026-02-24T01:54:11.878298Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Locomotion",6088,"9",8,"Essential Operation","2026-02-24T01:54:25.154265Z",1137174,11.246,"#C C shakes the vase","[CtxFixed] Shaking the vase involves movement and can be categorized under Locomotion as it implies an action involving the manipulation or movement of the vase.","r001","Gardening","silver","Bad","",482.64428598977264,"2026-02-24T01:54:25.154298Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Search",6089,"9",8,"","2026-02-24T01:54:30.880289Z",1137175,4.419,"#C C looks at the pone","Head movement (visual search), hands mostly still.","r001","Gardening","silver","Gold","",532.0641593231061,"2026-02-24T01:54:30.880312Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Object Transfer",6090,"9",8,"Essential Operation","2026-02-24T01:54:48.387316Z",1137176,11.967,"#C C fetches water on the bottle","Fetching an object (water bottle), involves picking up and moving an item.","r001","Gardening","silver","Bad","",535.399329323106,"2026-02-24T01:54:48.387349Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Essential Operation",6091,"9",8,"Stationary","2026-02-24T01:55:05.748196Z",1137177,15.011,"#C C pulls back both hands","Core task involving high hand activity.","r001","Gardening","silver","Bad","",603.4811333884115,"2026-02-24T01:55:05.748209Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Locomotion",6092,"9",8,"","2026-02-24T01:55:16.148891Z",1137178,8.76,"#C C pushes the leaves","Body moving through space with a tool, likely involves significant body acceleration.","r001","Gardening","silver","Gold","",685.5421133884115,"2026-02-24T01:55:16.148914Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Search",6093,"9",8,"Stationary","2026-02-24T01:55:39.588217Z",1137179,13.049,"#C C touches #unsure on the cupboard","Implies a visual or tactile search for something on the cupboard.","r001","Gardening","silver","Bad","",738.6637733884115,"2026-02-24T01:55:39.588249Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Essential Operation",6094,"9",8,"","2026-02-24T01:55:46.953618Z",1137180,5.433,"#C C pours #Unsure on the plant","Core task involving high hand activity.","r001","Gardening","silver","Gold","",777.3786933884114,"2026-02-24T01:55:46.953651Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Essential Operation",6095,"9",8,"","2026-02-24T01:55:55.174790Z",1137181,6.664,"#C C pours #Unsure on the lid","Core task involving a pouring action, which typically involves high hand activity.","r001","Gardening","silver","Gold","",788.4089633884114,"2026-02-24T01:55:55.174814Z","12a0347f-b829-4c86-bf7a-407c96f7ad3e"
"Search",6096,"9",8,"Essential Operation","2026-02-24T01:56:42.801114Z",1137182,46.279,"#C C measures a wall with a tape measure in his gloved left hand","Visual measurement involving head and hand movement, but primarily focused on visual inspection.","r001","Carpentry","silver","Bad","",-3.999999999976245e-07,"2026-02-24T01:56:42.801138Z","15db3714-87b2-407a-a0b7-574a89aac6a6"
"Locomotion",6097,"9",8,"","2026-02-24T01:56:56.259728Z",1137183,6.023,"#C C steps on a wooden frame #unsure","Movement through space, likely involves body acceleration.","r001","Carpentry","silver","Gold","",319.9113409546634,"2026-02-24T01:56:56.259763Z","16c21f86-6bd6-4dd7-a9b6-d98fa9e47808"
"Stationary",6098,"9",8,"","2026-02-24T01:57:06.722188Z",1137184,8.667,"#C C holds the ceiling light in place with the pencil","Holding an object in place involves minimal movement.","r001","Carpentry","silver","Gold","",334.2069709546634,"2026-02-24T01:57:06.722222Z","16c21f86-6bd6-4dd7-a9b6-d98fa9e47808"
"Object Transfer",6099,"9",8,"","2026-02-24T01:57:15.805207Z",1137185,7.294,"#C C picks another drill bit from the toolbox with his right hand","Logistics/Setup step, picking up an object.","r001","Carpentry","silver","Gold","",373.6842809546634,"2026-02-24T01:57:15.805221Z","16c21f86-6bd6-4dd7-a9b6-d98fa9e47808"
"Stationary",6100,"9",8,"","2026-02-24T01:57:21.739288Z",1137186,4.502,"#C C touches a tool. #unsure","Touching a tool is likely a brief interaction with minimal motion.","r001","Mechanical Repair","silver","Gold","",6.2526696,"2026-02-24T01:57:21.739321Z","17e336f3-3c84-403a-a917-3e7ed6986ce3"
"Stationary",6101,"9",8,"","2026-02-24T01:57:27.608501Z",1137187,4.228,"#C C touches the hub of the wheel with both hands.","Low body/hand motion, focused inspection.","r001","Mechanical Repair","silver","Gold","",17.5388896,"2026-02-24T01:57:27.608534Z","17e336f3-3c84-403a-a917-3e7ed6986ce3"
"Essential Operation",6102,"9",8,"","2026-02-24T01:57:37.468712Z",1137188,6.563,"#C C rolls the lever of the bench clamp with his left hand.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",36.2909096,"2026-02-24T01:57:37.468743Z","17e336f3-3c84-403a-a917-3e7ed6986ce3"
"Object Transfer",6103,"9",8,"","2026-02-24T01:57:43.933724Z",1137189,5.123,"#C C hangs the other spanner on the wall.","Logistics action involving moving an object (spanner) to a new location (wall).","r001","Mechanical Repair","silver","Gold","",77.7560096,"2026-02-24T01:57:43.933755Z","17e336f3-3c84-403a-a917-3e7ed6986ce3"
"Object Transfer",6104,"9",8,"","2026-02-24T01:57:51.138821Z",1137190,5.74,"#C C puts a phone on the table","Logistics step, placing an object.","r001","Cooking","silver","Gold","",6.199015266666667,"2026-02-24T01:57:51.138844Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6105,"9",8,"Object Transfer","2026-02-24T01:58:03.015858Z",1137191,10.506,"#C C turns a faucet","Core manual task involving hand activity to operate a faucet.","r001","Cooking","silver","Bad","",16.650335266666666,"2026-02-24T01:58:03.015873Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Object Transfer",6106,"9",8,"","2026-02-24T01:58:12.893657Z",1137192,7.921,"#C C picks a spoon in the drawer","Logistics/Setup step involving picking up an object.","r001","Cooking","silver","Gold","",251.76013526666665,"2026-02-24T01:58:12.893680Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Object Transfer",6107,"9",8,"","2026-02-24T01:58:24.602746Z",1137193,10.492,"#C C picks the bowl","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",376.2240852666667,"2026-02-24T01:58:24.602778Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Stationary",6108,"9",8,"Essential Operation","2026-02-24T01:59:01.901768Z",1137194,32.939,"#C C puts the flying pan on then cooking gas","Setting up the equipment, followed by a period of inactivity until cooking begins.","r001","Cooking","silver","Bad","",399.1961452666666,"2026-02-24T01:59:01.901785Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Locomotion",6109,"9",8,"","2026-02-24T01:59:22.346764Z",1137195,18.807,"#C C moves to the right towards a cooking oil bottle on a kitchen counter","Body moving through space towards an object.","r001","Cooking","silver","Gold","",606.5082652666667,"2026-02-24T01:59:22.346786Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6110,"9",8,"","2026-02-24T01:59:33.515902Z",1137196,8.332,"#C C pours some oil on a frying pan","Core task involving manual operation with high hand activity.","r001","Cooking","silver","Gold","",615.3205952666667,"2026-02-24T01:59:33.515916Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Search",6111,"9",8,"","2026-02-24T01:59:40.953286Z",1137197,5.786,"#C C slightly looks around","Head movement (visual search), hands mostly still.","r001","Cooking","silver","Gold","",642.6164452666667,"2026-02-24T01:59:40.953302Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6112,"9",8,"","2026-02-24T01:59:49.487965Z",1137198,6.995,"#C C slices a piece in a cheese","Core task involving high hand activity.","r001","Cooking","silver","Gold","",685.7397552666667,"2026-02-24T01:59:49.487998Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Locomotion",6113,"9",8,"","2026-02-24T01:59:58.739020Z",1137199,7.813,"#C C moves towards a frying pan on the right","Body moving through space towards an object.","r001","Cooking","silver","Gold","",703.5224552666667,"2026-02-24T01:59:58.739054Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Object Transfer",6114,"9",8,"","2026-02-24T02:00:09.519969Z",1137200,8.991,"#C C places a spoon in an open minced meat container","Logistics step, placing an object.","r001","Cooking","silver","Gold","",738.2960252666668,"2026-02-24T02:00:09.520002Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Locomotion",6115,"9",8,"","2026-02-24T02:00:21.738112Z",1137201,10.533,"#C C moves back to the right towards an electric cook top","Movement through space, likely involves walking or moving the body towards the cooktop.","r001","Cooking","silver","Gold","",820.7799252666667,"2026-02-24T02:00:21.738144Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6116,"9",8,"","2026-02-24T02:00:28.304755Z",1137202,4.789,"#C C stirs #unsure with a spoon","Core task involving repetitive hand movements.","r001","Cooking","silver","Gold","",937.0389052666668,"2026-02-24T02:00:28.304789Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6144,"9",8,"","2026-02-24T02:04:41.786983Z",1137203,10.432,"#C C removes remains of food with a knife","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",1068.9878552666669,"2026-02-24T02:04:41.787015Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Locomotion",6145,"9",8,"Essential Operation","2026-02-24T02:04:56.860391Z",1137204,13.546,"#C C moves the pan on the cooker","Movement of the pan involves body motion through space.","r001","Cooking","silver","Bad","",1109.3317252666666,"2026-02-24T02:04:56.860412Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6146,"9",8,"","2026-02-24T02:05:33.882461Z",1137205,35.147,"#C C stirs food in the pan","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1128.3186452666666,"2026-02-24T02:05:33.882476Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6147,"9",8,"","2026-02-24T02:05:39.763655Z",1137206,4.186,"#C C mixes the food in a pan","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1152.7684852666666,"2026-02-24T02:05:39.763674Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Object Transfer",6148,"9",8,"","2026-02-24T02:05:55.207139Z",1137207,13.527,"#C C places the brown bag in the cabinet #unsure","Logistics step involving moving an object to a specific location.","r001","Cooking","silver","Gold","",1278.367085266667,"2026-02-24T02:05:55.207154Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6149,"9",8,"","2026-02-24T02:06:02.037825Z",1137208,5.287,"#C C cuts the cheese on the chopping board","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1352.1196552666663,"2026-02-24T02:06:02.037839Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6150,"9",8,"","2026-02-24T02:06:14.763337Z",1137209,10.934,"#C C Presses the #unsure with the spoon","Core task, high hand activity.","r001","Cooking","silver","Gold","",1419.6125652666667,"2026-02-24T02:06:14.763352Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6151,"9",8,"","2026-02-24T02:06:23.157872Z",1137210,6.733,"#C C Scoops the #unsure with the spoon","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1484.0599352666666,"2026-02-24T02:06:23.157904Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Essential Operation",6152,"9",8,"","2026-02-24T02:06:29.377014Z",1137211,4.627,"#C C Turns the #unsure with the spoon","Core task involving manipulation with the hand, likely stirring or mixing.","r001","Cooking","silver","Gold","",1539.8399252666666,"2026-02-24T02:06:29.377046Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Search",6153,"9",8,"","2026-02-24T02:06:35.251675Z",1137212,4.256,"#C C Looks at the blender","Head movement (visual inspection), hands mostly still.","r001","Cooking","silver","Gold","",1604.8377019333334,"2026-02-24T02:06:35.251711Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Search",6154,"9",8,"","2026-02-24T02:06:44.850317Z",1137213,5.827,"#C C Looks at the counter top","Head movement (visual inspection), hands mostly still.","r001","Cooking","silver","Gold","",1609.9556019333334,"2026-02-24T02:06:44.850340Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Object Transfer",6155,"9",8,"","2026-02-24T02:06:53.056844Z",1137214,6.187,"#C C Puts the spoon against the pan","Logistics step of placing an object.","r001","Cooking","silver","Gold","",1628.8922219333333,"2026-02-24T02:06:53.056858Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
"Object Transfer",6156,"9",8,"","2026-02-24T02:06:58.353354Z",1137215,3.542,"#C C places spoons in a bowl","Logistics/Setup step, placing objects.","r001","Cooking","silver","Gold","",1656.4566519333332,"2026-02-24T02:06:58.353389Z","1ce16a97-f614-4660-b21c-4205b33c8bab"
