action,annotation_id,annotator,batch,corrected_action,created_at,id,lead_time,narration_text,reasoning,round,scenario,status,status_main,status_secondary,timestamp_sec,updated_at,video_uid
Object Transfer,9894.0,6.0,5,,2026-02-25T03:53:43.161185Z,1133337,1.995,#C C drags a blue paper from a card on the table.,"The action involves moving an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,2175.060744287997,2026-02-25T03:53:43.161200Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Stationary,9895.0,6.0,5,,2026-02-25T03:53:46.702031Z,1133338,2.517,#O The lady H touches a yellow paper on a card on the table.,"The action describes a touch, which is a low-energy interaction.",r001,Playing Instrument,silver,Gold,,2177.5420142879966,2026-02-25T03:53:46.702054Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9896.0,6.0,5,,2026-02-25T03:53:49.847086Z,1133339,1.802,#O The man F drops the black paper on the card. #Unsure,"[CtxFixed] The action involves the deliberate placement of the black paper onto the card, which fits the definition of 'Object Transfer'.",r001,Playing Instrument,silver,Gold,,2178.1914642879965,2026-02-25T03:53:49.847112Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9897.0,6.0,5,Stationary,2026-02-25T03:53:52.368497Z,1133340,5.38,#C C touches the blue paper on the table.,Action involves picking up or putting down an object.,r001,Playing Instrument,silver,Bad,,2188.617464287997,2026-02-25T03:53:56.055467Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9898.0,6.0,5,,2026-02-25T03:53:58.367780Z,1133341,1.534,#O The man G picks a card from the pile of card on the table.,"The action involves picking up an object (card), which is a logistics step.",r001,Playing Instrument,silver,Gold,,2197.4760942879966,2026-02-25T03:53:58.367802Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9899.0,6.0,5,,2026-02-25T03:54:01.733448Z,1133342,2.288,#O The man F packs his cards from the table.,"Logistics step of picking up and organizing items, involves short bursts of hand acceleration.",r001,Playing Instrument,silver,Gold,,2227.8675442879967,2026-02-25T03:54:01.733471Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Stationary,9900.0,6.0,5,,2026-02-25T03:54:04.302592Z,1133343,1.721,#O The lady E holds the pink paper on the card.,"The action described involves holding a paper, which is a static action with low body and hand motion.",r001,Playing Instrument,silver,Gold,,2269.3280042879965,2026-02-25T03:54:04.302617Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Stationary,9901.0,6.0,5,,2026-02-25T03:54:07.537469Z,1133344,2.254,#O The lady I points towards the card on the table. #Unsure,"The action involves a pointing gesture, which is a low-energy movement.",r001,Playing Instrument,silver,Gold,,2308.7683242879966,2026-02-25T03:54:07.537494Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9902.0,6.0,5,,2026-02-25T03:54:10.009070Z,1133345,1.736,#C C picks the blue paper from the card.,"The action involves picking up an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,2325.280304287997,2026-02-25T03:54:10.009087Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9903.0,6.0,5,,2026-02-25T03:54:12.634520Z,1133346,1.743,#O The man J places his cards on the table.,"The action involves placing objects (cards), which is a logistics step.",r001,Playing Instrument,silver,Gold,,2361.7192342879966,2026-02-25T03:54:12.634544Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Stationary,9904.0,6.0,5,Essential Operation,2026-02-25T03:54:19.174581Z,1133347,4.694,#O The lady I plays a card.,"The action described seems to be a static interaction, such as playing a card game which involves minimal body movement.",r001,Playing Instrument,silver,Bad,,2361.8233042879965,2026-02-25T03:54:19.174605Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9905.0,6.0,5,,2026-02-25T03:54:22.368111Z,1133348,2.508,#O The man F places a card on the table.,Logistics action (placing an object).,r001,Playing Instrument,silver,Gold,,2370.2253142879968,2026-02-25T03:54:22.368134Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Stationary,9906.0,6.0,5,,2026-02-25T03:54:24.579820Z,1133349,1.073,#O The man F touches the card on the table.,"The action described is a static interaction, likely involving minimal movement.",r001,Playing Instrument,silver,Gold,,2452.7246242879964,2026-02-25T03:54:24.579843Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9907.0,6.0,5,Stationary,2026-02-25T03:54:30.547115Z,1133350,5.276,#O The man J touches the green card on the table.,"The action involves picking up or touching an object, which is a logistics step.",r001,Playing Instrument,silver,Bad,,2459.5153042879965,2026-02-25T03:54:30.547139Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9908.0,6.0,5,,2026-02-25T03:54:33.931457Z,1133351,1.916,#O The man G picks a card from the pile of cards on the table.,"The action involves picking up an object (a card), which is a logistics step.",r001,Playing Instrument,silver,Gold,,2476.5902342879967,2026-02-25T03:54:33.931480Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Stationary,9909.0,6.0,5,,2026-02-25T03:54:36.552450Z,1133352,1.813,#O The man J touches the green card on the table.,"The action involves a touch, which is a low-energy interaction.",r001,Playing Instrument,silver,Gold,,2478.3033042879965,2026-02-25T03:54:36.552474Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Search,9910.0,6.0,5,,2026-02-25T03:54:39.363269Z,1133353,1.79,#C C checks through his cards.,Head and hand movements likely involved in visual inspection.,r001,Playing Instrument,silver,Gold,,2478.797944287997,2026-02-25T03:54:39.363291Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9911.0,6.0,5,,2026-02-25T03:54:41.734947Z,1133354,1.502,#O The man J picks a card from the the table.,"The action involves picking up an object (card), which is a logistics step.",r001,Playing Instrument,silver,Gold,,2483.311394287997,2026-02-25T03:54:41.734972Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Search,9912.0,6.0,5,,2026-02-25T03:54:44.489358Z,1133355,1.901,#O The man F checks through his cards.,"Head and hand movement involved in checking through items, indicating a search action.",r001,Playing Instrument,silver,Gold,,2498.3796742879967,2026-02-25T03:54:44.489383Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Stationary,9913.0,6.0,5,,2026-02-25T03:54:47.103013Z,1133356,1.781,#O The man D touches the brown paper on the table.,"The action describes a touch, which is a low-energy, stationary interaction.",r001,Playing Instrument,silver,Gold,,2530.8438242879965,2026-02-25T03:54:47.103037Z,5f6f87ea-e1c3-4868-bb60-22c9e874d056
Object Transfer,9914.0,6.0,5,,2026-02-25T03:54:49.713202Z,1133357,1.846,#C C drops the screwdriver in his left hand on the table.,Refined via regex fallback,r001,Mechanical Repair,silver,Gold,,48.7366886,2026-02-25T03:54:49.713226Z,6269fa52-58af-46d3-9a4b-7aca66c3b622
Object Transfer,9915.0,6.0,5,,2026-02-25T03:54:52.065377Z,1133358,1.564,#C C takes the second screwdriver on the worktable with his left hand.,"The action involves picking up an object, which is a logistics step.",r001,Mechanical Repair,silver,Gold,,92.6690986,2026-02-25T03:54:52.065400Z,6269fa52-58af-46d3-9a4b-7aca66c3b622
Object Transfer,9916.0,6.0,5,,2026-02-25T03:54:54.214353Z,1133359,1.373,#C C moves the screwdriver to his right hand.,Logistics of moving the screwdriver to the right hand.,r001,Mechanical Repair,silver,Gold,,93.3089286,2026-02-25T03:54:54.214376Z,6269fa52-58af-46d3-9a4b-7aca66c3b622
Essential Operation,9917.0,6.0,5,,2026-02-25T03:54:56.512895Z,1133360,1.415,#C C unscrews the screw with the screwdriver in his right hand.,Core manual task involving high hand activity.,r001,Mechanical Repair,silver,Gold,,126.2637886,2026-02-25T03:54:56.512910Z,6269fa52-58af-46d3-9a4b-7aca66c3b622
Locomotion,9918.0,6.0,5,Object Transfer,2026-02-25T03:55:01.022550Z,1133361,3.685,#C C moves the bicycle back.,"Movement of the bicycle, involving high body acceleration.",r001,Mechanical Repair,silver,Bad,,221.2260186,2026-02-25T03:55:01.022574Z,6269fa52-58af-46d3-9a4b-7aca66c3b622
Essential Operation,9919.0,6.0,5,,2026-02-25T03:55:03.702674Z,1133362,1.797,#C C adjusts a part of the bicycle with his left hand.,Core manual task involving precise hand movements.,r001,Mechanical Repair,silver,Gold,,248.6053286,2026-02-25T03:55:03.702699Z,6269fa52-58af-46d3-9a4b-7aca66c3b622
Object Transfer,9920.0,6.0,5,,2026-02-25T03:55:06.281923Z,1133363,1.792,#C C drops the tyre tube on the slab.,"[CtxFixed] The action of dropping the tyre tube onto the slab is a deliberate placement, which fits the definition of 'Object Transfer'.",r001,Mechanical Repair,silver,Gold,,287.7669786,2026-02-25T03:55:06.281946Z,6269fa52-58af-46d3-9a4b-7aca66c3b622
Object Transfer,9921.0,6.0,5,,2026-02-25T03:55:08.496516Z,1133364,1.504,#C C picks the other shoe,Logistics step of picking up an object.,r001,Cleaning,silver,Gold,,86.10402859999999,2026-02-25T03:55:08.496530Z,62ecb68c-4aea-4b07-8e84-696d65cc3672
Locomotion,9922.0,6.0,5,Object Transfer,2026-02-25T03:55:18.050143Z,1133365,8.82,#C C throws the wipe in the trash can,"Movement of the hand to throw the wipe, involving a high body acceleration component.",r001,Cleaning,silver,Bad,,143.12753859999998,2026-02-25T03:55:18.050167Z,62ecb68c-4aea-4b07-8e84-696d65cc3672
Object Transfer,9938.0,6.0,5,,2026-02-25T04:03:24.462394Z,1133366,1.849,#C C places the detergent on the floor,"Logistics of placing an object, short burst of hand activity.",r001,Cleaning,silver,Gold,,187.0382086,2026-02-25T04:03:24.462430Z,62ecb68c-4aea-4b07-8e84-696d65cc3672
Essential Operation,9940.0,6.0,5,,2026-02-25T04:03:33.902909Z,1133367,4.143,#C C rubs #unsure on the shoe,"Core cleaning task, high hand activity.",r001,Cleaning,silver,Gold,,467.2522198207032,2026-02-25T04:03:33.902944Z,62ecb68c-4aea-4b07-8e84-696d65cc3672
Stationary,9941.0,6.0,5,,2026-02-25T04:03:36.228386Z,1133368,1.632,#O man U faces C.,"The action described seems to be a face-to-face interaction, indicating low body and hand motion.",r001,Mechanical Repair,silver,Gold,,43.77905,2026-02-25T04:03:36.228409Z,652f0590-aab5-4de1-b578-238adb54fa0e
Search,9942.0,6.0,5,,2026-02-25T04:03:38.552618Z,1133369,1.364,#O man V looks at the dashboard.,"Head movement (visual inspection), hands mostly still.",r001,Mechanical Repair,silver,Gold,,84.92439,2026-02-25T04:03:38.552641Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,9944.0,6.0,5,,2026-02-25T04:03:41.369856Z,1133370,1.482,#O man T laughs.,"Low body/hand motion, indicating a stationary activity such as talking.",r001,Mechanical Repair,silver,Gold,,109.97561,2026-02-25T04:03:41.369872Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,9946.0,6.0,5,,2026-02-25T04:03:43.866058Z,1133371,1.626,#O man T walks.,"Body moving through space, indicative of walking.",r001,Mechanical Repair,silver,Gold,,127.54558,2026-02-25T04:03:43.866081Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,9947.0,6.0,5,,2026-02-25T04:03:45.797029Z,1133372,1.244,#O man W walks.,"Movement through space, characterized by body acceleration.",r001,Mechanical Repair,silver,Gold,,207.08444,2026-02-25T04:03:45.797052Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,9948.0,6.0,5,Object Transfer,2026-02-25T04:03:50.546746Z,1133373,3.863,#C C puts the bag on his laps.,The action involves placing an object and likely involves minimal movement thereafter.,r001,Mechanical Repair,silver,Bad,,220.64155,2026-02-25T04:03:50.546768Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10081.0,6.0,5,,2026-02-25T04:37:37.419137Z,1133374,28.028,#O man U drives the car.,"Body moving through space, likely involves driving which is a form of locomotion.",r001,Mechanical Repair,silver,Gold,,228.77083,2026-02-25T04:37:43.493455Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,10082.0,6.0,5,,2026-02-25T05:13:52.554482Z,1133375,2161.231,#O man V lowers his hand.,"The action describes a lowering of the hand, which is a minor movement and does not indicate significant body or hand activity.",r001,Mechanical Repair,silver,Gold,,255.41608,2026-02-25T05:13:52.554498Z,652f0590-aab5-4de1-b578-238adb54fa0e
Search,10083.0,6.0,5,,2026-02-25T05:13:56.024737Z,1133376,2.533,#C C looks at people playing basketball,"Visual search or monitoring (looking at people playing basketball), low hand activity.",r001,Mechanical Repair,silver,Gold,,929.9456433333334,2026-02-25T05:13:56.024754Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10084.0,6.0,5,Essential Operation,2026-02-25T06:19:34.634794Z,1133377,131.455,#O man R plays basketball,Playing basketball involves movement through space with high body acceleration.,r001,Mechanical Repair,silver,Gold,,1255.3990366666667,2026-02-25T06:19:34.634818Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10455.0,6.0,5,Essential Operation,2026-02-25T16:56:31.392068Z,1133378,3.543,#O man X plays basketball,Playing basketball involves significant body movement through space.,r001,Mechanical Repair,silver,Gold,,1287.0807966666666,2026-02-25T16:56:31.392082Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,10456.0,6.0,5,Locomotion,2026-02-25T16:56:42.100621Z,1133379,9.852,#C C does exercise,"The action 'does exercise' implies a static or low-energy state, likely involving minimal movement.",r001,Mechanical Repair,silver,Bad,,1371.5525766666667,2026-02-25T16:56:42.100635Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,10457.0,6.0,5,Object Transfer,2026-02-25T16:56:49.967205Z,1133380,6.944,#C C bounces the ball,"The action of bouncing a ball does not fit into the other categories as well as Stationary. It does not involve a core manual task, object transfer, search, or an error/correction. While it involves movement, the context here suggests a playful or idle action rather than a focused repair task.",r001,Mechanical Repair,silver,Bad,,1932.87049,2026-02-25T16:56:49.967242Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,10458.0,6.0,5,Object Transfer,2026-02-25T16:56:55.498574Z,1133381,4.014,#O man R bounces the ball,"The action of bouncing a ball does not fit the other categories well, and it does not imply continuous movement or a specific task. It suggests a momentary, stationary activity.",r001,Mechanical Repair,silver,Bad,,2029.03571,2026-02-25T16:56:55.498596Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10459.0,6.0,5,Essential Operation,2026-02-25T16:57:00.598438Z,1133382,3.935,#O man B plays basketball,"Body moving through space, high body acceleration.",r001,Mechanical Repair,silver,Gold,,2212.769333333333,2026-02-25T16:57:00.598460Z,652f0590-aab5-4de1-b578-238adb54fa0e
Object Transfer,10460.0,6.0,5,,2026-02-25T16:57:03.711494Z,1133383,1.75,#O man R plays the throws the ball,"[CtxFixed] The action involves throwing the ball, which is a deliberate movement of an object.",r001,Mechanical Repair,silver,Gold,,2247.412803333333,2026-02-25T16:57:03.711508Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,10461.0,6.0,5,Essential Operation,2026-02-25T16:57:15.611499Z,1133384,10.152,#O man R plays the basketball,"The action described does not involve significant movement or task execution, implying a low-energy state.",r001,Mechanical Repair,silver,Bad,,2724.393216666667,2026-02-25T16:57:15.611534Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10462.0,6.0,5,Essential Operation,2026-02-25T16:57:43.329069Z,1133385,4.264,#C C plays basketball,"Body moving through space, likely involves high body acceleration.",r001,Mechanical Repair,silver,Gold,,2764.0176266666667,2026-02-25T16:57:43.329082Z,652f0590-aab5-4de1-b578-238adb54fa0e
Object Transfer,10463.0,6.0,5,,2026-02-25T16:57:48.616583Z,1133386,4.387,#O man X throws ball to C,"[CtxFixed] The action involves moving an object (the ball) from one person (man X) to another person (C), which fits the definition of transferring an object.",r001,Mechanical Repair,silver,Gold,,2955.372516666667,2026-02-25T16:57:48.616606Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10464.0,6.0,5,Essential Operation,2026-02-25T16:57:57.046465Z,1133387,10.153,#O man X dribbles ball on pitch,"The action describes movement with a ball, indicating locomotion.",r001,Mechanical Repair,silver,Bad,,3000.737316666666,2026-02-25T16:58:28.629785Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10465.0,6.0,5,Essential Operation,2026-02-25T16:58:19.730960Z,1133388,6.541,#O man T dribbles ball on pitch,"Movement through space, likely involves walking or running with a ball.",r001,Mechanical Repair,silver,Bad,,3015.748966666667,2026-02-25T16:58:31.617202Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10466.0,6.0,5,Essential Operation,2026-02-25T16:58:38.358902Z,1133389,10.07,#O man Y dribbles ball on pitch,"The action describes movement through space, indicative of locomotion.",r001,Mechanical Repair,silver,Bad,,3046.1079566666667,2026-02-25T16:58:38.358917Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,10467.0,6.0,5,,2026-02-25T16:58:40.809669Z,1133390,1.428,#C C holds the ball,"Holding an object is a low-energy, stationary action.",r001,Mechanical Repair,silver,Gold,,3294.5850000000005,2026-02-25T16:58:40.809693Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10468.0,6.0,5,,2026-02-25T16:58:43.459997Z,1133391,1.672,#O man X walks around,Body moving through space (walking).,r001,Mechanical Repair,silver,Gold,,3300.0425300000006,2026-02-25T16:58:43.460010Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10469.0,6.0,5,,2026-02-25T16:58:46.159234Z,1133392,1.865,#O man X runs around,Movement through space at a quick pace.,r001,Mechanical Repair,silver,Gold,,3510.1758800000007,2026-02-25T16:58:46.159257Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,10470.0,6.0,5,Search,2026-02-25T16:58:50.259989Z,1133393,3.308,#C C watches the basketball game,"Low body/hand motion, likely sitting or standing still while watching.",r001,Mechanical Repair,silver,Bad,,3523.1380000000004,2026-02-25T16:58:50.260003Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10471.0,6.0,5,,2026-02-25T16:58:52.543738Z,1133394,1.383,#C C jumps,Body moving through space with a sudden movement.,r001,Mechanical Repair,silver,Gold,,3756.474799333334,2026-02-25T16:58:52.543761Z,652f0590-aab5-4de1-b578-238adb54fa0e
Essential Operation,10472.0,6.0,5,,2026-02-25T16:58:56.397004Z,1133395,2.729,#C C plays the ball,"[CtxFixed] Playing the ball is an essential operation as it involves an active engagement with an object for a specific purpose, such as entertainment or exercise.",r001,Mechanical Repair,silver,Gold,,4405.225626666667,2026-02-25T16:58:56.397026Z,652f0590-aab5-4de1-b578-238adb54fa0e
Stationary,10473.0,6.0,5,,2026-02-25T16:58:58.679873Z,1133396,1.406,#O man V talks,"Low body/hand motion, likely speaking.",r001,Mechanical Repair,silver,Gold,,4503.949846666667,2026-02-25T16:58:58.679896Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10474.0,6.0,5,,2026-02-25T16:59:01.774814Z,1133397,2.113,#O man F walks around,"Movement through space, indicative of walking.",r001,Mechanical Repair,silver,Gold,,4565.758026666667,2026-02-25T16:59:01.774828Z,652f0590-aab5-4de1-b578-238adb54fa0e
Locomotion,10475.0,6.0,5,,2026-02-25T16:59:08.506770Z,1133398,6.031,# C c touches stairs metal,"Body movement through space, likely involves climbing or moving on stairs.",r001,Cleaning,silver,,Skip,6.8833886,2026-02-25T16:59:08.506804Z,67b78a5b-ab72-4483-95c4-33e837013e93
Stationary,10476.0,6.0,5,,2026-02-25T16:59:11.329155Z,1133399,1.923,# C c wears shoes,Wearing shoes is typically a static action with minimal movement.,r001,Cleaning,silver,Gold,,57.1766486,2026-02-25T16:59:11.329178Z,67b78a5b-ab72-4483-95c4-33e837013e93
Locomotion,10477.0,6.0,5,,2026-02-25T16:59:14.448211Z,1133400,2.21,# C c rides bicycle in the road,"Body moving through space (riding a bicycle), high body acceleration.",r001,Cleaning,silver,Gold,,147.05545859999998,2026-02-25T16:59:14.448235Z,67b78a5b-ab72-4483-95c4-33e837013e93
Search,10478.0,6.0,5,,2026-02-25T16:59:17.109471Z,1133401,1.627,# X x looks at c,"Head movement (visual inspection), hands mostly still.",r001,Cleaning,silver,Gold,,299.6463986,2026-02-25T16:59:17.109485Z,67b78a5b-ab72-4483-95c4-33e837013e93
Locomotion,10479.0,6.0,5,,2026-02-25T16:59:23.051428Z,1133402,4.897,# C c walks on the road,Body moving through space (walking).,r001,Cleaning,silver,Gold,,526.1187486,2026-02-25T16:59:23.051442Z,67b78a5b-ab72-4483-95c4-33e837013e93
Locomotion,10480.0,6.0,5,,2026-02-25T16:59:25.826356Z,1133403,1.906,# X x walks,"Body moving through space, indicative of walking.",r001,Cleaning,silver,Gold,,1486.6789419333331,2026-02-25T16:59:25.826370Z,67b78a5b-ab72-4483-95c4-33e837013e93
Stationary,10481.0,6.0,5,,2026-02-25T16:59:28.664967Z,1133404,1.837,#X person o moves hand,"Low body/hand motion, possibly indicating a stationary activity.",r001,Cleaning,silver,Gold,,1965.4113352666664,2026-02-25T16:59:28.664989Z,67b78a5b-ab72-4483-95c4-33e837013e93
Stationary,10545.0,6.0,5,,2026-02-25T17:04:09.149759Z,1133405,2.271,#C c touches calf,"Low body/hand motion, likely a touch or scratch.",r001,Cleaning,silver,Gold,,2675.8753079333333,2026-02-25T17:04:09.149794Z,67b78a5b-ab72-4483-95c4-33e837013e93
Essential Operation,10546.0,6.0,5,Object Transfer,2026-02-25T17:04:16.996549Z,1133406,6.916,#O the man X rubs the tissue paper in both hands.,Core task involving high hand activity.,r001,Cleaning,silver,Gold,,2883.4502352666664,2026-02-25T17:04:16.996585Z,67b78a5b-ab72-4483-95c4-33e837013e93
Locomotion,10547.0,6.0,5,,2026-02-25T17:04:19.758012Z,1133407,1.724,#C c rides toward the house,Body moving through space (ride). High body acceleration expected.,r001,Cleaning,silver,Gold,,3060.482301933333,2026-02-25T17:04:19.758026Z,67b78a5b-ab72-4483-95c4-33e837013e93
Object Transfer,10548.0,6.0,5,,2026-02-25T17:04:22.481275Z,1133408,1.746,#C c picks uncertain on the floor,"[CtxFixed] The action of picking something up from the floor indicates that the person is moving an object, which fits the definition of Object Transfer.",r001,Cleaning,silver,Gold,,3163.621941933333,2026-02-25T17:04:22.481298Z,67b78a5b-ab72-4483-95c4-33e837013e93
Stationary,10549.0,6.0,5,Locomotion,2026-02-25T17:04:29.241029Z,1133409,5.913,#C c enters the kitchen,Entering a location typically involves minimal motion.,r001,Cleaning,silver,Bad,,3204.9446012666667,2026-02-25T17:04:29.241052Z,67b78a5b-ab72-4483-95c4-33e837013e93
Locomotion,10550.0,6.0,5,,2026-02-25T17:04:31.962929Z,1133410,1.322,#C c walks along the kitchen corridor,"Body moving through space, indicative of walking.",r001,Cleaning,silver,Gold,,3570.1215376213304,2026-02-25T17:04:31.962953Z,67b78a5b-ab72-4483-95c4-33e837013e93
Stationary,10551.0,6.0,5,Essential Operation,2026-02-25T17:04:37.084393Z,1133411,4.16,#C C sets the weighing machine,Setting the weighing machine involves minimal body and hand motion.,r001,Cooking,silver,Bad,,144.7843552666667,2026-02-25T17:04:37.084407Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Search,10552.0,6.0,5,,2026-02-25T17:04:47.406291Z,1133412,8.826,#C C touches the nylon paper on top of the shelf,Implies a visual or tactile search for an item on a shelf.,r001,Cooking,silver,Gold,,175.54831526666666,2026-02-25T17:04:47.406324Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Locomotion,10553.0,6.0,5,,2026-02-25T17:04:50.014883Z,1133413,1.82,#C C moves towards the shelf,Body moving through space towards a destination.,r001,Cooking,silver,Gold,,223.13411526666667,2026-02-25T17:04:50.014907Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Object Transfer,10554.0,6.0,5,,2026-02-25T17:04:52.945556Z,1133414,2.168,#C C picks the lid on top of the table,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,246.07883526666663,2026-02-25T17:04:52.945570Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Object Transfer,10555.0,6.0,5,,2026-02-25T17:04:56.336491Z,1133415,2.489,#C C picks the packet in the fridge,Logistics step involving picking up an object.,r001,Cooking,silver,Gold,,269.00312526666664,2026-02-25T17:04:56.336506Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Object Transfer,10556.0,6.0,5,,2026-02-25T17:04:58.529677Z,1133416,1.429,#C C puts the packet on top of the table,Logistics step of placing an object.,r001,Cooking,silver,Gold,,273.48540526666665,2026-02-25T17:04:58.529700Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Object Transfer,10557.0,6.0,5,,2026-02-25T17:05:01.964645Z,1133417,2.621,#C C places the spoon on the bowl,Logistics step involving placing an object.,r001,Cooking,silver,Gold,,639.9902252666667,2026-02-25T17:05:01.964668Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Essential Operation,10482.0,6.0,5,,2026-02-25T16:59:34.076857Z,1133418,4.61,#C C stirs the the food in the pot with the spoon,Core manual task involving repetitive hand movement.,r001,Cooking,silver,Gold,,680.0985352666668,2026-02-25T16:59:34.076881Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Essential Operation,10483.0,6.0,5,Object Transfer,2026-02-25T16:59:41.092747Z,1133419,4.959,#C C scoops some food with the spoon,Core task involving manual operation with the hand.,r001,Cooking,silver,Gold,,1093.2908909546634,2026-02-25T16:59:41.092769Z,6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80
Object Transfer,10484.0,6.0,5,Essential Operation,2026-02-25T16:59:46.256448Z,1133420,4.292,#C C flips a playing card,"The action involves picking up or flipping an object, which corresponds to logistics or setup steps.",r001,Playing Instrument,silver,Gold,,176.12404859999998,2026-02-25T16:59:46.256462Z,6b889d80-1c10-413c-9532-fbd629305a43
Object Transfer,10485.0,6.0,5,,2026-02-25T16:59:49.096992Z,1133421,1.972,#C C places the playing card on the table,"The action involves placing an object, which is a logistics step.",r001,Playing Instrument,silver,Gold,,225.4730086,2026-02-25T16:59:49.097016Z,6b889d80-1c10-413c-9532-fbd629305a43
Stationary,10486.0,6.0,5,Essential Operation,2026-02-25T16:59:54.312389Z,1133422,4.369,#C C plays the spider card game,Playing a card game involves minimal body movement.,r001,Playing Instrument,silver,Bad,,830.9063476136719,2026-02-25T16:59:54.312412Z,6b889d80-1c10-413c-9532-fbd629305a43
Object Transfer,10487.0,6.0,5,,2026-02-25T16:59:56.819472Z,1133423,1.799,#C C picks a card from the table with right hand,Logistics step involving picking up an object.,r001,Playing Instrument,silver,Gold,,939.7453453125,2026-02-25T16:59:56.819487Z,6b889d80-1c10-413c-9532-fbd629305a43
Stationary,10488.0,6.0,5,,2026-02-25T16:59:59.559958Z,1133424,1.951,#C C touches the card with left hand,"Low body/hand motion, likely preparatory or idle action.",r001,Playing Instrument,silver,Gold,,954.3551353125,2026-02-25T16:59:59.559982Z,6b889d80-1c10-413c-9532-fbd629305a43
Object Transfer,10489.0,6.0,5,,2026-02-25T17:00:02.045626Z,1133425,1.661,#C C takes a card from left hand,"Logistics step, moving an object from one hand to another.",r001,Playing Instrument,silver,Gold,,982.1710753125,2026-02-25T17:00:02.045649Z,6b889d80-1c10-413c-9532-fbd629305a43
Stationary,10490.0,6.0,5,Essential Operation,2026-02-25T17:00:06.767248Z,1133426,3.959,#C C counts the cards,The action involves minimal body movement and is likely performed while seated or standing still.,r001,Playing Instrument,silver,Bad,,1495.0819453125,2026-02-25T17:00:06.767272Z,6b889d80-1c10-413c-9532-fbd629305a43
Object Transfer,10491.0,6.0,5,,2026-02-25T17:00:10.001833Z,1133427,2.203,#C C moves the cards on table,"The action involves picking up and moving cards, which is a logistics task.",r001,Playing Instrument,silver,Gold,,1880.1329252666667,2026-02-25T17:00:10.001848Z,6b889d80-1c10-413c-9532-fbd629305a43
