"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid" 
"Essential Operation",839,"1",12,"","2026-02-23T05:32:10.161169Z",839,2.683,"#C C flattens the dough with the rolling pin","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",1174.4669152666663,"2026-02-23T05:32:10.161169Z","b9c91169-7019-4bfa-8a63-97df8cbefe97"
"Essential Operation",840,"1",12,"","2026-02-23T05:32:16.017911Z",840,2.737,"#C C scoops #unsure from the container with a spoon","Core task involving manual scooping with a spoon, high hand activity.","r001","Cooking","silver","Gold","",1349.5020652666667,"2026-02-23T05:32:16.017911Z","b9c91169-7019-4bfa-8a63-97df8cbefe97"
"Object Transfer",841,"1",12,"","2026-02-23T05:32:21.233833Z",841,1.702,"#C C picks up a spoon from the glass container","Logistics/Setup step involving picking up an object.","r001","Cooking","silver","Gold","",1359.0472252666666,"2026-02-23T05:32:21.233833Z","b9c91169-7019-4bfa-8a63-97df8cbefe97"
"Object Transfer",842,"1",12,"","2026-02-23T05:32:24.383417Z",842,1.487,"#C C picks up the parchment paper","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1519.967245369522,"2026-02-23T05:32:24.383417Z","b9c91169-7019-4bfa-8a63-97df8cbefe97"
"Essential Operation",843,"1",12,"","2026-02-23T05:32:35.437527Z",843,2.18,"#C C pours #unsure on the dough","Core task involving manual activity with hands.","r001","Cooking","silver","Gold","",1741.066678834375,"2026-02-23T05:32:35.437527Z","b9c91169-7019-4bfa-8a63-97df8cbefe97"
"Essential Operation",844,"1",12,"","2026-02-23T05:32:39.655474Z",844,2.128,"#C C applies the cooking oil on the dough with the wooden pastry brush","Core task involving high hand activity.","r001","Cooking","silver","Gold","",2096.017369386465,"2026-02-23T05:32:39.655474Z","b9c91169-7019-4bfa-8a63-97df8cbefe97"
"Essential Operation",845,"1",12,"","2026-02-23T05:32:44.623417Z",845,3.033,"#C C applies oil on the wooden pastry brush from the plate","Core task involving high hand activity.","r001","Cooking","silver","Gold","",2122.912979386465,"2026-02-23T05:32:44.623417Z","b9c91169-7019-4bfa-8a63-97df8cbefe97"
"Essential Operation",846,"1",12,"","2026-02-23T05:32:47.595499Z",846,1.275,"#C C applies #unsure on the pastry brush","Core task involving manual application, high hand activity.","r001","Cooking","silver","Gold","",2175.1846464401697,"2026-02-23T05:32:47.595499Z","b9c91169-7019-4bfa-8a63-97df8cbefe97"
"Locomotion",847,"1",12,"","2026-02-23T05:32:51.339487Z",847,1.683,"#C C Rides a motorbike on the road","Body moving through space, high body acceleration.","r001","Mechanical Repair","silver","Gold","",43.8421586,"2026-02-23T05:32:51.339487Z","bdb29a9e-d6d4-4918-9870-464abeae48d2"
"Locomotion",848,"1",12,"","2026-02-23T05:37:13.044106Z",848,259.721,"#C C Rides a motorbike on a toll station","Body moving through space, high body acceleration.","r001","Mechanical Repair","silver","Gold","",483.45846860000006,"2026-02-23T05:37:13.044106Z","bdb29a9e-d6d4-4918-9870-464abeae48d2"
"Search",849,"1",12,"","2026-02-23T05:37:17.200047Z",849,1.635,"#C C Looks around a toll station","Head movement (visual search), hands mostly still.","r001","Mechanical Repair","silver","Gold","",600.1674686,"2026-02-23T05:37:17.200047Z","bdb29a9e-d6d4-4918-9870-464abeae48d2"
"Object Transfer",850,"1",12,"Essential Operation","2026-02-23T05:37:28.225107Z",850,6.796,"#O A man z hands c a mobile phone","The action involves handing an object (mobile phone), which is a logistics step.","r001","Mechanical Repair","silver","Bad","",662.3100786,"2026-02-23T05:37:28.225414Z","bdb29a9e-d6d4-4918-9870-464abeae48d2"
"Object Transfer",851,"1",12,"","2026-02-23T05:37:34.057089Z",851,4.021,"#C C Puts a mobile phone in his pocket","Action involves placing an object into a pocket, which is a logistics step.","r001","Mechanical Repair","silver","Gold","",667.0784886,"2026-02-23T05:37:34.057089Z","bdb29a9e-d6d4-4918-9870-464abeae48d2"
"Locomotion",852,"1",12,"","2026-02-23T05:37:37.783510Z",852,1.436,"#O A lady x walks around a garage","The action involves movement through space, which corresponds to locomotion.","r001","Mechanical Repair","silver","Gold","",1116.8707542879963,"2026-02-23T05:37:37.783510Z","bdb29a9e-d6d4-4918-9870-464abeae48d2"
"Locomotion",853,"1",12,"","2026-02-23T05:37:42.077103Z",853,1.201,"#O A lady x walks around a room","The action involves movement through space, which is characteristic of locomotion.","r001","Mechanical Repair","silver","Gold","",1153.788474287997,"2026-02-23T05:37:42.077103Z","bdb29a9e-d6d4-4918-9870-464abeae48d2"
"Object Transfer",854,"1",12,"","2026-02-23T05:38:31.843256Z",854,44.192,"#C C picks up a mudguard from the auto lift with his right hand.","Logistics step involving picking up an object.","r001","Mechanical Repair","silver","Gold","",36.74594,"2026-02-23T05:38:31.843256Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",855,"1",12,"","2026-02-23T05:38:35.017797Z",855,1.414,"#C C transfers the spanner from his left hand to his right hand.","The action involves moving an object between hands, which is a logistics step.","r001","Mechanical Repair","silver","Gold","",41.05381,"2026-02-23T05:38:35.017797Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",856,"1",12,"","2026-02-23T05:38:37.884581Z",856,1.398,"#C C drops the spanner on the auto lift with his right hand.","[CtxFixed] The action involves deliberately placing the spanner onto the auto lift, which fits the definition of a deliberate placement.","r001","Mechanical Repair","silver","Gold","",42.28572,"2026-02-23T05:38:37.884581Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",857,"1",12,"","2026-02-23T05:38:41.339584Z",857,1.183,"#C C holds the mudguard with his left hand.","The action describes holding an object, which involves minimal movement.","r001","Mechanical Repair","silver","Gold","",46.8199,"2026-02-23T05:38:41.339584Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",858,"1",12,"","2026-02-23T05:38:44.565678Z",858,1.904,"#C C holds the carburetor connected to the hose with his right hand.","The action involves holding an object, which implies a low level of movement.","r001","Mechanical Repair","silver","Gold","",54.38903,"2026-02-23T05:38:44.565678Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",859,"1",12,"","2026-02-23T05:39:53.097761Z",859,4.849,"#C C places his right hand on the floor.","The action describes a static position with minimal to no motion.","r001","Mechanical Repair","silver","Gold","",63.69223,"2026-02-23T05:39:53.097761Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",860,"1",12,"","2026-02-23T05:39:57.379626Z",860,2.355,"#C C fixes the chuck on the hand drill with his left hand.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",92.09858,"2026-02-23T05:39:57.379626Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",861,"1",12,"","2026-02-23T05:40:00.429945Z",861,1.408,"#C C moves the mudguard with his left hand.","Moving an object (mudguard), short burst of hand acceleration.","r001","Mechanical Repair","silver","Gold","",137.25798,"2026-02-23T05:40:00.429945Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",862,"1",12,"","2026-02-23T05:40:40.874404Z",862,1.583,"#C C moves the mudguard with his right hand.","The action involves moving an object (mudguard), which is a logistics step.","r001","Mechanical Repair","silver","Gold","",163.02568,"2026-02-23T05:40:40.874404Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",863,"1",12,"","2026-02-23T05:40:47.543445Z",863,4.669,"#C C repositions the hose on the scooter motorcycle with his left hand.","Repositioning an object, involves logistics and setup.","r001","Mechanical Repair","silver","Gold","",164.1778,"2026-02-23T05:40:47.543445Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",864,"1",12,"","2026-02-23T05:40:50.953446Z",864,1.081,"#C C drops the screw driver on the auto lift with his right hand.","[CtxFixed] The action of dropping the screwdriver onto the auto lift can be interpreted as a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.","r001","Mechanical Repair","silver","Gold","",170.46861,"2026-02-23T05:40:50.953446Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Locomotion",865,"1",12,"","2026-02-23T05:40:57.720942Z",865,1.459,"#C C walks towards the scooter motorcycle.","Body moving through space, indicative of walking.","r001","Mechanical Repair","silver","Gold","",194.82172,"2026-02-23T05:40:57.720942Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",866,"1",12,"","2026-02-23T05:41:14.227405Z",866,10.39,"#C C turns the the attached piston and chuck in the scooter motorcycle with his right hand. #Unsure","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",198.54822,"2026-02-23T05:41:14.227405Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",867,"1",12,"","2026-02-23T05:41:17.826925Z",867,1.221,"#C C holds the scooter motorcycle with both hands.","Holding an object with both hands indicates a low-energy, stationary action.","r001","Mechanical Repair","silver","Gold","",235.1969,"2026-02-23T05:41:17.826925Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",868,"1",12,"","2026-02-23T05:42:18.614858Z",868,58.177,"#C C shakes the scooter motorcycle with his right hand. #Unsure","[CtxFixed] Shaking the scooter motorcycle could be an attempt to check its stability or functionality, which is part of essential operations when handling a vehicle.","r001","Mechanical Repair","silver","Gold","",246.43171,"2026-02-23T05:42:18.614858Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Locomotion",869,"1",12,"","2026-02-23T05:42:21.925482Z",869,1.172,"#C C mounts the scooter motorcycle.","Body movement to mount the scooter, involves high body acceleration.","r001","Mechanical Repair","silver","Gold","",253.99197,"2026-02-23T05:42:21.925482Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",870,"1",12,"","2026-02-23T05:42:26.247702Z",870,2.534,"#C C bends the steering of the scooter motorcycle with both hands.","Core task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",271.87726,"2026-02-23T05:42:26.247702Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",871,"1",12,"","2026-02-23T05:42:35.412760Z",871,2.871,"#C C picks up a metal bar from the drawer with his left hand.","Logistics/Setup step involving picking up an object.","r001","Mechanical Repair","silver","Gold","",287.33435,"2026-02-23T05:42:35.412760Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",872,"1",12,"","2026-02-23T05:42:39.803200Z",872,1.843,"#C C drops the bar into the drawer with his right hand. #Unsure","[CtxFixed] The action of dropping the bar into the drawer is a deliberate placement, which fits the definition of 'Object Transfer'.","r001","Mechanical Repair","silver","Gold","",307.301,"2026-02-23T05:42:39.803200Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",873,"1",12,"","2026-02-23T05:42:45.510853Z",873,2.102,"#C C shakes his right hand.","[CtxFixed] Shaking one's hand is often a minor, involuntary action and does not involve movement that would classify it under any of the other categories. It is more appropriate to categorize it as 'Stationary' since the primary action (holding the spring fork) remains unchanged.","r001","Mechanical Repair","silver","Gold","",427.63041,"2026-02-23T05:42:45.510853Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",874,"1",12,"","2026-02-23T05:42:48.960930Z",874,1.295,"#C C transfers the screws to his left hand.","Logistics step involving the movement of objects between hands.","r001","Mechanical Repair","silver","Gold","",447.82029,"2026-02-23T05:42:48.960930Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",875,"1",12,"","2026-02-23T05:42:53.558354Z",875,2.38,"#C C picks up another screw from the auto lift with his right hand.","Logistics step involving picking up an object.","r001","Mechanical Repair","silver","Gold","",448.48967,"2026-02-23T05:42:53.558354Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",876,"1",12,"","2026-02-23T05:42:57.188128Z",876,1.112,"#C C cleans his hands with the piece of tissue.","Core manual task involving hand activity.","r001","Mechanical Repair","silver","Gold","",459.57963,"2026-02-23T05:42:57.188128Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",877,"1",12,"","2026-02-23T05:43:01.551089Z",877,1.357,"#C C removes a screw on the spanner with his right hand.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",510.02666,"2026-02-23T05:43:01.551089Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",878,"1",12,"","2026-02-23T05:43:05.824265Z",878,1.127,"#C C picks up the wrench from the floor with his right hand.","Logistics action of picking up an object.","r001","Mechanical Repair","silver","Gold","",524.43597,"2026-02-23T05:43:05.824265Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",879,"1",12,"","2026-02-23T05:43:15.036562Z",879,5.975,"#C C lets go of the caliper brake assembly in his left hand.","[CtxFixed] The action of letting go of the caliper brake assembly appears to be a part of the essential operation of disassembling the brake system, rather than an object transfer or a mistake.","r001","Mechanical Repair","silver","Gold","",536.3407646666667,"2026-02-23T05:43:15.036562Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Locomotion",880,"1",12,"","2026-02-23T05:43:18.700075Z",880,1.201,"#C C walks towards a storage shelf.","Body moving through space, indicative of walking.","r001","Mechanical Repair","silver","Gold","",559.7689966666667,"2026-02-23T05:43:18.701074Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Locomotion",881,"1",12,"","2026-02-23T05:43:23.114728Z",881,1.396,"#C C walks towards another storage shelf.","Body moving through space (walking).","r001","Mechanical Repair","silver","Gold","",574.7337966666666,"2026-02-23T05:43:23.114728Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",882,"1",12,"Essential Operation","2026-02-23T05:43:30.158966Z",882,4.119,"#C C opens the pack of brake pad with both hands.","The action involves opening a package, which is a logistics step involving short bursts of hand acceleration.","r001","Mechanical Repair","silver","Bad","",582.2664666666667,"2026-02-23T05:43:30.158966Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",883,"1",12,"","2026-02-23T05:43:34.071710Z",883,1.399,"#C C picks up the plier from his leg with his right hand.","Logistics step involving picking up an object.","r001","Mechanical Repair","silver","Gold","",593.7995266666667,"2026-02-23T05:43:34.071710Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",884,"1",12,"","2026-02-23T05:43:38.498237Z",884,1.674,"#C C fixes the brake pad into the caliper brake pad assembly with his right hand.","Core manual task involving fine motor skills and high hand activity.","r001","Mechanical Repair","silver","Gold","",627.4889666666667,"2026-02-23T05:43:38.498237Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",885,"1",12,"","2026-02-23T05:43:43.127935Z",885,1.354,"#C C holds the white rag with both hands.","Holding the rag with both hands indicates a pause or preparatory stance with minimal motion.","r001","Mechanical Repair","silver","Gold","",670.6032066666667,"2026-02-23T05:43:43.127935Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",886,"1",12,"","2026-02-23T05:44:21.429413Z",886,3.021,"#C C holds the caliper brake pad assembly on the tire with his left hand.","Holding an object without moving it classifies as a stationary action.","r001","Mechanical Repair","silver","Gold","",699.9687666666666,"2026-02-23T05:44:21.429413Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",887,"1",12,"Object Transfer","2026-02-23T05:44:29.809958Z",887,6.074,"#C C inserts the screw into the caliper brake assembly with his right hand.","Core manual task involving precise hand movements.","r001","Mechanical Repair","silver","Bad","",701.3352666666667,"2026-02-23T05:44:29.809958Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",888,"1",12,"","2026-02-23T05:44:33.521469Z",888,1.353,"#C C holds the screw with both hands.","Low body/hand motion, holding position.","r001","Mechanical Repair","silver","Gold","",710.6857066666666,"2026-02-23T05:44:33.521469Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",889,"1",12,"","2026-02-23T05:45:22.435056Z",889,44.596,"#C C drops the screw driver on the floor with his left hand. #Unsure","Refined via regex fallback","r001","Mechanical Repair","silver","Gold","",721.6329766666667,"2026-02-23T05:45:22.435056Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",890,"1",12,"","2026-02-23T05:45:43.073635Z",890,18.148,"#C C fixes the caliper brake assembly into the tire with both hands.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",722.5451766666666,"2026-02-23T05:45:43.073635Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",891,"1",12,"","2026-02-23T05:45:50.067617Z",891,4.451,"#C C throws the piece of paper into the trash can with his left hand.","The action involves picking up and disposing of an object, which is a logistics step.","r001","Mechanical Repair","silver","Gold","",855.2506366666667,"2026-02-23T05:45:50.067617Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",892,"1",12,"","2026-02-23T05:45:54.763148Z",892,1.492,"#C C turns the screw driver inside the oil compartment with his right hand.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",881.7647666666667,"2026-02-23T05:45:54.763148Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",893,"1",12,"Essential Operation","2026-02-23T05:46:03.082876Z",893,3.992,"#C C touches the second piece of paper with his right hand.","Action involves touching an object, indicating a transfer or interaction with it.","r001","Mechanical Repair","silver","Bad","",884.2432566666666,"2026-02-23T05:46:03.082876Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",894,"1",12,"Essential Operation","2026-02-23T05:46:09.254430Z",894,2.929,"#C C opens a drawer on a cabinet with his left hand.","Logistics step involving opening a drawer.","r001","Mechanical Repair","silver","Bad","",888.4259766666667,"2026-02-23T05:46:09.254430Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",895,"1",12,"Object Transfer","2026-02-23T05:46:15.373467Z",895,3.483,"#C C inserts the spanner into the caliper brake assembly with his right hand.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Bad","",927.6201166666668,"2026-02-23T05:46:15.373467Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",896,"1",12,"","2026-02-23T05:46:48.907071Z",896,18.355,"#C C presses the brake lever on the scooter with his left hand.","Core task involving manual operation with high hand activity.","r001","Mechanical Repair","silver","Gold","",948.8689366666666,"2026-02-23T05:46:48.907071Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",897,"1",12,"","2026-02-23T05:46:55.565061Z",897,1.847,"#C C holds the brake lever with his right hand.","Low body/hand motion, holding an object.","r001","Mechanical Repair","silver","Gold","",967.6393366666666,"2026-02-23T05:46:55.565061Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",898,"1",12,"Essential Operation","2026-02-23T05:47:06.101095Z",898,8.303,"#C C interacts with the man X. #Unsure","Interacting with someone typically involves low body and hand motion.","r001","Mechanical Repair","silver","Bad","",1027.4105966666666,"2026-02-23T05:47:06.101095Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",899,"1",12,"","2026-02-23T05:47:09.711118Z",899,1.36,"#C C holds the spanner on the caliper brake assembly with his right hand.","Low body/hand motion, holding an object.","r001","Mechanical Repair","silver","Gold","",1032.9059866666666,"2026-02-23T05:47:09.712119Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",900,"1",12,"","2026-02-23T05:47:13.931801Z",900,1.71,"#C C puts his hands together.","Low body/hand motion, likely preparing to perform a task.","r001","Mechanical Repair","silver","Gold","",1060.7717666666667,"2026-02-23T05:47:13.931801Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Essential Operation",901,"1",12,"Object Transfer","2026-02-23T05:47:22.069205Z",901,5.59,"#C C inserts a screw into the lid on the oil compartment with his right hand.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Bad","",1070.4040513333334,"2026-02-23T05:47:22.069205Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",902,"1",12,"","2026-02-23T05:47:28.167361Z",902,2.46,"#C C picks up the spanner from the floor with his right hand.","Logistics action involving picking up an object.","r001","Mechanical Repair","silver","Gold","",1109.8650333333333,"2026-02-23T05:47:28.167361Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",903,"1",12,"","2026-02-23T05:47:36.916850Z",903,6.279,"#C C picks up a white rag from the cabinet with his right hand.","Logistics step involving picking up an object.","r001","Mechanical Repair","silver","Gold","",1126.2086433333334,"2026-02-23T05:47:36.916850Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Stationary",904,"1",12,"","2026-02-23T05:47:42.463546Z",904,2.923,"#C C holds the hand grip of the scooter with his left hand.","Holding an object without moving, low energy activity.","r001","Mechanical Repair","silver","Gold","",1137.6273033333334,"2026-02-23T05:47:42.463546Z","bedaa131-deae-4279-9fd4-5b6ab552644c"
"Object Transfer",905,"1",12,"","2026-02-23T05:47:46.102132Z",905,1.113,"#C C pulls a carpet on the car boot","The action involves moving an object (carpet) to a specific location (car boot).","r001","Playing Instrument","silver","Gold","",42.51915,"2026-02-23T05:47:46.102132Z","bfde0e71-dbdb-468c-bf5b-3b9f6cb577ce"
"Stationary",906,"1",12,"","2026-02-23T05:47:51.343526Z",906,2.722,"#O man Y holds a carpet","The action described does not involve any significant movement or task, indicating a low-energy state.","r001","Playing Instrument","silver","Gold","",86.6219,"2026-02-23T05:47:51.343526Z","bfde0e71-dbdb-468c-bf5b-3b9f6cb577ce"
"Essential Operation",907,"1",12,"","2026-02-23T05:47:59.683790Z",907,6.003,"#C C rolls a tyre with his left hand","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",0.6051996,"2026-02-23T05:47:59.683790Z","c0028015-e421-470b-9373-9611b33ac3f8"
"Object Transfer",908,"1",12,"","2026-02-23T05:48:03.126570Z",908,1.256,"#C C drops hand from her head.","[CtxFixed] The action involves moving the hand from the head, which can be considered a deliberate placement of the hand onto another surface or back to the side, thus fitting the 'Object Transfer' category.","r001","Desk Work","silver","Gold","",330.4389409546634,"2026-02-23T05:48:03.126570Z","c0048675-8810-46dc-af51-bca6471b68b1"
"Stationary",909,"1",12,"","2026-02-23T05:48:07.047452Z",909,1.073,"#C C holds her toes.","Low body/hand motion, likely involves stretching or relaxing which doesn't involve significant movement.","r001","Desk Work","silver","Gold","",828.4150409546634,"2026-02-23T05:48:07.047452Z","c0048675-8810-46dc-af51-bca6471b68b1"
"Stationary",910,"1",12,"","2026-02-23T05:48:10.989521Z",910,1.115,"#C C holds her legs.","Low body/hand motion, implies idle or resting state.","r001","Desk Work","silver","Gold","",971.7855109546634,"2026-02-23T05:48:10.990529Z","c0048675-8810-46dc-af51-bca6471b68b1"
"Stationary",911,"1",12,"","2026-02-23T05:48:16.282199Z",911,2.933,"#C C places her hand on her soles.","Low body/hand motion, indicating a resting or idle state.","r001","Desk Work","silver","Gold","",1046.3356509546634,"2026-02-23T05:48:16.282199Z","c0048675-8810-46dc-af51-bca6471b68b1"
"Locomotion",912,"1",12,"","2026-02-23T05:48:20.082215Z",912,1.321,"#C C turns left with a bicycle","Body moving through space with directional change.","r001","Walking Outdoors","silver","Gold","",493.17307,"2026-02-23T05:48:20.082215Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Stationary",913,"1",12,"Search","2026-02-23T05:48:26.561080Z",913,4.082,"#C C looks sideways","Looking sideways indicates a pause in movement with low body and hand activity.","r001","Walking Outdoors","silver","Bad","",902.66449,"2026-02-23T05:48:26.561080Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Object Transfer",914,"1",12,"","2026-02-23T05:48:30.950364Z",914,2.006,"#O man Y drops the book on the floor","Refined via regex fallback","r001","Walking Outdoors","silver","Gold","",2499.30524,"2026-02-23T05:48:30.950364Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Locomotion",915,"1",12,"","2026-02-23T05:48:39.331853Z",915,5.528,"#C C follows man Y to a room","Body moving through space, indicative of walking.","r001","Walking Outdoors","silver","Gold","",2530.01864,"2026-02-23T05:48:39.331853Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Search",916,"1",12,"","2026-02-23T05:48:42.796430Z",916,1.087,"#C C looks at the room","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",2535.6952,"2026-02-23T05:48:42.801429Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Stationary",917,"1",12,"Essential Operation","2026-02-23T05:48:47.769633Z",917,2.686,"#C C closes the door in a room","The action of closing a door is a brief, localized movement and does not involve continuous locomotion or significant body movement.","r001","Walking Outdoors","silver","Bad","",2594.09206,"2026-02-23T05:48:47.769633Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Object Transfer",918,"1",12,"","2026-02-23T05:48:52.404601Z",918,1.054,"#C C picks kid A from the floor","Logistics step involving picking up an object (the kid).","r001","Walking Outdoors","silver","Gold","",2623.52195,"2026-02-23T05:48:52.404601Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Object Transfer",919,"1",12,"","2026-02-23T05:48:56.333332Z",919,1.13,"#C C picks the dog leash from the counter","Logistics step of picking up an object.","r001","Walking Outdoors","silver","Gold","",2630.15373,"2026-02-23T05:48:56.333332Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Locomotion",920,"1",12,"","2026-02-23T05:49:03.284495Z",920,4.178,"#O Man W stands","Body moving through space (standing up or walking).","r001","Walking Outdoors","silver","Gold","",2933.42869,"2026-02-23T05:49:03.284495Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Search",921,"1",12,"","2026-02-23T05:49:08.397107Z",921,1.455,"#C C looks across the road on left","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",3001.64109,"2026-02-23T05:49:08.397107Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Locomotion",922,"1",12,"","2026-02-23T05:49:13.812734Z",922,2.828,"#C C moves baby stroller","Body moving through space, likely involves walking.","r001","Walking Outdoors","silver","Gold","",3123.08776,"2026-02-23T05:49:13.812734Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Search",923,"1",12,"","2026-02-23T05:49:17.734475Z",923,1.165,"#C C looks at man K","Head movement (visual search), hands mostly still.","r001","Walking Outdoors","silver","Gold","",3194.15759,"2026-02-23T05:49:17.734475Z","c05389ca-2d74-4889-a8dd-a0f89d28a4b7"
"Stationary",924,"1",12,"Essential Operation","2026-02-23T05:49:23.663722Z",924,2.439,"#C C stops the car on the traffic light","The action describes a stop, indicating low body/hand motion.","r001","Mechanical Repair","silver","Bad","",498.4259786771741,"2026-02-23T05:49:23.663722Z","c191e945-f7a1-4017-a2c0-8f9863c77ab1"
"Locomotion",925,"1",12,"Essential Operation","2026-02-23T05:49:30.766256Z",925,3.428,"#C C continues to drive the car forward on the road with two hands on the steering wheel","Body moving through space (driving), high body acceleration.","r001","Mechanical Repair","silver","Bad","",503.0257186771741,"2026-02-23T05:49:30.766256Z","c191e945-f7a1-4017-a2c0-8f9863c77ab1"
"Stationary",926,"1",12,"Essential Operation","2026-02-23T05:49:37.130317Z",926,2.447,"#C C stops on zebra crossing","The action indicates that C has stopped, implying low body/hand motion.","r001","Mechanical Repair","silver","Bad","",764.7317021677084,"2026-02-23T05:49:37.130317Z","c191e945-f7a1-4017-a2c0-8f9863c77ab1"
"Locomotion",927,"1",12,"Essential Operation","2026-02-23T05:49:43.525478Z",927,2.793,"#Summary C was on the road driving the car.","Implying movement through space (driving).","r001","Mechanical Repair","silver","Bad","",890.5543619333333,"2026-02-23T05:49:43.525478Z","c191e945-f7a1-4017-a2c0-8f9863c77ab1"
"Essential Operation",928,"1",12,"","2026-02-23T05:49:49.316080Z",928,1.602,"#c c irons a sweatshirt","Core task involving repetitive hand movements.","r001","Cleaning","silver","Gold","",286.0946086,"2026-02-23T05:49:49.316080Z","c2b3e7ea-fbeb-4491-b5bc-d0dd723496f7"
