"action","annotation_id","annotator","batch","corrected_action","created_at","id","lead_time","narration_text","reasoning","round","scenario","status","status_main","status_secondary","timestamp_sec","updated_at","video_uid"
"Object Transfer",808,"1",9,"","2026-02-25T21:28:53.494608Z",808,5.982,"#C C opens a drawer with his left hand.","Logistics/Setup step involving opening a drawer.","r001","Cooking","silver","Gold","",1254.1192552666666,"2026-02-25T21:28:53.494622Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Stationary",809,"1",9,"","2026-02-25T21:29:02.276316Z",809,5.402,"#C C holds the jug handle with his left hand.","The action describes holding an object without any significant movement.","r001","Cooking","silver","Gold","",1291.6633052666666,"2026-02-25T21:29:02.276336Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Object Transfer",810,"1",9,"","2026-02-25T21:29:07.755107Z",810,4.348,"#C C places the jug on the chopping board on the counter with his left hand.","Logistics step involving placing an object.","r001","Cooking","silver","Gold","",1332.2778752666666,"2026-02-25T21:29:07.755118Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Essential Operation",811,"1",9,"","2026-02-25T21:29:17.224146Z",811,7.308,"#C C stirs the sauce in the pan on the counter with the spatula in his right hand.","Core manual task involving high hand activity.","r001","Cooking","silver","Gold","",1361.722445266667,"2026-02-25T21:29:17.224157Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Essential Operation",812,"1",9,"","2026-02-25T21:29:21.670357Z",812,3.414,"#C C rinses both hands in the sink.","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1432.9246552666666,"2026-02-25T21:29:21.670370Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Object Transfer",813,"1",9,"","2026-02-25T21:29:26.234410Z",813,3.578,"#C C picks the knife from the cutting board on the counter with his right hand.","Logistics step of picking up the knife.","r001","Cooking","silver","Gold","",1488.9037552666666,"2026-02-25T21:29:26.234422Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Essential Operation",814,"1",9,"","2026-02-25T21:29:31.846111Z",814,4.01,"#C C chops the basil leaves on the cutting board on the counter with the knife in both hands.","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1552.5465752666669,"2026-02-25T21:29:31.846129Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Essential Operation",815,"1",9,"","2026-02-25T21:29:35.197526Z",815,2.325,"#C C dusts both hands in the sink.","Core task involving high hand activity.","r001","Cooking","silver","Gold","",1597.3264419333334,"2026-02-25T21:29:35.197539Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Stationary",816,"1",9,"","2026-02-25T21:29:38.962492Z",816,2.885,"#C C holds the handle of the pan on the cooker with his left hand.","The action describes holding an object without any significant movement, indicating a low energy state.","r001","Cooking","silver","Gold","",1600.2268319333332,"2026-02-25T21:29:38.962505Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Object Transfer",817,"1",9,"","2026-02-25T21:29:41.870973Z",817,1.69,"#C C picks up basil","Logistics step involving picking up an object.","r001","Cooking","silver","Gold","",1724.472868834375,"2026-02-25T21:29:41.870984Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Stationary",818,"1",9,"","2026-02-25T21:29:46.015423Z",818,2.391,"#O Person Q converses with C","Low body/hand motion, likely standing or sitting still while talking.","r001","Cooking","silver","Gold","",1739.598228834375,"2026-02-25T21:29:46.015432Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Object Transfer",819,"1",9,"","2026-02-25T21:29:49.520279Z",819,2.557,"#C C puts the kettle on an electric base","Logistics step involving picking up and placing the kettle.","r001","Cooking","silver","Gold","",1941.7400279896483,"2026-02-25T21:29:49.520290Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Stationary",820,"1",9,"","2026-02-25T21:29:54.129944Z",820,3.676,"#C C stares at the food in the frying pan","Low body/hand motion, focusing visually.","r001","Cooking","silver","Gold","",1944.5490279896485,"2026-02-25T21:29:54.129957Z","8dfdf47b-b446-4866-b38f-54add1a8e702"
"Essential Operation",821,"1",9,"","2026-02-25T21:30:01.854710Z",821,6.533,"#C C tries to link the plastic white p.v.c adapter with hand to the conduit plastic pattress box hole","[CtxFixed] The action involves connecting the plastic white p.v.c adapter to the conduit plastic pattress box hole, which is a deliberate and necessary step in a construction or assembly process.","r001","Carpentry","silver","Gold","",16.87835,"2026-02-25T21:30:01.854722Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Object Transfer",822,"1",9,"","2026-02-25T21:30:08.366970Z",822,4.945,"#C C picks a pair of plastic cutting pliers on the bucket","Logistics step involving picking up an object.","r001","Carpentry","silver","Gold","",213.29484,"2026-02-25T21:30:08.366980Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Stationary",823,"1",9,"","2026-02-25T21:30:14.163211Z",823,4.842,"#C C suspends an electric hand drill machine on a metal hanger","The action involves placing or suspending an object, which is a brief, low-energy movement.","r001","Carpentry","silver","Gold","",237.40457,"2026-02-25T21:30:14.163231Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Object Transfer",824,"1",9,"","2026-02-25T21:30:18.787504Z",824,3.473,"#C C removes the spirit level from the pattress box","The action involves removing an object, which is a logistics step.","r001","Carpentry","silver","Gold","",283.31237,"2026-02-25T21:30:18.787518Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Locomotion",825,"1",9,"","2026-02-25T21:30:23.093368Z",825,3.434,"#C C moves the leg back","Body moving through space, likely involves walking or shifting position.","r001","Carpentry","silver","Gold","",302.79415,"2026-02-25T21:30:23.093380Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Essential Operation",826,"1",9,"","2026-02-25T21:30:29.398603Z",826,3.913,"#C C drills the wall with the electric hand drilling machine","Core manual task involving high hand activity.","r001","Carpentry","silver","Gold","",325.89608,"2026-02-25T21:30:29.398622Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Object Transfer",827,"1",9,"","2026-02-25T21:30:33.902949Z",827,3.569,"#C C puts an electric hand drilling machine on a metal hanger","Logistics step involving placing an object.","r001","Carpentry","silver","Gold","",350.02965,"2026-02-25T21:30:33.902963Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Essential Operation",828,"1",9,"","2026-02-25T21:30:38.757431Z",828,2.907,"#C C tightens the chuck with hands","Core manual task involving high hand activity.","r001","Carpentry","silver","Gold","",371.01416,"2026-02-25T21:30:38.757444Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Search",829,"1",9,"","2026-02-25T21:30:42.548683Z",829,2.506,"#O person X looks down to the floor","Head movement (visual search), hands mostly still.","r001","Carpentry","silver","Gold","",501.67693,"2026-02-25T21:30:42.548694Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Stationary",830,"1",9,"","2026-02-25T21:30:48.052088Z",830,3.391,"#C C conveys sign with hand to person X","The action involves conveying a sign with the hand, which suggests a static position with minimal body movement.","r001","Carpentry","silver","Gold","",529.14401,"2026-02-25T21:30:48.052109Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Stationary",831,"1",9,"","2026-02-25T21:30:52.517001Z",831,3.188,"#C C holds a china yellow plastic rope","Holding an object with minimal movement.","r001","Carpentry","silver","Gold","",644.9793866666666,"2026-02-25T21:30:52.517016Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Stationary",832,"1",9,"","2026-02-25T21:31:04.719766Z",832,11.164,"#C C conveys action with hand to person X","Low body/hand motion, likely involves gesturing or talking.","r001","Carpentry","silver","Gold","",662.0072666666667,"2026-02-25T21:31:04.719780Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Object Transfer",833,"1",9,"","2026-02-25T21:31:12.811728Z",833,7.018,"#C C picks a side cutting pliers from a bucket","Logistics/Setup step involving picking up an object.","r001","Carpentry","silver","Gold","",712.8463666666667,"2026-02-25T21:31:12.811744Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Object Transfer",834,"1",9,"","2026-02-25T21:31:17.052257Z",834,3.251,"#C C puts a pair of side cutting pliers in a white bucket","Logistics step involving placing an object.","r001","Carpentry","silver","Gold","",892.9252366666667,"2026-02-25T21:31:17.052272Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Search",835,"1",9,"","2026-02-25T21:31:20.492181Z",835,2.158,"#CC stares to the wall","Visual search or monitoring (staring at the wall), hands mostly still.","r001","Carpentry","silver","Gold","",904.1379166666668,"2026-02-25T21:31:20.492196Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Stationary",836,"1",9,"","2026-02-25T21:31:25.574118Z",836,3.653,"#C C holds a yellow plastic curtain twist rope","Holding an object without moving it, low energy activity.","r001","Carpentry","silver","Gold","",1112.8820633333332,"2026-02-25T21:31:25.574130Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Search",837,"1",9,"","2026-02-25T21:31:32.556850Z",837,5.884,"#C C cruises the twisted black wire cables with hands over the mounted pattress wall box","Visual search with hands, likely low body motion.","r001","Carpentry","silver","Gold","",1156.8883733333332,"2026-02-25T21:31:32.556861Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Essential Operation",838,"1",9,"","2026-02-25T21:31:41.870398Z",838,5.281,"#C C cuts a piece of copper wires with a pair of side cutting pliers","Core task involving manual dexterity and fine motor skills.","r001","Carpentry","silver","Gold","",1188.4591833333334,"2026-02-25T21:31:41.870408Z","9148ceed-6983-4303-a560-2cbde805ee85"
"Locomotion",839,"1",9,"","2026-02-25T21:31:53.844987Z",839,3.393,"#C C walks in the compound","Body moving through space, typical of walking.","r001","Walking Outdoors","silver","Gold","",13.77877,"2026-02-25T21:31:53.845002Z","96a72022-f4b6-458e-b136-cd97336fb687"
"Stationary",840,"1",9,"Essential Operation","2026-02-25T21:32:04.015417Z",840,8.867,"#C C folds the packet of cat food.","The action of folding a packet is a low-energy, precise movement.","r001","Playing Instrument","silver","Gold","",40.2524586,"2026-02-25T21:32:04.015433Z","9cd46f2b-df56-4a8f-a7e5-a68e3d18bf47"
"Object Transfer",841,"1",9,"","2026-02-25T21:32:08.245565Z",841,3.169,"#C C collects cat food.","Logistics step involving picking up or putting down an object.","r001","Playing Instrument","silver","Gold","",280.5880186,"2026-02-25T21:32:08.245582Z","9cd46f2b-df56-4a8f-a7e5-a68e3d18bf47"
"Stationary",842,"1",9,"Search","2026-02-25T21:32:14.902031Z",842,5.838,"#C C looks at the cat.","Low body/hand motion, visual observation.","r001","Playing Instrument","silver","Gold","",285.7134971935663,"2026-02-25T21:32:14.902046Z","9cd46f2b-df56-4a8f-a7e5-a68e3d18bf47"
"Stationary",843,"1",9,"","2026-02-25T21:32:19.030755Z",843,2.867,"#C C wipes the bed with his hand.","The action describes a low-energy motion of wiping with the hand, indicating minimal movement.","r001","Playing Instrument","silver","Gold","",363.5153071935663,"2026-02-25T21:32:19.030765Z","9cd46f2b-df56-4a8f-a7e5-a68e3d18bf47"
"Locomotion",844,"1",9,"Essential Operation","2026-02-25T21:32:28.762526Z",844,8.53,"#C C cleans along the wooden belt around the room","Body moving through space, likely involves walking or moving along the room.","r001","Cleaning","silver","Gold","",8.306388637640788,"2026-02-25T21:32:28.762539Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",845,"1",9,"","2026-02-25T21:32:34.121153Z",845,4.471,"#C C wipes the top of the toilet flush","Core cleaning task, high hand activity.","r001","Cleaning","silver","Gold","",33.851828637640786,"2026-02-25T21:32:34.121167Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Object Transfer",846,"1",9,"Stationary","2026-02-25T21:32:57.111236Z",846,22.071,"#C C grabs the bottle with both hands","Logistics step involving picking up an object.","r001","Cleaning","silver","Bad","",139.7209486376408,"2026-02-25T21:32:57.111253Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Object Transfer",847,"1",9,"","2026-02-25T21:33:00.478048Z",847,2.105,"#C C returns the bottle","Logistics step, placing the bottle back.","r001","Cleaning","silver","Gold","",142.9656686376408,"2026-02-25T21:33:00.478064Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",848,"1",9,"","2026-02-25T21:33:06.037770Z",848,2.625,"#C C pours detergent on the clothe","Core task involving manual activity with hands.","r001","Cleaning","silver","Gold","",177.7708286376408,"2026-02-25T21:33:06.037781Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Object Transfer",849,"1",9,"","2026-02-25T21:33:09.624389Z",849,2.654,"#C C places the bottle on the sink","Logistics step involving picking up and putting down an object.","r001","Cleaning","silver","Gold","",272.1660886376408,"2026-02-25T21:33:09.624402Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Stationary",850,"1",9,"","2026-02-25T21:33:17.555766Z",850,6.744,"#C C closes tap with left hand","Low body/hand motion, likely minimal movement to close the tap.","r001","Cleaning","silver","Gold","",319.10138450678147,"2026-02-25T21:33:17.555784Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Stationary",851,"1",9,"","2026-02-25T21:33:24.855526Z",851,2.958,"#C C holds tap with the left hand","Holding the tap with one hand indicates a relatively static position with minimal motion.","r001","Cleaning","silver","Gold","",359.3540945067815,"2026-02-25T21:33:24.855542Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",852,"1",9,"Stationary","2026-02-25T21:33:36.213150Z",852,10.201,"#C C wipes the tab with the right hand","Core task involving high hand activity.","r001","Cleaning","silver","Gold","",381.6786145067815,"2026-02-25T21:33:36.213159Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Object Transfer",853,"1",9,"","2026-02-25T21:33:39.689577Z",853,2.368,"#C C drops the three bottles on the floor","Refined via regex fallback","r001","Cleaning","silver","Gold","",399.85210450678153,"2026-02-25T21:33:39.689590Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",854,"1",9,"Stationary","2026-02-25T21:33:47.935560Z",854,6.776,"#C C squeezes the detergent on the clothe with the right hand","Core task involving high hand activity.","r001","Cleaning","silver","Gold","",411.4957145067815,"2026-02-25T21:33:47.935581Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Object Transfer",855,"1",9,"","2026-02-25T21:33:51.179809Z",855,2.184,"#C C places the detergent on the tab","Logistics step involving placing an object.","r001","Cleaning","silver","Gold","",421.1412245067815,"2026-02-25T21:33:51.179820Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",856,"1",9,"","2026-02-25T21:33:56.078505Z",856,3.145,"#C C cleans the tap with the right hand","Core manual task, high hand activity.","r001","Cleaning","silver","Gold","",425.7685245067815,"2026-02-25T21:33:56.078515Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",857,"1",9,"","2026-02-25T21:33:59.013955Z",857,2.114,"#C C wipes the knob in the tab","Core cleaning task, high hand activity.","r001","Cleaning","silver","Gold","",497.6970545067815,"2026-02-25T21:33:59.013971Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",858,"1",9,"","2026-02-25T21:34:02.854177Z",858,2.657,"#C C scrubs the wall","Core task involving high hand activity.","r001","Cleaning","silver","Gold","",567.6165298207031,"2026-02-25T21:34:02.854196Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",859,"1",9,"","2026-02-25T21:34:07.700036Z",859,2.947,"#C C cleans the wall","Core task involving manual cleaning activity.","r001","Cleaning","silver","Gold","",587.6401898207032,"2026-02-25T21:34:07.700050Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Essential Operation",860,"1",9,"","2026-02-25T21:34:11.534988Z",860,2.592,"#C C rinses the bath tub","Core task involving manual operation with high hand activity.","r001","Cleaning","silver","Gold","",670.0100098207031,"2026-02-25T21:34:11.535002Z","a4352ec3-fd76-4a34-a25d-328c128719d2"
"Object Transfer",861,"1",9,"","2026-02-25T21:34:17.707938Z",861,2.33,"#C C Puts the cloth on a rack","Logistics step involving placing an object.","r001","Cleaning","silver","Gold","",96.5093486,"2026-02-25T21:34:17.707957Z","a69d9469-60fe-46ba-b626-e2af188aa33c"
"Object Transfer",862,"1",9,"","2026-02-25T21:34:30.437347Z",862,10.844,"#C C Picks a cloth from the bed","Logistics step involving picking up an object.","r001","Cleaning","silver","Gold","",124.7277986,"2026-02-25T21:34:30.437360Z","a69d9469-60fe-46ba-b626-e2af188aa33c"
"Object Transfer",863,"1",9,"","2026-02-25T21:34:33.844703Z",863,2.083,"#C C Puts the socks on a rack","Logistics step involving picking up and placing objects.","r001","Cleaning","silver","Gold","",230.3370786,"2026-02-25T21:34:33.844713Z","a69d9469-60fe-46ba-b626-e2af188aa33c"
"Stationary",864,"1",9,"","2026-02-25T21:34:38.793121Z",864,4.086,"#C C Turns to the bed","Turning to an object suggests a change in orientation rather than continuous movement or high activity.","r001","Cleaning","silver","Gold","",241.3678186,"2026-02-25T21:34:38.793131Z","a69d9469-60fe-46ba-b626-e2af188aa33c"
"Search",865,"1",9,"","2026-02-25T21:34:42.762616Z",865,2.302,"#C C Looks at the rack","Head movement (visual inspection), hands mostly still.","r001","Cleaning","silver","Gold","",277.3060486,"2026-02-25T21:34:42.762626Z","a69d9469-60fe-46ba-b626-e2af188aa33c"
"Object Transfer",866,"1",9,"","2026-02-25T21:34:47.512365Z",866,3.738,"#C C hangs dress on the rack with both hands","Logistics step involving picking up and placing an object.","r001","Cleaning","silver","Gold","",303.90806982070313,"2026-02-25T21:34:47.512386Z","a69d9469-60fe-46ba-b626-e2af188aa33c"
"Locomotion",867,"1",9,"","2026-02-25T21:34:50.889096Z",867,2.388,"#C C moves towards the bed","Body moving through space (walking).","r001","Cleaning","silver","Gold","",307.75687982070315,"2026-02-25T21:34:50.889113Z","a69d9469-60fe-46ba-b626-e2af188aa33c"
"Locomotion",868,"1",9,"Object Transfer","2026-02-25T21:34:59.943336Z",868,7.475,"#C C lifts a vacuum cleaner","Body moving through space, high body acceleration.","r001","Cleaning","silver","Bad","",248.8987686,"2026-02-25T21:34:59.943361Z","a855cacc-0c0f-4ad3-9991-90cbd761637a"
"Locomotion",869,"1",9,"Object Transfer","2026-02-25T21:35:07.275947Z",869,5.973,"#C C lifts the litter bin","Body moving through space to lift an object, involves high body acceleration.","r001","Cleaning","silver","Bad","",306.5980609748144,"2026-02-25T21:35:07.275970Z","a855cacc-0c0f-4ad3-9991-90cbd761637a"
"Essential Operation",870,"1",9,"","2026-02-25T21:35:11.542812Z",870,2.909,"#C C cleans door cabinet.","Core task involving high hand activity.","r001","Cleaning","silver","Gold","",873.5118953125,"2026-02-25T21:35:11.542823Z","a855cacc-0c0f-4ad3-9991-90cbd761637a"
"Object Transfer",871,"1",9,"","2026-02-25T21:35:16.072875Z",871,2.31,"#C C drops gloves on the sink.","Refined via regex fallback","r001","Cleaning","silver","Gold","",973.4644453125,"2026-02-25T21:35:16.072890Z","a855cacc-0c0f-4ad3-9991-90cbd761637a"
"Object Transfer",872,"1",9,"","2026-02-25T21:35:19.423080Z",872,2.235,"#C C removes toys on the table.","Logistics of picking up and moving objects.","r001","Cleaning","silver","Gold","",1029.9799553125,"2026-02-25T21:35:19.423099Z","a855cacc-0c0f-4ad3-9991-90cbd761637a"
"Object Transfer",873,"1",9,"","2026-02-25T21:35:23.514935Z",873,3.166,"#C C picks box on the floor.","Logistics step involving picking up an object.","r001","Cleaning","silver","Gold","",1081.7022053125002,"2026-02-25T21:35:23.514949Z","a855cacc-0c0f-4ad3-9991-90cbd761637a"
"Stationary",874,"1",9,"","2026-02-25T21:35:28.601878Z",874,3.7,"#C C takes off her left hand from the cloth.","Low body/hand motion, likely indicates a pause or transition.","r001","Mechanical Repair","silver","Gold","",8.8407296,"2026-02-25T21:35:28.601893Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",875,"1",9,"","2026-02-25T21:35:33.721391Z",875,3.894,"#C C touches the cloth with her left hand.","Low body/hand motion, likely inspecting or holding the cloth.","r001","Mechanical Repair","silver","Gold","",14.5241496,"2026-02-25T21:35:33.721408Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",876,"1",9,"","2026-02-25T21:35:37.490830Z",876,2.376,"#C C removes both hands from the cloth.","Action implies hands are no longer in motion, suggesting a pause or end of activity.","r001","Mechanical Repair","silver","Gold","",15.7831596,"2026-02-25T21:35:37.490847Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",877,"1",9,"","2026-02-25T21:35:40.796114Z",877,2.339,"#C C places her left hand on the cloth.","Low body/hand motion, preparatory action before a task.","r001","Mechanical Repair","silver","Gold","",17.669719600000004,"2026-02-25T21:35:40.796128Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",878,"1",9,"","2026-02-25T21:35:45.761088Z",878,3.286,"#C C shifts her left hand to the left edge of the cloth.","The action describes a minor adjustment, likely with minimal movement and no significant activity.","r001","Mechanical Repair","silver","Gold","",20.2659796,"2026-02-25T21:35:45.761099Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Essential Operation",879,"1",9,"","2026-02-25T21:35:51.165525Z",879,4.431,"#C C adjusts a section of the cloth with both hands.","Core task involving fine manual adjustments with high hand activity.","r001","Mechanical Repair","silver","Gold","",39.6205596,"2026-02-25T21:35:51.165535Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",880,"1",9,"","2026-02-25T21:35:55.790465Z",880,3.469,"#C C turns the cloth inside out.","The action involves manipulating a cloth, which is likely to be a low-energy, fine motor task.","r001","Mechanical Repair","silver","Gold","",54.430859600000005,"2026-02-25T21:35:55.790476Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Essential Operation",881,"1",9,"","2026-02-25T21:36:05.967970Z",881,8.778,"#C C adjusts the cloth again with both hands.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Gold","",63.078489600000005,"2026-02-25T21:36:05.967984Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Object Transfer",882,"1",9,"","2026-02-25T21:36:09.359203Z",882,2.382,"#C C picks up the iron from the ironing table.","Logistics step of picking up an object.","r001","Mechanical Repair","silver","Gold","",92.1428496,"2026-02-25T21:36:09.359219Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Object Transfer",883,"1",9,"","2026-02-25T21:36:14.943208Z",883,3.851,"#C C drops the iron on the ironing table.","[CtxFixed] The action of dropping the iron onto the ironing table can be interpreted as a deliberate placement of the object, even if it was done accidentally. This involves moving the iron from the cloth to the table, which fits the criteria for Object Transfer.","r001","Mechanical Repair","silver","Gold","",155.3825796,"2026-02-25T21:36:14.943219Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",884,"1",9,"","2026-02-25T21:36:23.028157Z",884,5.398,"#C C removes her left hand from the cloth.","Low body/hand motion, removal of hand from cloth indicates a pause or completion of a task.","r001","Mechanical Repair","silver","Gold","",158.9140396,"2026-02-25T21:36:23.028171Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",885,"1",9,"","2026-02-25T21:36:30.027381Z",885,5.766,"#C C adjusts the cloth with both hands.","Adjusting the cloth with both hands suggests a precise, stationary task with minimal body movement.","r001","Mechanical Repair","silver","Gold","",168.0953996,"2026-02-25T21:36:30.027393Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Essential Operation",886,"1",9,"Stationary","2026-02-25T21:36:40.881317Z",886,9.861,"#C C adjusts the clothes with both hands.","Core task involving high hand activity.","r001","Mechanical Repair","silver","Bad","",205.2489696,"2026-02-25T21:36:40.881326Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Essential Operation",887,"1",9,"Stationary","2026-02-25T21:36:51.086930Z",887,9.057,"#C C adjusts the cloth with both hands.","Core manual task involving high hand activity.","r001","Mechanical Repair","silver","Bad","",266.85022960000003,"2026-02-25T21:36:51.086947Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",888,"1",9,"Object Transfer","2026-02-25T21:36:55.902603Z",888,18.506,"#C C lays jean short on pressing board","The action involves placing an object down, which is a low-energy activity with minimal body movement.","r001","Mechanical Repair","silver","Gold","",534.84699562133,"2026-02-25T21:37:10.747620Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",889,"1",9,"","2026-02-25T21:37:15.781107Z",889,3.364,"#C C touches the black gown with her left hand.","Low body/hand motion, likely a minor touch or adjustment.","r001","Mechanical Repair","silver","Gold","",571.93835762133,"2026-02-25T21:37:15.781117Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",890,"1",9,"","2026-02-25T21:37:20.383114Z",890,3.39,"#C C folds the black gown.","The action involves a low-energy movement, such as putting on a gown, which does not involve significant body or hand acceleration.","r001","Mechanical Repair","silver","Gold","",604.85875762133,"2026-02-25T21:37:20.383125Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",891,"1",9,"","2026-02-25T21:37:23.027927Z",891,1.809,"#C C turns the black shirt inside out.","Turning a shirt inside out is a low-energy action with minimal body movement.","r001","Mechanical Repair","silver","Gold","",615.55863762133,"2026-02-25T21:37:23.027947Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Object Transfer",892,"1",9,"","2026-02-25T21:37:26.904207Z",892,2.555,"#C C places the black shirt on the ironing table.","Logistics step of placing an object.","r001","Mechanical Repair","silver","Gold","",663.90260762133,"2026-02-25T21:37:26.904225Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",893,"1",9,"Essential Operation","2026-02-25T21:37:35.819368Z",893,8.031,"#C C irons the black shirt.","The action described does not involve significant body or hand movement, suggesting a low-energy, stationary activity.","r001","Mechanical Repair","silver","Gold","",675.50761762133,"2026-02-25T21:37:35.819378Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Object Transfer",894,"1",9,"","2026-02-25T21:37:39.683641Z",894,2.555,"#C C places the black shirt on top of the other clothes on the bed.","Logistics step involving placing an object.","r001","Mechanical Repair","silver","Gold","",803.3360676213301,"2026-02-25T21:37:39.683654Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Essential Operation",895,"1",9,"","2026-02-25T21:37:45.028994Z",895,4.533,"#C C irons the short.","[CtxFixed] The action of ironing the short is a deliberate and purposeful activity, which falls under the category of Essential Operation as it is a necessary step in the process of preparing the clothing.","r001","Mechanical Repair","silver","Gold","",815.40735762133,"2026-02-25T21:37:45.029010Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",896,"1",9,"","2026-02-25T21:37:49.532529Z",896,3.596,"#C C adjusts the cloth on the pressing board","The action involves fine adjustments which are likely to be low in energy and mostly stationary.","r001","Mechanical Repair","silver","Gold","",883.38563762133,"2026-02-25T21:37:49.532543Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Stationary",897,"1",9,"","2026-02-25T21:37:52.896736Z",897,2.518,"#C C folds the boxer","The action of folding is not indicative of locomotion, essential operation, object transfer, search, or error/correction. It is a relatively stationary task.","r001","Mechanical Repair","silver","Gold","",959.67096762133,"2026-02-25T21:37:52.896748Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Object Transfer",898,"1",9,"","2026-02-25T21:37:57.081765Z",898,3.183,"#C C drops the boxer","[CtxFixed] The action of dropping the boxer appears to be a deliberate placement rather than a mistake, as it follows a sequence of folding the boxer (t-1).","r001","Mechanical Repair","silver","Gold","",966.05189762133,"2026-02-25T21:37:57.081772Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
"Object Transfer",899,"1",9,"","2026-02-25T21:38:00.525251Z",899,2.394,"#C C picks a short jean on the bed","Logistics action of picking up an object.","r001","Mechanical Repair","silver","Gold","",1000.82694762133,"2026-02-25T21:38:00.525267Z","ad09372b-2863-4de9-a86c-c46b2f502fe4"
