video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,status
a5fbdb00-de6c-4a16-8c46-32a6333a4865,160.19050959999998,#C C moves the napkins on the counter to the basket beneath the counter. #unsure,Cleaning,Object Transfer,Logistics of moving objects from one place to another.,8,r001,Gold
a5fbdb00-de6c-4a16-8c46-32a6333a4865,172.0747396,#C C operates the coffee maker.,Cleaning,Task Operation,Core manual task involving interaction with the coffee maker.,7,r002,Gold
a5fbdb00-de6c-4a16-8c46-32a6333a4865,192.1139496,#C C pours water into the cup through a dispenser.,Cleaning,Essential Operation,"Core task involving manual operation with hands, high hand activity.",8,r001,Gold
a5fbdb00-de6c-4a16-8c46-32a6333a4865,247.7798296,#C C moves to a cupboard.,Cleaning,Locomotion,Movement through space to reach a destination.,8,r001,Gold
a5fbdb00-de6c-4a16-8c46-32a6333a4865,386.0371709546634,#C C opens a door of a cabinet.,Cleaning,Object Transfer,Logistics action involving opening a cabinet door.,7,r002,Gold
a5fbdb00-de6c-4a16-8c46-32a6333a4865,408.2858209546634,#C C presses a button on the coffee maker.,Cleaning,Stationary,Pressing a button is a brief action with minimal body movement.,7,r002,Gold
a5fbdb00-de6c-4a16-8c46-32a6333a4865,473.6150309546634,#C C puts a disposable cup and a spoon inside a tumbler.,Cleaning,Object Transfer,Logistics step involving picking up and putting down objects.,8,r001,Gold
a5fbdb00-de6c-4a16-8c46-32a6333a4865,504.05067095466336,#C C adjusts a part of the coffee maker. #Unsure,Cleaning,Essential Operation,"Adjusting a part involves a focused manual task, indicating high hand activity.",8,r001,Gold
a5fbdb00-de6c-4a16-8c46-32a6333a4865,1059.39223762133,#C C drops the mug of coffee on the table.,Cleaning,Object Transfer,Refined via regex fallback,8,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,6.7448186,#C C holds the tin with both hands.,Cooking,Stationary,Holding an object with minimal movement.,5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,22.382278600000003,#C C closes the litter bin.,Cooking,Object Transfer,"Closing an object, involves a short burst of hand activity.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,35.0348186,#C C lets go of #unsure,Cooking,Object Transfer,"[CtxFixed] The action of letting go of an object inside the fridge indicates a deliberate placement, which falls under the category of Object Transfer.",1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,38.6598186,#C C moves towards the counter top.,Cooking,Locomotion,Movement through space to reach the countertop.,5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,67.3206886,#C C breaks the tip of the grocery with her left hand.,Cooking,Task Operation,"[CtxFixed] The action of breaking the tip of the grocery is likely an essential step in preparing or using the grocery, rather than an error or transfer.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,76.4349186,#C C places the broken grocery on the counter top,Cooking,Object Transfer,Logistics step involving placing an object.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,77.22266859999999,#C C picks a grocery with both her hands.,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,89.5374886,#C C moves towards the litter bin.,Cooking,Locomotion,Body moving through space (moving towards an object).,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,94.5057586,#C C reaches her right hand to the cabinet.,Cooking,Object Transfer,"Logistics step, reaching for an object.",1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,119.0275786,#O man Z speaks to C.,Cooking,Stationary,"Low body/hand motion, primarily speaking.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,129.9818886,#C C unwraps the packet of tomatoes.,Cooking,Essential Operation,Core task involving manual dexterity and manipulation.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,184.0069286,#C C holds the tong with both her hands.,Cooking,Stationary,"Low body/hand motion, holding position.",1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,202.6671186,#C C speaks to man Z.,Cooking,Stationary,"Low body/hand motion, speaking involves minimal movement.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,265.7284386,#C C drags the cut pieces to one side of the blue tray.,Cooking,Object Transfer,"Movement of body through space to drag objects, involves significant body acceleration.",1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,317.76425962664143,#C C moves away from the sink.,Cooking,Locomotion,"Body moving through space, indicative of walking or moving stance.",1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,320.94614962664144,#C C lets go of the cooking pot.,Cooking,Object Transfer,"The action involves the release of an object, which is a logistics step.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,334.76326962664143,#C C grabs a packet of potatoes with her right hand.,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,354.15309962664145,#C C places the tomatoes on the blue tray.,Cooking,Object Transfer,Logistics step involving picking up and placing the tomatoes.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,365.85147962664144,#C C picks a knife with his right hand.,Cooking,Object Transfer,"Logistics step, picking up an object.",1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,366.0292596266414,#C C holds a potato with her left hand.,Cooking,Stationary,"Low body/hand motion, holding an object.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,379.5696296266414,#C C slices the potato.,Cooking,Essential Operation,Core task involving precise hand movements.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,388.7761296266414,#C C slices potatoes.,Cooking,Task Operation,Core task involving repetitive and focused hand movements.,5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,390.4958496266414,#O man Z looks at C.,Cooking,Stationary,"Head movement (visual observation), passive hands.",1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,417.5155496266414,#C C picks a tomato from the blue tray.,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,452.9926496266414,#C C plucks off the grocery.,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,465.8622696266414,#C C puts the grocery on the counter.,Cooking,Object Transfer,Logistics step involving picking up and placing an object.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,480.8334396266414,#C C moves towards the bin.,Cooking,Locomotion,"Movement through space, likely involves walking or moving the body.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,495.4580996266415,#C C opens the drawer with her right hand.,Cooking,Object Transfer,Logistics step involving the manipulation of an object (drawer).,5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,509.8337696266415,#C C puts the bottle on the counter.,Cooking,Object Transfer,"Logistics step, putting an object down.",1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,513.8805796266414,#C C moves towards the fridge.,Cooking,Locomotion,Body moving through space towards the fridge.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,569.5195392575522,#C C removes the seed from the orange,Cooking,Essential Operation,Core task involving fine motor skills and manipulation.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,583.9819892575522,#C C wipes her hands with the kitchen towel,Cooking,Essential Operation,Core task involving high hand activity.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,591.2641092575521,#C C pours the liquid soap in the dirty utensils in the sink,Cooking,Essential Operation,Core task involving manual pouring action.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,592.0961392575522,#C C puts back the liquid soap,Cooking,Object Transfer,"Logistics/Setup step, placing an object back.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,626.1562192575522,#C C picks up a jar,Cooking,Object Transfer,"Logistics/Setup step, involves picking up an object.",5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,644.2577092575522,#CC picks up a cooking pot,Cooking,Object Transfer,Logistics step involving picking up an object.,1,r001,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,707.4729892575522,#C C arranges the vegetables,Cooking,Stationary,Arranging involves minimal movement and is likely done with hands mostly still.,5,r002,Gold
a6419de9-1e40-4793-b21b-9c8d9038835a,716.7494292575522,#C C puts up her left hand,Cooking,Stationary,"Low body/hand motion, indicating a pause or idle action.",1,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,16.948648600000002,#C C Moves a chair on the floor,Walking Outdoors,Object Transfer,Logistics step involving moving an object (chair).,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,73.7173586,#O Man X Eats a banana,Walking Outdoors,Essential Operation,"The action involves eating, which is a core manual task with high hand activity.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,77.8459486,#C C Puts down a vacuum cleaner,Walking Outdoors,Object Transfer,Logistics/Setup step involving the placement of an object.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,159.7178286,#C C Puts down part of a vacuum cleaner,Walking Outdoors,Object Transfer,"Action involves placing an object down, which is a logistics step.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,196.1343986,#C C Connects plug socket in a socket,Walking Outdoors,Essential Operation,"The action involves a specific task (connecting a plug to a socket) which is typically performed while standing still, resulting in low body motion.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,198.6872886,#C C Moves a cable,Walking Outdoors,Locomotion,"The action implies movement through space, likely involving walking or handling a cable while moving.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,213.9174786,#C C Moves a vacuum cleaner on the floor,Walking Outdoors,Locomotion,"The action involves moving an object, which in this context can be interpreted as body movement through space.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,215.1813886,#C C Pulls a cable,Walking Outdoors,Task Operation,Core manual task involving high hand activity.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,251.0749486,#C C Unplugs a phone charger charger,Walking Outdoors,Essential Operation,"The action described is not related to locomotion or movement through space, but rather a static task of unplugging a charger.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,278.9193786,#C C Moves a vacuum cleaner,Walking Outdoors,Locomotion,"The action involves moving a large object, likely through space, which corresponds to body movement and high body acceleration.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,287.7898986,#C C Cleans a house with a vacuum cleaner,Walking Outdoors,Task Operation,Core manual task with high hand activity.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,365.3419686,#C C Picks a shopping bag,Walking Outdoors,Object Transfer,"Logistics step, picking up an object.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,385.1570086,#C C Puts down a shopping bag on a bed,Walking Outdoors,Object Transfer,Logistics step involving placing an object down.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,440.01317860000006,#C C Lifts a vacuum cleaner,Walking Outdoors,Object Transfer,Lifting an object involves a core manual task with high hand activity.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,772.3496652666668,#C C Presses vacuum cleaner button,Walking Outdoors,Essential Operation,"Pressing a button is a short, localized action with minimal body movement.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,790.7908552666668,#C C Stands in front of a mirror,Walking Outdoors,Stationary,"Low body/hand motion, standing still.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,990.8477052666668,#C C Picks part of a vacuum cleaner,Walking Outdoors,Object Transfer,Logistics/Setup step (picking up an object).,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,992.3569352666668,#C C Connects parts of a vacuum cleaner,Walking Outdoors,Task Operation,"Core manual task involving assembly, high hand activity.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,1018.0162752666668,#C C Cleans a wall with a vacuum cleaner,Walking Outdoors,Task Operation,Core manual task involving high hand activity.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,1027.968305266667,#C C Moves a door,Walking Outdoors,Locomotion,"Body movement through space, likely involves opening and moving through a door.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,1095.0364919333333,#C C Connects a cable in a socket,Walking Outdoors,Task Operation,Core manual task involving high hand activity.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,1107.9260419333334,#C C Moves a vacuum cleaner on the floor,Walking Outdoors,Object Transfer,"Body moving through space, likely involves pushing or moving a vacuum cleaner which implies high body acceleration.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,1220.960291933333,#C C Cleans stairs with a vacuum cleaner,Walking Outdoors,Task Operation,Core manual task involving high hand activity.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,1344.8656619333333,#C C Presses a vacuum cleaner,Walking Outdoors,Essential Operation,"[CtxFixed] The current action involves using the vacuum cleaner, which is a functional operation rather than a movement or transfer of an object.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,1393.7171819333332,#C C carries a vacuum cleaner,Walking Outdoors,Locomotion,"Body moving through space while carrying an object, high body acceleration.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,1422.7797819333332,#C C cleans the stairs,Walking Outdoors,Essential Operation,"Core manual task involving cleaning, high hand activity.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,1440.7893019333333,#C C places down the vacuum cleaner,Walking Outdoors,Object Transfer,"The action involves placing down an object, which is a logistics step.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,1838.5064909546631,#C C adjusts the vacuum machine,Walking Outdoors,Essential Operation,Adjusting a machine typically involves low body and hand motion.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,1910.244740954663,#C C moves a vacuum machine,Walking Outdoors,Locomotion,"Body moving through space with a vacuum machine, indicating movement and high body acceleration.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,1944.2419909546632,#C C leans the broom towards the wall,Walking Outdoors,Object Transfer,The action involves placing an object (broom) in a specific location (against the wall).,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,2001.3457509546631,#C C moves a cable,Walking Outdoors,Object Transfer,Core manual task involving high hand activity.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,2127.092260954664,#C C unplugs the cable,Walking Outdoors,Stationary,"The action described does not involve locomotion or significant movement, indicating a low-energy, stationary activity.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,2242.3784986,#C C opens a polythene bag,Walking Outdoors,Object Transfer,"The action involves opening a polythene bag, which is a logistics step involving short bursts of hand acceleration.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,2248.6041386,#C C picks a khaki bag,Walking Outdoors,Object Transfer,Logistics action of picking up an object.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,2288.6491586,#C C places a mop on a cabinet,Walking Outdoors,Object Transfer,"The action involves placing an object, which is a logistics step.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,2583.8603786000003,#C C moves a cable,Walking Outdoors,Task Operation,"Core task involving manual manipulation, high hand activity.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,2711.5220652666667,#C C moves a cat house,Walking Outdoors,Object Transfer,"Moving an object (cat house), short bursts of hand activity.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3035.928955266667,#C C places a khaki bag on the floor,Walking Outdoors,Object Transfer,Logistics step involving placing an object.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3065.801815266667,#C C carries a vacuum machine,Walking Outdoors,Object Transfer,"Body moving through space with an object, high body acceleration.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,3117.692975266667,#C C operates the vacuum cleaner,Walking Outdoors,Task Operation,Core manual task involving high hand activity.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3226.1156319333336,#C C cleans a house using a vacuum machine,Walking Outdoors,Essential Operation,Core manual task involving high hand activity with the vacuum machine.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,3291.1503319333337,#C C cleans a room using a vacuum cleaner,Walking Outdoors,Task Operation,Core task involving high hand activity with the vacuum cleaner.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3428.4588319333334,#C C pulls a vacuum cleaner,Walking Outdoors,Essential Operation,Core task involving high hand activity.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,3436.9524119333337,#C C checks the vacuum tool cleaner,Walking Outdoors,Search,"Checking an item involves minimal movement, mostly visual inspection.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,3488.6469519333336,#C C opens a store door,Walking Outdoors,Object Transfer,Logistics action involving opening a door.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3538.497731933334,#C C places the drink on the cabinet,Walking Outdoors,Object Transfer,"The action involves placing an object, which is a logistics step.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3566.236781933333,#C C takes a drink,Walking Outdoors,Stationary,The action involves a brief pause in locomotion for a stationary activity (drinking).,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3583.322251933333,#C C places the glass on the sink,Walking Outdoors,Object Transfer,"Action involves placing an object, indicating a short burst of hand activity.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3592.7593419333334,#C C places a drink on the refrigerator,Walking Outdoors,Object Transfer,Logistics step of placing an object.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,3695.2315219333336,#C C places the broom down,Walking Outdoors,Object Transfer,"The action involves placing an object down, which is a logistics step.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3707.961421933333,#C C places a khaki bag on a corner,Walking Outdoors,Object Transfer,"The action involves placing an object, which is a logistics step.",5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,3732.7076086,#C C picks cables,Walking Outdoors,Object Transfer,"Logistics step of picking up objects, short burst of hand acceleration.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3766.6462286,#C C operates her phone,Walking Outdoors,Stationary,"Low body/hand motion, focusing on phone operation.",5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3803.2694186,#C C picks her phone,Walking Outdoors,Object Transfer,Logistics action of picking up an object.,5,r002,Gold
a65500f7-956f-486d-872a-61742acb90d8,3853.0364986,#C C press a switch,Walking Outdoors,Stationary,Pressing a switch is a brief action with minimal movement.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,3885.3342786,#C C places the cup on the stand,Walking Outdoors,Object Transfer,Logistics step involving placing an object.,5,r001,Gold
a65500f7-956f-486d-872a-61742acb90d8,3916.520618600001,#C C picks a sweater,Walking Outdoors,Object Transfer,Logistics step of picking up an object.,5,r002,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,7.62289,#C C turns a nut with his left hand.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,7,r001,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,69.1114,#C C tightens the second nut with the spanner.,Mechanical Repair,Essential Operation,Core manual task involving high hand activity.,7,r001,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,153.4866,#C C touches a piece of paper on another table with his right hand.,Mechanical Repair,Stationary,"Action involves picking up and transferring an object, indicating short bursts of hand acceleration.",7,r001,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,160.84866,#C C moves the bicycle's front wheel with both hands.,Mechanical Repair,Essential Operation,High hand activity during the repair task.,7,r001,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,248.73712,#C C kicks the pedal with his left foot.,Mechanical Repair,Essential Operation,"Body movement through kicking, involves high body acceleration.",7,r001,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,264.09421,#C C lifts his right hand towards his head.,Mechanical Repair,Stationary,"The action describes a slow, deliberate movement towards the head, indicating a low energy state with minimal body or hand motion.",9,r002,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,271.89226,#C C loosens a nut with the spanner.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,9,r002,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,286.83986,#C C transfers the lame from his left hand to his right hand.,Mechanical Repair,Object Transfer,"The action involves moving an object between hands, which is a logistics step.",7,r001,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,362.58342,#C C places his right hand on the bicycle.,Mechanical Repair,Stationary,"Low body/hand motion, indicative of a pause or preparation.",9,r002,Gold
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,397.56149,#C C moves the first bicycle with both hands.,Mechanical Repair,Object Transfer,"Moving an object (bicycle) with both hands, logistics step.",7,r001,Gold
a69d9469-60fe-46ba-b626-e2af188aa33c,96.5093486,#C C Puts the cloth on a rack,Cleaning,Object Transfer,Logistics step involving placing an object.,9,r001,Gold
a69d9469-60fe-46ba-b626-e2af188aa33c,124.7277986,#C C Picks a cloth from the bed,Cleaning,Object Transfer,Logistics step involving picking up an object.,9,r001,Gold
a69d9469-60fe-46ba-b626-e2af188aa33c,230.3370786,#C C Puts the socks on a rack,Cleaning,Object Transfer,Logistics step involving picking up and placing objects.,9,r001,Gold
a69d9469-60fe-46ba-b626-e2af188aa33c,241.3678186,#C C Turns to the bed,Cleaning,Stationary,Turning to an object suggests a change in orientation rather than continuous movement or high activity.,9,r001,Gold
a69d9469-60fe-46ba-b626-e2af188aa33c,277.3060486,#C C Looks at the rack,Cleaning,Search,"Head movement (visual inspection), hands mostly still.",9,r001,Gold
a69d9469-60fe-46ba-b626-e2af188aa33c,303.90806982070313,#C C hangs dress on the rack with both hands,Cleaning,Object Transfer,Logistics step involving picking up and placing an object.,9,r001,Gold
a69d9469-60fe-46ba-b626-e2af188aa33c,307.75687982070315,#C C moves towards the bed,Cleaning,Locomotion,Body moving through space (walking).,9,r001,Gold
a6c7707d-d7b5-4e73-a5ae-ebdaeeaf56eb,71.56992,#C C rids a bicycle with both hands. #Unsure,Walking Outdoors,Locomotion,"Body is moving through space via bicycle riding, involves high body acceleration.",1,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,6.0930086,#c c raise the hands,Desk Work,Stationary,"Low body/hand motion, likely raising hands while seated.",4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,8.5265586,#c c bend down,Desk Work,Locomotion,"Body movement through space, specifically bending down which involves significant body acceleration.",4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,116.5329386,#c c move legs backward,Desk Work,Stationary,"Low body/hand motion, slight adjustment while stationary.",4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,126.1807986,#c c do the press up,Desk Work,Locomotion,The action involves a physical movement (press up) which is a form of body movement through space.,4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,145.88971859999998,#c c move legs forward,Desk Work,Stationary,Movement is minimal and does not involve significant body or hand acceleration.,4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,151.8420286,#c c stand up,Desk Work,Locomotion,"Body moving through space, transitioning from seated to standing position.",2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,219.1413386,#c c fold the hands,Desk Work,Stationary,"Low body/hand motion, indicative of idle or resting state.",4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,267.1767186,#c c lie down,Desk Work,Stationary,The action of lying down indicates a stationary position with low energy.,2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,331.6236086,#c c put the hand together,Desk Work,Stationary,"Low body/hand motion, likely a gesture or pause.",4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,398.09449860000007,#c c take a step,Desk Work,Locomotion,"Movement through space, involves high body acceleration.",2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,418.0928986,#c c move the hand,Desk Work,Stationary,"Low body/hand motion, could be minor hand movement but not specified as a task or transfer.",2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,458.8726486000001,#c c hold the floor with a hand,Desk Work,Stationary,"Low body/hand motion, holding position.",4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,515.9740286,#c c put the hand down,Desk Work,Stationary,"Low body/hand motion, likely idle or waiting.",2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,546.4677686,#c c do press ups,Desk Work,Locomotion,Body moving through space (press ups involve physical movement).,2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,603.5865982235744,#c c bend the knees,Desk Work,Stationary,"The action of bending the knees does not involve significant movement or acceleration, indicating a low-energy state.",2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,611.2513782235744,#c c straighten the legs,Desk Work,Stationary,"Low body/hand motion, likely involves minor adjustments while seated.",4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,854.1561516989584,#c c move the leg,Desk Work,Stationary,"Low body/hand motion, likely minor movement of leg while seated.",4,r002,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,1177.5422516989584,#c c unfold the hand,Desk Work,Stationary,"Unfolding the hand is a low-energy, stationary action.",2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,1307.5368416989584,#c c drop the elbows on the floor,Desk Work,Object Transfer,Refined via regex fallback,2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,1611.3063113158328,#c c put the hands down,Desk Work,Stationary,"Low body/hand motion, likely indicating a pause or idle state.",2,r001,Gold
a6f336e0-4867-46b1-886d-dadcb2c8a33d,1731.9314604074543,#c c taps phone,Desk Work,Stationary,"Low body/hand motion, minimal movement.",2,r001,Gold
a724d611-35fa-498b-af1f-bb0955622242,83.5660496,#C C pulls up the short,Desk Work,Essential Operation,"Movement of the body to adjust position, involving significant body acceleration.",3,r001,Gold
a75199b2-6032-427c-bb94-0429e97e1859,33.0194686,#C C holds the items with both hands.,Cooking,Stationary,"Low body/hand motion, holding items without movement.",5,r001,Gold
a75199b2-6032-427c-bb94-0429e97e1859,49.3033186,#C C puts the onion on the kitchen slab.,Cooking,Object Transfer,Logistics step involving picking up and placing the onion.,5,r001,Gold
a75199b2-6032-427c-bb94-0429e97e1859,128.3505386,#C C takes cooking oil bottle.,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",5,r001,Gold
a75199b2-6032-427c-bb94-0429e97e1859,154.28790859999998,#C C takes more tomatoes.,Cooking,Object Transfer,Logistics/Setup step (taking more tomatoes).,5,r001,Gold
a75199b2-6032-427c-bb94-0429e97e1859,207.2056586,#C C takes another tomato.,Cooking,Object Transfer,"Logistics/Setup step, picking up an object.",4,r002,Gold
a75199b2-6032-427c-bb94-0429e97e1859,212.6136386,#C C takes more tomato.,Cooking,Object Transfer,"Logistics step, picking up or moving an object.",5,r001,Gold
a75199b2-6032-427c-bb94-0429e97e1859,286.70108310683594,#C C picks #unsure from a tin,Cooking,Object Transfer,"Logistics step, picking up an item.",4,r002,Gold
a75199b2-6032-427c-bb94-0429e97e1859,288.591813106836,#C C slices #unsure,Cooking,Task Operation,Core task involving precise hand movements.,4,r002,Gold
a75199b2-6032-427c-bb94-0429e97e1859,356.038713106836,#C C pulls sweater sleeve,Cooking,Stationary,"Low body/hand motion, likely adjusting clothing while standing still.",5,r001,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,34.1486996,#C C operates the phone,Desk Work,Essential Operation,Core manual task involving high hand activity.,3,r001,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,135.3522996,#C C reads a book on the tablet,Desk Work,Stationary,"Low body/hand motion, focused activity.",3,r001,Gold
a75999e6-8eb8-44fa-b562-4de92cd825e3,171.9080796,#C C reads a book on the tablet,Desk Work,Search,"Head movement (visual search), hands mostly still.",3,r002,Gold
