video_uid,scenarios,duration_sec
543e7281-50c8-4189-b4f8-ef3bbed83ed7,['Cooking'],2116.16
5461912b-69cd-40d7-8f79-50832f92f049,['Cooking'],1058.09
54676f57-9218-4c14-8b4e-116e61797de8,"['Cooking', 'Eating', 'Listening to music', 'Making a salad/sandwich', 'Watching tv']",1810.8
54744b8c-81ab-4894-bc04-53f1ed116887,['Cooking'],221.95
548bbb70-7d10-42f6-95a7-489e3524faa5,['Cooking'],708.01
54a1c38b-6d19-4ec9-bd71-189a1b4ff67a,['Cooking'],224.32
54b8d9c0-c77f-4ccc-bf37-907b228fad09,['Cooking'],708.03
54c13470-5e34-4733-b3e5-01c54614178a,"['Bike', 'Eating at the cafeteria']",3967.63
5507440a-595e-4049-b43b-ac7c9bbae1a9,['Cooking'],1190.1
554b7620-a064-44cb-9ccf-931301f195f9,['Carpenter'],260.17
55510a84-858b-4857-bb9f-6a923b5f7882,['Cooking'],408.47
555ff1a5-c30b-434c-a251-b5105cdc1fb9,"['Cooking', 'Talking with family members']",2985.46
5571bcb4-70cb-47ea-ad9c-b208b7433e91,['Carpenter'],572.97
557aa274-8203-4833-8b41-2e0aafdd8dde,['Cooking'],158.4
55cf338b-c86b-4f6e-85fd-dc4b722d1967,"['Cooking', 'Eating', 'Household management - caring for kids']",1532.83
55e6a9ac-9a1d-47f7-be3d-eea1296d1627,['Cooking'],708.03
565d83f1-0c21-4f4a-a4d1-ffb336c554ef,['Cooking'],128.62
56723ca2-d092-4a6d-aa2a-25669f6644f7,"['Cleaning / laundry', 'Cooking', 'Eating', 'Indoor Navigation (walking)', 'Talking with family members', 'Working at desk']",2904.53
569173d2-f5c0-4ccd-a04e-0b79f824aa2f,"['Bike', 'Grocery shopping indoors']",1249.4
56b9e48d-7c50-421e-873d-810175628002,['Carpenter'],780.77
56bfc9ac-00f4-41ae-8112-3851c538d9b9,"['Cooking', 'Daily hygiene', 'Eating', 'Watching tv', 'Working at desk', 'Working out at home']",3340.77
56c57dfd-b15d-494a-ba71-2e2e85867645,['Carpenter'],149.1
56d0439a-2dd6-4f5c-b573-0a3651b474ca,['Cooking'],246.93
56fe0c73-77c4-40d9-a687-b2df28d5f7d7,['Cooking'],1184.81
57027f54-4ec7-4b44-a93a-8440d0dafe2d,['Cooking'],346.37
570fc280-231c-4a3e-99c2-12eefed1c122,['Carpenter'],4127.33
572fee00-5bc2-46ed-97df-ad046a0d0fce,['Cooking'],211.1
573fc64b-6613-449a-aa28-69810a346e14,['Cooking'],65.49
578145af-2e9c-4841-a215-4d067ff5057d,['Cooking'],708.03
57ab94d1-56d2-4227-b099-7388d4cefcbf,['Cooking'],708.01
58aff1ab-21a8-4ba3-a006-8d3bb12b2ccc,['Cooking'],1911.61
58b2a4a4-b721-4753-bfc3-478cdb5bd1a8,['Cooking'],132.9
58baa94e-8a14-4608-907b-ddcda8cd7e21,"['Cleaning / laundry', 'Cooking', 'Indoor Navigation (walking)']",1507.2
58bb7ed1-02c3-47a9-97f9-85f85f52729e,['Cooking'],2116.16
590a5958-2b90-4d99-b51e-1dbc20776c14,['Cooking'],153.15
5921839a-19f2-435c-abc7-a2e40505f9cd,['Cooking'],88.81
592e442a-bf94-416d-aefc-aaf2812eaf24,['Cooking'],502.4
5935de98-30c0-4357-9e89-1c1395c1e2c1,['Carpenter'],1154.97
5938b2fb-70a3-4303-827b-4e9de1541ccd,"['Carpenter', 'Crafting/knitting/sewing/drawing/painting']",1055.8
5944e682-eb74-4068-8c1f-b33a32a773c2,['Gardening'],1501.0
597b1ca1-e2ea-4a0e-8be0-31b713151ba2,['Cooking'],2441.57
59867cc2-3e1f-4dea-b4d7-dbaf55982e72,['Cooking'],3585.43
5991c3ba-86a4-46d0-be04-966d1f681b4d,['Cooking'],93.82
59b50c5b-0c48-424b-aa12-acc88c502f7c,['Carpenter'],79.8
59dac266-4b43-43b1-9fe3-6013ade33eb6,['Cooking'],1477.04
59f00ff2-4e01-4498-ab40-4713217686bc,['Carpenter'],785.97
5a29b2df-6a7a-4683-b5dc-cd5fa6c5862c,['Cooking'],2561.49
5aa3cd50-4925-4a1a-a8d5-2e18af017660,['Cooking'],708.03
5ac3d077-cb5c-43eb-a688-fa10f51acdd0,['Carpenter'],139.39
5b0b0b85-4238-4b95-aaa6-dce4011eab86,"['Bike', 'Talking with family members', 'Walking on street']",1823.17
5b24c19c-0bde-46ce-a32e-418b5ffaa8a3,['Cooking'],708.03
5b728b4b-d750-4ca3-953b-eb712ddadf07,['Cooking'],708.03
5baf4e1b-582a-4fbc-9391-3e794057c759,['Cooking'],1398.2
5bc10385-011f-4dc5-832e-58f48ffe8fe5,['Cooking'],300.29
5bcfeb17-cd32-4326-84a9-d1c10a0b97ca,['Bike'],3110.0
5bd5f3d9-b20d-4e6b-ba74-ea26a94f7a25,"['Carpenter', 'Crafting/knitting/sewing/drawing/painting']",584.13
5c00fc7f-e94b-47ac-98bb-a04896fd6092,['Cooking'],708.03
5c1479d7-626d-446d-b75b-ca1ea046c1b1,['Carpenter'],375.4
5c15607b-96af-4503-84b4-d1745f3a3ae0,['Cooking'],2816.12
5c2e910c-84e0-4042-b5d6-880a731c3e67,['Cooking'],128.23
5c3dc7ad-97e2-444a-8515-622f034a03b7,['Carpenter'],401.92
5c61fe71-1a61-4d21-88f7-00da2b51094f,['Cooking'],255.02
5c8f7ae5-738f-438c-8125-91760894329f,['Cooking'],532.01
5ca76592-eb15-4531-9c28-a1431c115f41,['Cooking'],585.22
5cae3bb3-1e1e-4b9f-82e8-87dbaad8f73d,['Cooking'],531.63
5cdf77b8-7bf8-421b-99b6-19fa6429aeb4,['Cooking'],1058.09
5ce1f996-f784-4c9e-8208-e370bf8adf39,['Cooking'],2116.14
5d01d5e3-ea8b-4d41-9d80-024c3c429095,"['Cooking', 'On a screen (phone/laptop)', 'Playing with pets', 'Talking with friends/housemates']",1800.0
5d12cf77-b15b-4199-9e99-341a12c88d60,['Cooking'],52.37
5d511be2-5a9a-4776-ad5e-c0e3a00dfb07,['Carpenter'],316.8
5d672d4f-09fb-477e-8f05-136afa09f2e2,['Carpenter'],529.77
5d79299b-8080-440e-ab35-dfac094966e0,['Cooking'],501.77
5d9261fb-7d80-4cb0-b601-38c17fbf6f75,['Cooking'],4497.1
5dab6f94-5ca7-4985-bcd0-67f4fc04687a,['Cooking'],5756.42
5dde766e-e93a-4d48-b3c7-96774f24d39d,['Cooking'],915.97
5deac998-26a7-4725-a6bf-235202373732,['Cooking'],602.5
5dff443a-6c97-4583-9c63-004d6aca9758,['Cooking'],487.1
5e15c5d1-06b5-408b-bd16-c5e277a2da82,['Cooking'],526.25
5e9e692b-dd68-4618-bfa3-012a7934abc2,"['Cleaning / laundry', 'Cooking', 'Eating', 'Making a salad/sandwich', 'Play with cellphone']",931.77
5ed59c41-af9e-4368-a0ce-30d536d34895,"['Cooking', 'Eating', 'Household management - caring for kids', 'Talking with family members', 'Walking on street', 'Walking the dog / pet', 'Watching tv']",3447.37
5fa154ac-8598-4108-bfaa-dbab5b8ddd29,['Bike'],313.6
5fce50cf-ebc5-4c09-8704-20c48fe42c7e,['Carpenter'],1248.1
5ffb4038-585e-4fc5-85bf-84afaac2e599,['Gardening'],2116.16
5ffe23d7-77a8-4e8d-bacb-d6bc022f0eef,"['Bike', 'Walking on street']",1091.67
60209262-ab8e-4214-a8dd-4764a9a4b26d,"['Cooking', 'Talking with family members']",1800.13
6052a4ef-1227-4a9a-9883-6344081f4991,['Cooking'],140.57
6073bebd-0755-428d-a652-63efcdc4f4e5,['Cooking'],708.03
60807cca-d8a3-4e5a-b1ad-3eef0f87e73e,"['Bike', 'Grocery shopping indoors', 'Working at desk']",1831.97
609d9772-daa2-45e9-b07a-1ffdadb942b4,['Carpenter'],2426.0
60b0ccb6-49f7-4a44-a70d-bf319217af50,['Cooking'],11.58
60bdfea9-6b2e-438d-adfe-b7c7bd01e4a3,['Carpenter'],1494.07
60f4b15e-b23e-4c7f-9cb3-f51ac164bb23,['Carpenter'],2121.48
610b2ed4-3327-4f32-8dca-d4e5c4fd2eb2,['Cooking'],708.03
6146205c-f045-4368-acc2-a60dc5e1490b,['Cooking'],708.03
615c5cd1-1dab-4667-94ce-30bfe52e7cd4,"['Cleaning / laundry', 'Cooking', 'Eating', 'Household management - caring for kids', 'Talking on the phone', 'Talking with family members']",2361.0
61cfe7fa-6236-408b-8d66-a71b725b56c2,['Cooking'],708.03
61f0a3d8-01f9-4149-bd0c-c31ad5d319ed,['Carpenter'],610.53
6235b5be-d347-4031-8d14-4b70a571c215,"['Bike', 'Indoor Navigation (walking)']",1782.0
623bc0af-7d4f-4b85-9263-2d04e016283d,['Cooking'],1800.0
6267b058-55a3-4b74-9296-6e128dd02940,['Cooking'],132.57
62786c81-614b-4c6e-966b-4541c829b0e7,['Cooking'],708.03
62849d05-9673-4f68-a84e-c2a4293c8af7,['Cooking'],356.61
628f181f-de40-4db8-b56c-f1b62ab6ba8a,['Cooking'],587.73
62957932-3d57-4f48-b2b8-54b325c05cef,['Cooking'],708.01
62b73007-c94a-4c7e-a39f-98df30139f1c,['Cooking'],627.37
62d9a56e-920a-4343-9ce6-dac8ffa260ac,['Cooking'],708.01
63932be6-4b53-4390-bf5b-1706282353f9,['Cooking'],708.03
63961b5a-3d09-439a-abff-1bd3456b25e0,"['Bike', 'Cycling / jogging']",1985.93
6397a3fd-f939-4ea3-a297-6c731cd60875,['Cooking'],112.26
63e7270e-0200-4369-8e16-4741048fd16b,"['Bike', 'Playing with pets', 'Practicing a musical instrument', 'Talking with family members']",1800.0
63f0726f-ecec-4b48-a5e6-deb00dcd0963,['Bike'],921.37
63f522db-8a30-4eab-a1a1-d4e89c800dd0,['Cooking'],708.03
640fec89-baf1-4fee-8d64-89d7ff478ad1,['Cooking'],133.21
64246b7f-86c9-4062-a11f-3352fae1fca1,['Cooking'],708.03
64b06e7f-de80-4793-a31c-55e2bb535c82,['Cooking'],490.28
64b355f3-ef49-4990-8622-9e9eef68b495,['Cooking'],532.07
64d62404-4689-462a-a573-e49aff0b350a,"['Cleaning / laundry', 'Cooking', 'Indoor Navigation (walking)', 'Play with cellphone', 'Talking with family members']",1917.78
64e030dc-955a-4359-abf7-044e0f54d6cb,['Cooking'],197.68
64f466e5-99c9-4ed5-89be-7ef74d0dfdd3,['Cooking'],708.03
6511b790-f6a7-4cc4-a855-41bb2cb1d1fa,['Cooking'],708.01
653830b0-2c7b-45f1-9c4e-0313d377ec43,['Cooking'],454.81
65403036-df60-4ccb-ac72-2808b841665c,['Cooking'],708.03
655ceb71-0b02-478c-9baa-c0e9ebd28804,['Cooking'],245.93
65a76574-ef3e-4aa0-b1b0-7df9e5f34296,['Cooking'],373.77
65afadae-9410-43e5-a61d-ae75ae711e56,"['Cooking', 'Eating']",154.47
65d56a26-3556-491a-880a-c0fbb581f1bf,"['Cleaning / laundry', 'Gardening']",1800.17
6628a2fb-19e2-4fe5-aedb-92fe5ceee9c9,['Cooking'],1559.6
6639f53c-701d-4fe7-adcd-55d040ce8afe,['Cooking'],1173.06
664469cf-79c6-4343-884c-707c3922ea2b,['Cooking'],708.03
669737eb-00be-47ef-9051-94e1bf930397,['Cooking'],706.75
66a0900b-069d-48bf-9071-f4e659f8a9d0,['Cooking'],708.03
672c902a-7871-4e8f-bae5-6e12e2a4e342,['Cooking'],216.97
6738a9b5-8424-4b8e-b731-fe90a42b4622,['Carpenter'],276.4
6745e6c6-27d3-433e-85f9-ecebbc991868,['Cooking'],708.03
676c3bb3-2b7f-437b-ae1a-41f589ae188a,"['Cleaning / laundry', 'Cooking', 'Eating']",1092.2
676ef0a7-a390-4128-8237-df5c99feb498,['Cooking'],185.56
67759ea1-52a2-45ee-b129-f482532d83df,['Cooking'],708.03
67a4a7c2-d7be-4776-8764-1cca425965b7,['Cooking'],437.82
67ae160b-f173-4340-b048-6aebf4027a9d,"['Cleaning / laundry', 'Cooking', 'Daily hygiene', 'Eating', 'Practicing a musical instrument', 'Talking with family members']",4502.63
67b78a5b-ab72-4483-95c4-33e837013e93,"['Bike', 'Cleaning / laundry', 'Cycling / jogging']",3648.37
680d4471-d4f3-45d0-b533-aee586e05a55,['Cooking'],245.61
680e61d7-86e0-47cd-a6e1-83868aaaf3f0,['Cooking'],1270.83
68205f0f-9b30-4d81-986d-f8816e70bddd,['Cooking'],709.86
682e2127-e8f3-40c7-99d1-85fff16cf8e4,['Carpenter'],1576.83
68923ee4-d11d-4388-a2ee-eb44e709d543,"['Carpenter', 'Talking with family members']",1800.17
68ae90ef-7d14-4707-a96d-65c4bf3bc089,['Gardening'],184.47
68b90b42-7e3c-443f-9bac-e1fb46ee40b8,['Cooking'],563.93
690f58f1-f18c-4415-bab0-787c2f83d051,['Cooking'],708.03
69190e7c-457f-489d-9071-c2a9185e4853,['Cooking'],366.83
694bb5c8-233d-4bdd-825f-763db7429fbd,['Cooking'],708.03
6989df0e-b8da-48a4-bc69-b01f6f8aef1a,['Carpenter'],574.12
69c7d261-18f8-4a1d-9f56-6b4e8eac4d23,['Cooking'],1052.1
69c9d98e-c125-4d24-b180-aea768ef900a,['Cooking'],708.03
69cb5ebd-5722-4af1-9316-1d2f579552eb,['Cooking'],682.37
6a1682a3-61c6-43a6-a413-4244b351946e,['Cooking'],363.88
6a5fa00b-64de-4851-98fa-7e96f3f441f6,"['Camp setup/pack-up/chores', 'Cleaning / laundry', 'Cooking', 'On a screen (phone/laptop)']",1505.87
6a70377a-68fc-44ae-b8f2-1ae7855aac9e,['Cooking'],633.2
6abc010d-be71-498d-af0b-15c5845d315f,['Bike'],166.13
6ac1d2ed-1f6b-4828-a1ab-f81c40bd5e80,['Cooking'],1231.4
6ae63a5f-09ea-47d2-9ac8-97c04927da86,"['Bike', 'Indoor Navigation (walking)']",1185.17
6af04762-9ccf-41aa-bbfb-48a443c7cec3,"['Cleaning / laundry', 'Cooking', 'Eating', 'Watching tv']",2126.4
6af777f6-e427-4a77-bd0f-86be09a8372b,['Cooking'],821.13
6b3972a8-98ee-46b7-83d4-6d8cb192e920,['Cooking'],925.7
6b70f1de-16cd-4b62-ab46-bc988254f486,"['Cleaning / laundry', 'Cooking', 'Talking with family members', 'Watching tv']",1434.02
6b7263dd-0354-468b-a485-0471ace84f15,['Carpenter'],355.07
6b89ed88-54d3-427f-835f-6a5345206955,['Cooking'],897.72
6b91041f-bd60-4738-8305-46b144ce725d,['Carpenter'],553.0
6ba5f052-a1cd-46ba-83f2-1be480387020,"['Cleaning / laundry', 'Cooking']",1295.83
6bb4a311-a05b-413e-879c-1c30809e62d4,['Cooking'],51.77
6bdc7ecb-0d9c-461f-8f32-ee0fbbe47c49,['Cooking'],6329.62
6bea0b73-ab46-4615-a86e-cb65784dba0b,['Carpenter'],649.3
6c1123bb-1aab-46e9-a69f-54e459e4bf50,['Cooking'],5695.03
6c47fe78-9441-4b8e-8b16-f99a9c507c00,['Cooking'],486.29
6c5da21f-78a9-4a21-82b3-6491963074ac,"['Cooking', 'On a screen (phone/laptop)']",96.63
6c769ba3-821c-44fa-92f6-67c4443613da,['Cooking'],456.98
6c8bc8b8-76d2-4f27-ab4b-c3f2d7e0a1a6,['Carpenter'],60.83
6caf467a-a949-4b5c-b88b-b2ac6cbd9f36,"['Cleaning / laundry', 'Doing yardwork / shoveling snow', 'Gardening', 'Indoor Navigation (walking)', 'Playing games / video games', 'Playing with pets', 'Talking with family members']",3205.47
6cc68770-4f61-4c1c-a890-833b2e097eb7,['Carpenter'],650.22
6cd49c63-5591-41f5-905f-5f2fe23c62e5,['Cooking'],392.32
6cd747b9-9f90-4642-b848-e16a353e28f4,['Cooking'],649.0
6d14a0f7-194e-4b3a-92e6-2f0853dc476b,['Carpenter'],404.95
6d3939f5-5636-43c7-94bb-86318392bd2d,['Cooking'],533.7
6d58453d-574c-437f-ba8b-0ff530cc452b,['Cooking'],708.03
6d8ea536-c8f2-4eea-8adc-16a4379a151b,['Carpenter'],256.63
6d95daa2-2551-4106-a911-ef18ab549b52,['Cooking'],57.6
6da8b8f8-1af4-442c-b954-0dcc0c10cd38,['Cooking'],708.03
6da9db5b-6920-4714-8490-ff77e9c9dfb8,"['Carpenter', 'Crafting/knitting/sewing/drawing/painting']",2139.9
6dafeac7-75b6-4d69-96f7-d08708a0a99e,['Cooking'],531.63
6de30946-5d3a-47a8-b1d0-790937405da3,['Cooking'],331.2
6de92df6-7d5f-4ba7-89de-54e4b6299dfb,['Carpenter'],505.6
6e4baf27-2090-4a90-816b-a35a0aff0e56,['Cooking'],3437.41
6eb083c4-a7dc-454b-84bc-2f0d8a69dffe,['Cooking'],958.76
6edc48aa-c6aa-421a-9bdf-9bec659fef64,['Carpenter'],430.29
6ef7f9c0-30eb-4280-acc1-55f22f6e2924,"['Bike', 'Cycling / jogging', 'Working out outside']",3858.9
6f19928b-79d6-43ef-9567-b34b70de4042,['Cooking'],120.32
6f3bbdad-4454-4de7-a97f-d3840fe2ff0a,['Cooking'],4232.29
6f4194f3-41f2-4d05-97de-22ee87303bb0,"['Cooking', 'Talking with friends/housemates']",239.77
6f4b36d7-457b-4bac-a4fd-009f6d6d886d,['Carpenter'],59.0
6f85ad9d-72b1-496b-8477-59a0e2cf8967,"['Carpenter', 'Crafting/knitting/sewing/drawing/painting']",2071.23
6f885501-3f50-4d51-9fe9-df857c32a343,['Carpenter'],317.18
6f93978d-a3d0-467d-b401-e23b3c92f3bf,['Cooking'],5507.7
6fd90f8d-7a4d-425d-a812-3268db0b0342,"['Cleaning / laundry', 'Cooking', 'Eating', 'Gardening', 'Indoor Navigation (walking)', 'Making coffee', 'Playing with pets', 'Talking on the phone', 'Talking with family members', 'Watching tv']",3598.03
6fea409b-159e-45cb-8fac-da7779d02309,['Cooking'],708.03
6ff52d60-1fc9-4e4a-98a0-f6e490cffa46,['Cooking'],2269.79
6ffeaf80-bdb0-478f-9712-1e51e1b1e1d6,['Carpenter'],673.71
7006d643-836f-4581-8c9b-5f51f6725d65,['Cooking'],174.06
7020da7d-bc13-4272-ba46-5296f38c0c02,['Carpenter'],86.4
706de1df-babc-4e54-a310-1d9070140197,"['Cleaning / laundry', 'Cooking']",707.6
70c7d2e0-5671-4891-a0a0-d8247c360f81,"['Bike', 'Cycling / jogging']",4022.2
70f2a750-f403-41b8-aabb-480eb3ab4ed4,['Cooking'],1675.15
711a74cf-33f2-426f-89aa-1837864e54f9,['Carpenter'],359.47
7124feaf-8255-4bad-b99b-7b2b1fe71d8b,['Cooking'],708.03
712b3769-5884-4903-b959-4686b97ce9b1,['Cooking'],708.01
719d9e89-4eb2-49ea-be14-dc2637dc303f,['Cooking'],708.03
71c04f59-46c2-4ac8-af56-e04b29acc8ec,['Cooking'],1058.07
7215c2eb-8596-4c2d-ab5b-e2275d60e2e5,['Cooking'],600.15
72273bc9-f73a-42a3-b390-6cb5899c6668,['Carpenter'],146.35
7229fb65-0ee2-4eab-8c24-2e3384ba4a4b,['Cooking'],1025.79
72732366-3a3f-44d0-8cba-3c1c0f4659ca,['Cooking'],532.03
727ffce8-20ec-4111-af26-698eb306e8c7,['Cooking'],81.17
72b160a3-158a-49be-9e61-cc154f4febc6,['Cooking'],492.31
72f48fb2-90ff-4add-bd1b-7fe57fe4dc4e,['Carpenter'],365.63
72f9c7a5-24b6-4134-85ff-00c0d9910709,['Cooking'],708.03
7303d3a9-90fd-433d-987c-8c90ce49c821,['Cooking'],1787.33
73352b80-a094-4a98-8e5f-9708c266749e,['Carpenter'],1540.7
733ac083-1962-46c3-9a46-1efee74fee90,['Cooking'],463.6
7376150d-53e2-43be-b97a-1c31723556ab,['Cooking'],16972.0
737e9619-7768-407c-8a4f-6fe1e8d61f04,"['Cooking', 'Talking with family members']",813.47
73a525a3-f393-47e3-b3f7-1ecc5b5f0437,['Cooking'],112.43
73eb69c9-762a-4ec6-999b-73ca4210a7ba,['Cooking'],532.63
73f94b03-b777-481d-b342-10c516f192a2,"['Cooking', 'Talking with family members']",73.53
7430d2f7-b40e-4abd-b361-1f2ecd97c5e2,['Cooking'],338.48
743420f9-72e1-4219-bc56-f5a93644c0f4,['Carpenter'],1136.2
743b670f-5ca4-42df-aca7-ec31d9564d83,['Cooking'],551.32
74427b5d-2780-4680-957a-62f532766672,['Cooking'],4232.29
74462b79-89be-40c4-8148-e176fc150265,['Cooking'],532.03
744c58f8-9a76-40d4-838f-8c7676fcb316,['Gardening'],1013.1
745aef91-750a-48aa-9464-88802a2a7a40,['Cooking'],577.69
7481d622-2f87-4216-a6c2-53cadcd8f6e4,"['Cooking', 'Eating']",1625.73
748536e4-636a-4dc6-b1a7-d9cbfdc1cffd,['Cooking'],1500.48
7486783b-6c94-411a-b01c-de8c206a9d80,['Cooking'],527.25
749d1eee-6802-4c30-97e0-35e9696c401f,['Carpenter'],272.6
74e37c3b-9b5d-41ef-a806-61000cb6857c,['Cooking'],1058.09
750694b6-82a7-4a0f-bafb-42d935f42981,['Carpenter'],411.22
753b1522-d82f-45f3-95cf-cda83545982c,['Cooking'],708.01
75ee5afa-d891-4653-ac4c-d81db1a90af7,['Gardening'],1149.53
76097b8e-7a8f-4e51-9afb-f42b8ed186d1,['Cooking'],517.23
767dbef9-f625-4785-810c-7d8c78c1eddb,"['Cleaning / laundry', 'Cooking']",856.3
76942e4e-f8de-4b7b-857c-adcc7d2c7872,['Cooking'],2223.08
7696b38a-59d3-4b85-966f-3522f9792966,['Carpenter'],149.83
771c0ee1-06bd-470a-aacf-e8f425e80beb,['Carpenter'],701.7
77362fa3-e23a-4942-bd53-7d58b23b979b,['Cooking'],843.31
77492931-1b87-4d83-a7ae-54f6030b341e,['Cooking'],708.03
77718528-2de9-48b4-b6b8-e7c602032afb,['Cooking'],2590.63
77bd2e6a-25c6-44eb-afc1-12381830f374,"['Cooking', 'Playing board games']",1800.17
77cdd8dd-402b-45d7-a16c-a16520c737e3,['Cooking'],2083.45
77ed1624-f87b-4196-9a0a-95b7023b18e4,['Gardening'],1069.87
77fa7a42-7743-4207-bd4a-9844e2b471d7,['Cooking'],174.7
78717411-28d8-4ff9-a64e-bb163a735700,"['Bike', 'Cycling / jogging']",2655.75
78b06017-cd7b-441c-ba48-33c04e37a82a,['Cooking'],1601.87
78e73d85-db28-4fd0-ab07-df18f397388f,['Cooking'],172.82
79016c36-16cd-421e-a63a-c80a95b345b0,['Carpenter'],3296.4
7913c8a8-1f99-4c2d-8a5d-9a5793162447,['Cooking'],5206.86
793a9c9d-327e-4457-9c40-e626b2208aae,['Cooking'],15.57
796134a5-a76d-48fa-b9b2-477165511bfd,['Cooking'],674.33
798cc542-3fd4-42eb-9bf4-f3910603158b,"['Cooking', 'Preparing hopot', 'Talking with friends/housemates']",1765.17
79b59016-123d-418a-bc56-dacea93c9b0f,"['Fixing something in the home', 'Gardening']",1800.43
79d338d0-f5cf-4cc6-bf94-6654bba183d6,['Cooking'],708.01
79f47a60-f1e9-4232-88b8-a1836e7dfd30,['Cooking'],708.03
7a176aa7-d8b0-4df6-b694-36361f80a77a,['Cooking'],1032.75
7a6463ca-bb3c-4bc5-8554-8e2e51f2dec2,['Carpenter'],884.23
7b271797-e305-491d-a4f2-58cf4b1e1456,['Cooking'],708.03
7b2f36ef-53a8-4cfb-b60c-b150eb97f927,['Carpenter'],1778.88
7b3bea48-bd62-46b7-888d-2cc6e4bbd11b,['Cooking'],576.19
7b5fafdb-136a-4722-84a4-cffb213a224a,['Gardening'],2696.9
7b6526e6-ce7e-4bdc-a029-2444151c4e4b,['Cooking'],88.13
7ba01fd2-4b09-4825-a98b-348519e9b731,['Cooking'],242.88
7ba88d57-1d50-4fa0-973d-e2e064f13c88,['Cooking'],3276.64
7c0c0057-3bbc-40ef-a91e-4d6e1a637642,['Carpenter'],2642.37
7c1c5dca-5856-4997-8cda-9fa3bca10a3b,['Carpenter'],2892.58
7c43ae25-d33a-4e8d-a6e0-62f3387ad993,['Cooking'],278.1
7c4f8ef4-c126-46b7-8fa9-1b2daf5b41de,['Cooking'],4710.68
7c66e365-f716-4a8a-a312-f72ae7c1a727,['Cooking'],154.6
7cb7a77b-fe8f-45de-855a-cd39fa074815,['Cooking'],155.31
7ccb476e-fa1e-4010-9e9b-a2ef06dc224d,['Carpenter'],1274.6
7d2d4e8e-bc29-4cce-bbd5-ab1daf1b27b5,"['Cleaning / laundry', 'Cooking']",1437.93
7dbf5e5b-0837-47c0-a9b5-43024a8addf3,"['Bike', 'Cycling / jogging', 'On a screen (phone/laptop)', 'Talking to colleagues', 'Talking with friends/housemates']",4179.23
7dd8f1d3-c197-48cd-81cf-d46d9390920f,['Cooking'],738.83
7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b,['Cooking'],5645.86
7df161bf-0068-45aa-9a29-a57c3092433c,"['Cleaning / laundry', 'Cooking', 'Crafting/knitting/sewing/drawing/painting', 'Eating', 'Listening to music', 'Play with cellphone']",3189.69
7e2e590e-9526-485c-9dc8-e31f91658518,['Carpenter'],6392.93
7e34a240-f880-42a1-ba19-79dba39a6cb0,"['Cooking', 'Skateboard/scooter']",977.6
7e3b7dff-bf38-4352-8adc-43799beb556f,['Cooking'],3797.37
7e80931a-2067-419d-8f9e-2aff41dd330c,"['Cleaning / laundry', 'Cooking', 'Doing yardwork / shoveling snow', 'Eating', 'Making a salad/sandwich']",4078.7
7e82e95c-1bf4-4860-aa68-12502c2ced93,['Cooking'],444.35
7e8d03f2-2ff9-431d-af81-e5ffcd954a63,['Cooking'],106.8
7ea94f18-3b89-4c8e-aa91-685a76fc4e01,"['Cleaning / laundry', 'Cooking', 'Listening to music']",3561.67
7f3ca47e-2187-4f23-87f3-a57a71d1fa76,['Cooking'],1926.65
7f4225ed-a076-4530-91cf-f3903c5d7637,['Cooking'],708.03
7f4665ed-5b40-43da-a35f-f4d6ea8a5d57,['Carpenter'],410.2
7f53fc56-d792-483c-9243-71796f4a47e5,['Carpenter'],835.73
7f582f18-fdd5-4d3d-abe5-e8a1e9739d1f,['Cooking'],159.7
7f70ae0a-d097-4dda-9afa-318188dfce2d,['Cooking'],708.03
7f806670-8a33-4462-b02d-305c1426475b,['Cooking'],2570.9
7f959a19-7aaa-40f7-8159-726e85aa513b,['Cooking'],708.03
7f9f75fd-a660-4635-8890-239c6ad82023,['Cooking'],2618.93
7fb63b81-0a4f-4e9e-906b-60d1935d53c7,['Cooking'],708.03
7fdfeb1d-f27d-4689-9e19-1367fad530f9,['Cooking'],3858.83
7ffad86d-f151-42d7-8adb-d5667c3bc7bc,['Cooking'],6348.42
80111886-6bab-4b16-aac6-1dfa42357d8b,['Cooking'],752.97
806a2a39-9f9e-40a7-93f1-8a8298fbcf0e,['Carpenter'],141.82
80a88fcb-8f4e-470d-bdff-1907852b49aa,"['Cleaning / laundry', 'Cooking', 'Eating']",1619.87
80bffd56-1dbd-4433-b730-e76f4f09019c,['Cooking'],248.11
817e443a-d5a3-4cd4-87ab-95a2dd2a4fab,['Cooking'],708.03
819c3c0c-b89b-4d2e-96a8-a88d06973fa9,['Carpenter'],488.6
81bb7d9f-31c1-4ef6-a4be-12284c641ec6,['Cooking'],708.03
81c4eff3-339b-456f-ad02-c086bc65261a,"['Cleaning / laundry', 'Cooking', 'Eating', 'On a screen (phone/laptop)', 'Talking with family members']",1800.0
81fb9f8f-be18-4833-a899-4fbcef82a634,['Cooking'],2435.86
8222d217-647b-4675-a104-33177fccdd54,['Cooking'],532.03
8253ab0b-51ab-4168-8c63-3bb179be485a,['Cooking'],37.53
826e419a-8788-484f-9543-550964666762,['Cooking'],2801.82
82935e33-3b6e-4a9c-91be-9887ac0beab4,"['Cooking', ""Eating at a friend's home"", 'Playing board games', 'Talking with friends/housemates']",1643.13
82ace2ff-4a87-4abe-ba45-3965bbc13658,['Cooking'],708.03
