row_index,video_uid,timestamp_sec,narration_text,old_action,new_action,reasoning
173308,cb25d0ce-db3c-449c-934a-1f0ac2dcf06e,367.3916,#C C dribbles the ball,Unknown,Essential Operation,"The action of dribbling a ball is a repetitive and deliberate movement that is essential to the context of the activity, such as playing basketball. It is not a placement or transfer of the object, but rather a continuous action."
173512,cb25d0ce-db3c-449c-934a-1f0ac2dcf06e,1110.1030866666667,#C C fixes the camera,Unknown,Essential Operation,"The current action involves fixing a camera, which is a deliberate and purposeful action aimed at maintaining or adjusting equipment. This does not fit into the 'Locomotion', 'Object Transfer', 'Search', or 'Stationary' categories as it is an operation essential to the task at hand."
173519,cb25d0ce-db3c-449c-934a-1f0ac2dcf06e,1160.9891766666667,#C C fixes the camera,Unknown,Essential Operation,"Fixing the camera is a deliberate action aimed at maintaining or adjusting equipment, which falls under the category of Essential Operation."
173632,cb25d0ce-db3c-449c-934a-1f0ac2dcf06e,1654.9673,#C C fixes camera,Unknown,Essential Operation,"Fixing a camera is a deliberate action aimed at ensuring the camera is in proper working condition, which falls under the category of Essential Operation."
173649,cb25d0ce-db3c-449c-934a-1f0ac2dcf06e,1721.91226,#C C fixes camera,Unknown,Essential Operation,"Fixing a camera is a deliberate action that involves setting up or adjusting equipment, which falls under the category of Essential Operation."
173669,c84a8644-93e4-407c-94f4-28f382a2d80e,35.81025526666667,#C C fixes a camera,Unknown,Essential Operation,"Fixing a camera is a deliberate and purposeful action, which falls under the category of performing a necessary task or operation."
173885,f19d037c-2731-4f4f-a850-bfbcb20d6f68,54.4939386,#C C Drops a card,Unknown,Object Transfer,"The action of dropping a card is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
173994,f19d037c-2731-4f4f-a850-bfbcb20d6f68,310.87439870260783,#C C drops card on the sheet,Unknown,Object Transfer,"The action involves C placing a card onto a surface, which is a deliberate placement action."
174000,f19d037c-2731-4f4f-a850-bfbcb20d6f68,314.80660870260783,#C C drops card on the sheet,Unknown,Object Transfer,"The action involves a deliberate placement of an object (the card) onto a surface (the sheet), which fits the definition of 'Object Transfer'."
174186,f19d037c-2731-4f4f-a850-bfbcb20d6f68,564.3931821677083,#C C drops card on the sheet,Unknown,Object Transfer,"The action of dropping a card onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'."
174187,f19d037c-2731-4f4f-a850-bfbcb20d6f68,565.0438521677083,#C C drops card on the sheet,Unknown,Object Transfer,"The action of dropping a card onto a sheet is a deliberate placement, which fits the criteria for 'Object Transfer'."
174584,f19d037c-2731-4f4f-a850-bfbcb20d6f68,1442.5825953692745,#C C drops card on the sheet.,Unknown,Object Transfer,"The action of dropping a card onto a sheet is a deliberate placement, which fits the criteria for 'Object Transfer'."
174585,f19d037c-2731-4f4f-a850-bfbcb20d6f68,1442.9794353692746,#C C drops card on the sheet.,Unknown,Object Transfer,"The action of dropping a card onto a sheet is a deliberate placement, which fits the criteria for Object Transfer."
174798,f19d037c-2731-4f4f-a850-bfbcb20d6f68,1766.910468834375,#C C drops cards on the sheet,Unknown,Object Transfer,"The action involves deliberately placing objects (cards) onto a surface (sheet), which fits the definition of Object Transfer."
174802,f19d037c-2731-4f4f-a850-bfbcb20d6f68,1769.309008834375,#C C drops cards on the sheet,Unknown,Object Transfer,"The action involves a deliberate placement of cards onto a surface, which fits the definition of an Object Transfer."
174805,f19d037c-2731-4f4f-a850-bfbcb20d6f68,1770.488328834375,#C C drops cards on the sheet,Unknown,Object Transfer,"The action involves a deliberate placement of cards onto a surface, which fits the definition of an Object Transfer."
174806,f19d037c-2731-4f4f-a850-bfbcb20d6f68,1770.953638834375,#C C drops cards on the sheet,Unknown,Object Transfer,"The action of dropping cards on the sheet is a deliberate placement, which fits the 'Object Transfer' category."
174821,f19d037c-2731-4f4f-a850-bfbcb20d6f68,1775.141428834375,#C C drops cards on the sheet,Unknown,Object Transfer,"The action involves a deliberate placement of cards onto a surface, which fits the definition of Object Transfer."
175237,f19d037c-2731-4f4f-a850-bfbcb20d6f68,2344.994701933333,#C C drops card on the sheet,Unknown,Object Transfer,"The action involves a deliberate placement of an object (dropping a card onto a surface), which fits the definition of 'Object Transfer'."
176326,60c1aa5a-9682-4576-826d-25a1e1075982,1670.215708834375,#C C drops the cards on her hand,Unknown,Object Transfer,"The action of dropping the cards onto her hand is a deliberate placement, which fits the definition of 'Object Transfer'."
176851,55510a84-858b-4857-bb9f-6a923b5f7882,24.985529600000003,#C C drops the tap knob,Unknown,Essential Operation,"Dropping the tap knob is part of the process of turning on the water, which is an essential operation."
178629,2ca764bf-10d3-4a76-8ec2-e7eec63c6e34,55.902249600000005,#C C sees the first half of the pvc wire casing fall to the ground from the wooden case,Unknown,Object Transfer,"The action involves the deliberate placement of the pvc wire casing from the wooden case to the ground, which fits the criteria for Object Transfer."
178631,2ca764bf-10d3-4a76-8ec2-e7eec63c6e34,57.221959600000005,#C C drops the hacksaw on the ground,Unknown,Object Transfer,"The action of dropping the hacksaw onto the ground is a deliberate placement, which fits the criteria for 'Object Transfer'."
178784,2ca764bf-10d3-4a76-8ec2-e7eec63c6e34,662.33501762133,#C C sees half of the pvc wire casing drop on the table,Unknown,Object Transfer,"The action describes the PVC wire casing being placed on the table, which indicates a deliberate placement of an object."
179269,cf7c12db-1a9e-46d3-96d6-38174bbe373c,572.7969852666668,#C C does #unsure with both hands,Unknown,Stationary,"The current action does not specify a clear movement or purpose, suggesting a pause or stationary action."
179396,cf7c12db-1a9e-46d3-96d6-38174bbe373c,808.4840652666668,#C C does #unsure with the left hand,Unknown,Object Transfer,"The previous actions involved removing objects from the sink with both hands, indicating a pattern of transferring objects. The current action, though unclear, likely continues this pattern of object transfer."
179536,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1112.2386452666667,#C C drops plate,Unknown,Object Transfer,"The action of dropping a plate is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'."
179548,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1145.2769152666667,#C C drops paper towel,Unknown,Object Transfer,"The action of dropping the paper towel is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'."
179554,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1160.1577952666669,#C C drops cup,Unknown,Object Transfer,"The action of dropping the cup is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
179564,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1186.8349252666667,#C C drops container,Unknown,Object Transfer,"The action of dropping the container is a deliberate placement onto a surface, which fits the criteria for Object Transfer."
179569,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1201.4013152666666,#C C drops container,Unknown,Object Transfer,"The action of dropping a container is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'."
179571,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1221.3302652666666,#C C drops container,Unknown,Object Transfer,"The action of dropping the container is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'."
179574,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1227.0271752666663,#C C drops container,Unknown,Object Transfer,"The action of dropping a container is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'."
179587,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1241.6043552666663,#C C drops pot,Unknown,Object Transfer,"The current action involves deliberately placing the pot onto a surface, which fits the definition of an Object Transfer action."
179589,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1243.4072652666666,#C C drops cord,Unknown,Object Transfer,"The action of dropping the cord onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'."
179591,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1245.4839452666663,#C C touches cord,Unknown,Essential Operation,"The current action involves C touching the cord, which is likely an essential operation such as checking the cord for any issues or preparing to use it."
179592,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1246.1978052666666,#C C drops cord,Unknown,Object Transfer,"The action of dropping the cord is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'."
179598,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1256.9055052666663,#C C drops fruit rack,Unknown,Object Transfer,"The current action involves C dropping the fruit rack, which is a deliberate placement of an object onto a surface, fitting the criteria for 'Object Transfer'."
179600,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1259.4792452666666,#C C drops paper towel,Unknown,Object Transfer,"The action of dropping the paper towel is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'."
179607,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1278.108075266667,#C C drops container,Unknown,Object Transfer,"The action of dropping the container is a deliberate placement onto a surface, which fits the criteria for Object Transfer."
179632,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1339.3067052666663,#C C drops spoon,Unknown,Object Transfer,"The action of dropping the spoon is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
179850,cf7c12db-1a9e-46d3-96d6-38174bbe373c,1936.3871752666664,#C C drops the sponge,Unknown,Object Transfer,"The action of dropping the sponge is a deliberate placement onto a surface, which fits the criteria for Object Transfer."
180982,92075d1b-c78b-483a-9a7f-e03fec7f5129,332.20102860000003,#O A man X plays the game,Unknown,Essential Operation,"The action 'A man X plays the game' is a repetitive essential operation, as it is a continuation of the previous action and involves an ongoing activity."
180986,92075d1b-c78b-483a-9a7f-e03fec7f5129,352.7930286,#O A man X plays the game,Unknown,Stationary,"The action describes a person playing a game, which is a stationary activity as it does not involve movement or transfer of objects."
181000,92075d1b-c78b-483a-9a7f-e03fec7f5129,466.7860286,#O A man X plays the game,Unknown,Essential Operation,"The action 'A man X plays the game' is a repetitive and deliberate action that falls under the category of Essential Operation, as it is a core activity being performed by the individual."
181152,59815805-de31-4993-8f5e-f12b1537bcfc,67.1200296,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181156,59815805-de31-4993-8f5e-f12b1537bcfc,78.80517959999999,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181160,59815805-de31-4993-8f5e-f12b1537bcfc,86.81167959999999,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181165,59815805-de31-4993-8f5e-f12b1537bcfc,98.5217896,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181175,59815805-de31-4993-8f5e-f12b1537bcfc,122.6578396,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181194,59815805-de31-4993-8f5e-f12b1537bcfc,171.6971096,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181198,59815805-de31-4993-8f5e-f12b1537bcfc,185.8175796,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181203,59815805-de31-4993-8f5e-f12b1537bcfc,193.8254796,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181214,59815805-de31-4993-8f5e-f12b1537bcfc,226.1247796,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181218,59815805-de31-4993-8f5e-f12b1537bcfc,241.1363696,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181223,59815805-de31-4993-8f5e-f12b1537bcfc,253.3239896,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181227,59815805-de31-4993-8f5e-f12b1537bcfc,266.0656296,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181246,59815805-de31-4993-8f5e-f12b1537bcfc,313.68913095466337,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181250,59815805-de31-4993-8f5e-f12b1537bcfc,334.1154509546634,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181254,59815805-de31-4993-8f5e-f12b1537bcfc,344.0514109546634,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181260,59815805-de31-4993-8f5e-f12b1537bcfc,362.57737095466337,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181264,59815805-de31-4993-8f5e-f12b1537bcfc,372.0006709546634,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181276,59815805-de31-4993-8f5e-f12b1537bcfc,404.0013309546634,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181288,59815805-de31-4993-8f5e-f12b1537bcfc,427.5080509546634,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181298,59815805-de31-4993-8f5e-f12b1537bcfc,451.1966909546634,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181309,59815805-de31-4993-8f5e-f12b1537bcfc,476.9705509546634,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181319,59815805-de31-4993-8f5e-f12b1537bcfc,511.1129509546634,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181323,59815805-de31-4993-8f5e-f12b1537bcfc,530.5694509546635,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181336,59815805-de31-4993-8f5e-f12b1537bcfc,563.2617076213301,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181348,59815805-de31-4993-8f5e-f12b1537bcfc,592.90720762133,#C C touches her face with her right hand. #unsure,Unknown,Essential Operation,"Touching one's face is a common essential operation, such as adjusting glasses, wiping sweat, or scratching."
181355,59815805-de31-4993-8f5e-f12b1537bcfc,622.74902762133,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181359,59815805-de31-4993-8f5e-f12b1537bcfc,646.65652762133,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181365,59815805-de31-4993-8f5e-f12b1537bcfc,656.50378762133,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181371,59815805-de31-4993-8f5e-f12b1537bcfc,670.9970076213301,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board indicates a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
181390,59815805-de31-4993-8f5e-f12b1537bcfc,748.64202762133,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181394,59815805-de31-4993-8f5e-f12b1537bcfc,762.9739476213301,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181398,59815805-de31-4993-8f5e-f12b1537bcfc,772.6579576213301,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181426,59815805-de31-4993-8f5e-f12b1537bcfc,829.2119776213301,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181430,59815805-de31-4993-8f5e-f12b1537bcfc,844.63041762133,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181434,59815805-de31-4993-8f5e-f12b1537bcfc,853.8328076213301,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181440,59815805-de31-4993-8f5e-f12b1537bcfc,867.9650376213301,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181456,59815805-de31-4993-8f5e-f12b1537bcfc,928.63960762133,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181460,59815805-de31-4993-8f5e-f12b1537bcfc,954.87659762133,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181464,59815805-de31-4993-8f5e-f12b1537bcfc,970.83681762133,#C C drops the iron on the board,Unknown,Object Transfer,"The action of dropping the iron onto the board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181528,59815805-de31-4993-8f5e-f12b1537bcfc,1885.7905176213296,#C C drops the electric iron on the pressing board with his right hand.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181534,59815805-de31-4993-8f5e-f12b1537bcfc,1904.64274762133,#C C drops the electric iron on the pressing board with his right hand.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181538,59815805-de31-4993-8f5e-f12b1537bcfc,1922.3958776213296,#C C drops the electric iron on the pressing board with his right hand.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181619,59815805-de31-4993-8f5e-f12b1537bcfc,2108.799352287997,#C C drops the white round neck in both hands on the bed.,Unknown,Object Transfer,"The action of dropping the white round neck onto the bed is a deliberate placement, which fits the criteria for 'Object Transfer'."
181762,59815805-de31-4993-8f5e-f12b1537bcfc,2399.220064287997,#C C drops the electric iron in his right hand on the pressing board.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181786,59815805-de31-4993-8f5e-f12b1537bcfc,2505.8625742879967,#C C drops the electric iron in his right hand on the pressing board.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181801,59815805-de31-4993-8f5e-f12b1537bcfc,2555.271414287997,#C C drops the electric iron in his right hand on the pressing board.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
181959,59815805-de31-4993-8f5e-f12b1537bcfc,2991.4218209546634,#C C drops the ragolis water bottle in his left hand on the stool.,Unknown,Object Transfer,"The action involves deliberately placing the water bottle onto the stool, which fits the criteria for an Object Transfer."
182033,59815805-de31-4993-8f5e-f12b1537bcfc,3266.25876562133,#C C drops the cloth in both hands on his knees.,Unknown,Object Transfer,"The action of dropping the cloth onto his knees is a deliberate placement, which fits the criteria for 'Object Transfer'."
182051,59815805-de31-4993-8f5e-f12b1537bcfc,3619.46917762133,#C C drops the electric iron in his right hand on the pressing board.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
182056,59815805-de31-4993-8f5e-f12b1537bcfc,3633.85499762133,#C C drops the electric iron in his right hand on the pressing board.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
182237,59815805-de31-4993-8f5e-f12b1537bcfc,4130.937194287996,#C C drops the electric iron in his right hand on the pressing board.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
182242,59815805-de31-4993-8f5e-f12b1537bcfc,4138.8270142879965,#C C drops the blue face towel in his left hand on the bed.,Unknown,Object Transfer,"The action involves deliberately placing the blue face towel on the bed, which fits the criteria for an Object Transfer."
182249,59815805-de31-4993-8f5e-f12b1537bcfc,4151.533864287996,#C C drops the electric iron in his right hand on the pressing board.,Unknown,Object Transfer,"The action of dropping the electric iron onto the pressing board is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
182346,59815805-de31-4993-8f5e-f12b1537bcfc,4413.891158954663,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
182395,59815805-de31-4993-8f5e-f12b1537bcfc,4570.741180954664,#C C flips the kitchen.,Unknown,Stationary,
182398,59815805-de31-4993-8f5e-f12b1537bcfc,4579.335860954664,#C C drops the iron.,Unknown,Object Transfer,"The action of dropping the iron is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
182406,59815805-de31-4993-8f5e-f12b1537bcfc,4610.254670954663,#C C drops the iron.,Unknown,Object Transfer,"The action of dropping the iron is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
182410,59815805-de31-4993-8f5e-f12b1537bcfc,4622.019350954663,#C C drops the iron.,Unknown,Object Transfer,"The action of dropping the iron is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
182414,59815805-de31-4993-8f5e-f12b1537bcfc,4632.421200954664,#C C drops the iron.,Unknown,Object Transfer,"The action of dropping the iron is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
182421,59815805-de31-4993-8f5e-f12b1537bcfc,4651.216630954664,#C C drops the iron.,Unknown,Object Transfer,"The action of dropping the iron is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
182429,59815805-de31-4993-8f5e-f12b1537bcfc,4688.853910954664,#C C drops the iron.,Unknown,Object Transfer,"The action of dropping the iron is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
182433,59815805-de31-4993-8f5e-f12b1537bcfc,4701.572080954664,#C C drops the iron.,Unknown,Object Transfer,"The action of dropping the iron is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
182843,9221bf86-0bd7-4d96-8ac1-77a6b1f4d9c4,296.3190286,#C C bites the fingers,Unknown,Essential Operation,Biting one's fingers is an essential operation that involves self-care or possibly frustration.
182850,9221bf86-0bd7-4d96-8ac1-77a6b1f4d9c4,418.8180286000001,#C C bites the fingers,Unknown,Essential Operation,Biting one's fingers is an essential operation that involves self-care or possibly frustration.
182945,34f1149c-d8d5-467c-9e3c-3b59d6393f41,427.5037286,#C C drops his mobile phone on a pavement with his left hand.,Unknown,Object Transfer,"The action involves deliberately placing the mobile phone onto the pavement, which fits the criteria for Object Transfer."
183085,34f1149c-d8d5-467c-9e3c-3b59d6393f41,1467.7236085999998,#C C jerks his right palm.,Unknown,Essential Operation,"The action of jerking the right palm does not fit into the categories of Locomotion, Object Transfer, Search, or Stationary. It appears to be an essential operation, possibly indicating a gesture or a reflex action."
183215,827c34de-64e7-419e-89e3-3d6de441e983,101.9089996,#c c pulls the Television cable,Unknown,Object Transfer,"The action of pulling the television cable involves a deliberate interaction with an object, which fits the criteria for Object Transfer as it involves moving or manipulating an object (the cable)."
183276,827c34de-64e7-419e-89e3-3d6de441e983,710.7490509546634,#c c opens the watching machine,Unknown,Essential Operation,"Opening the watching machine is an essential operation, as it involves activating or accessing a specific device rather than locomotion or object transfer."
183365,b1bbfee4-8499-4c50-9de1-ade61d05d481,82.6240696,#C C drops the mobile phone on a set of clothes.,Unknown,Object Transfer,"The action of dropping the mobile phone onto a set of clothes indicates a deliberate placement, which fits the criteria for 'Object Transfer'."
183442,b1bbfee4-8499-4c50-9de1-ade61d05d481,575.1492709546634,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183445,b1bbfee4-8499-4c50-9de1-ade61d05d481,782.9813609546634,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183455,b1bbfee4-8499-4c50-9de1-ade61d05d481,604.4570609546633,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183459,b1bbfee4-8499-4c50-9de1-ade61d05d481,624.0927909546634,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183463,b1bbfee4-8499-4c50-9de1-ade61d05d481,663.0387509546633,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183476,b1bbfee4-8499-4c50-9de1-ade61d05d481,709.2545509546634,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183480,b1bbfee4-8499-4c50-9de1-ade61d05d481,726.4168009546634,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183484,b1bbfee4-8499-4c50-9de1-ade61d05d481,738.5384809546633,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183488,b1bbfee4-8499-4c50-9de1-ade61d05d481,751.9871109546634,#C C drops the iron on the ironing board.,Unknown,Object Transfer,"The action of dropping the iron onto the ironing board is a deliberate placement, which fits the criteria for 'Object Transfer'."
183984,db532215-0f8f-4cb9-8118-004746c5786f,1865.851670954663,#C C drops the phone on the kitchen slap with his left hand,Unknown,Object Transfer,"The action involves deliberately placing the phone on the kitchen slab, which fits the criteria for Object Transfer."
184446,db171065-a8a9-49f7-bc56-66879d228b30,349.4912109546634,#C C drops the pen in his right hand,Unknown,Object Transfer,"The action of dropping the pen is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'."
184560,db171065-a8a9-49f7-bc56-66879d228b30,514.0548609546634,#C C drops the bolt,Unknown,Object Transfer,"The action of dropping the bolt is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'."
184572,db171065-a8a9-49f7-bc56-66879d228b30,561.9926376213301,#C C drops the bolt in his left hand,Unknown,Object Transfer,"The action involves deliberately placing the bolt onto a surface, which fits the definition of an Object Transfer."
184574,db171065-a8a9-49f7-bc56-66879d228b30,566.4288776213301,#C C drops the bolt in his left hand,Unknown,Object Transfer,"The action of dropping the bolt in his left hand is a deliberate placement, which fits the criteria for 'Object Transfer'."
184758,db171065-a8a9-49f7-bc56-66879d228b30,969.08826762133,#C C drops the bolt in his left hand inside a plastic box #unsure,Unknown,Object Transfer,"The action of dropping the bolt into the plastic box is a deliberate placement, which fits the criteria for 'Object Transfer'."
184771,db171065-a8a9-49f7-bc56-66879d228b30,999.75417762133,#C C hits the plastic box with his left hand repeatedly #unsure,Unknown,Object Transfer,"The action of repeatedly hitting the plastic box can be interpreted as a deliberate placement or manipulation of the object, which falls under the 'Object Transfer' category."
184788,db171065-a8a9-49f7-bc56-66879d228b30,1038.2336376213302,#C C hits the plastic box on the wall #unsure,Unknown,Object Transfer,"Hitting the plastic box on the wall can be considered a form of deliberate placement or manipulation of the object, which falls under the 'Object Transfer' category."
