video_uid,scenario,split
7dd8f1d3-c197-48cd-81cf-d46d9390920f,Cooking,multi
7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b,Cooking,val
7ddc2c83-3cb0-4bb1-8e91-3ef60f88864d,Walking Outdoors,train
7df161bf-0068-45aa-9a29-a57c3092433c,Cooking,train
7df753b4-28b2-42ac-b448-4c7501a69871,Carpentry,train
7e19388f-8b83-4ea8-bb51-6ae2f58b552e,Carpentry,val
7e2a3795-28a5-4314-a4d7-b91807812ed1,Cleaning,val
7e2e590e-9526-485c-9dc8-e31f91658518,Carpentry,train
7e34a240-f880-42a1-ba19-79dba39a6cb0,Cooking,train
7e3989da-be99-4d82-8b03-844daed5dcbc,Cleaning,train
7e3b7dff-bf38-4352-8adc-43799beb556f,Cooking,train
7e4d7115-1d77-4f12-89f4-4f1b9038fbea,Carpentry,train
7e4de34c-b5e4-428d-b2d2-5352d5894d9f,Cleaning,test
7e512589-aa97-41e8-83d3-af2e83e4fd06,Carpentry,val
7e78a081-96fa-48ad-894a-8c55e93ac4a8,Mechanical Repair,train
7e7db148-9250-4071-b93e-0add20b5609d,Carpentry,train
7e80931a-2067-419d-8f9e-2aff41dd330c,Cooking,train
7e82e95c-1bf4-4860-aa68-12502c2ced93,Cooking,train
7e8b647a-e4ea-4573-9c6d-b6b61eb12510,Mechanical Repair,train
7e8d03f2-2ff9-431d-af81-e5ffcd954a63,Cooking,test
7ea64050-2785-4d1a-a0f8-b7d67bc0895a,Carpentry,train
7ea94f18-3b89-4c8e-aa91-685a76fc4e01,Cooking,train
7eaebd26-b486-4f5f-9882-8de183348c99,Playing Instrument,train
7ebc133d-71cc-4cca-a23b-714d2b1ff454,Carpentry,train
7ed8365c-37f5-4033-978a-2d3c1faa0e33,Gardening,train
7ede3aa4-b631-4715-863e-83cd4ceab976,Desk Work,train
7ee54372-b950-47fc-915c-f700d4a72af8,Cleaning,val
7eec879d-fe82-42e3-9f1b-5a01f53b1591,Carpentry,train
7efdc4ce-d5ae-4c9d-be41-9d9736625d67,Walking Outdoors,train
7f08c8f8-ed48-49db-837d-e0b544edec88,Mechanical Repair,train
7f1794b5-49de-4782-adcb-497bd9e64f66,Cleaning,train
7f1b26ab-ffc6-40c3-9cb3-572311ccf0d9,Cleaning,multi
7f296d37-a819-408f-aa34-80b63a40f01e,Carpentry,train
7f2a2571-bdd7-4e0e-a721-d3f1191b75f2,Cleaning,train
7f334458-5c4c-4223-b04d-80616499adbb,Mechanical Repair,train
7f396bbb-85c0-407d-bf72-ca179cbd09ee,Carpentry,train
7f3ca47e-2187-4f23-87f3-a57a71d1fa76,Cooking,test
7f4225ed-a076-4530-91cf-f3903c5d7637,Cooking,val
7f4665ed-5b40-43da-a35f-f4d6ea8a5d57,Carpentry,val
7f53fc56-d792-483c-9243-71796f4a47e5,Carpentry,train
7f582f18-fdd5-4d3d-abe5-e8a1e9739d1f,Cooking,train
7f586133-5f0b-4096-a223-9990280c9951,Carpentry,val
7f70ae0a-d097-4dda-9afa-318188dfce2d,Cooking,val
7f806670-8a33-4462-b02d-305c1426475b,Cooking,train
7f8f8daa-7be0-4226-b47e-e5155e5f62f0,Playing Instrument,train
7f959a19-7aaa-40f7-8159-726e85aa513b,Cooking,train
7f9f75fd-a660-4635-8890-239c6ad82023,Cooking,train
7fb63b81-0a4f-4e9e-906b-60d1935d53c7,Cooking,train
7fdfeb1d-f27d-4689-9e19-1367fad530f9,Cooking,train
7fe5a9ce-76d4-467a-bed4-c4a95cc49ba0,Carpentry,train
7ff0900d-1bca-4aa7-aedd-ab0fb0a12371,Playing Instrument,train
7ff0d1ea-7c65-4ff9-8371-868679652cb1,Playing Instrument,train
7ffad86d-f151-42d7-8adb-d5667c3bc7bc,Cooking,train
80111886-6bab-4b16-aac6-1dfa42357d8b,Cooking,val
80155728-a0d7-4f06-a98e-e1dac50fc575,Mechanical Repair,train
802623c2-0d7b-4c96-8f70-2a4865365abe,Cleaning,train
802e8f99-1e19-489c-9256-496bbd13e1fd,Cleaning,train
803d0524-47c8-45fe-a5d1-c6a71e2cd54b,Cleaning,train
804655d2-a621-40a1-9d32-2591d4c04309,Mechanical Repair,train
805989f6-0696-4de2-ad9b-0f194e0ac48d,Mechanical Repair,val
8062cb31-6ea2-47e2-8b87-794edb444349,Mechanical Repair,train
8063dd58-24af-4864-ae66-84f1fb37b0fa,Playing Instrument,train
8065f481-79cd-443f-aaaa-318428d47253,Mechanical Repair,train
806a2a39-9f9e-40a7-93f1-8a8298fbcf0e,Carpentry,train
806cc2eb-1c00-400f-a302-7b54541de381,Carpentry,train
808c2a0c-9010-4be5-88b1-d697b417848d,Playing Instrument,train
808f4307-017a-4381-ab7b-cf2aba58ee81,Mechanical Repair,train
80a88fcb-8f4e-470d-bdff-1907852b49aa,Cooking,val
80b483b5-8c36-4447-a47b-f7939edfd88b,Carpentry,train
80bfbc97-f01e-4556-8535-68a11dcad06d,Cleaning,train
80bffd56-1dbd-4433-b730-e76f4f09019c,Cooking,train
80ca3477-ce2e-4de5-88b6-3e153ddd5c63,Walking Outdoors,train
80d4bb36-be1b-4a41-b8a6-e922eb050eeb,Walking Outdoors,train
80d6bcbe-8f67-4119-9983-752663bc41b7,Playing Instrument,train
80debc82-fea5-4125-aab6-725d1b139289,Walking Outdoors,train
80e8df23-5c92-4a23-8f39-91438f67812c,Walking Outdoors,test
80f1ed6d-0d78-4fad-9dcc-9c92932cd1d5,Playing Instrument,train
80f3dd0d-6ad9-4691-9de5-dc01a834bc0a,Carpentry,val
81267cd9-243f-4ec6-bd2e-bfaeaf334526,Carpentry,test
8141fd19-b419-4f2c-a432-e2bb5fbad9b4,Carpentry,val
8143c443-1089-472c-96ab-587c83c47f40,Carpentry,train
817e443a-d5a3-4cd4-87ab-95a2dd2a4fab,Cooking,train
819c3c0c-b89b-4d2e-96a8-a88d06973fa9,Carpentry,train
819c8af7-851f-434f-ab32-318285bc54b1,Carpentry,train
81aaf910-e32a-46f0-a1e9-a45fe5e19e25,Playing Instrument,val
81bb7d9f-31c1-4ef6-a4be-12284c641ec6,Cooking,train
81be6ac3-8fe1-49c1-849f-06aebada2849,Carpentry,val
81c4eff3-339b-456f-ad02-c086bc65261a,Cooking,train
81c8eef4-6e47-4786-920f-e7f3f6bc970a,Carpentry,train
81cd38d9-a5de-4f5d-ba45-12c58d7740ad,Carpentry,train
81cee65a-afe3-4dc2-a31e-3b67b062bf35,Carpentry,train
81efa486-b012-43f3-971b-02e15f0eb8d1,Mechanical Repair,train
81f6d327-0bf3-4794-aa08-22b53c8b8085,Carpentry,train
81fa0c5c-ba26-40b2-b466-3ade5c1293b4,Playing Instrument,train
81fb9f8f-be18-4833-a899-4fbcef82a634,Cooking,train
81fd3efd-0bd4-4c8e-87fe-6b75024b8fd7,Mechanical Repair,train
81fff27c-97c0-483a-ad42-47fa947977a9,Desk Work,train
820d4b9e-6fba-472f-aa45-25b27241d4af,Desk Work,train
8211b8f9-17e6-40cc-b8fc-2c3c14e5efd8,Carpentry,val
8222d217-647b-4675-a104-33177fccdd54,Cooking,train
823e99e5-4ec3-44a7-83c1-f1c6ed921fd0,Playing Instrument,train
824d2939-835f-43b0-bd0a-7c83bbee035e,Mechanical Repair,train
824e7896-904a-4ff5-b7ee-e21df21918c2,Cleaning,val
8253ab0b-51ab-4168-8c63-3bb179be485a,Cooking,val
82579639-34d8-4b3f-a67f-c81853c4f3c8,Cleaning,train
825cfb43-b6f4-4482-b661-199df26b0da6,Carpentry,test
826e419a-8788-484f-9543-550964666762,Cooking,val
827c34de-64e7-419e-89e3-3d6de441e983,Walking Outdoors,train
82819876-4ca6-476b-b577-46ff0bb968fe,Carpentry,train
8282d18f-a785-4b80-b8ea-4f1c8248d60a,Mechanical Repair,train
828a3a32-416e-45e8-8bd6-8d1a9932551f,Carpentry,train
828ef13f-f52a-4a16-b206-4ec7e471f025,Mechanical Repair,train
82935e33-3b6e-4a9c-91be-9887ac0beab4,Cooking,val
82961ada-8e4d-4b7c-b763-cc6ddf91f004,Carpentry,val
82a3744e-cedb-4a4f-8e47-bc5c1a2b3ac0,Cleaning,val
82ace2ff-4a87-4abe-ba45-3965bbc13658,Cooking,val
82b9dd3c-5072-48cd-a8f4-9515ea5b2c13,Cleaning,val
82c0bf9f-00ec-45f2-bc03-e11ebee4920d,Carpentry,train
82e05cd7-f98c-4e23-ac44-32df741e41f1,Cleaning,train
82efae54-9bea-4ee4-a3c9-4a6e034eb67d,Cleaning,train
8301a3fc-aac5-466d-bb02-d0ac7a81ccc6,Cooking,train
83081c5a-8456-44d8-af67-280034f8f0a6,Playing Instrument,train
831c62c9-6580-4cea-9381-d32df475ad5e,Carpentry,test
8327741f-773a-4868-902b-0fe25708e0b9,Desk Work,val
8332b31e-6da7-4da2-9c80-30da562aae08,Carpentry,train
8338763a-3f8c-47b1-a6e7-fa3af04cfbf3,Cooking,train
834a047c-45b0-4a17-9e29-0b6e1ac9a457,Carpentry,train
835e2f43-bdb5-48fc-a821-cea7b7ba66a2,Cleaning,train
83776511-a55b-48ec-ab0b-74cf57c10ecb,Carpentry,train
837ec104-8bd9-4fe3-9c19-44417c546f91,Cleaning,train
8383791d-2df9-4bac-89b6-4cc01df5f4d1,Cooking,val
8390469b-3c74-4f8e-a793-795cc768c45e,Mechanical Repair,train
83af5740-e2a0-44e2-a504-d24cdedec4cd,Carpentry,val
83d22f55-f625-459a-8652-8f8b9a4b0dab,Carpentry,train
83d261ff-9459-4d33-8716-8a172cbb67a2,Carpentry,train
83f18213-f8f8-44fa-b9ce-104c6ddbcd57,Cleaning,train
83f3953f-6a6c-4a1c-93ce-e4ee12cd010a,Mechanical Repair,train
84020280-95d3-47c3-9716-647c25a9cb3c,Cleaning,train
8415643d-6afb-43b2-af9b-0733e0a8a51b,Mechanical Repair,test
842a6ca0-1651-4add-8e3e-6e4f6dc8bf63,Playing Instrument,train
84322f50-7fce-4d49-a04b-9ecd7afd4119,Cooking,test
84332bc2-973e-4728-9d35-c257c804e5a2,Mechanical Repair,train
843e6d37-9722-4b71-acbd-d1e2774ae2af,Cooking,train
8447cf7c-d919-449a-be90-cdd05910fd9b,Playing Instrument,train
844b8092-d3ae-4287-b67d-50effce9caa0,Carpentry,val
8455478f-ddba-4c24-a9a9-a05595643751,Playing Instrument,train
845cb298-d60b-4106-8213-d2aca821740a,Walking Outdoors,train
84643611-9777-4b26-96d5-ab578b8cfb04,Carpentry,train
847515e4-e3ca-403e-826d-91e9442ddee3,Mechanical Repair,test
847be569-eee2-4262-bd85-71bbf450c6f8,Carpentry,train
847c00b4-fa4f-4f19-b2e0-485d3180cd7c,Walking Outdoors,train
8483fa90-f5dc-4d50-9561-244bfdf12ea3,Playing Instrument,train
8491af2d-7226-4563-adcc-1e06da2cd763,Carpentry,train
849f7765-ec50-48ac-97c6-1353510c5deb,Mechanical Repair,train
84a4062c-b57f-42f0-8b94-d5d9e0ee67d4,Playing Instrument,train
84b2ef35-339e-4903-b2d9-d875cf145c4d,Mechanical Repair,train
84ccc9f7-8e02-4bfd-bd44-1658814df7cc,Cooking,val
84cd25bf-75c9-4927-94fc-7bc686a8330a,Walking Outdoors,train
84d2aa49-2311-47a3-9efe-456d7531e730,Carpentry,train
84d6855a-242b-44a6-b48d-2db302b5ea7a,Carpentry,val
84e037a9-7bd3-4ba7-b655-5123ca89c529,Playing Instrument,test
84ec85f6-c167-413c-829d-9c6915519c57,Carpentry,train
84ef2c77-91ca-471b-9ecf-4d7c870151fb,Cooking,test
84fc2783-4557-4b80-aa2d-bfb028aa9198,Gardening,train
85020424-0ed9-4dcd-9a39-e5ab84ec6b6d,Desk Work,train
8514d490-1e68-4523-ad92-11168c278709,Walking Outdoors,train
8519778b-f5f1-4e6f-8426-c6a7fe262920,Desk Work,train
85252ed3-0511-43e5-8e50-e6a7c644556b,Carpentry,train
85273a34-35f8-4da6-8295-ec52f42aea65,Carpentry,train
8532e114-f8e4-42b5-987b-fcf0ebb32bf5,Playing Instrument,multi
853caa61-74fd-426f-a0c0-84a128fbea1c,Walking Outdoors,train
8540abdb-db89-442d-9b10-2648ee3fe3b2,Cooking,train
85470aca-adad-4d1c-807a-5aece7cd7dd5,Cleaning,train
854c2480-dac9-4f5b-95e0-4202dbd685e7,Playing Instrument,train
85665a8d-6683-4aa0-bff8-3cd5e752c8f2,Gardening,train
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,Desk Work,train
85775377-b334-4bd7-8cfc-16885099cc9a,Carpentry,val
85782c5f-a240-44d9-951c-27f0bb3f7f4c,Mechanical Repair,train
857f7dab-dbc6-41c3-b51b-ab02681e228a,Carpentry,test
8582c242-35b2-49d0-9c0b-ae8698781bbc,Carpentry,train
858c1362-b0e9-4281-9200-a3abc6c524ba,Carpentry,val
858ec82c-810e-4b1c-bc57-6043984c6508,Playing Instrument,train
85a40cff-bd62-43ca-8d89-63050e0782f7,Carpentry,train
85c085a4-00e3-4d00-bf23-9ff5b958fe57,Cooking,test
85c33c5b-b611-452e-afc4-fb9963206e38,Carpentry,val
85c497c2-d87b-47de-92dc-3b0fad83e6e7,Cooking,train
85d0b83f-57dc-487d-bc14-4e5fd2967577,Carpentry,train
85d97cd8-6792-4ef3-ab92-61b0277422d8,Carpentry,train
85e88c3e-e332-4287-87e2-b93b50880bc7,Carpentry,train
85f8d1ec-62d5-49cc-83b5-241ac9fc5108,Cooking,train
85f9b008-514e-408f-8201-fc8ba32ea179,Gardening,test
8611b210-d4f5-4de1-9063-2f0d3c4f4457,Cleaning,train
8614eb91-b7cd-44e3-a6c2-6ea781fcefef,Carpentry,train
86172d5d-9673-4d94-b663-d9ddc775a313,Mechanical Repair,train
862f0fa5-2c3e-4a6c-ab93-c059637eee8c,Carpentry,train
863011c8-ebf7-4900-87d1-3c7930f95dab,Walking Outdoors,val
86315f9b-d779-4f7e-925a-bb6e9bd46f5a,Playing Instrument,train
86343e9e-b932-41d3-ad6f-83f2c2fe5486,Cooking,val
863dfdec-1e9d-4ccd-8547-feef6c5d1b3c,Cleaning,train
864618d9-cc17-4e90-8c64-7a1e4ba23d17,Walking Outdoors,train
86591d09-7d62-4f50-99d9-e908f04e007f,Carpentry,train
865ff1fd-d17e-4642-b111-8f1a1da5a2d4,Carpentry,train
866ef5e0-1989-440d-bbfb-d90c3b29024f,Playing Instrument,train
8671bac5-0920-4c1e-977c-086f6a4fcced,Playing Instrument,train
8681962d-9eef-482c-bed3-30c26cb75c3a,Walking Outdoors,multi
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,Cleaning,multi
8699b71f-473c-491d-8417-a112ee200d97,Carpentry,train
869a2290-5509-49d0-8cc6-e0a0230790d3,Fitness/Workout,train
869aa0d2-9557-4f3e-8bc9-c46ca5e2c8ff,Cooking,train
86b7523e-94d1-4cd5-bc28-b5c2ed817163,Walking Outdoors,train
86b7a8dc-e0ba-4b21-a097-eed463fb2747,Cooking,val
86bb2595-db49-423d-98a6-03c11299a468,Cleaning,test
86c459ad-9f05-4e1c-9413-e545d0c9ce7f,Cleaning,train
86c7950f-d315-47f4-b7f1-0fb29416e05b,Cooking,train
86e38202-ef01-4bee-8e82-87313fd6c0b1,Cooking,train
86ebad37-486c-4687-b50e-67627a4be7a2,Walking Outdoors,test
8705c34a-5c46-4ed8-991a-790416560b28,Carpentry,train
870fa655-7c59-448e-8e13-922bacc7be19,Cleaning,train
8714f0e8-5e18-4e54-af56-64a5bd14ed96,Carpentry,train
8717d09f-391c-4203-8e6c-7fa1f035cdda,Mechanical Repair,train
8746eb41-4b1b-4ce7-a0af-d84570f75a24,Cleaning,train
8762cf76-5526-43a2-b825-a0c396494c87,Cleaning,train
876b2576-7a15-4436-a9b9-d8df65c6419f,Walking Outdoors,train
876dad36-879c-42eb-977d-b500f7c141d3,Gardening,multi
8773a5e9-c3fd-4777-815b-572b08ce3abe,Playing Instrument,train
8774b5c6-83aa-43b0-8a51-00f173949944,Walking Outdoors,train
877962f9-b6da-4efb-ba61-1665d052f13e,Walking Outdoors,train
878666b9-5f3d-476a-960f-3a5d02da7619,Walking Outdoors,train
878b7d2a-ed21-409c-b523-8fd8c014076b,Desk Work,multi
8795f7e7-c1ca-4ca0-b777-982a16fa68e1,Cleaning,val
879c0eae-cc23-4dea-8b42-95ffe8e173d1,Mechanical Repair,test
879dd163-7588-45d1-9466-a5deabc59167,Desk Work,train
87ae2263-5355-4aae-8ca4-98ad80e9f1b4,Desk Work,train
87bbc5c0-1b4a-47a5-bfbb-ec417b8e12d1,Carpentry,val
87c13278-4938-430f-b14a-c90124c1b3aa,Carpentry,train
87cfce50-3d03-4ffe-b9a7-e94a435175e3,Cooking,test
87d28380-88e6-4152-9372-eb69ac76bbc9,Playing Instrument,train
88042e4d-4389-4a31-abff-3bb031127a57,Carpentry,train
88152973-f576-40dc-b1d5-1bd2db906bf5,Cleaning,train
8827faff-9f22-4a34-a168-0499dd47920e,Playing Instrument,train
8837c861-ef7a-41b1-bb40-a597dd254031,Playing Instrument,train
883a875e-a489-49e3-890e-70db47675763,Carpentry,train
883c2e5a-abc9-424a-9d63-379499652096,Carpentry,train
8850421b-4371-4ce9-a689-98b782335849,Carpentry,test
886a3539-ed07-40ee-9197-32ea929588c1,Cooking,test
8877f9dc-a3f5-49c6-bdd6-19229fca02be,Cooking,test
887a1aaa-2b7e-41d4-86c6-fa0c9d1015a0,Mechanical Repair,train
8890731b-0a99-46e5-8e8a-b1366bcda55e,Mechanical Repair,train
889ccb86-bfe4-43d9-a4bd-95e662658ee1,Cooking,train
88a344b7-fb59-43f9-b25e-554ae127d39f,Playing Instrument,train
88a3b2a1-0b98-4c13-b62a-b6d1a4603900,Cleaning,test
88a55fd4-0a59-4435-afe5-cb10ac457b53,Cleaning,train
88aaba00-ad94-4e76-9b7d-583cd8744fd2,Mechanical Repair,train
88b04ee1-9690-4a1a-abb6-4032624d649d,Carpentry,train
88b48d98-361c-4663-a406-3c21aeab6972,Cooking,train
88bae242-7f3a-45d4-b129-5d69b1a1e15a,Cooking,train
88c6d7a8-a5b4-40fd-a274-4135ce5e33e5,Cooking,train
88c865f5-fa39-41f3-933a-85d853f44f3f,Carpentry,train
88f02a8b-c819-4b13-ae17-e3accdd047d3,Walking Outdoors,train
88faccde-dd5d-4af2-b769-8f0547c2c6a3,Carpentry,multi
891169d0-2846-47ce-9f3e-13ac1e6ff85a,Carpentry,train
8912a138-6c68-424d-8be5-59e0d4f5c173,Cooking,val
8914d021-7184-40af-a750-9fb63d93fd76,Walking Outdoors,test
8922d2ba-9a4e-415e-9717-b9a085c153c7,Mechanical Repair,train
892629b0-61eb-425d-97f4-7d213074c435,Cooking,test
89274721-662b-429d-8101-cdf5bfc8610f,Walking Outdoors,train
8929cc82-46fc-4e81-9b06-5fe8ccd60496,Gardening,train
892a25e2-df0c-4577-af57-b720e73654f6,Cooking,train
893764e0-4fb5-435d-a674-076e0c54e590,Walking Outdoors,train
897e0050-26ad-4f2a-a82a-76f3764c741f,Mechanical Repair,train
89857b33-fa50-469a-bbb3-91c8ab655931,Cooking,val
898afb02-0bde-4fe7-81f8-645b94ac4899,Carpentry,train
8996ece6-f2c1-49c4-aab7-fee6c30f2ca2,Mechanical Repair,multi
89a62985-3115-4c50-b802-17797f08cc8b,Walking Outdoors,train
89a95cd8-ca13-4edf-807e-d62138fd30e0,Cooking,multi
89af735b-7c13-4366-befe-efd6cd5402ff,Cooking,train
89bfb598-cd71-4c27-82a6-829c090ed587,Mechanical Repair,train
89da8b4f-0b3a-4fba-8c77-58633d8b699b,Walking Outdoors,train
89de1a62-a444-4cd5-9b54-8a9be0fa197c,Carpentry,train
89e7168c-f17f-4acd-aceb-740ebd0b760e,Mechanical Repair,train
8a00f6f3-696f-4ec7-bc8b-d30f361eb9e0,Cleaning,test
8a0de6d0-5d28-43f5-91e6-48f41eeb3752,Mechanical Repair,train
8a0fc8f2-850a-4734-87a9-6f67dd0164c2,Desk Work,train
8a280483-bbfd-4f24-9654-bf6a008e406d,Gardening,multi
8a431195-083a-4e07-a99d-28c2591beaef,Cooking,train
8a44c10f-6119-46ac-9dfc-47bd80f5671e,Playing Instrument,train
8a489210-cca4-439d-90a9-8e0ca40c027c,Playing Instrument,val
8a4d929b-4092-4471-9059-5017ae138b58,Cleaning,train
8a4defe3-aae4-4c56-8b55-21fc618ad508,Carpentry,train
8a546576-18d1-4be5-bc0e-af7fdfaaa2ef,Cooking,train
8a551e97-5fd8-4fee-8cde-6796aafe9585,Walking Outdoors,train
8a6a3316-d682-4a76-81db-b244081765c9,Walking Outdoors,val
8a933a23-55ff-42f2-8f86-c7746b2e09ac,Mechanical Repair,multi
8a9c7633-3b5f-428f-84a0-cd637e8c3c53,Cleaning,train
8aa1d508-8f74-42c3-98ee-c5cfd1fe1ad3,Carpentry,train
8aa8a9ce-9ff9-4ff8-a61b-3f6cb999f61a,Cooking,train
8ac2f157-6c00-45bc-bf4a-7e46b06768d3,Cleaning,test
8acd0e1a-ff9c-4ace-b574-e2239ca39dc7,Playing Instrument,train
8ad6d571-4cd9-4f6e-a6ac-5eb9f9107160,Cleaning,test
8af2ed7d-4435-40ce-b3cc-685f28bfcb2d,Cleaning,multi
8b049d73-8fab-4318-9249-7e5600511dfa,Cleaning,test
8b255847-f42b-42db-a14e-6acff07a1745,Mechanical Repair,train
8b2eb476-c242-4220-8102-9f3152159788,Cooking,test
8b319206-aae3-496d-b260-da6bd6c837d3,Carpentry,train
8b47ac19-7c4f-47d2-b5d0-755b524b66b2,Cooking,train
8b529057-7c17-4506-885a-351ab7a5a6a5,Carpentry,train
8b633bf7-5585-4bb1-bb68-eea38ac9f14a,Mechanical Repair,train
8b712eee-c9b8-4003-88a8-aec47b1937c1,Cleaning,train
8b72b54f-f87c-4fdb-84dc-97e42ab111ac,Cooking,train
8b81d2e1-4ebb-4144-8d9a-1a602bf7e759,Cooking,train
8b82316c-c293-49a7-b401-a3cc026ab1d0,Carpentry,train
8b89d35d-5e19-4240-b45e-7a692cf962e3,Mechanical Repair,train
8b9b9816-d6eb-4544-818e-9d59e400b80d,Cooking,val
8bb4369f-a6e0-45a3-9d2d-fd5d5c686ccc,Walking Outdoors,train
8bc999e8-6383-4bde-823f-3fd624ba2f71,Cleaning,train
8bcd5b11-283d-41f9-9b34-8f70b75c2de9,Carpentry,val
8bceee85-0bbd-427d-9e2b-3d36169f95af,Carpentry,train
8bdd173b-1334-4b89-b77f-76919c45c2c7,Walking Outdoors,train
8c05c45e-df59-44fa-8e58-1e9ea4edbc86,Mechanical Repair,train
8c0f0c4d-e592-4cb5-a7fc-cce5f3173111,Playing Instrument,test
8c1b30cd-f67f-479a-b723-7367528ccb8e,Cleaning,multi
8c22f7ab-da4f-487e-a55d-a1615ecac7d6,Carpentry,train
8c309d88-bf71-49f3-9d05-b7a1d84babd4,Cooking,train
8c335aa9-5caf-4e54-bffb-031ffd452888,Carpentry,train
8c336ba7-c474-4d6b-ae2a-2c2388eaaca3,Cooking,train
8c37614d-31be-4a38-8461-b738f6feea41,Cleaning,val
8c41267d-2227-4fd0-8331-4f9e74b31e9b,Mechanical Repair,train
8c4f46ba-6af3-4625-8716-0e23383070a4,Cleaning,train
8c8e2e9b-2c15-4dac-a4b2-16a3dda1eac4,Cooking,train
8c9d6493-47cb-47bb-b760-23dce382b155,Cleaning,train
8c9ff878-9e40-41a1-9c1d-e7db9a1bb8fc,Mechanical Repair,train
8caa3009-10ad-407b-b837-ec1a26759089,Mechanical Repair,train
8cb5d092-909c-40e6-ac14-074eeb059a73,Carpentry,train
8cdde2d5-7750-463e-9135-a8d5791984a9,Gardening,train
8cde3461-e499-4b42-9165-1c3d547b3769,Cooking,train
8cea584c-c977-4f54-b6ee-feca60f2ffa3,Playing Instrument,train
8cf4fef4-e544-4311-aba0-463a95b53d84,Carpentry,train
8cf7f552-c1df-4482-8c0d-db17d098bf02,Mechanical Repair,val
8d03849f-b728-4273-8216-f786ab995161,Playing Instrument,train
8d05d5eb-5967-42f8-9bcb-3c250b14910b,Mechanical Repair,train
8d1c3e58-8705-48a8-9f02-ce7b00e9d863,Walking Outdoors,train
8d206fe8-3270-4176-accb-05ecdf094e3a,Cooking,train
8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,Cooking,train
8d2a49e3-3c7f-4f88-92b2-3b91a20d5646,Carpentry,train
8d30335e-635c-43b6-b1e1-09fa12033416,Cooking,train
8d3337ba-61a1-4c23-abb3-2728ba21adad,Walking Outdoors,train
8d3ac72b-5e56-4bb8-9fb2-7b57c8c9f530,Carpentry,val
8d3d68f0-1cbf-474c-9bc0-e3cf0364e835,Carpentry,train
8d44b13c-464d-498b-b639-dfede202872c,Carpentry,val
8d47a744-4306-4d2f-ad73-7007eee777ff,Cooking,test
8d4895eb-b2d1-43b8-90f1-e80fcc37797b,Walking Outdoors,train
8d4adc89-dcec-42ca-aebc-0d05cafa8f26,Cleaning,train
8d50f526-624c-40bd-b696-7ad6ce5746ab,Carpentry,train
8d6a1089-4eb7-4dca-97eb-9480331470f7,Mechanical Repair,train
8d83478f-c5d2-4ac3-a823-e1b2ac7594d7,Playing Instrument,train
8d84ee2b-5dcb-4311-9769-a52e7b68d9e1,Mechanical Repair,test
8d900b59-e95d-4c9b-9432-8f5096aac2db,Cleaning,train
8d918026-5ce5-4353-a85c-75079b4784bb,Playing Instrument,train
8d9e3484-81d3-478f-a056-c2e78d84a6b3,Cleaning,train
8daa6e1d-ff60-4f57-a250-45f9fcb98129,Cooking,train
8dadb485-dcb6-4429-b78d-781e6c5aa2a3,Cooking,train
8db05748-e83e-4422-ac45-de586be75f70,Cooking,train
8db4d87c-403c-4d79-902b-945df8a4b0e4,Cooking,train
8dba2bd2-d498-492e-bb30-b730b9f4202d,Playing Instrument,train
8dc24710-e6b1-4e75-8a32-2badb97272c0,Walking Outdoors,train
8dcd4544-1280-41ec-b7e9-7a5684052d43,Mechanical Repair,test
8dd63cb0-6b7b-401d-bbc3-b5f113b67cd8,Mechanical Repair,train
8dd6490b-6291-4793-b05e-79250f87925f,Mechanical Repair,train
8dfb9329-a70c-4a5a-85c2-39dae4caf3f0,Desk Work,train
8dfdf47b-b446-4866-b38f-54add1a8e702,Cooking,train
8e057262-d6b5-49fb-b61a-972af6b046a6,Carpentry,train
8e0f4277-a1bd-42c4-8235-ebfb2c99f7ed,Playing Instrument,train
8e1655e6-70dd-4280-943c-5d892867495e,Cooking,val
8e23dc43-7025-4548-a2bd-0f7d85631602,Mechanical Repair,multi
8e39ec3d-f461-4df1-ad3e-ea72e953e545,Carpentry,train
8e4f159f-fa24-4458-9d99-7d5b6cc573a7,Cooking,train
8e5c3d75-8a5c-45c7-ad7c-3dec1c7615ed,Mechanical Repair,train
8e5d44c0-2c76-4e30-b967-aacab43db6ad,Mechanical Repair,train
8e66a572-f660-4737-ba7b-ed27469ef9b1,Carpentry,train
8e7cb14a-216a-4b10-8883-df789a5ec9d9,Carpentry,train
8e7ccef4-7c4c-4baf-baae-386e420d487a,Cooking,test
8e7d9780-ada4-4f60-9032-e2970f893cde,Cleaning,train
8e7ed55a-4c81-4b87-802f-7e28c8190c50,Mechanical Repair,train
8e83f8d4-0aca-41ee-8a36-56062bd227d9,Cooking,train
8e84c762-b0f9-4a7d-982e-010f27999435,Walking Outdoors,train
8e910cd4-9d9d-477d-b10d-c4bb01135813,Cooking,train
8e914832-2dd1-44fd-81f8-1b7e2ccd2402,Gardening,train
8e92e289-96dd-4777-b485-3dd1efb2d757,Cooking,train
8e97fb39-cbfc-4944-abb8-a21fae64f36c,Carpentry,train
8e9cbb66-3645-45fe-ade3-8915b04d1211,Playing Instrument,train
8e9ce0c8-9a8f-414d-b3c4-cebd0fd1d85b,Desk Work,train
