video_uid,scenario,split
74d05939-ec8d-4da5-9a6f-35a0b97e22e2,Cleaning,val
74d38b4a-6f22-43b3-b631-9234c05f27ab,Walking Outdoors,val
74dbf8d0-b10d-4993-831e-7618801d2d95,Cleaning,train
75141dec-d6b3-4e2e-a144-5a126abf7dac,Mechanical Repair,train
752e22a0-e229-421a-80bf-7d3253169b02,Desk Work,train
7544f7c5-3823-439f-bc64-326a15d65406,Mechanical Repair,train
756156fa-e3de-4b26-956b-7021c605af42,Playing Instrument,train
75921506-bcce-4748-9b23-c13769653c03,Playing Instrument,train
75e9d719-d542-4b9e-9e2a-54d9b3957cf7,Cleaning,train
75eda536-c4f6-4c6f-ba39-533f6b7e1ed2,Walking Outdoors,train
7627344d-503f-4a25-b418-10a6929d5a18,Playing Instrument,train
767dbef9-f625-4785-810c-7d8c78c1eddb,Cooking,train
773d793d-f39d-4fe6-86fa-2c939164ae13,Playing Instrument,train
774a7c0d-6d18-4cdc-b2fb-ceb8d195deca,Desk Work,train
776749e2-dbd3-46f9-95f9-d20c431f4749,Desk Work,multi
7844c399-e3ce-42f7-a31b-324d477217aa,Mechanical Repair,multi
78b06017-cd7b-441c-ba48-33c04e37a82a,Cooking,train
78c9f2e7-44b9-4068-a7b0-18c9649ce963,Cleaning,train
79001765-abc6-439b-a987-367dd4d1d5f6,Cleaning,val
79204df3-cecf-450e-930e-7cdfd2bf2f6a,Cleaning,train
793a9c9d-327e-4457-9c40-e626b2208aae,Cooking,train
7989f7d6-cfc7-423d-829d-267456132dbd,Mechanical Repair,val
798cc542-3fd4-42eb-9bf4-f3910603158b,Cooking,train
7a298543-3ffa-4254-a45e-30afe1088a55,Cleaning,val
7a42084f-7af4-4133-832d-6318db28d483,Walking Outdoors,train
7a8330bb-336d-48a0-9dfb-c9ae34ff9145,Carpentry,train
7aa17dca-440f-4845-9831-24555a970de5,Walking Outdoors,train
7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,Cleaning,multi
7b016e40-d10a-43b3-9222-cb4787a95432,Cleaning,val
7b277350-9926-42ef-b5f7-3ee000f3350a,Carpentry,train
7b5fafdb-136a-4722-84a4-cffb213a224a,Gardening,multi
7b696849-45f1-460f-a550-d70dc212e8b7,Carpentry,multi
7b9f6b6f-eefb-44d1-adc0-046976ddb2e0,Cleaning,test
7bb47140-606f-4775-b5a1-fc8cb5ed118c,Mechanical Repair,train
7bc2ea44-9168-4379-a17e-5558d4e2fc24,Cleaning,train
7bc527d6-f3f4-4a6e-bf0f-e6c176e0504d,Walking Outdoors,train
7bc80e9a-d235-4245-9876-9f414969b6d0,Cleaning,multi
7c3584ca-c6c7-41e8-a948-e6ff44d9e506,Desk Work,train
7c420d19-88b4-4092-bef1-a9bb99bbe308,Walking Outdoors,train
7c8a9c21-ba3c-41b8-a7e0-be7311fde0ee,Cleaning,train
7cc97e6c-b934-4de3-a9ab-3dfa4a2d53d7,Mechanical Repair,train
7d1f0e94-74a9-4c9f-a026-88192d1da079,Playing Instrument,test
7d2d4e8e-bc29-4cce-bbd5-ab1daf1b27b5,Cooking,test
7d3d85d3-88e4-4bb9-9175-e37107100f2e,Playing Instrument,train
7d43e858-fc76-4f75-83b7-0da80e3a8a46,Mechanical Repair,train
7d683e6b-ba5f-4c3f-9358-13ba16799993,Mechanical Repair,train
7dbf5e5b-0837-47c0-a9b5-43024a8addf3,Desk Work,train
7dd6f14c-bdc0-45cc-86c1-a2af2b61d177,Mechanical Repair,train
7dd8f1d3-c197-48cd-81cf-d46d9390920f,Cooking,multi
7e19388f-8b83-4ea8-bb51-6ae2f58b552e,Carpentry,val
7e34a240-f880-42a1-ba19-79dba39a6cb0,Cooking,train
7e4de34c-b5e4-428d-b2d2-5352d5894d9f,Cleaning,test
7e78a081-96fa-48ad-894a-8c55e93ac4a8,Mechanical Repair,train
7e8b647a-e4ea-4573-9c6d-b6b61eb12510,Mechanical Repair,train
7ea94f18-3b89-4c8e-aa91-685a76fc4e01,Cooking,train
7ed8365c-37f5-4033-978a-2d3c1faa0e33,Gardening,train
7ede3aa4-b631-4715-863e-83cd4ceab976,Desk Work,train
7efdc4ce-d5ae-4c9d-be41-9d9736625d67,Walking Outdoors,train
7f08c8f8-ed48-49db-837d-e0b544edec88,Mechanical Repair,train
7f1b26ab-ffc6-40c3-9cb3-572311ccf0d9,Cleaning,multi
7f334458-5c4c-4223-b04d-80616499adbb,Mechanical Repair,train
7f53fc56-d792-483c-9243-71796f4a47e5,Carpentry,train
7f8f8daa-7be0-4226-b47e-e5155e5f62f0,Playing Instrument,train
7f9f75fd-a660-4635-8890-239c6ad82023,Cooking,train
802e8f99-1e19-489c-9256-496bbd13e1fd,Cleaning,train
808c2a0c-9010-4be5-88b1-d697b417848d,Playing Instrument,train
80debc82-fea5-4125-aab6-725d1b139289,Walking Outdoors,train
80e8df23-5c92-4a23-8f39-91438f67812c,Walking Outdoors,test
81267cd9-243f-4ec6-bd2e-bfaeaf334526,Carpentry,test
8141fd19-b419-4f2c-a432-e2bb5fbad9b4,Carpentry,val
819c3c0c-b89b-4d2e-96a8-a88d06973fa9,Carpentry,train
81aaf910-e32a-46f0-a1e9-a45fe5e19e25,Playing Instrument,val
81be6ac3-8fe1-49c1-849f-06aebada2849,Carpentry,val
81c8eef4-6e47-4786-920f-e7f3f6bc970a,Carpentry,train
81cd38d9-a5de-4f5d-ba45-12c58d7740ad,Carpentry,train
820d4b9e-6fba-472f-aa45-25b27241d4af,Desk Work,train
824e7896-904a-4ff5-b7ee-e21df21918c2,Cleaning,val
827c34de-64e7-419e-89e3-3d6de441e983,Walking Outdoors,train
82a3744e-cedb-4a4f-8e47-bc5c1a2b3ac0,Cleaning,val
82b9dd3c-5072-48cd-a8f4-9515ea5b2c13,Cleaning,val
82e05cd7-f98c-4e23-ac44-32df741e41f1,Cleaning,train
8301a3fc-aac5-466d-bb02-d0ac7a81ccc6,Cooking,train
8327741f-773a-4868-902b-0fe25708e0b9,Desk Work,val
837ec104-8bd9-4fe3-9c19-44417c546f91,Cleaning,train
8383791d-2df9-4bac-89b6-4cc01df5f4d1,Cooking,val
83af5740-e2a0-44e2-a504-d24cdedec4cd,Carpentry,val
83f18213-f8f8-44fa-b9ce-104c6ddbcd57,Cleaning,train
84020280-95d3-47c3-9716-647c25a9cb3c,Cleaning,train
8447cf7c-d919-449a-be90-cdd05910fd9b,Playing Instrument,train
847c00b4-fa4f-4f19-b2e0-485d3180cd7c,Walking Outdoors,train
8483fa90-f5dc-4d50-9561-244bfdf12ea3,Playing Instrument,train
8491af2d-7226-4563-adcc-1e06da2cd763,Carpentry,train
84ccc9f7-8e02-4bfd-bd44-1658814df7cc,Cooking,val
84cd25bf-75c9-4927-94fc-7bc686a8330a,Walking Outdoors,train
84d6855a-242b-44a6-b48d-2db302b5ea7a,Carpentry,val
85020424-0ed9-4dcd-9a39-e5ab84ec6b6d,Desk Work,train
8514d490-1e68-4523-ad92-11168c278709,Walking Outdoors,train
8519778b-f5f1-4e6f-8426-c6a7fe262920,Desk Work,train
8532e114-f8e4-42b5-987b-fcf0ebb32bf5,Playing Instrument,multi
85665a8d-6683-4aa0-bff8-3cd5e752c8f2,Gardening,train
856cedd7-b753-4c4a-bc2e-24f5ca0d6f4b,Desk Work,train
857f7dab-dbc6-41c3-b51b-ab02681e228a,Carpentry,test
85e88c3e-e332-4287-87e2-b93b50880bc7,Carpentry,train
85f9b008-514e-408f-8201-fc8ba32ea179,Gardening,test
863011c8-ebf7-4900-87d1-3c7930f95dab,Walking Outdoors,val
866ef5e0-1989-440d-bbfb-d90c3b29024f,Playing Instrument,train
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,Cleaning,multi
869aa0d2-9557-4f3e-8bc9-c46ca5e2c8ff,Cooking,train
8762cf76-5526-43a2-b825-a0c396494c87,Cleaning,train
876b2576-7a15-4436-a9b9-d8df65c6419f,Walking Outdoors,train
876dad36-879c-42eb-977d-b500f7c141d3,Gardening,multi
8773a5e9-c3fd-4777-815b-572b08ce3abe,Playing Instrument,train
878b7d2a-ed21-409c-b523-8fd8c014076b,Desk Work,multi
879c0eae-cc23-4dea-8b42-95ffe8e173d1,Mechanical Repair,test
879dd163-7588-45d1-9466-a5deabc59167,Desk Work,train
87ae2263-5355-4aae-8ca4-98ad80e9f1b4,Desk Work,train
883c2e5a-abc9-424a-9d63-379499652096,Carpentry,train
887a1aaa-2b7e-41d4-86c6-fa0c9d1015a0,Mechanical Repair,train
88aaba00-ad94-4e76-9b7d-583cd8744fd2,Mechanical Repair,train
88b04ee1-9690-4a1a-abb6-4032624d649d,Carpentry,train
8914d021-7184-40af-a750-9fb63d93fd76,Walking Outdoors,test
8922d2ba-9a4e-415e-9717-b9a085c153c7,Mechanical Repair,train
89274721-662b-429d-8101-cdf5bfc8610f,Walking Outdoors,train
8929cc82-46fc-4e81-9b06-5fe8ccd60496,Gardening,train
892a25e2-df0c-4577-af57-b720e73654f6,Cooking,train
893764e0-4fb5-435d-a674-076e0c54e590,Walking Outdoors,train
8996ece6-f2c1-49c4-aab7-fee6c30f2ca2,Mechanical Repair,multi
89a62985-3115-4c50-b802-17797f08cc8b,Walking Outdoors,train
89bfb598-cd71-4c27-82a6-829c090ed587,Mechanical Repair,train
89e7168c-f17f-4acd-aceb-740ebd0b760e,Mechanical Repair,train
8a00f6f3-696f-4ec7-bc8b-d30f361eb9e0,Cleaning,test
8a0fc8f2-850a-4734-87a9-6f67dd0164c2,Desk Work,train
8a280483-bbfd-4f24-9654-bf6a008e406d,Gardening,multi
8a431195-083a-4e07-a99d-28c2591beaef,Cooking,train
8a4defe3-aae4-4c56-8b55-21fc618ad508,Carpentry,train
8a6a3316-d682-4a76-81db-b244081765c9,Walking Outdoors,val
8ac2f157-6c00-45bc-bf4a-7e46b06768d3,Cleaning,test
8af2ed7d-4435-40ce-b3cc-685f28bfcb2d,Cleaning,multi
8b633bf7-5585-4bb1-bb68-eea38ac9f14a,Mechanical Repair,train
8b72b54f-f87c-4fdb-84dc-97e42ab111ac,Cooking,train
8bb4369f-a6e0-45a3-9d2d-fd5d5c686ccc,Walking Outdoors,train
8bcd5b11-283d-41f9-9b34-8f70b75c2de9,Carpentry,val
8c05c45e-df59-44fa-8e58-1e9ea4edbc86,Mechanical Repair,train
8c1b30cd-f67f-479a-b723-7367528ccb8e,Cleaning,multi
8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,Cooking,train
8d3337ba-61a1-4c23-abb3-2728ba21adad,Walking Outdoors,train
8d44b13c-464d-498b-b639-dfede202872c,Carpentry,val
8d47a744-4306-4d2f-ad73-7007eee777ff,Cooking,test
8d50f526-624c-40bd-b696-7ad6ce5746ab,Carpentry,train
8d84ee2b-5dcb-4311-9769-a52e7b68d9e1,Mechanical Repair,test
8d918026-5ce5-4353-a85c-75079b4784bb,Playing Instrument,train
8d9e3484-81d3-478f-a056-c2e78d84a6b3,Cleaning,train
8dd63cb0-6b7b-401d-bbc3-b5f113b67cd8,Mechanical Repair,train
8dfb9329-a70c-4a5a-85c2-39dae4caf3f0,Desk Work,train
8dfdf47b-b446-4866-b38f-54add1a8e702,Cooking,train
8e23dc43-7025-4548-a2bd-0f7d85631602,Mechanical Repair,multi
8e5c3d75-8a5c-45c7-ad7c-3dec1c7615ed,Mechanical Repair,train
8e7ed55a-4c81-4b87-802f-7e28c8190c50,Mechanical Repair,train
8e9ce0c8-9a8f-414d-b3c4-cebd0fd1d85b,Desk Work,train
8f6b2bee-b4bb-4b51-843e-b7bb7a714ace,Carpentry,train
8f9f4689-cf3e-4a69-88b0-81ea3a9f5805,Playing Instrument,train
8faba664-2d52-46f5-9a17-a486502e6da0,Cleaning,test
8fc2c084-ff56-4112-af4a-dfa2609f17c3,Cooking,test
8fca1865-7ce7-4a3e-8797-530f15d30bdf,Carpentry,test
8fe27146-988e-4ed5-891d-1c128f601895,Desk Work,train
90106182-3016-44d2-a675-c1c70626ef7b,Walking Outdoors,train
90cbbad7-2a46-4b4c-8ed5-eb1dbce6f89b,Playing Instrument,train
90f8d8f3-21af-4554-a56d-fecf36467855,Cleaning,train
913b4f05-ec61-409a-bdef-f3c1cc0f6ae0,Playing Instrument,multi
9148ceed-6983-4303-a560-2cbde805ee85,Carpentry,val
9155f5b9-6235-484f-990d-fbd3010a791e,Mechanical Repair,multi
9184a7fc-f1bf-42ee-b0f7-d6a76bba84a5,Playing Instrument,train
919492eb-9aa4-4a82-a2ba-4640d0ea316d,Mechanical Repair,train
92075d1b-c78b-483a-9a7f-e03fec7f5129,Playing Instrument,train
920b7d53-9058-4194-aba5-61a44bcc9a4e,Playing Instrument,train
9221bf86-0bd7-4d96-8ac1-77a6b1f4d9c4,Playing Instrument,train
9252292c-b444-40a8-8df1-facd8e1a583b,Carpentry,train
9277371e-6930-4016-80d3-13b1c0c08683,Cleaning,train
9299296b-1bc4-4d06-bf8e-4762d3c25ee9,Mechanical Repair,train
92f8142a-25aa-444a-ae37-43fae4f95f18,Mechanical Repair,multi
938e5a85-89e5-4179-bd9c-925a1aed45a9,Walking Outdoors,train
93a5f8cb-d7eb-4e5a-9913-77ef1487ce61,Desk Work,train
93f5cc14-13bf-44b3-8cf6-309aaf265a5d,Desk Work,train
93f78437-229d-4824-a8c1-68d9b17e754d,Cooking,val
9434b584-177a-49ea-8402-078e9d7f933a,Cooking,train
9439261a-885c-407a-bf5c-6a822f2573d6,Cleaning,train
94c00d09-b785-4928-bc86-e84538dd9b8d,Desk Work,train
94c90968-502c-4cb1-9aa7-359a3ee0338d,Playing Instrument,train
94e0a2a7-b8f3-4677-8360-dbcf7293e621,Playing Instrument,train
94e8fb8f-ecf5-409c-940b-a5c966ea2837,Cooking,val
94f3b349-00ff-4fb9-8b37-af09ea545457,Desk Work,train
9567030a-6a75-45b2-80c2-9af812271e7c,Mechanical Repair,train
95aa4159-3ad7-46f3-ad1e-c85e6b64659c,Playing Instrument,train
95d17e79-f662-4c3a-ab80-3046a3bd20cd,Walking Outdoors,train
95d9ba52-4cf1-4e7a-88c0-0402ed1d60c8,Carpentry,train
9632b0a9-cf21-4773-b95b-83aae9a23d0a,Playing Instrument,train
969866a7-2393-4bca-851a-885ddd7f627d,Walking Outdoors,train
96a72022-f4b6-458e-b136-cd97336fb687,Walking Outdoors,train
96ab5d66-36b6-4d07-a3d5-c935d40ba2e1,Mechanical Repair,train
96e3caaa-e563-4c28-b123-021db8fd26b1,Mechanical Repair,train
96ec5200-b456-404f-b8ee-9a66ef5cf258,Walking Outdoors,test
972dc189-22a5-4463-b9aa-5232590e42dc,Carpentry,test
97540512-8d9d-4c0a-b3b1-885b4b1c40b2,Cleaning,val
97ab9564-34c2-4272-97ec-8c4f2f76e117,Walking Outdoors,train
97c1c805-291f-4b2f-bef9-0495d9d2fc92,Cooking,val
97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,Playing Instrument,train
97eaf9ae-9b92-493d-a555-4fcdb7c039a1,Walking Outdoors,train
97ebd96b-6b14-4b15-b3c5-d1d1b40d8192,Playing Instrument,train
98172f49-6b2b-4376-8e88-b80f64a2e1f2,Walking Outdoors,val
9827a535-6963-434f-ad79-1940aa622c22,Walking Outdoors,multi
98a3e2dc-5482-4c89-a93b-2780f5bcff07,Carpentry,train
98a6780f-60c2-452f-8862-3f5265e4f629,Walking Outdoors,train
98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28,Mechanical Repair,multi
98fdad00-49db-478f-bc77-c7d06992882e,Mechanical Repair,train
9930414f-b998-4217-b6b5-aa686236fdf8,Walking Outdoors,val
9940a038-2bb1-4d2d-afeb-81f2798f815f,Carpentry,train
99482472-b8cc-47c9-9f54-e0ff4e42182b,Cooking,val
998100d5-7fc9-40fd-b136-54eb3aa7628a,Cooking,test
99912eaa-5b67-4fca-b01d-6c30d20f5486,Walking Outdoors,train
99b5f1cf-672b-4429-b547-6d7b444fe75f,Carpentry,train
99fa0600-e9a0-46bb-bb9c-15db7e3e7214,Playing Instrument,multi
9a0a2d01-c4e0-4e30-8a69-642070d59ea9,Mechanical Repair,train
9a4ed30a-1535-4eaa-b9dc-40437b77f852,Desk Work,multi
9a5734df-04c0-467c-8e8c-8e1247653964,Walking Outdoors,train
9a968109-3a9e-4e6d-a0e8-fed2ec1128f8,Mechanical Repair,test
9ad57459-0a14-4a63-a349-6d4b1ace9142,Cleaning,test
9b34e344-494d-4664-8180-a8ff2a692ab2,Mechanical Repair,train
9b45530e-a510-44d8-81fc-afc8252eccdf,Desk Work,train
9b49246f-30e9-476f-ab8c-56a1bcb1d936,Cleaning,train
9b57e1da-216e-45c9-9a98-6dd5e04ca5da,Walking Outdoors,train
9b9b1adc-c543-445a-aa2f-5c96551b9c31,Mechanical Repair,train
9c22c7ff-b8ab-4fe8-bb6d-a46e35ba80fd,Desk Work,train
9c4a113c-87ab-4864-a80d-4b81c5ecda91,Gardening,train
9c785597-7d3e-4831-a8b9-9e640e3bbb83,Mechanical Repair,train
9c99e9a1-8d61-48f5-8165-9c5215a257fe,Carpentry,train
9cd46f2b-df56-4a8f-a7e5-a68e3d18bf47,Playing Instrument,train
9d2ec4ad-945f-4614-b41f-24260de662f6,Mechanical Repair,multi
9d3e9c1a-457e-4125-a847-a535a4c8311f,Playing Instrument,train
9da4b8a6-d09f-433e-ab23-96032e2b7aa7,Mechanical Repair,val
9df7ece6-df68-4158-a294-06aa242c2b9d,Cooking,multi
9e0dfc08-330b-489b-afa7-880993e1a7a7,Mechanical Repair,multi
9e224525-92eb-4c39-b7dc-61dac1a01611,Carpentry,train
9e7fa594-5774-4681-a034-50a5c83cff8f,Walking Outdoors,val
9e9debc1-239d-4f62-bccf-f950f464f7a5,Walking Outdoors,test
9ee62f5e-d147-45c5-a563-3aa45e3d0bf0,Desk Work,train
9ef91973-688f-4565-95e9-942e73e8a316,Cleaning,test
9efbc0ef-4d0a-41ae-ad37-74f530ceeff0,Carpentry,test
9f5b658c-1958-4fa0-b67d-3b365c49b919,Cooking,test
9fcc2461-7dfa-4547-975a-9c0a834277fe,Desk Work,train
9fd11936-e3e9-4043-b2ef-a29c3b3575ed,Carpentry,train
9fd1b645-da67-4fb1-8615-952a37bc7728,Carpentry,train
9feaaf23-d622-479e-9c40-c396e86b4d18,Cleaning,train
9ff8c35c-bd28-436f-b35b-ee460f983a67,Mechanical Repair,train
a036cd57-fa6e-46ba-b6c7-31547a0eb68f,Walking Outdoors,train
a0fb8289-7d55-4af3-9d2b-2b3e4a12ab65,Walking Outdoors,train
a1614078-136a-4a11-a26d-abb4ced09c7d,Cleaning,train
a16dde53-8a4d-4246-aab4-9759f0af81f0,Cooking,train
a17b1c4f-3654-4385-b4eb-1a0f574a2a35,Desk Work,test
a1cc6952-7ffe-45e3-9c40-6fdfa331b857,Desk Work,train
a1e0cf93-a181-4f4b-9baa-1457a2c34628,Cleaning,test
a23b3840-0a21-4bdc-87df-b0c3b7df6bd2,Cooking,multi
a2927d07-20ec-446a-bff1-df24fffa0d35,Cleaning,train
a2942aa8-a9be-420e-b24f-b3a96a2b581c,Desk Work,train
a2d77a0b-3c57-4c5e-b2af-490c483b1ffe,Cooking,test
a2e09e3a-7cad-4eeb-9a66-530ccad42601,Cleaning,test
a31c165c-9044-471a-962b-fec98b2da808,Mechanical Repair,val
a34576fe-35e7-4b5d-8661-200c4ed75f7a,Playing Instrument,train
a37407ca-4581-4a11-8465-7b1df53c82c7,Cleaning,train
a3a1246c-97fd-4824-be9e-f4e261ab525c,Playing Instrument,multi
a3f45e46-6c63-402c-a6b9-1c3ad529166d,Cleaning,train
a40f2c59-c795-4893-9ec5-6a58632a2b49,Walking Outdoors,train
a42f4f06-81a1-415b-a4b0-740ea6b053a2,Carpentry,test
a4352ec3-fd76-4a34-a25d-328c128719d2,Cleaning,train
a44630e0-cc98-438b-8143-2760afe80340,Desk Work,train
a4528822-10e4-4e2d-8912-f6638d14572d,Mechanical Repair,train
a4745642-be2d-4d15-9a19-8dfbb429a646,Mechanical Repair,train
a47718d6-30dc-4afa-8088-a62e1e81d3e6,Mechanical Repair,val
a4b90abd-8763-49e4-9a15-1276079545e3,Walking Outdoors,train
a4df4756-4aad-45a8-a21e-0c9f712ed09b,Mechanical Repair,train
a5ba2021-d411-4767-a859-3b55d38bc6b0,Walking Outdoors,train
a5bf18b5-15d4-4843-8269-3f31154e3736,Walking Outdoors,train
a5c10f2d-b374-49ff-bdfb-fff51f66f644,Cooking,test
a5d416f3-723a-4181-8ed3-3e3c97a4cd3c,Carpentry,test
a5fbdb00-de6c-4a16-8c46-32a6333a4865,Cleaning,train
a6419de9-1e40-4793-b21b-9c8d9038835a,Cooking,train
a65500f7-956f-486d-872a-61742acb90d8,Walking Outdoors,val
a69ae4a8-8e1d-47c1-bbd0-de2bb4a33fca,Mechanical Repair,multi
a69d9469-60fe-46ba-b626-e2af188aa33c,Cleaning,train
a6c7707d-d7b5-4e73-a5ae-ebdaeeaf56eb,Walking Outdoors,train
a6f336e0-4867-46b1-886d-dadcb2c8a33d,Desk Work,train
a6fb31a3-eca4-4e8f-a23b-16e4f2a9269b,Desk Work,multi
a724d611-35fa-498b-af1f-bb0955622242,Desk Work,train
a75199b2-6032-427c-bb94-0429e97e1859,Cooking,train
a75999e6-8eb8-44fa-b562-4de92cd825e3,Desk Work,train
a772f23c-3789-4e8b-8352-5495eea6e94d,Carpentry,train
a774ee38-7f06-4733-8b76-1fb07f95dcf4,Cleaning,train
a788c026-f465-4367-8d27-ef601fa157f6,Playing Instrument,train
a7a4014b-f938-49ca-bd5f-f5bb88843ac4,Mechanical Repair,train
a81025df-f9a9-4536-9abf-b58a550ac546,Walking Outdoors,train
a8197601-7474-4cb0-8d08-e8a8febcecfc,Mechanical Repair,train
a8486c50-4576-41e3-a9ad-ee809e40c648,Cooking,multi
a855cacc-0c0f-4ad3-9991-90cbd761637a,Cleaning,train
a869ed3c-901d-4328-99f0-9b446822a412,Cooking,train
a875887b-2cfb-46f5-8f9a-314a4e35fd28,Walking Outdoors,train
a892882a-1bdb-4843-a965-291408dcdf1a,Mechanical Repair,train
a8983a14-da13-4e54-bc7a-b027b374c710,Walking Outdoors,train
a898a794-b5c9-4e8c-ae7c-06df839b6012,Carpentry,test
a94b8e4a-8921-4dcb-a79b-2c079e299e3a,Cleaning,val
a9bdb70e-fc19-4502-a2ef-c99b309a8094,Walking Outdoors,train
a9c13069-d229-4e09-92e8-bd6cf3c3448a,Cooking,train
a9e20b99-1b55-4b0c-ba84-415289646fca,Cleaning,train
aa2cbed5-ae1f-44e3-9043-6e90826f387b,Desk Work,test
aa37b427-5980-4bf5-be29-87bdb2e60154,Cleaning,multi
aa3aa45a-ab0a-4f3e-9629-ed8e8e68b533,Mechanical Repair,multi
aa40c5e2-3730-45c3-8514-9785a67a7e36,Mechanical Repair,train
aa511570-9be0-42b7-a485-673478ae6f25,Mechanical Repair,train
aa545209-5e41-4534-8473-67ff18cf9985,Carpentry,val
aa57f76c-7a21-4bc3-a1b0-509eb727943b,Desk Work,train
aa590f8a-1e90-4bcd-b007-47baf9f8c389,Playing Instrument,train
aa5c1090-05fd-41e7-86a8-1bc601226c51,Cleaning,train
aa746a74-9e1b-49c6-9e27-f0c8d2f58642,Carpentry,train
aa873f4c-8100-46fb-83ee-036f908bfa0e,Desk Work,val
aaa740da-6986-45aa-8445-0280ee36cded,Cleaning,multi
ab22264a-91ce-4c3f-96b0-e6405a46f92f,Cleaning,multi
ab23f96e-d41f-411f-9923-c6d7ed0c0eb7,Cleaning,val
ab56f351-d122-4c20-b286-1ee5c91fe945,Walking Outdoors,train
ab6ef383-ac01-400e-b96f-6032d66b887f,Desk Work,val
ab7ed4f7-10ee-4ccb-bb21-4853c9018b1e,Cooking,train
ab875220-cd6c-410d-8fbc-94742e51e775,Cooking,multi
ab9b7b7c-33ad-4358-929f-8b36b719f45f,Walking Outdoors,train
ac4cf994-4099-4082-bb9d-c5c4456df71d,Cleaning,train
ac582760-09b1-4a6e-be08-f19f9bf5dfcb,Cooking,train
ac66d197-8177-45cb-a75c-1a870321b58e,Walking Outdoors,train
ac8c7637-09fd-4c9a-b7bb-df08a501922f,Carpentry,test
aca5bc6f-ae4f-46de-8245-388bda763b9f,Carpentry,train
ad09372b-2863-4de9-a86c-c46b2f502fe4,Mechanical Repair,multi
adf11624-aca0-4bad-a35f-51b9f330ee74,Walking Outdoors,train
adf4d8c5-2c49-4d25-9a20-7dc29bbda0ce,Cooking,train
ae0300cd-994f-4e7d-9d61-78c823c292b6,Cooking,train
ae15b414-41c8-478a-94a3-e69a87ebf318,Playing Instrument,test
ae2d6792-7bdb-43c4-89b2-fc58c4b977d7,Cleaning,train
ae56fbda-009b-485c-9dfa-72ce89e847bf,Walking Outdoors,train
ae9cb412-7b93-49ae-bb46-306dc74d5fe3,Cooking,test
aea15e04-4b56-4e8e-a58c-427c6105deb7,Cleaning,train
aeadb544-fd9f-4bb8-bfbd-fbefd899ec8e,Mechanical Repair,multi
aee3035a-a3cf-473b-afe9-168717aec9c6,Cleaning,train
af16d9ef-f726-49dc-bf2e-73553dd417fd,Cleaning,multi
af17c6b9-c00e-4f68-ba79-78a6f9085c62,Cooking,train
af2400f6-f0b6-4014-b43a-7942a1fe1baf,Playing Instrument,multi
af4828ab-2ff7-4935-87e0-08881989f178,Cooking,test
afa9b047-090a-4d29-a51d-4091326dd3a8,Carpentry,train
afbab8ce-797a-4c6e-800b-5acd9bf1653e,Cooking,test
afbb32dd-a9f5-4086-aa3e-bfac55789e0b,Cooking,val
b0429a48-6f89-4544-8128-a24fd63d3149,Gardening,multi
b0682378-e167-42e8-a6e2-f865cea9b274,Playing Instrument,train
b0bef990-651b-42f2-aa99-b11dcde5d678,Gardening,multi
b0d3a6de-6520-414d-8161-3ae0ea34feb3,Playing Instrument,train
b0f8ab26-96ea-4c96-8371-922fe32a9115,Mechanical Repair,val
b1076795-4132-40a4-add7-259006b85b18,Cleaning,train
b148c2bd-349a-4c3d-af5c-6791c300bea9,Cooking,train
b1543ea3-e86b-4545-9195-f1bf83e02b41,Walking Outdoors,val
b1ac8c7e-6b29-4196-a28b-e4e21b872ede,Gardening,multi
b1b01372-64c3-4a6a-93fc-a86409f518ab,Cooking,val
b1bbfee4-8499-4c50-9de1-ade61d05d481,Cooking,val
b2017f8e-32fd-4b52-81e1-1b287b6fd9c6,Walking Outdoors,train
b23e6424-aa93-43a8-84f5-654f32b1eae4,Mechanical Repair,val
b2400a63-649b-4a36-bc3d-79f2205c52b1,Walking Outdoors,test
b29b29d2-8335-4307-b5d7-976fa2b38f28,Gardening,multi
b29fc28f-d093-47a3-a9d8-0d1b466c0433,Mechanical Repair,train
b2bc36f1-529f-4797-9185-f50c01349bc8,Cleaning,test
b2ebded2-4c94-473d-b9e4-8dd3556a3152,Walking Outdoors,train
b2f0b38e-8d81-4209-a5d4-5dc179bc098b,Mechanical Repair,train
b30bf1cd-0b5c-4635-a3d8-9fede8fa3a33,Mechanical Repair,test
b311fad7-8292-41d5-ad41-3693b4120bc8,Carpentry,train
b32e179a-99b4-4214-9740-f6d5d4c6f4dc,Walking Outdoors,train
b391c221-f390-40e2-a210-a22616adb272,Gardening,train
b3bc7cb1-88b2-41e1-86cf-6ecdb8e0dbca,Carpentry,train
b40913e4-79cc-45b6-a072-490667ced20f,Playing Instrument,train
b42e8147-19dd-425c-8484-9dc72dd696a2,Desk Work,train
b45099b9-a5af-4e72-bb58-0d9333aa751c,Desk Work,train
b454135c-b78b-47d1-875c-1f564ef6bd45,Cleaning,test
b45e4207-b0ff-4894-94d7-50622a0466db,Walking Outdoors,train
b46da39f-a64d-43f3-bc43-f601e256c9df,Cleaning,train
b4707bc6-3579-4992-93ec-0eff21ba8922,Cleaning,train
