action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Task Operation,12,Stationary,3,9365,watchlist_verb,yes,0,0.0,0,#C C touches the ladder with the scrapper with his right hand.,touches ladder with scrapper with his right hand,Core manual task involving high hand activity.,r002,Carpentry,,1706.7185419333334,Bad,5b97f47f-f015-46f3-8879-3fcc2a61a728,yes
Task Operation,12,,5,4465,,no,0,0.0,0,#C C cleans the wall with the brush with his left hand.,cleans wall with brush with his left hand,Core manual task involving high hand activity.,r002,Carpentry,,1709.3218119333335,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Stationary,12,Task Operation,4,8017,,no,0,0.0,1,#C C rubs the brush in his left hand on the wall.,rubs brush in his left hand on wall,"Low body/hand motion, likely involves minimal movement.",r002,Carpentry,,1912.1987519333327,Bad,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Task Operation,12,,25,258,,no,0,0.0,0,#C C scrapes off old wallpaper from the wall with the wall scraper in his right hand.,scrapes off old wallpaper from wall with wall scraper in his right hand,Core manual task with high hand activity.,r002,Carpentry,,2433.299060954664,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,,6,3696,,no,0,0.0,0,#C C picks up a paint brush from inside the bucket of wall scraping fluid with his right hand.,picks up paint brush from inside bucket of wall scraping fluid with his right hand,"The action involves picking up an object, which falls under logistics or setup steps.",r002,Carpentry,,2537.371210954664,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,,3,9972,,no,0,0.0,0,#C C drops the paint brush into the bucket of wall scraping fluid with his left hand.,drops paint brush into bucket of wall scraping fluid with his left hand,"[CtxFixed] The action involves deliberately placing the paint brush into the bucket of wall scraping fluid, which fits the criteria for 'Object Transfer'.",r002,Carpentry,,2544.445840954664,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,Task Operation,10,1375,,no,0,0.0,0,#C C dips the paint brush into the bucket of wall scraping fluid with his left hand.,dips paint brush into bucket of wall scraping fluid with his left hand,"The action involves picking up the brush and dipping it into the fluid, which is a logistics step.",r002,Carpentry,,2568.1926809546635,Bad,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Task Operation,12,,10,1497,,no,0,0.0,0,#C C puts wall scraping fluid on the wall with the paint brush in his right hand.,puts wall scraping fluid on wall with paint brush in his right hand,Core task involving high hand activity with the paint brush.,r002,Carpentry,,2583.530450954664,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,Task Operation,7,2612,,no,0,0.0,0,#C C dips the paint brush into the bucket of wall scraping fluid with his right hand.,dips paint brush into bucket of wall scraping fluid with his right hand,"The action involves picking up or dipping the brush into the fluid, which is a logistics step.",r002,Carpentry,,2585.447460954664,Bad,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,,3,9973,,no,0,0.0,0,#C C drops the paint brush into the bucket of wall scraping fluid with his right hand.,drops paint brush into bucket of wall scraping fluid with his right hand,"[CtxFixed] The action of dropping the paint brush into the bucket is a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",r002,Carpentry,,2605.808690954664,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,,3,11570,,no,0,0.0,0,#C C picks up the wall scraper from inside the bucket of wall scraping fluid with his right hand.,picks up wall scraper from inside bucket of wall scraping fluid with his right hand,"The action involves picking up an object, which is a logistics step.",r002,Carpentry,,2606.927680954664,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,Task Operation,3,9801,,no,0,0.0,1,#C C dips the wall scraper into the bucket of wall scraping fluid with his right hand.,dips wall scraper into bucket of wall scraping fluid with his right hand,Logistics step involving picking up and transferring fluid to the tool.,r002,Carpentry,,2809.0077376213303,Bad,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,,5,5441,,no,0,0.0,0,#C C removes a paper from the scraper with his left hand.,removes paper from scraper with his left hand,Logistics step of removing an object.,r002,Carpentry,,2977.2078576213303,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,,8,2339,,no,0,0.0,0,#C C removes paper from the wall with his left hand.,removes paper from wall with his left hand,"The action involves removing something from a surface, which is a logistics step.",r002,Carpentry,,2981.71623762133,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,,4,8309,,no,0,0.0,0,#C C throws the paper in his left hand on the ground.,throws paper in his left hand on ground,"[CtxFixed] The action involves deliberately moving an object (the paper) to a new location (the ground), which fits the definition of Object Transfer.",r002,Carpentry,,3082.82369762133,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Task Operation,12,,5,5776,,no,0,0.0,0,#C C wets the tip of the big scrapper from the bucket on the ladder,wets tip of big scrapper from bucket on ladder,Core task involving manual activity with the hands.,r002,Carpentry,,3789.9021786,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Task Operation,12,,6,3963,,no,0,0.0,0,#C C scraps the wallpaper on the wall of the apartment with the big scrapper,scraps wallpaper on wall of apartment with big scrapper,Core manual task involving high hand activity.,r002,Carpentry,,3792.1320186,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Object Transfer,12,Task Operation,3,8705,watchlist_verb,yes,0,0.0,0,#C C closes the glass door,closes glass door,"Action involves moving and closing a door, which is a logistics task.",r002,Carpentry,,3887.5192186,Bad,5b97f47f-f015-46f3-8879-3fcc2a61a728,yes
Object Transfer,12,Task Operation,3,9787,,no,0,0.0,0,#C C dips the brush in his left hand into the water in the paint scuttle.,dips brush in his left hand into water in paint scuttle,"The action involves picking up and moving the brush, which is a logistics step.",r002,Carpentry,,4134.9641986,Bad,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Task Operation,12,,6,3341,,no,0,0.0,0,#C C cleans the wall with the brush in his right hand.,cleans wall with brush in his right hand,Core manual task involving high hand activity.,r002,Carpentry,,4166.6268086,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Task Operation,12,,6,3964,,no,0,0.0,0,#C C scraps the wallpaper with a scrapper,scraps wallpaper with scrapper,Core manual task involving high hand activity.,r002,Carpentry,,4338.61555762133,Gold,5b97f47f-f015-46f3-8879-3fcc2a61a728,no
Task Operation,12,,4,8505,,no,0,0.0,0,#C C wipes a roof beam with the brush in her right hand.,wipes roof beam with brush in her right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,6.1403196,Gold,5f7c489b-bfa0-4aa7-b707-45d12b2b114a,no
Task Operation,12,,8,2438,,no,0,0.0,0,#C C wipes a wooden handrail with the paint brush in her right hand.,wipes wooden handrail with paint brush in her right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,105.7860096,Gold,5f7c489b-bfa0-4aa7-b707-45d12b2b114a,no
Stationary,12,,6,3211,watchlist_verb,yes,0,0.0,0,#C C holds the wooden handrail with her left hand.,holds wooden handrail with her left hand,"The action describes holding an object, which implies a static position with minimal movement.",r002,Mechanical Repair,,138.7774696,Gold,5f7c489b-bfa0-4aa7-b707-45d12b2b114a,yes
Stationary,12,,6,3188,watchlist_verb,yes,0,0.0,0,#C C holds a leaf with her left hand.,holds leaf with her left hand,"Low body/hand motion, holding an object without movement.",r002,Mechanical Repair,,248.6919996,Gold,5f7c489b-bfa0-4aa7-b707-45d12b2b114a,yes
Task Operation,12,,14,788,,no,0,0.0,0,#C C wipes the wooden handrail with the paintbrush in her right hand.,wipes wooden handrail with paintbrush in her right hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,293.8056709546634,Gold,5f7c489b-bfa0-4aa7-b707-45d12b2b114a,no
Object Transfer,12,Task Operation,3,9711,,no,0,0.0,0,#C C covers the can with the lid.,covers can with lid,"Logistics step, covering the can with the lid involves picking up and placing the lid.",r002,Cleaning,,326.25019860000003,Bad,603a427f-9191-4ca4-a1b0-dd3c5e7fda70,no
Object Transfer,12,,3,9902,,no,0,0.0,0,#C C drops the container on the slab.,drops container on slab,"[CtxFixed] The action of dropping the container onto the slab is a deliberate placement, which fits the criteria for 'Object Transfer'.",r002,Cleaning,,395.1600486,Gold,603a427f-9191-4ca4-a1b0-dd3c5e7fda70,no
Stationary,12,Search,41,95,historical_bad,yes,3,1.0,3,#C C stares the dog,stares dog,"Low body/hand motion, likely just observing.",r002,Playing Instrument,,1.5722986,Bad,61a437a7-f30e-427f-a5a9-b6d41a7ad499,no
Object Transfer,12,,4,7248,,no,0,0.0,0,#C C picks up the dog playing toy from the floor,picks up dog playing toy from floor,Logistics/Setup step (picking up an object).,r002,Playing Instrument,,89.9450386,Gold,61a437a7-f30e-427f-a5a9-b6d41a7ad499,no
Object Transfer,12,,4,8306,,no,0,0.0,0,#C C throws the dog playing toy on the floor,throws dog playing toy on floor,"The action involves picking up and moving an object to a location, which is a logistics step.",r002,Playing Instrument,,91.5589386,Gold,61a437a7-f30e-427f-a5a9-b6d41a7ad499,no
Object Transfer,12,,8,2182,,no,0,0.0,0,#C C pick up the ball from the floor,pick up ball from floor,Logistics step involving picking up an object.,r002,Playing Instrument,,138.7915086,Gold,61a437a7-f30e-427f-a5a9-b6d41a7ad499,no
Task Operation,12,,4,6302,,no,0,0.0,0,#C C claps her hands,claps her hands,"High hand activity, rhythmic motion.",r002,Playing Instrument,,168.74528859999998,Gold,61a437a7-f30e-427f-a5a9-b6d41a7ad499,no
Task Operation,12,,7,2895,,no,0,0.0,0,#C C pulls the rope,pulls rope,"[CtxFixed] Pulling the rope is a continuation of the previous action of tying the rope, which is an essential operation.",r002,Desk Work,,7.4675286,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Stationary,12,,5,5771,,no,0,0.0,0,#C C waves his hands,waves his hands,"Low body/hand motion, waving hands is not a continuous motion task.",r002,Desk Work,,36.5436786,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Stationary,12,,10,1516,,no,0,0.0,0,#C C scrolls his phone,scrolls his phone,"Low body/hand motion, mostly finger movement.",r002,Desk Work,,147.88345859999998,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Stationary,12,Locomotion,6,3483,,no,0,0.0,0,#C C kneels on the carpet,kneels on carpet,The action involves a change in position but does not involve continuous movement or high energy activity.,r002,Desk Work,,293.800738702702,Bad,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Stationary,12,,3,10376,,no,0,0.0,0,#C C lies on his back,lies on his back,"Low body/hand motion, lying position indicates rest or pause.",r002,Desk Work,,367.626678702702,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Object Transfer,12,,8,2232,,no,0,0.0,0,#C C picks up his phone,picks up his phone,Logistics/Setup step involving picking up an object.,r002,Desk Work,,399.4383287027021,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Stationary,12,,4,8057,,no,0,0.0,0,#C C scrolls on his phone,scrolls on his phone,"Low body/hand motion, mostly finger movement.",r002,Desk Work,,402.774658702702,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Object Transfer,12,,8,2241,,no,0,0.0,0,#C C picks the water jug,picks water jug,"Logistics step, picking up an object.",r002,Desk Work,,1135.3709616989584,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Object Transfer,12,,3,11695,,no,0,0.0,0,#C C places the glass of water on the kitchen counter,places glass of water on kitchen counter,"Logistics/Setup step, placing an object.",r002,Desk Work,,1673.4702842803383,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Stationary,12,,3,9718,,no,0,0.0,0,#C C cracks his knuckles,cracks his knuckles,"Low body/hand motion, mostly hand gesture.",r002,Desk Work,,1678.2598242803383,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Object Transfer,12,,4,7346,,no,0,0.0,0,#C C places the glass on the kitchen counter,places glass on kitchen counter,Logistics step involving picking up and placing an object.,r002,Desk Work,,1707.8114542803385,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Locomotion,12,,10,1531,,no,0,0.0,0,#C C steps on the floor,steps on floor,"Body moving through space (step), high body acceleration.",r002,Desk Work,,2311.826138365625,Gold,68c73d6c-8102-42ae-8d07-c5529bb933fa,no
Object Transfer,12,Task Operation,4,6329,,no,0,0.0,0,#C C clears the brush on the container edges,clears brush on container edges,Logistics action involving picking up and putting down the brush.,r002,Mechanical Repair,,5.032128645833334,Bad,6a513338-0c76-418f-b842-e89547decacf,no
Object Transfer,12,,13,872,,no,0,0.0,0,#C C pulls the brush off the wood rod,pulls brush off wood rod,"Action involves picking up or putting down an object, indicative of logistics.",r002,Mechanical Repair,,40.501178645833335,Gold,6a513338-0c76-418f-b842-e89547decacf,no
Stationary,12,,3,8939,watchlist_verb,yes,0,0.0,0,#C C holds the wood rod with his hand,holds wood rod with his hand,"The action describes holding an object, which implies a static posture with low energy expenditure.",r002,Mechanical Repair,,70.18563864583334,Gold,6a513338-0c76-418f-b842-e89547decacf,yes
Object Transfer,12,Task Operation,9,1668,,no,0,0.0,0,#C C dips the brush in the paint container,dips brush in paint container,Logistics step involving the interaction with the paint container.,r002,Mechanical Repair,,89.59725864583334,Bad,6a513338-0c76-418f-b842-e89547decacf,no
Task Operation,12,,4,6654,,no,0,0.0,0,#C C hits the brush against the container,hits brush against container,Core manual task involving high hand activity.,r002,Mechanical Repair,,93.25545864583334,Gold,6a513338-0c76-418f-b842-e89547decacf,no
Task Operation,12,,5,4524,,no,0,0.0,0,#C C dips the paintbrush in the paint,dips paintbrush in paint,Core task involving manual activity with the hand.,r002,Mechanical Repair,,324.25721864583335,Gold,6a513338-0c76-418f-b842-e89547decacf,no
Task Operation,12,,5,4669,,no,0,0.0,0,#CC hits the brush on the paint can,hits brush on paint can,Core task involving high hand activity.,r002,Mechanical Repair,,327.73494864583336,Gold,6a513338-0c76-418f-b842-e89547decacf,no
Object Transfer,12,,5,5117,,no,0,0.0,0,#C C Places the glass on the shelf,places glass on shelf,Logistics step of placing an object.,r002,Cleaning,,118.7118986,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Object Transfer,12,,3,9165,watchlist_verb,yes,0,0.0,0,#C C Moves the spices bottles,moves spices bottles,Logistics step involving moving objects.,r002,Cleaning,,695.6434823558375,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,yes
Object Transfer,12,,3,9166,watchlist_verb,yes,0,0.0,0,#C C Moves the spices tins,moves spices tins,"Logistics of moving objects (spices tins), short bursts of hand activity.",r002,Cleaning,,743.9367623558375,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,yes
Locomotion,12,Object Transfer,3,9044,watchlist_verb,yes,1,1.0,1,#C C Moves the chopping board,moves chopping board,"Body moving through space (moving an object), high body acceleration.",r002,Cleaning,,998.5979486,Bad,6d9d3b31-334f-4710-8f66-8d9befde4665,yes
Task Operation,12,,6,3334,,no,0,0.0,0,#C C cleans the counter with a scoring pad,cleans counter with scoring pad,Core manual task involving high hand activity.,r002,Cleaning,,1093.9928086,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Task Operation,12,,6,3338,,no,0,0.0,0,#C C cleans the sink with a scoring pad,cleans sink with scoring pad,Core manual task with high hand activity.,r002,Cleaning,,1197.7343086,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Task Operation,12,,4,8467,,no,0,0.0,0,#C C washes the scoring pad with tap water,washes scoring pad with tap water,Core task involving manual effort and high hand activity.,r002,Cleaning,,1236.2974586,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Object Transfer,12,,3,11726,,no,0,0.0,0,#C C places a jug on the box,places jug on box,Logistics step involving picking up and placing an object.,r002,Cleaning,,1353.9484886,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Task Operation,12,,3,9630,,no,0,0.0,0,#C C cleans the cooker with a scoring pad,cleans cooker with scoring pad,Core manual task involving high hand activity.,r002,Cleaning,,1490.1322783137016,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Task Operation,12,,3,9662,,no,0,0.0,0,#C C cleans the socket with a scoring pad,cleans socket with scoring pad,Core manual task involving high hand activity.,r002,Cleaning,,1578.4051883137015,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Object Transfer,12,,3,11830,,no,0,0.0,0,#C C places a wall art on the socket,places wall art on socket,Logistics step involving placing an object.,r002,Cleaning,,1612.6210483137015,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Object Transfer,12,,4,7391,,no,0,0.0,0,#C C places a scoring pad on the counter,places scoring pad on counter,Logistics step involving picking up and placing an object.,r002,Cleaning,,1694.5021076136718,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Stationary,12,Task Operation,4,6310,,no,0,0.0,1,#C C cleans the floor with vacuum cleaner,cleans floor with vacuum cleaner,"While there is movement, using a vacuum cleaner typically involves holding the tool steady and moving it in a controlled manner without significant acceleration or rotation that would indicate high energy motion.",r002,Cleaning,,1884.448015024212,Bad,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Task Operation,12,,5,5782,,no,0,0.0,0,#C C wipes the cooking oven with sponge,wipes cooking oven with sponge,Core task involving manual effort with high hand activity.,r002,Cleaning,,1927.551015024212,Gold,6d9d3b31-334f-4710-8f66-8d9befde4665,no
Task Operation,12,,27,215,,no,0,0.0,0,#C C cuts a wire,cuts wire,Core task involving high hand activity.,r002,Carpentry,,105.4091996,Gold,72295d26-19f7-4c6a-874e-85ba8654861e,no
Object Transfer,12,,9,1684,,no,0,0.0,0,#C C drops plier on the table,drops plier on table,Refined via regex fallback,r002,Carpentry,,141.6309996,Gold,72295d26-19f7-4c6a-874e-85ba8654861e,no
Object Transfer,12,,6,3698,,no,0,0.0,0,#C C picks up a plier from the table,picks up plier from table,Logistics step involving picking up an object.,r002,Carpentry,,311.0418009546634,Gold,72295d26-19f7-4c6a-874e-85ba8654861e,no
Object Transfer,12,,3,9880,,no,0,0.0,0,#C C drops the cables on the floor,drops cables on floor,Refined via regex fallback,r002,Carpentry,,391.0031909546634,Gold,72295d26-19f7-4c6a-874e-85ba8654861e,no
Locomotion,12,,5,5730,,no,0,0.0,0,#C C walks to a cupboard,walks to cupboard,"Movement through space, high body acceleration.",r002,Carpentry,,407.7099709546634,Gold,72295d26-19f7-4c6a-874e-85ba8654861e,no
Object Transfer,12,,3,11544,,no,0,0.0,0,#C C picks up the plier.,picks up plier,Logistics step of picking up an object.,r002,Carpentry,,606.53521762133,Gold,72295d26-19f7-4c6a-874e-85ba8654861e,no
Object Transfer,12,Task Operation,4,8267,,no,0,0.0,0,#C C takes paint with the brush.,takes paint with brush,Logistics step involving the transfer of paint to the brush.,r002,Mechanical Repair,,6.9472396,Bad,72792612-73d1-482e-8717-1997466968b4,no
Object Transfer,12,,4,6496,,no,0,0.0,0,#C C drops the paint.,drops paint,"[CtxFixed] The action of dropping the paint is a deliberate placement of the object onto a surface, which fits the criteria for 'Object Transfer'.",r002,Mechanical Repair,,11.5137496,Gold,72792612-73d1-482e-8717-1997466968b4,no
Stationary,12,,6,3203,watchlist_verb,yes,0,0.0,0,#C C holds the table mat with his left hand.,holds table mat with his left hand,"Low body/hand motion, holding an object without movement.",r002,Cleaning,,37.6456896,Gold,74d05939-ec8d-4da5-9a6f-35a0b97e22e2,yes
Task Operation,12,,5,4178,watchlist_verb,yes,0,0.0,0,#C C closes the faucet with his right hand.,closes faucet with his right hand,Core task involving fine hand movement.,r002,Cleaning,,76.02845959999999,Gold,74d05939-ec8d-4da5-9a6f-35a0b97e22e2,yes
Stationary,12,Search,3,10728,,no,0,0.0,0,#O A man X looks at the laptop,man x looks at laptop,The action involves looking at a laptop without any significant movement.,r002,Playing Instrument,,141.76253526666667,Bad,7627344d-503f-4a25-b418-10a6929d5a18,no
Object Transfer,12,,9,1822,,no,0,0.0,0,#C C places a tin of ice cream on the table,places tin of ice cream on table,"Logistics step of placing an object, short burst of hand activity.",r002,Walking Outdoors,,10.8854286,Gold,7a42084f-7af4-4133-832d-6318db28d483,no
Object Transfer,12,,7,2845,,no,0,0.0,0,#C C picks up the tin of ice cream,picks up tin of ice cream,"The action involves picking up an object, which is a logistics step.",r002,Walking Outdoors,,34.8319986,Gold,7a42084f-7af4-4133-832d-6318db28d483,no
Stationary,12,,6,4069,,no,0,0.0,0,#C C turns to the monitor,turns to monitor,"The action describes a change in direction or focus, which typically involves minimal body movement.",r002,Walking Outdoors,,129.1883786,Gold,7a42084f-7af4-4133-832d-6318db28d483,no
Stationary,12,,20,364,,no,0,0.0,0,#C C operates the monitor,operates monitor,"Operating a monitor typically involves low body and hand motion, despite being outdoors.",r002,Walking Outdoors,,133.0738086,Gold,7a42084f-7af4-4133-832d-6318db28d483,no
Stationary,12,,13,813,,no,1,1.0,1,#C C converses with Man M,converses with man m,Conversing with another person typically involves low body and hand motion.,r002,Walking Outdoors,,337.4782186,Gold,7a42084f-7af4-4133-832d-6318db28d483,no
Stationary,12,,9,1728,,no,1,1.0,1,#O Man M converses with C,man m converses with,Conversing indicates low body and hand motion.,r002,Walking Outdoors,,338.9048386,Gold,7a42084f-7af4-4133-832d-6318db28d483,no
Stationary,12,,6,3219,watchlist_verb,yes,0,0.0,0,#O A man d touches the face,man d touches face,The action of touching the face is a static gesture with low body and hand motion.,r002,Walking Outdoors,,584.3429652666667,Gold,7a42084f-7af4-4133-832d-6318db28d483,yes
Locomotion,12,Stationary,65,38,,no,1,1.0,1,#O A man d talks,man d talks,"The action describes movement through space, which corresponds to locomotion.",r002,Walking Outdoors,,588.0331552666668,Bad,7a42084f-7af4-4133-832d-6318db28d483,no
Stationary,12,,6,3216,watchlist_verb,yes,0,0.0,0,#O A man d moves the hands,man d moves hands,"Minor hand movement while walking, which does not significantly alter the overall locomotion or involve high-intensity actions.",r002,Walking Outdoors,,621.2160052666667,Gold,7a42084f-7af4-4133-832d-6318db28d483,yes
Object Transfer,12,Stationary,6,3217,watchlist_verb,yes,1,1.0,1,#O A man d touches the book,man d touches book,"The action involves touching the book, which is a logistics step.",r002,Walking Outdoors,,848.6690852666668,Bad,7a42084f-7af4-4133-832d-6318db28d483,yes
Stationary,12,,6,3218,watchlist_verb,yes,1,1.0,1,#O A man d touches the book,man d touches book,"The action describes a man touching a book, which is a low energy, stationary activity.",r002,Walking Outdoors,,862.0210152666667,Gold,7a42084f-7af4-4133-832d-6318db28d483,yes
Locomotion,12,Stationary,3,8953,watchlist_verb,yes,0,0.0,0,#O A man d moves the leg,man d moves leg,"The action describes a movement of the leg, which is indicative of walking or moving through space.",r002,Walking Outdoors,,879.1737252666667,Bad,7a42084f-7af4-4133-832d-6318db28d483,yes
Locomotion,12,,5,4257,watchlist_verb,yes,0,0.0,0,#O A man d moves the body,man d moves body,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,925.8440952666668,Gold,7a42084f-7af4-4133-832d-6318db28d483,yes
Stationary,12,,5,5824,,no,1,1.0,1,#C C writes down,writes down,"Writing is a low-energy, stationary activity.",r002,Walking Outdoors,,1706.4223985999995,Gold,7a42084f-7af4-4133-832d-6318db28d483,no
Stationary,12,,3,8744,watchlist_verb,yes,0,0.0,0,#C C holds the bike gas tank with his left hand,holds bike gas tank with his left hand,"Low body/hand motion, holding an object.",r002,Mechanical Repair,,96.0703,Gold,7bb47140-606f-4775-b5a1-fc8cb5ed118c,yes
Object Transfer,12,,3,9552,,no,0,0.0,0,#C C brings out the screwdriver from his pocket,brings out screwdriver from his pocket,Logistics/Setup step (bringing out an object).,r002,Mechanical Repair,,118.98594,Gold,7bb47140-606f-4775-b5a1-fc8cb5ed118c,no
Stationary,12,,4,5935,watchlist_verb,yes,0,0.0,0,#C C holds the engine filter with his right hand,holds engine filter with his right hand,"The action describes holding an object, which involves minimal movement.",r002,Mechanical Repair,,312.03018,Gold,7bb47140-606f-4775-b5a1-fc8cb5ed118c,yes
Object Transfer,12,,10,1437,,no,0,0.0,0,#C C picks a dumbbell,picks dumbbell,Logistics step of picking up an object.,r002,Desk Work,,8.2529086,Gold,7ede3aa4-b631-4715-863e-83cd4ceab976,no
Task Operation,12,,35,128,,no,0,0.0,0,#C C lifts the dumbbell,lifts dumbbell,Core manual task involving high hand activity.,r002,Desk Work,,12.2759386,Gold,7ede3aa4-b631-4715-863e-83cd4ceab976,no
Task Operation,12,,5,4712,,no,0,0.0,0,#C C lifts dumbbell with left hand,lifts dumbbell with left hand,Core manual task involving high hand activity.,r002,Desk Work,,39.1244286,Gold,7ede3aa4-b631-4715-863e-83cd4ceab976,no
Task Operation,12,,6,3493,,no,0,0.0,0,#C C lifts dumbbell with right hand,lifts dumbbell with right hand,Core manual task involving high hand activity.,r002,Desk Work,,50.8834086,Gold,7ede3aa4-b631-4715-863e-83cd4ceab976,no
Object Transfer,12,,3,10877,,no,0,0.0,0,#C C passes dumbbell to the left hand,passes dumbbell to left hand,Passing an object from one hand to another involves logistics and a short burst of hand acceleration.,r002,Desk Work,,62.8827686,Gold,7ede3aa4-b631-4715-863e-83cd4ceab976,no
Object Transfer,12,,3,11683,,no,0,0.0,0,#C C places dumbbell on chest,places dumbbell on chest,Refined via regex fallback,r002,Desk Work,,113.0818486,Gold,7ede3aa4-b631-4715-863e-83cd4ceab976,no
Task Operation,12,Object Transfer,17,480,watchlist_verb,yes,0,0.0,0,#C C moves the dumbbell,moves dumbbell,Core task involving high hand activity.,r002,Desk Work,,1372.0422264637696,Bad,7ede3aa4-b631-4715-863e-83cd4ceab976,yes
Object Transfer,12,,4,7951,,no,0,0.0,0,#c c removes the plates from the dish dryer,removes plates from dish dryer,Logistics step involving picking up and moving objects.,r002,Cleaning,,348.03879676894536,Gold,82e05cd7-f98c-4e23-ac44-32df741e41f1,no
Object Transfer,12,,3,10018,,no,0,0.0,0,#C C drops the purse,drops purse,"[CtxFixed] The action of dropping the purse is a deliberate placement of the object onto a surface, which fits the definition of 'Object Transfer'.",r002,Cleaning,,75.08668526666666,Gold,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,no
Locomotion,12,,4,8411,,no,0,0.0,0,#C C walks into a bathroom,walks into bathroom,Body moving through space (walking).,r002,Cleaning,,296.1082552666667,Gold,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,no
Task Operation,12,,11,1315,,no,0,0.0,0,#C C wipes a wall with a cloth,wipes wall with cloth,Core manual task involving high hand activity.,r002,Cleaning,,488.0986552666666,Gold,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,no
Search,12,,9,1717,,no,0,0.0,0,#C C looks into a cabinet,looks into cabinet,"Head movement (visual search), hands mostly still.",r002,Cleaning,,542.2204652666668,Gold,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,no
Object Transfer,12,Task Operation,11,1117,,no,0,0.0,0,#C C arranges the shoes,arranges shoes,"Logistics of arranging items, involves picking up and placing down objects.",r002,Cleaning,,609.5858652666667,Bad,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,no
Object Transfer,12,,4,6069,watchlist_verb,yes,0,0.0,0,#C C moves the cabinet door,moves cabinet door,Logistics action involving moving an object (cabinet door).,r002,Cleaning,,1026.1135452666667,Gold,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,yes
Stationary,12,,4,6403,,no,0,0.0,0,#C C dialogues with #O woman D,dialogues with woman d,"Low body/hand motion, likely involves speaking.",r002,Cleaning,,1273.6919752666663,Gold,83f18213-f8f8-44fa-b9ce-104c6ddbcd57,no
