global_rank,video_uid,timestamp_sec,narration_text,scenario,action,reasoning,batch,round,normalized_narration_stage2,dataset_rows_covered_if_validated,high_priority_review,high_priority_reason,watchlist_hit,historical_bad_count,historical_checked_count,historical_bad_rate,verdict,task_id,project,inner_id,corrected_action,secondary_action
1682,7c420d19-88b4-4092-bef1-a9bb99bbe308,53.12568,#C C drops #unsure on the countertop,Walking Outdoors,Object Transfer,Refined via regex fallback,4,r002,drops on countertop,9,no,,no,0,0,0.0,Gold,1457,2,457,,
6019,7c420d19-88b4-4092-bef1-a9bb99bbe308,59.16161,#C C holds a trolley,Walking Outdoors,Locomotion,"Body is moving through space while holding an object, indicating a locomotive activity.",4,r002,holds trolley,4,yes,watchlist_verb,yes,0,0,0.0,Bad,1458,2,458,Stationary,
9191,7c420d19-88b4-4092-bef1-a9bb99bbe308,60.8652,#C C moves a trolley around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, likely involves pushing a trolley which is a form of movement.",4,r002,moves trolley around laboratory,3,yes,watchlist_verb,yes,0,0,0.0,Bad,1459,2,459,Object Transfer,
1613,7c420d19-88b4-4092-bef1-a9bb99bbe308,114.33658,#C C moves a trolley around the building,Walking Outdoors,Locomotion,"Body moving through space (pushing a trolley), high body acceleration.",4,r002,moves trolley around building,9,yes,watchlist_verb,yes,0,0,0.0,Bad,1460,2,460,Object Transfer,
568,7c420d19-88b4-4092-bef1-a9bb99bbe308,315.08513,#C C picks a bottle of #unsure,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,4,r002,picks bottle of,16,no,,no,0,0,0.0,Gold,1461,2,461,,
238,7c420d19-88b4-4092-bef1-a9bb99bbe308,368.49376,#C C picks seedlings,Walking Outdoors,Object Transfer,"Logistics action of picking up seedlings, involves short bursts of hand acceleration.",4,r002,picks seedlings,26,no,,no,0,0,0.0,Gold,1462,2,462,,
5247,7c420d19-88b4-4092-bef1-a9bb99bbe308,394.25362,#C C pushes the trolley around the laboratory,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking or pushing an object while moving.",4,r002,pushes trolley around laboratory,5,no,,no,0,0,0.0,Bad,1463,2,463,Object Transfer,
2060,7c420d19-88b4-4092-bef1-a9bb99bbe308,656.61532,#C C cleans the countertop,Walking Outdoors,Task Operation,"Core manual task, high hand activity.",4,r002,cleans countertop,8,no,,no,0,0,0.0,Gold,1464,2,464,,
1688,7c420d19-88b4-4092-bef1-a9bb99bbe308,702.7111600000001,#C C drops trash,Walking Outdoors,Object Transfer,"[CtxFixed] The action of dropping trash can be considered a deliberate placement of an object onto a surface, which fits the definition of 'Object Transfer'.",4,r002,drops trash,9,no,,no,0,0,0.0,Gold,1465,2,465,,
3433,7c420d19-88b4-4092-bef1-a9bb99bbe308,792.02964,#C C drops seedlings on the trolley,Walking Outdoors,Object Transfer,"[CtxFixed] The action of dropping the seedlings onto the trolley indicates a deliberate placement of the object onto a surface, which fits the definition of Object Transfer.",4,r002,drops seedlings on trolley,6,no,,no,0,0,0.0,Gold,1466,2,466,,
3858,7c420d19-88b4-4092-bef1-a9bb99bbe308,828.03195,#C C puts off the lights,Walking Outdoors,Stationary,"Low body/hand motion, action is momentary and not involving movement through space.",4,r002,puts off lights,6,no,,no,0,0,0.0,Gold,1467,2,467,,
1035,7c420d19-88b4-4092-bef1-a9bb99bbe308,959.46335,#C C puts on the light,Walking Outdoors,Stationary,"Putting on a light is a low-energy action, likely done while standing still.",4,r002,puts on light,12,no,,no,0,0,0.0,Gold,1468,2,468,,
1783,7c420d19-88b4-4092-bef1-a9bb99bbe308,972.62225,#C C picks a mortar,Walking Outdoors,Task Operation,Picking a mortar is a core manual task involving high hand activity.,4,r002,picks mortar,9,no,,no,0,0,0.0,Bad,1469,2,469,Object Transfer,
2090,7c420d19-88b4-4092-bef1-a9bb99bbe308,974.48537,#C C drops a mortar,Walking Outdoors,Object Transfer,"[CtxFixed] The action of dropping a mortar is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",4,r002,drops mortar,8,no,,no,0,0,0.0,Gold,1470,2,470,,
6490,7c420d19-88b4-4092-bef1-a9bb99bbe308,1007.13342,#C C drops a mortar on the countertop,Walking Outdoors,Object Transfer,Refined via regex fallback,4,r002,drops mortar on countertop,4,no,,no,0,0,0.0,Gold,1471,2,471,,
3872,7c420d19-88b4-4092-bef1-a9bb99bbe308,1015.61922,#C C puts a pestle in the mortar,Walking Outdoors,Object Transfer,"The action involves placing an object into another, which is a logistics step.",4,r002,puts pestle in mortar,6,no,,no,0,0,0.0,Gold,1472,2,472,,
9963,7c420d19-88b4-4092-bef1-a9bb99bbe308,1077.34931,#C C drops a mortar on the paper,Walking Outdoors,Object Transfer,"[CtxFixed] The action of dropping the mortar onto the paper is a deliberate placement, which fits the criteria for 'Object Transfer'.",4,r002,drops mortar on paper,3,no,,no,0,0,0.0,Gold,1473,2,473,,
4231,7c420d19-88b4-4092-bef1-a9bb99bbe308,1089.48267,#C C holds sellotape,Walking Outdoors,Stationary,"Holding an object is a low-energy, stationary activity.",4,r002,holds sellotape,5,yes,watchlist_verb,yes,0,0,0.0,Gold,1474,2,474,,
6491,7c420d19-88b4-4092-bef1-a9bb99bbe308,1176.1415,#C C drops mortar on the table,Walking Outdoors,Object Transfer,Refined via regex fallback,4,r002,drops mortar on table,4,no,,no,0,0,0.0,Gold,1475,2,475,,
6486,7c420d19-88b4-4092-bef1-a9bb99bbe308,1327.22511,#C C drops the jug on the countertop,Walking Outdoors,Object Transfer,Refined via regex fallback,4,r002,drops jug on countertop,4,no,,no,0,0,0.0,Gold,1476,2,476,,
2483,7c420d19-88b4-4092-bef1-a9bb99bbe308,1782.12729,#C C holds a leaf,Walking Outdoors,Stationary,The action of holding a leaf is a static activity with minimal body movement.,4,r002,holds leaf,7,yes,watchlist_verb,yes,0,0,0.0,Gold,1477,2,477,,
5321,7c420d19-88b4-4092-bef1-a9bb99bbe308,1852.64172,#C C puts off the light,Walking Outdoors,Stationary,Putting off the light is a brief action with minimal movement.,4,r002,puts off light,5,no,,no,0,0,0.0,Gold,1478,2,478,,
2215,7c420d19-88b4-4092-bef1-a9bb99bbe308,2121.7717700000003,#C C picks a rack,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,4,r002,picks rack,8,no,,no,0,0,0.0,Gold,1479,2,479,,
120,7c420d19-88b4-4092-bef1-a9bb99bbe308,2199.84534,#C C holds a book,Walking Outdoors,Stationary,Holding a book indicates a static position with low body and hand motion.,4,r002,holds book,36,yes,watchlist_verb,yes,0,0,0.0,Gold,1480,2,480,,
4384,7c420d19-88b4-4092-bef1-a9bb99bbe308,2268.01579,#C C touches a test tube,Walking Outdoors,Stationary,The action involves a fine manual task with minimal body movement.,4,r002,touches test tube,5,yes,watchlist_verb,yes,0,0,0.0,Gold,1481,2,481,,
9863,7c420d19-88b4-4092-bef1-a9bb99bbe308,2326.12677,#C C drops a bottle top on the countertop,Walking Outdoors,Object Transfer,Refined via regex fallback,4,r002,drops bottle top on countertop,3,no,,no,0,0,0.0,Gold,1482,2,482,,
1797,7c420d19-88b4-4092-bef1-a9bb99bbe308,2447.30493,#C C picks the test tube in the plastic rack,Walking Outdoors,Object Transfer,"Action involves picking up an object, which is a logistics step.",4,r002,picks test tube in plastic rack,9,no,,no,0,0,0.0,Gold,1483,2,483,,
7847,7c420d19-88b4-4092-bef1-a9bb99bbe308,2459.1744,#C C puts the test tube on top of the cabinet,Walking Outdoors,Object Transfer,"The action involves placing an object (test tube) in a specific location (top of the cabinet), which is a logistics step.",4,r002,puts test tube on top of cabinet,4,no,,no,0,0,0.0,Gold,1484,2,484,,
8081,7c420d19-88b4-4092-bef1-a9bb99bbe308,2466.76485,#C C shakes the test tube,Walking Outdoors,Task Operation,Core manual task involving high hand activity.,4,r002,shakes test tube,4,no,,no,0,0,0.0,Gold,1485,2,485,,
2361,7c420d19-88b4-4092-bef1-a9bb99bbe308,2505.31881,#C C siphons the sample with the graduated pipette,Walking Outdoors,Task Operation,Core manual task involving precise hand movement.,4,r002,siphons sample with graduated pipette,8,no,,no,0,0,0.0,Gold,1486,2,486,,
2262,7c420d19-88b4-4092-bef1-a9bb99bbe308,2507.38224,#C C pours the sample into the motar with the graduated pipette,Walking Outdoors,Task Operation,Core manual task involving precise hand movements.,4,r002,pours sample into motar with graduated pipette,8,no,,no,0,0,0.0,Gold,1487,2,487,,
6132,7c420d19-88b4-4092-bef1-a9bb99bbe308,2551.22027,#C C moves towards the chair,Walking Outdoors,Locomotion,"Movement through space, indicative of walking.",4,r002,moves towards chair,4,yes,watchlist_verb,yes,0,0,0.0,Gold,1488,2,488,,
11312,7c420d19-88b4-4092-bef1-a9bb99bbe308,2650.92336,#C C picks a pestle on top of the table,Walking Outdoors,Object Transfer,Logistics step of picking up an object.,4,r002,picks pestle on top of table,3,no,,no,0,0,0.0,Gold,1489,2,489,,
7219,7c420d19-88b4-4092-bef1-a9bb99bbe308,2890.23121,#C C picks the test tube on top of the table,Walking Outdoors,Object Transfer,Logistics step of picking up an object.,4,r002,picks test tube on top of table,4,no,,no,0,0,0.0,Gold,1490,2,490,,
1357,7c420d19-88b4-4092-bef1-a9bb99bbe308,2919.29066,#C C touches the box,Walking Outdoors,Object Transfer,Logistics/interaction with an object.,4,r002,touches box,10,yes,watchlist_verb,yes,0,0,0.0,Bad,1491,2,491,Stationary,
8167,7c420d19-88b4-4092-bef1-a9bb99bbe308,2977.66988,#C C stares at the test tube,Walking Outdoors,Search,"Head movement (staring), hands mostly still.",4,r002,stares at test tube,4,no,,no,0,0,0.0,Gold,1492,2,492,,
7178,7c420d19-88b4-4092-bef1-a9bb99bbe308,2998.29744,#C C picks the plastic tin on top of the table,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,4,r002,picks plastic tin on top of table,4,no,,no,0,0,0.0,Gold,1493,2,493,,
5533,7c420d19-88b4-4092-bef1-a9bb99bbe308,3064.72464,#C C siphons the specimen in the test tube,Walking Outdoors,Task Operation,Core manual task involving precise hand movements.,4,r002,siphons specimen in test tube,5,no,,no,0,0,0.0,Gold,1494,2,494,,
11935,7c420d19-88b4-4092-bef1-a9bb99bbe308,3076.45259,#C C pours the specimen from the plastic tin into the test tube,Walking Outdoors,Task Operation,Core manual task involving precise hand movements.,4,r002,pours specimen from plastic tin into test tube,3,no,,no,0,0,0.0,Gold,1495,2,495,,
5202,7c420d19-88b4-4092-bef1-a9bb99bbe308,3085.27094,#C C pours the specimen into the tin with the graduated cylinder,Walking Outdoors,Task Operation,Core task involving high hand activity and precise movements.,4,r002,pours specimen into tin with graduated cylinder,5,no,,no,0,0,0.0,Gold,1496,2,496,,
11445,7c420d19-88b4-4092-bef1-a9bb99bbe308,3134.0143,#C C picks the test tube on the weighing machine,Walking Outdoors,Object Transfer,Logistics step involving picking up an object.,4,r002,picks test tube on weighing machine,3,no,,no,0,0,0.0,Gold,1497,2,497,,
8382,7e78a081-96fa-48ad-894a-8c55e93ac4a8,308.1626709546634,#C C unfolds the sandpaper.,Mechanical Repair,Task Operation,Unfolding sandpaper is a core manual task involving fine motor skills and high hand activity.,4,r002,unfolds sandpaper,4,no,,no,0,0,0.0,Gold,1498,2,498,,
6973,7e78a081-96fa-48ad-894a-8c55e93ac4a8,599.8936776213301,#C C passes the sandpaper to his left hand,Mechanical Repair,Object Transfer,"Passing an object from one hand to another, logistics step.",4,r002,passes sandpaper to his left hand,4,no,,no,0,0,0.0,Gold,1499,2,499,,
2595,7e78a081-96fa-48ad-894a-8c55e93ac4a8,833.2939276213301,#C C continues smoothening the wood with the sandpaper.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,4,r002,continues smoothening wood with sandpaper,7,no,,no,0,0,0.0,Gold,1500,2,500,,
10200,7e78a081-96fa-48ad-894a-8c55e93ac4a8,986.69110762133,#C C folds the sandpaper with her two hands.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,4,r002,folds sandpaper with her two hands,3,no,,no,0,0,0.0,Gold,1501,2,501,,
8052,7f8f8daa-7be0-4226-b47e-e5155e5f62f0,55.9815086,#C C scratches dog chin,Playing Instrument,Stationary,"Low body/hand motion, likely involves gentle and controlled movement.",4,r002,scratches dog chin,4,no,,no,0,0,0.0,Gold,1502,2,502,,
10269,8301a3fc-aac5-466d-bb02-d0ac7a81ccc6,301.8132509546634,#c c hangs the picture,Cooking,Object Transfer,"Logistics action of hanging the picture, involves picking up and placing the object.",4,r002,hangs picture,3,no,,no,0,0,0.0,Gold,1503,2,503,,
7008,8532e114-f8e4-42b5-987b-fcf0ebb32bf5,909.8102709546636,#O person X plays,Playing Instrument,Task Operation,Core manual task involving hands and possibly body movement.,4,r002,person x plays,4,no,,no,0,0,0.0,Gold,1504,2,504,,
8901,89bfb598-cd71-4c27-82a6-829c090ed587,3.5481386000000006,#C C holds the staring wheel,Mechanical Repair,Stationary,"Low body/hand motion, holding an object.",4,r002,holds staring wheel,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1505,2,505,,
615,89bfb598-cd71-4c27-82a6-829c090ed587,90.7065886,#C C moves the staring wheel,Mechanical Repair,Locomotion,"Body movement through space, likely involves moving a heavy object like a steering wheel.",4,r002,moves staring wheel,15,yes,watchlist_verb,yes,0,0,0.0,Bad,1506,2,506,Object Transfer,
8652,8b633bf7-5585-4bb1-bb68-eea38ac9f14a,11.4297486,#C C adjusts stand,Mechanical Repair,Stationary,Adjusting a stand typically involves fine-tuning and does not involve significant body or hand motion.,4,r002,adjusts stand,3,yes,watchlist_verb,yes,0,0,0.0,Bad,1507,2,507,Task Operation,
8554,8b633bf7-5585-4bb1-bb68-eea38ac9f14a,109.7550086,#C C wraps with cell tape,Mechanical Repair,Task Operation,Core task involving high hand activity.,4,r002,wraps with cell tape,4,no,,no,0,0,0.0,Gold,1508,2,508,,
6883,9155f5b9-6235-484f-990d-fbd3010a791e,12.9020796,#O A man X takes the food,Mechanical Repair,Object Transfer,"The action describes picking up food, which is a logistics step involving the transfer of an object.",4,r002,man x takes food,4,no,,no,0,0,0.0,Gold,1509,2,509,,
10761,9155f5b9-6235-484f-990d-fbd3010a791e,25.226909600000003,#O A man X takes the food,Mechanical Repair,Stationary,"The action described does not involve any significant movement, implying a low-energy state such as taking or passing an object without movement.",4,r002,man x takes food,3,no,,no,0,0,0.0,Bad,1510,2,510,Object Transfer,
2173,9155f5b9-6235-484f-990d-fbd3010a791e,294.4696509546634,#O person X puts hand on the table.,Mechanical Repair,Stationary,"Low body/hand motion, indicative of a pause or idle state.",4,r002,person x puts hand on table,8,no,,no,0,0,0.0,Gold,1511,2,511,,
10993,9155f5b9-6235-484f-990d-fbd3010a791e,404.6543209546634,#O person X shows gestures with hand.,Mechanical Repair,Stationary,"Low body/hand motion, likely indicating explanation or demonstration.",4,r002,person x shows gestures with hand,3,no,,no,0,0,0.0,Gold,1512,2,512,,
10995,9155f5b9-6235-484f-990d-fbd3010a791e,449.5599309546634,#O person X shows C phone screen.,Mechanical Repair,Stationary,"Low body/hand motion, likely involves visual interaction.",4,r002,person x shows phone screen,3,no,,no,0,0,0.0,Gold,1513,2,513,,
10994,9155f5b9-6235-484f-990d-fbd3010a791e,581.33024762133,#O person X shows gestures with hands.,Mechanical Repair,Stationary,"Low body/hand motion, likely indicating communication or demonstration.",4,r002,person x shows gestures with hands,3,no,,no,0,0,0.0,Gold,1514,2,514,,
9306,9155f5b9-6235-484f-990d-fbd3010a791e,654.46111762133,#O person X opens the fridge.,Mechanical Repair,Object Transfer,"The action involves opening a fridge, which is a logistics step involving the manipulation of an object.",4,r002,person x opens fridge,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1515,2,515,,
11003,9155f5b9-6235-484f-990d-fbd3010a791e,667.8127676213301,#O person X takes #unsure,Mechanical Repair,Object Transfer,"[CtxFixed] The action involves taking an object, which aligns with the definition of moving or handling an item, thus fitting the 'Object Transfer' category.",4,r002,person x takes,3,no,,no,0,0,0.0,Gold,1516,2,516,,
10988,9155f5b9-6235-484f-990d-fbd3010a791e,687.7386976213301,#O person X puts the #unsure in the blender.,Mechanical Repair,Object Transfer,"Logistics step, likely involves picking up and placing an object.",4,r002,person x puts in blender,3,no,,no,0,0,0.0,Gold,1517,2,517,,
10770,9155f5b9-6235-484f-990d-fbd3010a791e,866.2285576213301,#O man Y blends #unsure,Mechanical Repair,Task Operation,"[CtxFixed] The current action involves man Y blending, which is a necessary operation related to using the blender. This action is not about moving, searching for, or transferring objects, but rather performing a function with the blender.",4,r002,man y blends,3,no,,no,0,0,0.0,Gold,1518,2,518,,
6043,9155f5b9-6235-484f-990d-fbd3010a791e,1210.9958042879966,#O Man A moves a chess piece,Mechanical Repair,Object Transfer,Moving an object from one place to another.,4,r002,man moves chess piece,4,yes,watchlist_verb,yes,0,0,0.0,Gold,1519,2,519,,
6836,9155f5b9-6235-484f-990d-fbd3010a791e,1234.725524287997,#O Man A leans forward,Mechanical Repair,Stationary,Leaning forward is a static posture with low body motion.,4,r002,man leans forward,4,no,,no,0,0,0.0,Gold,1520,2,520,,
10803,9155f5b9-6235-484f-990d-fbd3010a791e,1390.0323942879966,#O man Z drinks from the cup.,Mechanical Repair,Stationary,Drinking is a low-energy activity with minimal body or hand movement.,4,r002,man z drinks from cup,3,no,,no,0,0,0.0,Gold,1521,2,521,,
8984,9155f5b9-6235-484f-990d-fbd3010a791e,1913.879260954664,#O Man X moves a piece on the chessboard,Mechanical Repair,Stationary,"Low body/hand motion, likely involves minimal movement of a small piece.",4,r002,man x moves piece on chessboard,3,yes,watchlist_verb,yes,0,0,0.0,Bad,1522,2,522,Object Transfer,
6885,9155f5b9-6235-484f-990d-fbd3010a791e,1948.771630954664,#O Man X talks,Mechanical Repair,Stationary,"Low body/hand motion, verbal communication.",4,r002,man x talks,4,no,,no,0,0,0.0,Gold,1523,2,523,,
613,9155f5b9-6235-484f-990d-fbd3010a791e,2000.6190909546635,#O Man X moves a piece,Mechanical Repair,Locomotion,"Movement of a body part through space, likely involves significant body acceleration.",4,r002,man x moves piece,15,yes,watchlist_verb,yes,0,0,0.0,Bad,1524,2,524,Object Transfer,
7014,9155f5b9-6235-484f-990d-fbd3010a791e,2175.24294762133,#O person X sits well.,Mechanical Repair,Stationary,"The action indicates a stable, non-moving position.",4,r002,person x sits well,4,no,,no,0,0,0.0,Gold,1525,2,525,,
11842,9155f5b9-6235-484f-990d-fbd3010a791e,2215.5521476213303,#C C plays chess game with person Y.,Mechanical Repair,Stationary,"Low body/hand motion, involves interaction but not physical activity.",4,r002,plays chess game with person y,3,no,,no,0,0,0.0,Bad,1526,2,526,Task Operation,
9308,9155f5b9-6235-484f-990d-fbd3010a791e,2317.1738176213303,#O person X touches a phone.,Mechanical Repair,Stationary,"Low body/hand motion, likely inspecting or feeling the object.",4,r002,person x touches phone,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1527,2,527,,
1529,94f3b349-00ff-4fb9-8b37-af09ea545457,430.51782526666665,#C C stares at the small desktop,Desk Work,Stationary,"Low body/hand motion, focused gaze.",4,r002,stares at small desktop,10,no,,no,0,0,0.0,Bad,1528,2,528,Search,
1062,94f3b349-00ff-4fb9-8b37-af09ea545457,436.4918552666667,#C C stares on the big desktop,Desk Work,Stationary,"Low body/hand motion, focused gaze.",4,r002,stares on big desktop,12,no,,no,0,0,0.0,Bad,1529,2,529,Search,
10844,94f3b349-00ff-4fb9-8b37-af09ea545457,710.1247919333333,#C C operates his phone,Desk Work,Task Operation,Core manual task involving high hand activity.,4,r002,operates his phone,3,no,,no,0,0,0.0,Gold,1530,2,530,,
8056,94f3b349-00ff-4fb9-8b37-af09ea545457,2175.951705266667,#C C scrolls a desktop screen,Desk Work,Stationary,"Low body/hand motion, primarily finger movement.",4,r002,scrolls desktop screen,4,no,,no,0,0,0.0,Gold,1531,2,531,,Task Operation
6936,94f3b349-00ff-4fb9-8b37-af09ea545457,2539.251745266667,#C C operates desktop computer,Desk Work,Stationary,"Low body/hand motion, primarily involving hand movements over a stationary surface.",4,r002,operates desktop computer,4,no,,no,0,0,0.0,Bad,1532,2,532,Task Operation,
10452,94f3b349-00ff-4fb9-8b37-af09ea545457,2603.972895266667,#C C looks at the desktop computer,Desk Work,Stationary,"Low body/hand motion, focused attention.",4,r002,looks at desktop computer,3,no,,no,0,0,0.0,Bad,1533,2,533,Search,
1372,94f3b349-00ff-4fb9-8b37-af09ea545457,3158.7488219333336,#C C coughs,Desk Work,Stationary,"Coughing is a brief, involuntary action that does not involve significant movement or activity.",4,r002,coughs,10,no,,no,0,0,0.0,Gold,1534,2,534,,
234,94f3b349-00ff-4fb9-8b37-af09ea545457,3262.3989086,#C C looks at a screen of a computer,Desk Work,Search,"Visual search or monitoring, head movement involved.",4,r002,looks at screen of computer,26,no,,no,0,0,0.0,Gold,1535,2,535,,
6722,94f3b349-00ff-4fb9-8b37-af09ea545457,3266.3679986,#C C lifts both hands up,Desk Work,Stationary,The action involves lifting hands but does not involve significant movement or task execution.,4,r002,lifts both hands up,4,no,,no,0,0,0.0,Gold,1536,2,536,,
193,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,0.1449785999999999,#O a person X plays the chess game,Playing Instrument,Stationary,"Playing chess involves minimal body movement, primarily hand and finger motions which do not qualify as high hand acceleration or irregular motion.",4,r002,person x plays chess game,29,no,,no,1,1,1.0,Bad,1537,2,537,Task Operation,
101,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,4.5838886,#C C plays the chess game,Playing Instrument,Stationary,Playing a chess game involves minimal body movement and is primarily a cognitive task.,4,r002,plays chess game,40,no,,no,1,1,1.0,Bad,1538,2,538,Task Operation,
844,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,10.5137586,#O a person X raises the hand,Playing Instrument,Stationary,The action of raising the hand does not indicate continuous motion or active engagement with the instrument.,4,r002,person x raises hand,13,no,,no,0,0,0.0,Gold,1539,2,539,,
9307,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,41.2892986,#O a person X touches the leg,Playing Instrument,Stationary,"Touching the instrument without playing it indicates a low-energy, stationary action.",4,r002,person x touches leg,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1540,2,540,,
10981,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,195.9289286,#O a person X points at chess piece,Playing Instrument,Stationary,Pointing at a chess piece involves minimal body and hand movement.,4,r002,person x points at chess piece,3,no,,no,0,0,0.0,Gold,1541,2,541,,
848,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,251.9387086,#C C picks the chess piece,Playing Instrument,Object Transfer,Logistics step involving picking up an object.,4,r002,picks chess piece,13,no,,no,0,0,0.0,Gold,1542,2,542,,
5264,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,253.9923686,#C C puts the chess piece on the table,Playing Instrument,Object Transfer,Logistics step of placing an object.,4,r002,puts chess piece on table,5,no,,no,0,0,0.0,Gold,1543,2,543,,
10992,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,278.7639586,#O a person X shakes the hand,Playing Instrument,Stationary,"Shaking the hand is a low energy action, likely while in a stationary position.",4,r002,person x shakes hand,3,no,,no,0,0,0.0,Gold,1544,2,544,,
3589,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,398.200548702702,#O a person X lowers the hand,Playing Instrument,Stationary,"Low body/hand motion, likely preparing to play or pausing.",4,r002,person x lowers hand,6,no,,no,0,0,0.0,Gold,1545,2,545,,
7009,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,425.923088702702,#O a person X points at chess game,Playing Instrument,Stationary,"Low body/hand motion, pointing does not involve significant movement.",4,r002,person x points at chess game,4,no,,no,0,0,0.0,Gold,1546,2,546,,
10982,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,520.827878702702,#O a person X puts chess piece on the table,Playing Instrument,Object Transfer,"Logistics/Setup step, putting an object down.",4,r002,person x puts chess piece on table,3,no,,no,0,0,0.0,Gold,1547,2,547,,
11867,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,691.9735021677084,#C C points at chess piece,Playing Instrument,Stationary,Pointing at an object involves minimal movement and is a stationary action.,4,r002,points at chess piece,3,no,,no,0,0,0.0,Gold,1548,2,548,,
9333,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,1056.0014717399415,#C C touches the chess piece,Playing Instrument,Stationary,The action of touching a chess piece is likely accompanied by minimal movement and is more of a static interaction.,4,r002,touches chess piece,3,yes,watchlist_verb,yes,1,1,1.0,Gold,1549,2,549,,
3299,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,1107.6673453610676,#O A woman X moves pawn on the playing board,Playing Instrument,Stationary,"The action describes a precise movement on a board, which involves minimal body or hand acceleration.",4,r002,woman x moves pawn on playing board,6,yes,watchlist_verb,yes,0,0,0.0,Bad,1550,2,550,Object Transfer,
5810,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,1113.1780153610675,#O A woman X interacts with C,Playing Instrument,Stationary,"The action description does not specify any distinct motion or activity, suggesting a low energy state such as idle interaction.",4,r002,woman x interacts with,5,no,,no,0,0,0.0,Gold,1551,2,551,,
3195,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,1161.8141453610676,#C C holds the pawn,Playing Instrument,Stationary,Holding an object with minimal movement.,4,r002,holds pawn,6,yes,watchlist_verb,yes,0,0,0.0,Gold,1552,2,552,,
7159,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,1196.7268153610676,#C C picks pawn,Playing Instrument,Object Transfer,"Action involves picking up an object, indicating a logistics step.",4,r002,picks pawn,4,no,,no,0,0,0.0,Gold,1553,2,553,,
6860,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,1211.8254953610676,#O A man W sits on the chair,Playing Instrument,Stationary,The action describes a seated position with no movement.,4,r002,man w sits on chair,4,no,,no,0,0,0.0,Gold,1554,2,554,,
4391,97dcbd5f-6f17-4208-8129-0dbd5a9ff89d,1218.8686953610677,#O A woman X holds the pawn,Playing Instrument,Stationary,"The action described is holding an object, which indicates a low-energy, stationary state.",4,r002,woman x holds pawn,5,yes,watchlist_verb,yes,0,0,0.0,Gold,1555,2,555,,
332,9827a535-6963-434f-ad79-1940aa622c22,20.98706,#C C dog walks on the pavement,Walking Outdoors,Locomotion,"Body moving through space, indicative of walking.",4,r002,dog walks on pavement,21,no,,no,0,0,0.0,Gold,1556,2,556,,
8004,98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28,290.42496,#C C rolls a lock on the spanner with his right hand.,Mechanical Repair,Task Operation,Core manual task involving high hand activity.,4,r002,rolls lock on spanner with his right hand,4,no,,no,0,0,0.0,Bad,1557,2,557,Object Transfer,
11999,98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28,426.90446,#C C pulls a drawer with his right hand.,Mechanical Repair,Object Transfer,"The action involves moving an object (drawer), which is a logistics step.",4,r002,pulls drawer with his right hand,3,no,,no,0,0,0.0,Gold,1558,2,558,,
11590,98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28,433.57465,#C C picks the welding saw from the workshop table with his right hand.,Mechanical Repair,Object Transfer,"The action involves picking up an object, which is a logistics step.",4,r002,picks welding saw from workshop table with his right hand,3,no,,no,0,0,0.0,Gold,1559,2,559,,
8578,98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28,442.56294,#C C adjusts the cable with his right hand.,Mechanical Repair,Task Operation,Core manual task involving precise hand movement.,4,r002,adjusts cable with his right hand,3,yes,watchlist_verb,yes,0,0,0.0,Gold,1560,2,560,,
6519,98dc31a1-edbb-42d6-8d1c-0b43fe6f9c28,652.0776666666667,#C C drops the screw driver in his right hand on the table,Mechanical Repair,Object Transfer,Refined via regex fallback,4,r002,drops screw driver in his right hand on table,4,no,,no,0,0,0.0,Gold,1561,2,561,,
