action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Stationary,3,Object Transfer,3,8983,watchlist_verb,yes,0,0.0,0,#O man X moves #unsure on the board,man x moves on board,"Uncertain movement on the board suggests low energy, possibly thinking or planning.",r002,Playing Instrument,,942.1224282613358,Bad,64937c98-8ea8-4020-abcb-2415f13faa0f,yes
Stationary,3,Object Transfer,14,724,,no,1,1.0,1,#O man X picks the cards,man x picks cards,"The action described does not involve significant body or hand movement, indicating a low-energy state.",r002,Playing Instrument,,945.8088382613358,Bad,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Object Transfer,3,,7,2730,,no,0,0.0,0,#O man X puts down the cards,man x puts down cards,"The action involves putting down objects, which is a logistics step.",r002,Playing Instrument,,947.422968261336,Gold,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Object Transfer,3,,4,6461,,no,0,0.0,0,#C C drops the cube,drops cube,"[CtxFixed] The action of dropping the cube onto a surface is a deliberate placement, which fits the criteria for 'Object Transfer'.",r002,Playing Instrument,,1043.6374382613358,Gold,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Object Transfer,3,,6,3566,,no,0,0.0,0,#O O Picks #unsure,o picks,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,1095.887987144922,Gold,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Object Transfer,3,,3,10834,,no,0,0.0,0,#O O Picks a blue card,o picks blue card,"Action involves picking up an object (card), indicating a logistics step.",r002,Playing Instrument,,1131.3647071449218,Gold,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Object Transfer,3,,4,8304,,no,0,0.0,0,#C C Throws the dice on the table,throws dice on table,"[CtxFixed] The action of throwing the dice onto the table is a deliberate placement of the object, which fits the definition of 'Object Transfer'.",r002,Playing Instrument,,1157.943557144922,Gold,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Stationary,3,Object Transfer,3,11060,,no,0,0.0,0,#C C Picks a blue card,picks blue card,The action of picking a card is a quick motion and does not involve significant movement or activity that would classify it under other categories.,r002,Playing Instrument,,1170.851517144922,Bad,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Stationary,3,Object Transfer,3,11220,,no,0,0.0,0,#C C Picks a green card,picks green card,"The action involves picking a card which is a short, discrete action and does not involve continuous motion or high activity.",r002,Playing Instrument,,1303.1392971449218,Bad,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Stationary,3,,4,5910,watchlist_verb,yes,0,0.0,0,#CC holds adice,holds adice,Holding an object with minimal movement.,r002,Playing Instrument,,1363.6319172476235,Gold,64937c98-8ea8-4020-abcb-2415f13faa0f,yes
Stationary,3,,4,8084,,no,0,0.0,0,#CC shows card to #unsure,shows card to,"The action involves showing a card, which is likely a static interaction with minimal body or hand movement.",r002,Playing Instrument,,1556.7452772476238,Gold,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Stationary,3,,3,9472,,no,0,0.0,0,#C C arranges green cards,arranges green cards,"The action of arranging cards is a low-energy, stationary activity.",r002,Playing Instrument,Task Operation,2271.3439386472005,Gold,64937c98-8ea8-4020-abcb-2415f13faa0f,no
Task Operation,3,,3,9729,,no,0,0.0,0,#C C cuts the carrot stem with the knife.,cuts carrot stem with knife,Core task involving manual dexterity and fine motor skills.,r002,Cooking,,6.43268,Gold,64b355f3-ef49-4990-8622-9e9eef68b495,no
Task Operation,3,,19,396,,no,0,0.0,0,#C C peels the carrot with the peeler.,peels carrot with peeler,Core task involving repetitive hand movements.,r002,Cooking,,26.24789,Gold,64b355f3-ef49-4990-8622-9e9eef68b495,no
Task Operation,3,,3,9728,,no,0,0.0,0,#C C cuts the carrot on the cutting board with the knife.,cuts carrot on cutting board with knife,Core task involving high hand activity.,r002,Cooking,,111.21709,Gold,64b355f3-ef49-4990-8622-9e9eef68b495,no
Task Operation,3,,5,4492,,no,0,0.0,0,#C C cuts a carrot into smaller pieces with the knife.,cuts carrot into smaller pieces with knife,Core task involving fine motor skills with the hands.,r002,Cooking,,153.64089,Gold,64b355f3-ef49-4990-8622-9e9eef68b495,no
Object Transfer,3,,7,2748,,no,0,0.0,0,#C C packs the small carrot pieces with her left hand.,packs small carrot pieces with her left hand,Logistics step involving the handling and moving of objects.,r002,Cooking,,169.11294,Gold,64b355f3-ef49-4990-8622-9e9eef68b495,no
Object Transfer,3,,3,11404,,no,0,0.0,0,#C C picks the small carrot pieces on the cutting board with her left hand.,picks small carrot pieces on cutting board with her left hand,Logistics step involving picking up objects.,r002,Cooking,,286.9907,Gold,64b355f3-ef49-4990-8622-9e9eef68b495,no
Object Transfer,3,,5,4573,,no,0,0.0,0,#C C drops the knife on the cutting board.,drops knife on cutting board,Refined via regex fallback,r002,Cooking,,357.81593,Gold,64b355f3-ef49-4990-8622-9e9eef68b495,no
Locomotion,3,,8,2445,,no,0,0.0,0,# X x runs,x x runs,"Movement through space, high body acceleration.",r002,Cleaning,,525.6875886,Gold,67b78a5b-ab72-4483-95c4-33e837013e93,no
Stationary,3,Locomotion,3,10126,,no,0,0.0,0,#C c enters in the house,enters in house,Entering a house typically involves low body/hand motion.,r002,Cleaning,,3121.204551933333,Bad,67b78a5b-ab72-4483-95c4-33e837013e93,no
Locomotion,3,,3,9007,watchlist_verb,yes,0,0.0,0,#C c moves around in the kitchen,moves around in kitchen,"Movement through space, indicative of walking or moving around in the kitchen.",r002,Cleaning,,3168.676191933333,Gold,67b78a5b-ab72-4483-95c4-33e837013e93,yes
Locomotion,3,,4,8406,,no,0,0.0,0,#C c walks in the sitting room,walks in sitting room,Body moving through space (walking).,r002,Cleaning,,3221.793641266667,Gold,67b78a5b-ab72-4483-95c4-33e837013e93,no
Stationary,3,,32,157,,no,0,0.0,0,#C C sits on the floor,sits on floor,Sitting on the floor indicates a stationary position with minimal movement.,r002,Desk Work,,1454.8922253125,Gold,6a2fa96b-86b5-43e6-9aae-5b144ab15927,no
Locomotion,3,,14,784,,no,0,0.0,0,#C C walks in the side walk,walks in side walk,"Body moving through space, high body acceleration.",r002,Walking Outdoors,,10.60824,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Locomotion,3,,11,1120,,no,0,0.0,0,#O a child X walks in the side walk,child x walks in side walk,Body moving through space (walking).,r002,Walking Outdoors,,86.71045,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Locomotion,3,,3,9598,,no,0,0.0,0,#O a child X pushes a stroller,child x pushes stroller,"The action involves movement through space, which corresponds to locomotion.",r002,Walking Outdoors,,308.65354,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Locomotion,3,,6,3327,,no,0,0.0,0,#O a child X runs in the side walk,child x runs in side walk,Body moving through space at a high speed (running).,r002,Walking Outdoors,,425.63949,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Stationary,3,,4,6290,,no,0,0.0,0,#O a child X plays with the sand,child x plays with sand,"The action describes a child playing with sand, which involves minimal movement and is more about interaction with the environment rather than locomotion or active task performance.",r002,Walking Outdoors,Task Operation,634.65466,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Stationary,3,,34,136,,no,0,0.0,0,#O a child X plays with stick,child x plays with stick,"The action describes a child playing with a stick, which does not involve significant body movement.",r002,Walking Outdoors,Task Operation,639.56048,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Locomotion,3,,5,4450,,no,0,0.0,0,#O a child X walks in the sidewalk,child x walks in sidewalk,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,1198.4666733333331,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Locomotion,3,,3,10926,,no,0,0.0,0,#O a person B walks in the sidewalk,person b walks in sidewalk,"Body moving through space, indicative of walking.",r002,Walking Outdoors,,1444.9154026666663,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Stationary,3,,5,4449,,no,0,0.0,0,#O a child X sits on the stone,child x sits on stone,"The action describes a person coming to rest, indicating low body and hand motion.",r002,Walking Outdoors,,1555.9324026666666,Gold,721455cc-1e09-44a3-a579-d9e90db85227,no
Task Operation,3,,4,8111,,no,0,0.0,0,#C C spins the rotor with his left hand.,spins rotor with his left hand,Core manual task involving high hand activity.,r002,Mechanical Repair,,25.12085,Gold,75141dec-d6b3-4e2e-a144-5a126abf7dac,no
Task Operation,3,,5,4678,,no,0,0.0,0,#C C hits the tire with the tire hammer.,hits tire with tire hammer,[CtxFixed] The action of hitting the tire with the tire hammer is a continuation of the previous essential operation of hitting the tire iron with the tire hammer. It is part of the process of removing or working on the tire.,r002,Mechanical Repair,,254.71021,Gold,75141dec-d6b3-4e2e-a144-5a126abf7dac,no
Stationary,3,,3,8915,watchlist_verb,yes,0,0.0,0,#C C holds the top of the tire rim with both hands.,holds top of tire rim with both hands,"Holding an object with hands, low body and hand motion.",r002,Mechanical Repair,,265.17947,Gold,75141dec-d6b3-4e2e-a144-5a126abf7dac,yes
Task Operation,3,,3,10282,,no,0,0.0,0,#C C hits the iron into the tire with the hammer in his right hand.,hits iron into tire with hammer in his right hand,Core manual task involving high hand activity and forceful action.,r002,Mechanical Repair,,286.0318,Gold,75141dec-d6b3-4e2e-a144-5a126abf7dac,no
Object Transfer,3,,5,5168,,no,0,0.0,0,#C C places the tire on the floor.,places tire on floor,Movement involves picking up and putting down an object.,r002,Mechanical Repair,,324.41185,Gold,75141dec-d6b3-4e2e-a144-5a126abf7dac,no
Object Transfer,3,,3,11517,,no,0,0.0,0,#C C picks up the hammer from the floor with his right hand.,picks up hammer from floor with his right hand,"Logistics step, picking up an object.",r002,Mechanical Repair,,391.63708,Gold,75141dec-d6b3-4e2e-a144-5a126abf7dac,no
Object Transfer,3,,3,11819,,no,0,0.0,0,#C C places the tire on the table.,places tire on table,"Logistics step, moving an object to a specific location.",r002,Mechanical Repair,,398.59822,Gold,75141dec-d6b3-4e2e-a144-5a126abf7dac,no
Task Operation,3,,3,10287,,no,0,0.0,0,#C C hits the rim of the tire with the hammer in his right hand.,hits rim of tire with hammer in his right hand,Core manual task involving high hand activity and forceful motion.,r002,Mechanical Repair,,456.40728,Gold,75141dec-d6b3-4e2e-a144-5a126abf7dac,no
Object Transfer,3,,16,583,,no,0,0.0,0,#C C puts the tomato paste in a sieve,puts tomato paste in sieve,Logistics step involving picking up and placing an object.,r002,Cooking,,17.786019600000003,Gold,767dbef9-f625-4785-810c-7d8c78c1eddb,no
Stationary,3,,3,8598,watchlist_verb,yes,0,0.0,0,#C C adjusts the gas cooker,adjusts gas cooker,Adjusting the gas cooker involves minor hand movements and is likely done while standing still.,r002,Cooking,Task Operation,36.805679600000005,Gold,767dbef9-f625-4785-810c-7d8c78c1eddb,yes
Object Transfer,3,,4,7351,,no,0,0.0,0,#C C places the jug on the table,places jug on table,Logistics step involving picking up and placing an object.,r002,Cooking,,187.6694896,Gold,767dbef9-f625-4785-810c-7d8c78c1eddb,no
Stationary,3,Object Transfer,3,8684,watchlist_verb,yes,0,0.0,0,#C C closes the blender,closes blender,"Low body/hand motion, likely involves pressing a button or lid.",r002,Cooking,,270.87158960000005,Bad,767dbef9-f625-4785-810c-7d8c78c1eddb,yes
Object Transfer,3,,7,2934,,no,0,0.0,0,#C C puts food in sieve,puts food in sieve,Logistics step involving the transfer of an object.,r002,Cooking,,390.6928209546634,Gold,767dbef9-f625-4785-810c-7d8c78c1eddb,no
Task Operation,3,,4,8088,,no,0,0.0,0,#C C sieves food,sieves food,Core task involving high hand activity.,r002,Cooking,,468.00217095466337,Gold,767dbef9-f625-4785-810c-7d8c78c1eddb,no
Task Operation,3,,12,1053,,no,0,0.0,0,#C C scoops water,scoops water,Core task involving manual operation with high hand activity.,r002,Cooking,,482.3674209546634,Gold,767dbef9-f625-4785-810c-7d8c78c1eddb,no
Object Transfer,3,,5,5397,,no,0,0.0,0,#C C puts water in sieve,puts water in sieve,Logistics step involving picking up and putting down an object.,r002,Cooking,,483.9284709546634,Gold,767dbef9-f625-4785-810c-7d8c78c1eddb,no
Object Transfer,3,,6,3891,,no,0,0.0,0,#C C puts soup in a sieve,puts soup in sieve,Logistics step involving picking up and placing the soup in a sieve.,r002,Cooking,,569.0920409546634,Gold,767dbef9-f625-4785-810c-7d8c78c1eddb,no
Stationary,3,,6,3730,,no,0,0.0,0,#C C places his right hand on a mouse on the table,places his right hand on mouse on table,The action describes a setup movement which is low energy and indicates a transition to a stationary activity.,r002,Playing Instrument,,6.1244496,Gold,773d793d-f39d-4fe6-86fa-2c939164ae13,no
Search,3,Stationary,4,6217,watchlist_verb,yes,0,0.0,0,#C C touches the stem,touches stem,"The action involves a tactile search or inspection, indicating minimal hand movement but focused attention.",r002,Gardening,,615.7742942879968,Bad,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Search,3,,4,6570,,no,0,0.0,0,#C C examines the stem,examines stem,"Visual inspection, likely involves head movement and minimal hand activity.",r002,Gardening,,666.2214142879968,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Locomotion,3,,10,1570,,no,0,0.0,0,#O A woman d walks around,woman d walks around,"The action involves moving through space, which corresponds to locomotion.",r002,Gardening,,781.0643342879968,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Object Transfer,3,,5,4575,,no,0,0.0,0,#C C drops the leaf,drops leaf,"[CtxFixed] The action of dropping the leaf is a deliberate placement of the leaf onto a surface, which fits the criteria for 'Object Transfer'.",r002,Gardening,,810.5145742879968,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Search,3,,18,433,watchlist_verb,yes,0,0.0,0,#C C touches the weeds,touches weeds,Indicates a visual or tactile search for weeds.,r002,Gardening,,859.3476042879968,Skip,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Task Operation,3,,9,1833,,no,0,0.0,0,#C C pulls out the weeds,pulls out weeds,Core task involving high hand activity.,r002,Gardening,,869.4724742879968,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Search,3,,8,2044,watchlist_verb,yes,0,0.0,0,#O A woman d touches the weeds,woman d touches weeds,Visual and tactile search to identify the weeds.,r002,Gardening,,1080.6164942879968,Skip,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Object Transfer,3,Stationary,3,9387,watchlist_verb,yes,0,0.0,0,#C C touches the scissors,touches scissors,Logistics step involving picking up or touching an object.,r002,Gardening,,1264.8227142879969,Bad,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Task Operation,3,,42,92,,no,0,0.0,0,#C C cuts the plants,cuts plants,"Core task, high hand activity.",r002,Gardening,,1377.178664287997,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Stationary,3,,3,9296,watchlist_verb,yes,0,0.0,0,#O Person A holds the plants,person holds plants,"Holding an object without moving, low energy activity.",r002,Gardening,,1384.8273442879968,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Search,3,,3,10940,,no,0,0.0,0,#O Person A looks at the plants,person looks at plants,"Head movement (visual inspection), hands mostly still.",r002,Gardening,,1429.420564287997,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Object Transfer,3,,7,2642,,no,0,0.0,0,#C C drops the plants,drops plants,"[CtxFixed] The action of dropping the plants is a deliberate placement onto a surface, which fits the criteria for 'Object Transfer'.",r002,Gardening,,1448.824564287997,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Stationary,3,,4,5983,watchlist_verb,yes,0,0.0,0,#C C holds the plants with both hands,holds plants with both hands,"Low body/hand motion, holding position.",r002,Gardening,,1490.4726542879969,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Stationary,3,,3,9297,watchlist_verb,yes,0,0.0,0,#O Person A holds the scissor,person holds scissor,"Low body/hand motion, holding an object without active use.",r002,Gardening,,1497.4469242879968,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Object Transfer,3,,6,3877,,no,0,0.0,0,#C C puts the plant on the ground,puts plant on ground,Logistics step of placing an object (plant).,r002,Gardening,,1589.4084042879967,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Task Operation,3,,5,4510,,no,0,0.0,0,#C C cuts the stems,cuts stems,"Core task, high hand activity.",r002,Gardening,,1703.8905442879968,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Stationary,3,,4,5956,watchlist_verb,yes,0,0.0,0,#C C holds the leaves,holds leaves,"Low body/hand motion, holding an object without movement.",r002,Gardening,,1753.933384287997,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Task Operation,3,,6,3360,,no,0,0.0,0,#C C cuts the branches,cuts branches,"Core task, high hand activity.",r002,Gardening,,2044.4304742879967,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,no
Stationary,3,,7,2495,watchlist_verb,yes,0,0.0,0,#C C holds the scissor,holds scissor,"Low body/hand motion, holding an object without movement.",r002,Gardening,,2159.4523042879973,Gold,7b5fafdb-136a-4722-84a4-cffb213a224a,yes
Object Transfer,3,,3,9126,watchlist_verb,yes,0,0.0,0,#C C moves a pedal on a bicycle with his right hand.,moves pedal on bicycle with his right hand,"The action involves moving a part of the bicycle, which is a logistics step.",r002,Mechanical Repair,,4.95977,Gold,7d43e858-fc76-4f75-83b7-0da80e3a8a46,yes
Locomotion,3,,3,10955,,no,0,0.0,0,#O person A rides the bicycle,person rides bicycle,"Body moving through space, high body acceleration.",r002,Desk Work,,28.76826,Gold,7dbf5e5b-0837-47c0-a9b5-43024a8addf3,no
Stationary,3,,6,3376,,no,0,0.0,0,#C C cycles a bicycle,cycles bicycle,"The action 'cycles a bicycle' in a desk work context likely refers to a stationary bike or a desk accessory, implying low body/hand motion.",r002,Desk Work,Locomotion,3569.201103333334,Gold,7dbf5e5b-0837-47c0-a9b5-43024a8addf3,no
Object Transfer,3,,4,7418,,no,0,0.0,0,#C C places the wet wipe on the floor,places wet wipe on floor,Logistics step involving picking up and placing an object.,r002,Cleaning,,26.8017886,Gold,802e8f99-1e19-489c-9256-496bbd13e1fd,no
Task Operation,3,,4,6613,,no,0,0.0,0,#C C folds the wet wipe,folds wet wipe,Core manual task involving high hand activity.,r002,Cleaning,,43.9709786,Gold,802e8f99-1e19-489c-9256-496bbd13e1fd,no
Object Transfer,3,,3,10090,,no,0,0.0,0,#C C drops the wet wipe on the dustbin,drops wet wipe on dustbin,"[CtxFixed] The action involves deliberately placing the wet wipe into the dustbin, which is a form of object transfer.",r002,Cleaning,,90.1611486,Gold,802e8f99-1e19-489c-9256-496bbd13e1fd,no
Object Transfer,3,,3,11798,,no,0,0.0,0,#C C places the shoes on the floor,places shoes on floor,Logistics step of placing an object.,r002,Cleaning,,219.2636386,Gold,802e8f99-1e19-489c-9256-496bbd13e1fd,no
Task Operation,3,,3,8968,watchlist_verb,yes,0,0.0,0,#O man A moves both hands,man moves both hands,Playing an instrument involves high hand activity and fine motor skills.,r002,Playing Instrument,Stationary,0.0070286,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,yes
Object Transfer,3,,3,10665,,no,0,0.0,0,#O man A picks the playing card,man picks playing card,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,4.6197886,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,4,6843,,no,0,0.0,0,#O man A places the playing on the table,man places playing on table,Logistics step of placing an object.,r002,Playing Instrument,,6.8165986,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,Object Transfer,7,2726,,no,0,0.0,0,#O man A pulls a playing card,man pulls playing card,The action of pulling a card does not involve significant body or hand motion.,r002,Playing Instrument,,7.6618686,Bad,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,5,4310,watchlist_verb,yes,0,0.0,0,#C C moves the poker chips on the board,moves poker chips on board,"Logistics of moving objects (poker chips), short bursts of hand activity.",r002,Playing Instrument,,9.6153386,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,yes
Object Transfer,3,,4,6735,,no,0,0.0,0,#C C lifts the poker chips,lifts poker chips,"Logistics of picking up poker chips, involves short bursts of hand acceleration.",r002,Playing Instrument,,12.2749986,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,35,129,,no,0,0.0,0,#C C lifts the playing card,lifts playing card,"Action involves picking up an object, indicating a logistics step.",r002,Playing Instrument,,48.9632786,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,4,6838,,no,0,0.0,0,#O man A lifts the playing card,man lifts playing card,The action involves picking up or putting down an object.,r002,Playing Instrument,,54.4543086,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,,5,4788,,no,0,0.0,0,#O man A shuffles the playing cards,man shuffles playing cards,"The action of shuffling cards is typically performed while standing in one place, with low body motion.",r002,Playing Instrument,Task Operation,69.9868786,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,8,2139,,no,0,0.0,0,#O man A drops a playing card on the board,man drops playing card on board,"[CtxFixed] The action of dropping a playing card onto the board indicates a deliberate placement of the object, which fits the criteria for 'Object Transfer'.",r002,Playing Instrument,,112.0269286,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,3,10407,,no,0,0.0,0,#C C lifts the pen,lifts pen,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,134.9323886,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Task Operation,3,Object Transfer,4,7520,,no,0,0.0,0,#C C pulls the playing card,pulls playing card,"Core task involving manual operation, likely high hand activity.",r002,Playing Instrument,,143.32076859999998,Bad,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,Object Transfer,9,1834,,no,0,0.0,0,#C C pulls the playing card,pulls playing card,The action of pulling a playing card is likely a quick motion with minimal body movement.,r002,Playing Instrument,,157.64114859999998,Bad,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,5,4588,,no,0,0.0,0,#C C drops the playing card on the table,drops playing card on table,Refined via regex fallback,r002,Playing Instrument,,158.12888859999998,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,5,5531,,no,0,0.0,0,#C C shuffles the playing card,shuffles playing card,"The action involves picking up or putting down an object, which is a logistics step.",r002,Playing Instrument,,181.7699686,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,3,9913,,no,0,0.0,0,#C C drops the dice on the table,drops dice on table,Refined via regex fallback,r002,Playing Instrument,,228.7431886,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,,3,11868,,no,0,0.0,0,#C C points at the game board,points at game board,"The action of pointing is a low-energy, stationary gesture.",r002,Playing Instrument,,289.7228286458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,3,9069,watchlist_verb,yes,0,0.0,0,#C C moves the game piece on the game board's surface,moves game piece on game board s surface,"The action involves moving an object (game piece), which is a logistics step.",r002,Playing Instrument,,296.08894864583334,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,yes
Stationary,3,,4,6880,,no,0,0.0,0,#O a man X shows the card to C,man x shows card to,"The action involves showing a card, which is a low-energy interaction.",r002,Playing Instrument,Task Operation,299.5015986458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,4,7372,,no,0,0.0,0,#C C places the pen on the sheet of paper,places pen on sheet of paper,"The action involves placing an object (pen) on a surface (sheet of paper), which is a logistics/transfer step.",r002,Playing Instrument,,303.6527686458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,4,6872,,no,0,0.0,0,#O a man X picks up the dice,man x picks up dice,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,305.39282864583333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,,5,4807,,no,0,0.0,0,#O a man X shakes the dice,man x shakes dice,"The action described involves shaking the dice, which is a brief, low-energy motion.",r002,Playing Instrument,Task Operation,307.40923864583334,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,3,10734,,no,0,0.0,0,#O a man X picks up another game piece,man x picks up another game piece,"Logistics/Setup step, picking up an object.",r002,Playing Instrument,,312.4434986458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,5,4803,,no,0,0.0,0,#O a man X places the game piece on the game board,man x places game piece on game board,"Logistics step, placing an object.",r002,Playing Instrument,,315.3570886458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,,3,10738,,no,0,0.0,0,#O a man X points at the game board,man x points at game board,"Low body/hand motion, pointing is a minimal action.",r002,Playing Instrument,,318.9552286458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,5,4802,,no,0,0.0,0,#O a man X picks up the game piece,man x picks up game piece,"The action involves picking up an object, which is a logistics step.",r002,Playing Instrument,,338.46811864583333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,4,7330,,no,0,0.0,0,#C C places the dice in her right hand,places dice in her right hand,Logistics step involving picking up or putting down an object.,r002,Playing Instrument,,358.01460864583333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,,9,1913,,no,0,0.0,0,#C C stares at the sheet of paper,stares at sheet of paper,"Low body/hand motion, focused attention.",r002,Playing Instrument,,361.6679286458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,6,3722,,no,0,0.0,0,#C C places the game piece on the game board,places game piece on game board,"The action involves placing an object, which is a logistics step.",r002,Playing Instrument,,369.3604386458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,,24,276,,no,0,0.0,0,#O a man X shuffles the cards,man x shuffles cards,"The action described is not related to playing an instrument and seems out of context. It appears to be a card shuffling action which, if described in the context of playing an instrument, might be a separate activity and likely involves minimal movement.",r002,Playing Instrument,Task Operation,384.80717864583335,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,3,10747,,no,0,0.0,0,#O a man X removes a card from the deck in his hand,man x removes card from deck in his hand,"Logistics step, picking up an object.",r002,Playing Instrument,,386.5311286458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,4,6887,,no,0,0.0,0,#O a man X throws the dice on the game board,man x throws dice on game board,"The action involves throwing an object, which is a logistics step.",r002,Playing Instrument,,394.1164586458333,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Stationary,3,,4,6575,,no,0,0.0,0,#C C faces card to man X,faces card to man x,"The action described does not involve any significant movement, suggesting a static interaction or positioning.",r002,Playing Instrument,,565.5955858298178,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,no
Object Transfer,3,,6,3225,watchlist_verb,yes,0,0.0,0,#O man X moves poker chip,man x moves poker chip,Logistics step involving moving an object (poker chip).,r002,Playing Instrument,,578.7595358298178,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,yes
Object Transfer,3,,5,4309,watchlist_verb,yes,0,0.0,0,#C C moves poker chip,moves poker chip,"Logistics of moving an object (poker chip), short bursts of hand acceleration.",r002,Playing Instrument,,587.9674458298177,Gold,808c2a0c-9010-4be5-88b1-d697b417848d,yes
Object Transfer,3,,3,11355,,no,0,0.0,0,#c c picks a remote control on the table,picks remote control on table,"The action involves picking up an object, which is a logistics step.",r002,Walking Outdoors,,148.7884896,Gold,827c34de-64e7-419e-89e3-3d6de441e983,no
Object Transfer,3,,7,3061,,no,0,0.0,0,#c c takes the nut,takes nut,Logistics step of picking up an object.,r002,Walking Outdoors,,324.6033309546634,Gold,827c34de-64e7-419e-89e3-3d6de441e983,no
