action,batch,corrected_action,dataset_rows_covered_if_validated,global_rank,high_priority_reason,high_priority_review,historical_bad_count,historical_bad_rate,historical_checked_count,narration_text,normalized_narration_stage2,reasoning,round,scenario,secondary_action,timestamp_sec,verdict,video_uid,watchlist_hit
Task Operation,11,,4,8555,,no,0,0.0,0,#C C wrings the scouring pad,wrings scouring pad,Core task involving high hand activity.,r002,Cooking,,3423.4865286000004,Gold,869aa0d2-9557-4f3e-8bc9-c46ca5e2c8ff,no
Task Operation,11,,5,5563,,no,0,0.0,0,#C C squeezes the rag,squeezes rag,Core task involving high hand activity.,r002,Cooking,,3507.9330486000003,Gold,869aa0d2-9557-4f3e-8bc9-c46ca5e2c8ff,no
Task Operation,11,,3,10259,,no,0,0.0,0,#C C gums the duct tape on the side mirror holder.,gums duct tape on side mirror holder,Core manual task involving high hand activity.,r002,Mechanical Repair,,129.41688,Gold,887a1aaa-2b7e-41d4-86c6-fa0c9d1015a0,no
Task Operation,11,,3,9738,,no,0,0.0,0,#C C cuts the duct tape with the scissors.,cuts duct tape with scissors,Core task involving precise hand movements.,r002,Mechanical Repair,,144.91104,Gold,887a1aaa-2b7e-41d4-86c6-fa0c9d1015a0,no
Object Transfer,11,,3,11396,,no,0,0.0,0,#C C picks the side mirror holder from the table.,picks side mirror holder from table,Logistics step involving picking up an object.,r002,Mechanical Repair,,151.51766,Gold,887a1aaa-2b7e-41d4-86c6-fa0c9d1015a0,no
Task Operation,11,,3,8664,watchlist_verb,yes,0,0.0,0,#C C adjusts the valve on the handlebar with his left hand.,adjusts valve on handlebar with his left hand,Core manual task involving precise hand movements.,r002,Mechanical Repair,,392.8791,Gold,887a1aaa-2b7e-41d4-86c6-fa0c9d1015a0,yes
Object Transfer,11,,3,11384,,no,0,0.0,0,#c c picks a scrubber pad,picks scrubber pad,Logistics step of picking up an object.,r002,Mechanical Repair,,313.3955709546634,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Task Operation,11,,3,9672,,no,0,0.0,0,#c c cleanses the blender base with water,cleanses blender base with water,"Core task involving manual cleaning, high hand activity.",r002,Mechanical Repair,,420.19553095466335,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,19,400,,no,0,0.0,0,#c c picks grapes,picks grapes,"Action involves picking up objects, which is a logistics step.",r002,Mechanical Repair,,731.8679909546634,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Task Operation,11,,3,9699,,no,0,0.0,0,#c c connects the blender,connects blender,"Core manual task, high hand activity.",r002,Mechanical Repair,,888.6689009546634,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,6,3924,,no,0,0.0,0,#c c removes the phone from the pocket,removes phone from pocket,"The action involves taking the phone out of the pocket, which is a logistics step.",r002,Mechanical Repair,,942.6613309546634,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,8,2218,,no,0,0.0,0,#c c picks the smoothie,picks smoothie,"Picking up an object, involves logistics and handling.",r002,Mechanical Repair,,973.9825809546634,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Stationary,11,,3,10108,,no,0,0.0,0,#c c eats the cheese and bread,eats cheese and bread,"The action describes eating, which involves minimal movement and is typically stationary.",r002,Mechanical Repair,,1620.7604609546631,Skip,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,7,2965,,no,0,0.0,0,#c c puts smoothie on the table,puts smoothie on table,Logistics step involving placing an object.,r002,Mechanical Repair,,1637.814780954663,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,11,1182,,no,0,0.0,0,#c c picks bread,picks bread,"The action involves picking up an object, which is a logistics step.",r002,Mechanical Repair,,1639.3821109546632,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,3,11055,,no,0,0.0,0,#c c picks biscuits,picks biscuits,Logistics step involving picking up objects.,r002,Mechanical Repair,,1762.6342509546632,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,12,932,watchlist_verb,yes,0,0.0,0,#c c opens the dish,opens dish,Opening an object involves logistics and setup steps.,r002,Mechanical Repair,,1878.5126109546632,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,yes
Stationary,11,,4,6720,,no,0,0.0,0,#C C licks fingers,licks fingers,"Low body/hand motion, likely a preparatory action before handling parts.",r002,Mechanical Repair,,1900.7518086458333,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,13,865,,no,0,0.0,0,#C C places a knife on a plate,places knife on plate,Logistics step involving the placement of an object.,r002,Mechanical Repair,,1908.647768645833,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Stationary,11,,5,4611,,no,0,0.0,0,#C C eats a piece of cake on a plate,eats piece of cake on plate,"Low body/hand motion, eating involves minimal movement.",r002,Mechanical Repair,,1909.8093086458327,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Stationary,11,,3,9830,,no,0,0.0,0,#C C drinks a beverage from a pitcher on and off a dinning table,drinks beverage from pitcher on and off dinning table,Drinking is a low-energy activity with minimal body motion.,r002,Mechanical Repair,,1923.400388645833,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Search,11,,3,10439,,no,0,0.0,0,#C C looks around a dinning table,looks around dinning table,"Head movement (looking around), passive hands.",r002,Mechanical Repair,,2021.361208645833,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Locomotion,11,,5,5566,,no,0,0.0,0,#C C stands from a chair,stands from chair,"Body movement (standing up), high body acceleration.",r002,Mechanical Repair,,2118.5846786458333,Skip,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,5,4337,watchlist_verb,yes,0,0.0,0,#C C opens kitchen cupboard,opens kitchen cupboard,Logistics/Setup step involving opening a cupboard.,r002,Mechanical Repair,,2158.051440954664,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,yes
Object Transfer,11,,3,8709,watchlist_verb,yes,0,0.0,0,#C C closes kitchen cupboard,closes kitchen cupboard,"Logistics step involving closing a cupboard, short burst of hand activity.",r002,Mechanical Repair,,2159.976160954664,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,yes
Object Transfer,11,,4,7751,,no,0,0.0,0,#C C puts a packet of milk in the fridge,puts packet of milk in fridge,Logistics step involving picking up and putting down an object.,r002,Mechanical Repair,,2176.552340954664,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Stationary,11,,7,2619,,no,0,0.0,0,#C C drinks milk,drinks milk,Drinking involves minimal body motion and is a relatively stationary activity.,r002,Mechanical Repair,,2182.527420954664,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,Task Operation,39,109,,no,0,0.0,1,#C C turns tap on,turns tap on,"Action involves turning a tap, which is a logistics step.",r002,Mechanical Repair,,2198.944220954664,Bad,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Task Operation,11,,5,4405,,no,0,0.0,0,#C C applies soap on the sponge,applies soap on sponge,Core task involving manual activity with hands.,r002,Mechanical Repair,,2208.167520954664,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Stationary,11,Task Operation,12,1077,,no,0,0.0,1,#C C turns tap off,turns tap off,"Low body/hand motion, simple action.",r002,Mechanical Repair,,2252.456050954664,Bad,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,35,127,watchlist_verb,yes,0,0.0,0,#C C closes wardrobe,closes wardrobe,Logistics step involving the closing of an object.,r002,Mechanical Repair,,2368.0538209546635,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,yes
Object Transfer,11,,8,2284,,no,0,0.0,0,#C C puts detergent on the floor,puts detergent on floor,Logistics step of placing an object.,r002,Mechanical Repair,,2978.8031709546635,Gold,88aaba00-ad94-4e76-9b7d-583cd8744fd2,no
Object Transfer,11,,4,6123,watchlist_verb,yes,0,0.0,0,#C C moves the scissors aside,moves scissors aside,"Moving an object to another location, logistics step.",r002,Cooking,,19.1673386,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,yes
Object Transfer,11,,9,1855,,no,0,0.0,0,#C C puts the inner parts on the chocking board,puts inner parts on chocking board,"Logistics step, moving objects to a specific location.",r002,Cooking,,281.8643709748144,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,10,1446,,no,0,0.0,0,#C C picks the onion from the table,picks onion from table,Logistics step involving picking up an object.,r002,Cooking,,294.5686309748144,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,7,2925,,no,0,0.0,0,#C C puts down the knife on the table,puts down knife on table,Logistics step involving the placement of an object.,r002,Cooking,,303.73843097481443,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,7,2583,,no,0,0.0,0,#C C cleans the knife with his hand,cleans knife with his hand,Core manual task involving high hand activity.,r002,Cooking,,466.0276009748144,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,5,5284,,no,0,0.0,0,#C C puts down the chocking board on the table,puts down chocking board on table,"Logistics step, placing an object down.",r002,Cooking,,472.34800097481445,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,4,7056,,no,0,0.0,0,#C C picks the carrot from the table,picks carrot from table,Logistics step involving picking up an object.,r002,Cooking,,473.3987409748144,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Stationary,11,Task Operation,4,6255,,no,0,0.0,0,#C C arranges the pieces in order,arranges pieces in order,"Low body/hand motion, arranging involves minimal movement.",r002,Cooking,,493.8703509748144,Bad,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,3,9735,,no,0,0.0,0,#C C cuts the cucumber into pieces,cuts cucumber into pieces,"Core task, high hand activity.",r002,Cooking,,588.9754476136719,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,4,8097,,no,0,0.0,0,#C C slices the cucumber on the chocking board,slices cucumber on chocking board,Core task involving precise hand movements.,r002,Cooking,,598.0639276136719,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,3,10824,,no,0,0.0,0,#C C mixes the cucumber with the carrot inside the plate,mixes cucumber with carrot inside plate,"Core task involving mixing ingredients, high hand activity.",r002,Cooking,,605.3054576136719,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,4,7746,,no,0,0.0,0,#C C puts the onion on the chocking board,puts onion on chocking board,Logistics step involving picking up and placing the onion.,r002,Cooking,,660.5704076136719,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,4,8098,,no,0,0.0,0,#C C slices the onion on the chocking board,slices onion on chocking board,Core task involving high hand activity.,r002,Cooking,,684.5965276136719,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,5,4502,,no,0,0.0,0,#C C cuts the onion into pieces on the chocking board,cuts onion into pieces on chocking board,Core task involving high hand activity.,r002,Cooking,,695.391357613672,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,3,11277,,no,0,0.0,0,#C C picks one of Irish potato from the bowl,picks one of irish potato from bowl,"Logistics step, picking up an object.",r002,Cooking,,824.0160496799912,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,4,7166,,no,0,0.0,0,#C C picks a piece of the Irish potato from the chocking board,picks piece of irish potato from chocking board,Logistics step involving picking up an object.,r002,Cooking,,829.3229596799911,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,7,2603,,no,0,0.0,0,#C C cuts the Irish potato into pieces,cuts irish potato into pieces,"Core task, high hand activity.",r002,Cooking,,832.8898396799912,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,9,1765,,no,0,0.0,0,#C C picks the bowl from the table,picks bowl from table,Logistics step involving picking up an object.,r002,Cooking,,911.3867296799912,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Stationary,11,,4,6196,watchlist_verb,yes,0,0.0,0,#C C touches the food on the plate,touches food on plate,"Low body/hand motion, likely involves touch without significant movement.",r002,Cooking,,1003.9000596799912,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,yes
Object Transfer,11,,3,11865,,no,0,0.0,0,#C C plugs the leaves of flower #unsure from the flower pot,plugs leaves of flower from flower pot,"[CtxFixed] The action involves deliberately placing the leaves of the flower from the flower pot, which fits the criteria for Object Transfer as it involves a deliberate placement of an object.",r002,Cooking,,1035.2473296799913,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,6,3941,,no,0,0.0,0,#C C rinses his hand,rinses his hand,Core manual task involving high hand activity.,r002,Cooking,,1066.7919430133245,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Search,11,,5,4364,watchlist_verb,yes,0,0.0,0,#C C touches the food in the plate,touches food in plate,"Implies a visual or tactile search, low hand activity.",r002,Cooking,,1093.5021116989583,Skip,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,yes
Object Transfer,11,,12,1030,,no,0,0.0,0,#C C puts #unsure in the food,puts in food,Refined via regex fallback,r002,Cooking,,1136.2398816989582,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Stationary,11,Task Operation,4,5855,watchlist_verb,yes,0,0.0,0,#C C adjusts the oven,adjusts oven,"Adjusting the oven typically involves minimal movement, mostly using hands to change settings.",r002,Cooking,,1187.1789216989582,Bad,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,yes
Object Transfer,11,,4,7101,,no,0,0.0,0,#C C picks #unsure from the plate,picks from plate,Logistics step involving picking up an item.,r002,Cooking,,1233.3112916989585,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,5,5350,,no,0,0.0,0,#C C puts a piece of onion on the table,puts piece of onion on table,Logistics step involving picking up and placing an object.,r002,Cooking,,1293.6731016989584,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,10,1488,,no,0,0.0,0,#C C puts a piece of onion down on the table,puts piece of onion down on table,Logistics/Setup step involving picking up and putting down an object.,r002,Cooking,,1319.0968016989582,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,10,1501,,no,0,0.0,0,#c c remove the peeling from the garlic,remove peeling from garlic,Core task involving fine motor skills and hand activity.,r002,Cooking,,1376.89405071263,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Object Transfer,11,,3,11027,,no,0,0.0,0,#c c pick the phone,pick phone,"Picking up an object, involves short bursts of hand acceleration.",r002,Cooking,,1522.25348071263,Gold,8b72b54f-f87c-4fdb-84dc-97e42ab111ac,no
Task Operation,11,,7,2587,,no,0,0.0,0,#C C cleans the side of a car with the cloth.,cleans side of car with cloth,Core task involving manual cleaning activity.,r002,Cleaning,,3.5512096000000004,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Task Operation,11,,6,3342,,no,0,0.0,0,#C C cleans the windshield of the car with the cloth.,cleans windshield of car with cloth,"Core manual task involving cleaning, high hand activity.",r002,Cleaning,,18.931179600000004,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Task Operation,11,,10,1526,,no,0,0.0,0,#C C squeezes the cloth together.,squeezes cloth together,Core manual task involving high hand activity.,r002,Cleaning,,76.07269959999999,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Stationary,11,,5,5127,,no,0,0.0,0,#C C places his left hand on the car.,places his left hand on car,"The action involves placing a hand, which indicates a pause or stabilization rather than movement or task execution.",r002,Cleaning,,218.4552896,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Task Operation,11,,8,2059,,no,0,0.0,0,#C cleans the back of the car with the cloth.,cleans back of car with cloth,Core manual task involving cleaning activity with high hand acceleration.,r002,Cleaning,,220.9643596,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Task Operation,11,,3,9619,,no,0,0.0,0,#C cleans the body of the car with the cloth.,cleans body of car with cloth,Core task involving manual cleaning activity.,r002,Cleaning,,233.0518096,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Task Operation,11,,3,9683,,no,0,0.0,0,#C C clutches the cloth with both hands.,clutches cloth with both hands,Core manual task involving high hand activity.,r002,Cleaning,,295.3369509546634,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Stationary,11,,3,11712,,no,0,0.0,0,#C C places his left hand on the headlight of the car.,places his left hand on headlight of car,The action involves placing a hand and does not indicate any significant movement or activity.,r002,Cleaning,,312.5117109546634,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Task Operation,11,,7,2662,,no,0,0.0,0,#C C folds the cloth together with both hands.,folds cloth together with both hands,Core manual task involving high hand activity.,r002,Cleaning,,347.9120609546634,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Object Transfer,11,Stationary,4,7691,,no,0,0.0,0,#C C puts his right hand in the boot of the car.,puts his right hand in boot of car,"Movement involving the placement of a body part into a container, which is a logistics action.",r002,Cleaning,,596.91800762133,Bad,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Object Transfer,11,,4,6483,,no,0,0.0,0,#C C drops the iron on the floor. #unsure,drops iron on floor,Refined via regex fallback,r002,Cleaning,,661.5025576213301,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Object Transfer,11,,4,6472,,no,0,0.0,0,#C C drops the floor mat on the ground.,drops floor mat on ground,"[CtxFixed] The action of dropping the floor mat onto the ground is a deliberate placement, indicating that the mat is being transferred from the driver's seat to the ground.",r002,Cleaning,,837.7472676213301,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,no
Stationary,11,,5,4242,watchlist_verb,yes,0,0.0,0,#C C holds the tip of the vacuum hose with his left hand.,holds tip of vacuum hose with his left hand,"Low body/hand motion, holding position.",r002,Cleaning,,919.28095762133,Gold,8c1b30cd-f67f-479a-b723-7367528ccb8e,yes
Object Transfer,11,,9,1927,,no,0,0.0,0,#C C takes the glass from the table,takes glass from table,Logistics/Setup step involving picking up an object.,r002,Cooking,,7.8016296,Gold,8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,no
Object Transfer,11,,6,3875,,no,0,0.0,0,#C C puts the piece of cloth on table,puts piece of cloth on table,Logistics step involving picking up and placing an object.,r002,Cooking,,802.2873342879968,Gold,8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,no
Object Transfer,11,,4,8250,,no,0,0.0,0,#C C takes the drink from the table,takes drink from table,Logistics/Setup step involving picking up an object.,r002,Cooking,,844.7150542879967,Gold,8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,no
Object Transfer,11,,3,10210,,no,0,0.0,0,#C C gathers the noodles together,gathers noodles together,Logistics step involving the manipulation of objects.,r002,Cooking,Task Operation,2049.794694287997,Gold,8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,no
Task Operation,11,,14,764,,no,0,0.0,0,#C C scoops the noodles with the spoon,scoops noodles with spoon,Core task involving high hand activity.,r002,Cooking,,2065.053484287997,Gold,8d27f903-5c76-4a63-9d0b-2ff2d29ae9a9,no
Stationary,11,,4,6599,,no,0,0.0,0,#C C flexes his neck.,flexes his neck,Neck movement alone does not indicate significant body or hand motion.,r002,Desk Work,,364.1837709546634,Gold,8dfb9329-a70c-4a5a-85c2-39dae4caf3f0,no
Object Transfer,11,,3,11548,,no,0,0.0,0,#C C picks up pump,picks up pump,Logistics step involving picking up an object.,r002,Mechanical Repair,,131.90370959999998,Gold,8e7ed55a-4c81-4b87-802f-7e28c8190c50,no
Stationary,11,Object Transfer,5,5428,,no,0,0.0,0,#C C removes glove,removes glove,"The action of removing a glove is a brief, stationary activity with minimal motion.",r002,Mechanical Repair,,259.1000996,Bad,8e7ed55a-4c81-4b87-802f-7e28c8190c50,no
Object Transfer,11,,3,11480,,no,0,0.0,0,#C C picks up the bicycle tire,picks up bicycle tire,Logistics action of picking up an object.,r002,Mechanical Repair,,362.9064609546634,Gold,8e7ed55a-4c81-4b87-802f-7e28c8190c50,no
Stationary,11,,3,8743,watchlist_verb,yes,0,0.0,0,#C C holds the bicycle tire,holds bicycle tire,"Low body/hand motion, holding an object.",r002,Mechanical Repair,,421.3078809546634,Gold,8e7ed55a-4c81-4b87-802f-7e28c8190c50,yes
Stationary,11,,3,8857,watchlist_verb,yes,0,0.0,0,#C C holds the pedal,holds pedal,"Low body/hand motion, holding an object in place.",r002,Mechanical Repair,,447.0092809546634,Gold,8e7ed55a-4c81-4b87-802f-7e28c8190c50,yes
Stationary,11,,3,8879,watchlist_verb,yes,0,0.0,0,#C C holds pump,holds pump,"Low body/hand motion, holding an object without movement.",r002,Mechanical Repair,,646.8667409546634,Gold,8e7ed55a-4c81-4b87-802f-7e28c8190c50,yes
Stationary,11,Task Operation,4,8229,,no,0,0.0,0,#C C switch off the lights,switch off lights,"Low body/hand motion, likely standing still while performing the action.",r002,Mechanical Repair,,1005.5880609546634,Bad,8e7ed55a-4c81-4b87-802f-7e28c8190c50,no
Task Operation,11,Stationary,7,2512,watchlist_verb,yes,0,0.0,0,#C C moves his left hand,moves his left hand,Core task involving high hand activity.,r002,Playing Instrument,,311.0611809546634,Bad,9184a7fc-f1bf-42ee-b0f7-d6a76bba84a5,yes
Stationary,11,,3,9093,watchlist_verb,yes,0,0.0,0,#C C moves his left hand to the left,moves his left hand to left,"The action described is a minor movement that does not indicate significant body or hand acceleration, suggesting a preparatory or positional adjustment rather than active playing.",r002,Playing Instrument,,448.1105509546634,Gold,9184a7fc-f1bf-42ee-b0f7-d6a76bba84a5,yes
Task Operation,11,,5,5184,,no,0,0.0,0,#C C plays the game on the desktop with the mouse and the keyboard,plays game on desktop with mouse and keyboard,Core manual task involving hands with high activity.,r002,Playing Instrument,,700.5475209546634,Gold,9184a7fc-f1bf-42ee-b0f7-d6a76bba84a5,no
Task Operation,11,,9,1626,watchlist_verb,yes,0,0.0,0,#C C touches a keyboard with his left hand,touches keyboard with his left hand,Core task involving high hand activity.,r002,Playing Instrument,,1723.116940954663,Skip,9184a7fc-f1bf-42ee-b0f7-d6a76bba84a5,yes
Stationary,11,,3,8860,watchlist_verb,yes,0,0.0,0,#C C holds the phone with the other hand,holds phone with other hand,"Low body/hand motion, holding an object.",r002,Desk Work,,26.856375266666667,Gold,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,yes
Stationary,11,,5,4688,,no,0,0.0,0,#C C interacts with #unsure,interacts with,"Unclear action, likely low body/hand motion.",r002,Desk Work,,866.3498552666667,Skip,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,no
Stationary,11,Task Operation,3,10373,,no,0,0.0,0,#C C lets go of the mouse.,lets go of mouse,"The action involves releasing an object, which is a brief, low-energy motion.",r002,Desk Work,,1712.1160219333333,Bad,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,no
Stationary,11,,3,9074,watchlist_verb,yes,0,0.0,0,#C C moves hand away from keyboard,moves hand away from keyboard,"Low body/hand motion, likely a brief pause or transition.",r002,Desk Work,,1993.3125619333327,Gold,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,yes
Stationary,11,Task Operation,3,9678,,no,0,0.0,0,#C C Clicks a mouse with his hand,clicks mouse with his hand,"Low body/hand motion, high finger activity (not captured by IMU/Motion).",r002,Desk Work,,2471.5009186,Bad,93f5cc14-13bf-44b3-8cf6-309aaf265a5d,no
Locomotion,11,,33,146,,no,0,0.0,0,# C C plays badminton,plays badminton,"Body moving through space, likely involves walking or running.",r002,Playing Instrument,,54.37453,Gold,9632b0a9-cf21-4773-b95b-83aae9a23d0a,no
Object Transfer,11,,4,6627,,no,0,0.0,0,#c c gives #o person y the shuttlecock,gives person y shuttlecock,"Logistics/Setup step, transferring object.",r002,Playing Instrument,,444.14863,Gold,9632b0a9-cf21-4773-b95b-83aae9a23d0a,no
Locomotion,11,,4,7979,,no,0,0.0,0,#C C ride the bicycle along the road,ride bicycle along road,"Body moving through space, indicative of walking or running.",r002,Mechanical Repair,,118.82888,Gold,9b34e344-494d-4664-8180-a8ff2a692ab2,no
Stationary,11,,3,8584,watchlist_verb,yes,0,0.0,0,#C C adjusts the cap on her head,adjusts cap on her head,"Low body/hand motion, likely involves minor adjustments with minimal movement.",r002,Mechanical Repair,,125.81509,Gold,9b34e344-494d-4664-8180-a8ff2a692ab2,yes
Search,11,,9,1708,,no,0,0.0,0,#C C looks around in a ferry. #unsure,looks around in ferry,"Head movement (visual search), hands mostly still.",r002,Mechanical Repair,,559.40842,Gold,9b34e344-494d-4664-8180-a8ff2a692ab2,no
Stationary,11,,3,9559,,no,0,0.0,0,#O captain Z uses gestures.,captain z uses gestures,"Low body/hand motion, possibly indicating communication or demonstration.",r002,Mechanical Repair,,747.25924,Skip,9b34e344-494d-4664-8180-a8ff2a692ab2,no
Locomotion,11,,3,9201,watchlist_verb,yes,0,0.0,0,# O Person E moves around,o person e moves around,"Body moving through space, indicative of walking or moving around.",r002,Mechanical Repair,,1201.21381,Gold,9b34e344-494d-4664-8180-a8ff2a692ab2,yes
Stationary,11,,4,7892,,no,0,0.0,0,#C C raises his left hand up.,raises his left hand up,The action describes a static movement where the hand is raised but there is no indication of continued motion or activity that would classify it under other categories.,r002,Playing Instrument,,467.0294209546634,Gold,a3a1246c-97fd-4824-be9e-f4e261ab525c,no
Object Transfer,11,Task Operation,3,8601,watchlist_verb,yes,0,0.0,0,#C C adjusts the guitar body with his right hand.,adjusts guitar body with his right hand,Logistics action involving the manipulation of the guitar body.,r002,Playing Instrument,,490.0051209546634,Bad,a3a1246c-97fd-4824-be9e-f4e261ab525c,yes
Object Transfer,11,,5,5430,,no,0,0.0,0,#C C removes the guitar capo with his right hand.,removes guitar capo with his right hand,"Removing an object, involves logistics.",r002,Playing Instrument,,520.9309709546634,Gold,a3a1246c-97fd-4824-be9e-f4e261ab525c,no
Object Transfer,11,Stationary,12,1069,,no,0,0.0,0,#C C takes his left hand off the phone on the chair.,takes his left hand off phone on chair,"The action involves removing his hand from an object, which is a logistics step.",r002,Playing Instrument,,1120.0259709546633,Bad,a3a1246c-97fd-4824-be9e-f4e261ab525c,no
Stationary,11,,10,1426,,no,0,0.0,0,#C C operates the phone on the chair with his left hand.,operates phone on chair with his left hand,The action involves operating a phone which is likely to be a low-energy activity while the person remains in one place.,r002,Playing Instrument,,1121.7260609546634,Gold,a3a1246c-97fd-4824-be9e-f4e261ab525c,no
Task Operation,11,,16,578,,no,0,0.0,0,#C C plays the ukulele on his laps with both hands.,plays ukulele on his laps with both hands,Core task involving high hand activity and manipulation.,r002,Playing Instrument,,1170.063430954663,Gold,a3a1246c-97fd-4824-be9e-f4e261ab525c,no
Object Transfer,11,Stationary,7,3054,,no,0,0.0,0,#C C takes his left hand off the ukulele on his laps.,takes his left hand off ukulele on his laps,Logistics step of moving hand away from the instrument.,r002,Playing Instrument,,1275.4079709546634,Bad,a3a1246c-97fd-4824-be9e-f4e261ab525c,no
Stationary,11,,4,6020,watchlist_verb,yes,0,0.0,0,#C C holds the ukulele on his laps with both hands.,holds ukulele on his laps with both hands,"The action describes holding the instrument, which involves minimal movement.",r002,Playing Instrument,,1326.1639709546632,Gold,a3a1246c-97fd-4824-be9e-f4e261ab525c,yes
